"event","trial","time","trialtype","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"focus","0","0","focusevent","63d9f41910c61f3eb102079f","bdp_rwlrn","Wed Mar 15 2023 14:30:07 GMT-0500 (Central Daylight Time)","600368","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_rwlrn","Wed Mar 15 2023 14:30:07 GMT-0500 (Central Daylight Time)","600368","Trustworthy,Untrustworthy","pavlovia","0","16","0.0-0.0","","","","","","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_rwlrn","Wed Mar 15 2023 14:30:07 GMT-0500 (Central Daylight Time)","600368","Trustworthy,Untrustworthy","instructions","1","4794","0.0-1.0","[{""page_index"":0,""viewing_time"":4777}]","4777","","","","","","","","","","","","","",""
"fullscreenexit","2","7886","fullscreenexit","63d9f41910c61f3eb102079f","bdp_rwlrn","Wed Mar 15 2023 14:30:07 GMT-0500 (Central Daylight Time)","600368","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_rwlrn","Wed Mar 15 2023 14:30:07 GMT-0500 (Central Daylight Time)","600368","Trustworthy,Untrustworthy","fullscreen","2","8660","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","fullscreenfail","63d9f41910c61f3eb102079f","bdp_rwlrn","Wed Mar 15 2023 14:30:07 GMT-0500 (Central Daylight Time)","600368","Trustworthy,Untrustworthy","image-keyboard-response","3","16468","0.0-3.0-0.0","","7805","","","32","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_rwlrn","Wed Mar 15 2023 14:30:07 GMT-0500 (Central Daylight Time)","600368","Trustworthy,Untrustworthy","instructions","4","119877","0.0-4.0","[{""page_index"":0,""viewing_time"":12551},{""page_index"":1,""viewing_time"":17112},{""page_index"":2,""viewing_time"":16491},{""page_index"":3,""viewing_time"":10605},{""page_index"":4,""viewing_time"":26013},{""page_index"":5,""viewing_time"":20377}]","103150","","","","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_rwlrn","Wed Mar 15 2023 14:30:07 GMT-0500 (Central Daylight Time)","600368","Trustworthy,Untrustworthy","html-keyboard-response","5","127288","0.0-5.0","","7409","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_rwlrn","Wed Mar 15 2023 14:30:07 GMT-0500 (Central Daylight Time)","600368","Trustworthy,Untrustworthy","html-keyboard-response","6","131876","0.0-6.0","","4479","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","63d9f41910c61f3eb102079f","bdp_rwlrn","Wed Mar 15 2023 14:30:07 GMT-0500 (Central Daylight Time)","600368","Trustworthy,Untrustworthy","html-keyboard-response","7","162220","0.0-7.0","","30229","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","C","","","","","","","","","","",""
