"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"blur","0","0","blurevent","1","6414cd5e294152ef610c1272","bdp_rwlrn","Sat Apr 08 2023 10:35:27 GMT-0500 (Central Daylight Time)","480118","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"focus","0","0","focusevent","","6414cd5e294152ef610c1272","bdp_rwlrn","Sat Apr 08 2023 10:35:27 GMT-0500 (Central Daylight Time)","480118","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"blur","0","0","blurevent","","6414cd5e294152ef610c1272","bdp_rwlrn","Sat Apr 08 2023 10:35:27 GMT-0500 (Central Daylight Time)","480118","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","6414cd5e294152ef610c1272","bdp_rwlrn","Sat Apr 08 2023 10:35:27 GMT-0500 (Central Daylight Time)","480118","Trustworthy,Untrustworthy","pavlovia","0","4","0.0-0.0","","","","","","","","","","","","","","","",""
"focus","1","12040","focusevent","","6414cd5e294152ef610c1272","bdp_rwlrn","Sat Apr 08 2023 10:35:27 GMT-0500 (Central Daylight Time)","480118","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","6414cd5e294152ef610c1272","bdp_rwlrn","Sat Apr 08 2023 10:35:27 GMT-0500 (Central Daylight Time)","480118","Trustworthy,Untrustworthy","instructions","1","16257","0.0-1.0","[{""page_index"":0,""viewing_time"":16253}]","16253","","","","","","","","","","","","","",""
"blur","2","19869","blurevent","2","6414cd5e294152ef610c1272","bdp_rwlrn","Sat Apr 08 2023 10:35:27 GMT-0500 (Central Daylight Time)","480118","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"focus","2","25609","focusevent","","6414cd5e294152ef610c1272","bdp_rwlrn","Sat Apr 08 2023 10:35:27 GMT-0500 (Central Daylight Time)","480118","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"blur","2","26738","blurevent","","6414cd5e294152ef610c1272","bdp_rwlrn","Sat Apr 08 2023 10:35:27 GMT-0500 (Central Daylight Time)","480118","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"focus","2","38540","focusevent","","6414cd5e294152ef610c1272","bdp_rwlrn","Sat Apr 08 2023 10:35:27 GMT-0500 (Central Daylight Time)","480118","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"fullscreenenter","2","41179","fullscreenenter","","6414cd5e294152ef610c1272","bdp_rwlrn","Sat Apr 08 2023 10:35:27 GMT-0500 (Central Daylight Time)","480118","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"","","","","","6414cd5e294152ef610c1272","bdp_rwlrn","Sat Apr 08 2023 10:35:27 GMT-0500 (Central Daylight Time)","480118","Trustworthy,Untrustworthy","fullscreen","2","42124","0.0-2.0","","","true","","","","","","","","","","","","",""
"","","","","","6414cd5e294152ef610c1272","bdp_rwlrn","Sat Apr 08 2023 10:35:27 GMT-0500 (Central Daylight Time)","480118","Trustworthy,Untrustworthy","instructions","3","185425","0.0-4.0","[{""page_index"":0,""viewing_time"":10207},{""page_index"":1,""viewing_time"":1197},{""page_index"":0,""viewing_time"":2491},{""page_index"":1,""viewing_time"":374},{""page_index"":0,""viewing_time"":17482},{""page_index"":1,""viewing_time"":11741},{""page_index"":2,""viewing_time"":6126},{""page_index"":1,""viewing_time"":40732},{""page_index"":2,""viewing_time"":10068},{""page_index"":3,""viewing_time"":9841},{""page_index"":4,""viewing_time"":18743},{""page_index"":5,""viewing_time"":2114},{""page_index"":4,""viewing_time"":5911},{""page_index"":5,""viewing_time"":6272}]","143299","","","","","","","","","","","","","",""
"","","","","","6414cd5e294152ef610c1272","bdp_rwlrn","Sat Apr 08 2023 10:35:27 GMT-0500 (Central Daylight Time)","480118","Trustworthy,Untrustworthy","html-keyboard-response","4","188423","0.0-5.0","","2996","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
