"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"pavlovia","0","4","0.0-0.0","61021c2ad3b0633be797eddf","bdp_rwlrn","Sun Mar 12 2023 23:03:03 GMT-0400 (Eastern Daylight Time)","587894","Trustworthy,Untrustworthy","","","","","","","","","","","","","","","","","","","",""
"instructions","1","11600","0.0-1.0","61021c2ad3b0633be797eddf","bdp_rwlrn","Sun Mar 12 2023 23:03:03 GMT-0400 (Eastern Daylight Time)","587894","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":11596}]","11596","","","","","","","","","","","","","","","","","",""
"","","","","61021c2ad3b0633be797eddf","bdp_rwlrn","Sun Mar 12 2023 23:03:03 GMT-0400 (Eastern Daylight Time)","587894","Trustworthy,Untrustworthy","","","fullscreenenter","2","14472","fullscreenenter","","","","","","","","","","","","","",""
"fullscreen","2","15464","0.0-2.0","61021c2ad3b0633be797eddf","bdp_rwlrn","Sun Mar 12 2023 23:03:03 GMT-0400 (Eastern Daylight Time)","587894","Trustworthy,Untrustworthy","","","","","","","true","","","","","","","","","","","","",""
"instructions","3","90831","0.0-4.0","61021c2ad3b0633be797eddf","bdp_rwlrn","Sun Mar 12 2023 23:03:03 GMT-0400 (Eastern Daylight Time)","587894","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":16322},{""page_index"":1,""viewing_time"":11841},{""page_index"":2,""viewing_time"":17881},{""page_index"":3,""viewing_time"":3883},{""page_index"":4,""viewing_time"":12109},{""page_index"":5,""viewing_time"":8368},{""page_index"":4,""viewing_time"":3396},{""page_index"":5,""viewing_time"":1566}]","75366","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","4","94286","0.0-5.0","61021c2ad3b0633be797eddf","bdp_rwlrn","Sun Mar 12 2023 23:03:03 GMT-0400 (Eastern Daylight Time)","587894","Trustworthy,Untrustworthy","","3454","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","","","",""
"html-keyboard-response","5","96525","0.0-6.0","61021c2ad3b0633be797eddf","bdp_rwlrn","Sun Mar 12 2023 23:03:03 GMT-0400 (Eastern Daylight Time)","587894","Trustworthy,Untrustworthy","","2126","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>1) What is the maximum number of points you can choose to bet on a lottery?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#00FF00'>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The maximum number of points you can choose to bet on a lottery is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","6","102016","0.0-7.0","61021c2ad3b0633be797eddf","bdp_rwlrn","Sun Mar 12 2023 23:03:03 GMT-0400 (Eastern Daylight Time)","587894","Trustworthy,Untrustworthy","","5378","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","A","","","","","","","","","","",""
"html-keyboard-response","7","105081","0.0-8.0","61021c2ad3b0633be797eddf","bdp_rwlrn","Sun Mar 12 2023 23:03:03 GMT-0400 (Eastern Daylight Time)","587894","Trustworthy,Untrustworthy","","2955","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p style='color:#FF0000'>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>You can win double the amount of points you bet.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"html-keyboard-response","8","110198","0.0-9.0","61021c2ad3b0633be797eddf","bdp_rwlrn","Sun Mar 12 2023 23:03:03 GMT-0400 (Eastern Daylight Time)","587894","Trustworthy,Untrustworthy","","null","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 1 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the quiz<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/lime.png'><br><strong>Limin' Large</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/mango.png'><br><strong>Mega Mangos</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/grapes.png'><br><strong>Great Grapes</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
"instructions","9","125560","0.0-10.0","61021c2ad3b0633be797eddf","bdp_rwlrn","Sun Mar 12 2023 23:03:03 GMT-0400 (Eastern Daylight Time)","587894","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":6919},{""page_index"":1,""viewing_time"":8442}]","15361","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","10","128352","0.0-11.0-1.0","61021c2ad3b0633be797eddf","bdp_rwlrn","Sun Mar 12 2023 23:03:03 GMT-0400 (Eastern Daylight Time)","587894","Trustworthy,Untrustworthy","","2680","","","","decision","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","1","Limin' Large","Fruit/lime.png","Lost","0.35,0.8","10","0.35","5","1","",""
"html-keyboard-response","11","128611","0.0-11.0-2.0","61021c2ad3b0633be797eddf","bdp_rwlrn","Sun Mar 12 2023 23:03:03 GMT-0400 (Eastern Daylight Time)","587894","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","1","Limin' Large","Fruit/lime.png","Lost","0.35,0.8","10","0.35","3","1","",""
"html-keyboard-response","12","129620","0.0-11.0-3.0","61021c2ad3b0633be797eddf","bdp_rwlrn","Sun Mar 12 2023 23:03:03 GMT-0400 (Eastern Daylight Time)","587894","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/lime.png'><br><font class='baseline'><strong>Limin' Large</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Limin' Large","Fruit/lime.png","Lost","0.35,0.8","10","0.35","3","1","",""
