"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","numBlurs","faceID","face"
"instructions","9","181160","0.0-10.0","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","[{""page_index"":0,""viewing_time"":12008},{""page_index"":1,""viewing_time"":3970}]","15979","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","10","185278","0.0-11.0-1.0","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","4005","","","","decision","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","13","0.35","5","1","","",""
"html-keyboard-response","11","185545","0.0-11.0-2.0","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","13","0.35","2","1","","",""
"html-keyboard-response","12","186550","0.0-11.0-3.0","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","13","0.35","2","1","","",""
"html-keyboard-response","13","188926","0.0-11.0-1.1","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","2372","","","","decision","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","1","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","11","0.2","7","2","","",""
"html-keyboard-response","14","189194","0.0-11.0-2.1","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","1","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","11","0.2","2","2","","",""
"html-keyboard-response","15","190210","0.0-11.0-3.1","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","1","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","11","0.2","2","2","","",""
"html-keyboard-response","16","190506","0.0-11.0-1.2","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","293","","","","decision","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","1","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","7","3","","",""
"html-keyboard-response","17","190765","0.0-11.0-2.2","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","1","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","2","3","","",""
"html-keyboard-response","18","191769","0.0-11.0-3.2","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","1","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","12","3","","",""
"html-keyboard-response","19","192145","0.0-11.0-1.3","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","373","","","","decision","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","11","0.2","17","4","","",""
"html-keyboard-response","20","192407","0.0-11.0-2.3","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","11","0.2","12","4","","",""
"html-keyboard-response","21","193424","0.0-11.0-3.3","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","11","0.2","12","4","","",""
"html-keyboard-response","22","193836","0.0-11.0-1.4","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","409","","","","decision","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","13","0.35","17","5","","",""
"html-keyboard-response","23","194099","0.0-11.0-2.4","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","13","0.35","12","5","","",""
"html-keyboard-response","24","195110","0.0-11.0-3.4","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","13","0.35","12","5","","",""
"html-keyboard-response","25","196057","0.0-11.0-1.5","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","943","","","","decision","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","2","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","17","6","","",""
"html-keyboard-response","26","196323","0.0-11.0-2.5","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","2","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","12","6","","",""
"html-keyboard-response","27","197338","0.0-11.0-3.5","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","2","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","22","6","","",""
"html-keyboard-response","28","197673","0.0-11.0-1.6","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","331","","","","decision","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","11","0.2","27","7","","",""
"html-keyboard-response","29","197932","0.0-11.0-2.6","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","11","0.2","22","7","","",""
"html-keyboard-response","30","198949","0.0-11.0-3.6","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","11","0.2","22","7","","",""
"html-keyboard-response","31","199199","0.0-11.0-1.7","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","247","","","","decision","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Plum Powerball","Fruit/plums1.png","Won","0.35,0.8","13","0.35","27","8","","",""
"html-keyboard-response","32","199463","0.0-11.0-2.7","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Plum Powerball","Fruit/plums1.png","Won","0.35,0.8","13","0.35","24","8","","",""
"html-keyboard-response","33","200467","0.0-11.0-3.7","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","3","Plum Powerball","Fruit/plums1.png","Won","0.35,0.8","13","0.35","30","8","","",""
"html-keyboard-response","34","200825","0.0-11.0-1.8","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","355","","","","decision","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","3","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","35","9","","",""
"html-keyboard-response","35","201090","0.0-11.0-2.8","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","3","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","30","9","","",""
"html-keyboard-response","36","202106","0.0-11.0-3.8","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>10</strong></font></div>","null","3","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","40","9","","",""
"html-keyboard-response","37","202338","0.0-11.0-1.9","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","228","","","","decision","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","5","4","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","11","0.2","45","10","","",""
"html-keyboard-response","38","202606","0.0-11.0-2.9","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L5.png' class='respPic'></div></div>","null","4","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","11","0.2","40","10","","",""
"html-keyboard-response","39","203613","0.0-11.0-3.9","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/pineapple.png'><br><font class='baseline'><strong>Primo Pineapple</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 5</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Primo Pineapple","Fruit/pineapple.png","Lost","0.2,0.8","11","0.2","40","10","","",""
"html-keyboard-response","40","203631","0.0-11.0-1.10","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","14","","","","decision","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","1","4","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","13","0.35","45","11","","",""
"html-keyboard-response","41","203911","0.0-11.0-2.10","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L1.png' class='respPic'></div></div>","null","4","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","13","0.35","44","11","","",""
"html-keyboard-response","42","204924","0.0-11.0-3.10","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 1</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","13","0.35","44","11","","",""
"html-keyboard-response","43","205167","0.0-11.0-1.11","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","240","","","","decision","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","4","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","49","12","","",""
"html-keyboard-response","44","205422","0.0-11.0-2.11","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","decisionFB","","<div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","4","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","47","12","","",""
"html-keyboard-response","45","206426","0.0-11.0-3.11","63ced96b01986b01ef133497","bdp_rwlrn","Sat Apr 08 2023 12:49:06 GMT-0400 (Eastern Daylight Time)","521014","Trustworthy,Untrustworthy","","null","","","","feedback","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/apple.png'><br><font class='baseline'><strong>Awesome Apples</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>4</strong></font></div>","null","4","Awesome Apples","Fruit/apple.png","Won","0.8,0.35","13","0.8","51","12","","",""
