"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","labels","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","ltround","name","fileID","outcome","lottotype","lottoswpt","lottocurrpshare","point_total","round","faceID","face"
"","","","","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","6","117156","0.0-7.0","","4491","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p>b) Double what you bet</p><p>c) Quadruple what you bet</p>","B","","","","","","","","","","",""
"","","","","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","7","119201","0.0-8.0","","1939","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p><strong>2) How many points can you win each round?</strong></p><p>a) 10 points</p><p style='color:#00FF00'>b) Double what you bet</p><p>c) Quadruple what you bet</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>You can win double the amount of points you bet.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","","",""
"","","","","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","8","124314","0.0-9.0","","null","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 5</small></div><div class='instruxDiv'><p>Thank you for completing the quiz<p>These are the actual lotteries you will be playing in the next block:<p><div class='tc' align='center'><img class='introPic' src='Fruit/plums1.png'><br><strong>Plum Powerball</strong></div><div class='bl' align='center'><img class='introPic' src='Fruit/watermelon.png'><br><strong>Watermelon Win$</strong></div><div class='br' align='center'><img class='introPic' src='Fruit/bananas.png'><br><strong>Banana Bonanza</strong></div></div><p>Across <strong>66 rounds</strong> you will play each lottery <strong>22 times</strong> (in random order).<p style='align:center; color:white'><font <em>Press SPACEBAR to continue</em></p>","null","","","","","","","","","","",""
"","","","","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","instructions","9","131903","0.0-10.0","[{""page_index"":0,""viewing_time"":6533},{""page_index"":1,""viewing_time"":1055}]","7589","","","","","","","","","","","","","",""
"","","","decision","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","10","136853","0.0-11.0-1.0","","4844","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","1","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","9","0.8","5","1","",""
"","","","decisionFB","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","11","137115","0.0-11.0-2.0","","null","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","1","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","9","0.8","2","1","",""
"","","","feedback","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","12","138119","0.0-11.0-3.0","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","1","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","9","0.8","8","1","",""
"","","","decision","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","13","139590","0.0-11.0-1.1","","1470","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","1","Plum Powerball","Fruit/plums1.png","Won","0.35,0.8","10","0.35","13","2","",""
"","","","decisionFB","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","14","139849","0.0-11.0-2.1","","null","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","1","Plum Powerball","Fruit/plums1.png","Won","0.35,0.8","10","0.35","9","2","",""
"","","","feedback","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","15","140855","0.0-11.0-3.1","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","1","Plum Powerball","Fruit/plums1.png","Won","0.35,0.8","10","0.35","17","2","",""
"","","","decision","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","16","143002","0.0-11.0-1.2","","2146","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","1","Watermelon Win$","Fruit/watermelon.png","Won","0.35,0.65","14","0.35","22","3","",""
"","","","decisionFB","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","17","143256","0.0-11.0-2.2","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","1","Watermelon Win$","Fruit/watermelon.png","Won","0.35,0.65","14","0.35","18","3","",""
"","","","feedback","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","18","144267","0.0-11.0-3.2","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","1","Watermelon Win$","Fruit/watermelon.png","Won","0.35,0.65","14","0.35","26","3","",""
"","","","decision","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","19","145591","0.0-11.0-1.3","","1323","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","9","0.8","31","4","",""
"","","","decisionFB","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","20","145848","0.0-11.0-2.3","","null","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","9","0.8","27","4","",""
"","","","feedback","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","21","146858","0.0-11.0-3.3","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","2","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","9","0.8","35","4","",""
"","","","decision","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","22","147951","0.0-11.0-1.4","","1092","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","10","0.35","40","5","",""
"","","","decisionFB","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","23","148208","0.0-11.0-2.4","","null","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","10","0.35","36","5","",""
"","","","feedback","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","24","149218","0.0-11.0-3.4","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","10","0.35","36","5","",""
"","","","decision","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","25","149644","0.0-11.0-1.5","","425","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","2","Watermelon Win$","Fruit/watermelon.png","Lost","0.35,0.65","14","0.35","41","6","",""
"","","","decisionFB","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","26","149903","0.0-11.0-2.5","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","2","Watermelon Win$","Fruit/watermelon.png","Lost","0.35,0.65","14","0.35","37","6","",""
"","","","feedback","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","27","150914","0.0-11.0-3.5","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","2","Watermelon Win$","Fruit/watermelon.png","Lost","0.35,0.65","14","0.35","37","6","",""
"","","","decision","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","28","151661","0.0-11.0-1.6","","747","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","3","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","10","0.35","42","7","",""
"","","","decisionFB","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","29","151919","0.0-11.0-2.6","","null","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","3","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","10","0.35","38","7","",""
"","","","feedback","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","30","152928","0.0-11.0-3.6","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","10","0.35","38","7","",""
"","","","decision","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","31","153399","0.0-11.0-1.7","","470","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","2","3","Watermelon Win$","Fruit/watermelon.png","Lost","0.35,0.65","14","0.35","43","8","",""
"","","","decisionFB","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","32","153659","0.0-11.0-2.7","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L2.png' class='respPic'></div></div>","null","3","Watermelon Win$","Fruit/watermelon.png","Lost","0.35,0.65","14","0.35","41","8","",""
"","","","feedback","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","33","154663","0.0-11.0-3.7","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 2</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","3","Watermelon Win$","Fruit/watermelon.png","Lost","0.35,0.65","14","0.35","41","8","",""
"","","","decision","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","34","156738","0.0-11.0-1.8","","2074","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","3","3","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","9","0.8","46","9","",""
"","","","decisionFB","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","35","156991","0.0-11.0-2.8","","null","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L3.png' class='respPic'></div></div>","null","3","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","9","0.8","43","9","",""
"","","","feedback","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","36","158002","0.0-11.0-3.8","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 3</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>6</strong></font></div>","null","3","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","9","0.8","49","9","",""
"","","","decision","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","37","158800","0.0-11.0-1.9","","797","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","10","0.35","54","10","",""
"","","","decisionFB","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","38","159058","0.0-11.0-2.9","","null","","<div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","10","0.35","50","10","",""
"","","","feedback","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","39","160063","0.0-11.0-3.9","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/plums1.png'><br><font class='baseline'><strong>Plum Powerball</strong><p><strong><font class='negOutcome'>You LOST</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>You receive: <strong>0</strong></font></div>","null","4","Plum Powerball","Fruit/plums1.png","Lost","0.35,0.8","10","0.35","50","10","",""
"","","","decision","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","40","160855","0.0-11.0-1.10","","792","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Watermelon Win$","Fruit/watermelon.png","Won","0.35,0.65","14","0.35","55","11","",""
"","","","decisionFB","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","41","161113","0.0-11.0-2.10","","null","","<div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Watermelon Win$","Fruit/watermelon.png","Won","0.35,0.65","14","0.35","51","11","",""
"","","","feedback","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","42","162123","0.0-11.0-3.10","","null","","<div class='respPicDiv'><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></div><div class='trialDiv'><img src='Fruit/watermelon.png'><br><font class='baseline'><strong>Watermelon Win$</strong><p><strong><font class='posOutcome'>You WON</font><p>You bet: 4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>you receive: <strong>8</strong></font></div>","null","4","Watermelon Win$","Fruit/watermelon.png","Won","0.35,0.65","14","0.35","59","11","",""
"","","","decision","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","43","163149","0.0-11.0-1.11","","1025","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L.png' class='respPic'></div></div>","4","4","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","9","0.8","64","12","",""
"","","","decisionFB","","6108114eaacc3458294b244c","bdp_rwlrn","Tue Mar 14 2023 13:33:03 GMT-0400 (Eastern Daylight Time)","416859","Untrustworthy,Trustworthy","html-keyboard-response","44","163408","0.0-11.0-2.11","","null","","<div class='trialDiv'><img src='Fruit/bananas.png'><br><font class='baseline'><strong>Banana Bonanza</strong><p>Choose number of points to bet.</font><div class='respPicDiv'><img src='img/responseButtonOffersNo0L4.png' class='respPic'></div></div>","null","4","Banana Bonanza","Fruit/bananas.png","Won","0.8,0.35","9","0.8","60","12","",""
