"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"image-keyboard-response","9","46861","0.0-6.0-1.2","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","2349","","","","rating","","trustrating_stim/white_mw002.bmp","2","","","","","","","","",""
"image-keyboard-response","10","47063","0.0-6.0-2.2","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","ratingFB","","trustrating_stim/white_mw002.bmp","null","","","","","","","","",""
"image-keyboard-response","11","54294","0.0-6.0-1.3","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","7129","","","","rating","","trustrating_stim/white_00897_960530_fb_edt.bmp","7","","","","","","","","",""
"image-keyboard-response","12","54498","0.0-6.0-2.3","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","ratingFB","","trustrating_stim/white_00897_960530_fb_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","13","57126","0.0-6.0-1.4","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","2527","","","","rating","","trustrating_stim/white_00816_941205_fa_edt.bmp","3","","","","","","","","",""
"image-keyboard-response","14","57331","0.0-6.0-2.4","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","ratingFB","","trustrating_stim/white_00816_941205_fa_edt.bmp","null","","","","","","","","",""
"instructions","15","58502","0.0-7.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","[{""page_index"":0,""viewing_time"":1066}]","1066","","","","","","","","","","","","","","","",""
"instructions","16","188641","0.0-8.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","[{""page_index"":0,""viewing_time"":33624},{""page_index"":1,""viewing_time"":6521},{""page_index"":2,""viewing_time"":7233},{""page_index"":3,""viewing_time"":4879},{""page_index"":4,""viewing_time"":13984},{""page_index"":5,""viewing_time"":43578},{""page_index"":6,""viewing_time"":14411},{""page_index"":7,""viewing_time"":5805}]","130035","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","194469","0.0-9.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","5827","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 3</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","A","","","","","","","","",""
"html-keyboard-response","18","202514","0.0-10.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","7942","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 3</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p style='color:#FF0000'>a) 0</p><p>b) 1</p><p>c) 5</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The minimum number of points you can choose to send to your partner is 1 point.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"html-keyboard-response","19","208578","0.0-11.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","5962","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 3</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p>b) 5</p><p>c) 3</p>","B","","","","","","","","",""
"html-keyboard-response","20","210698","0.0-12.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","2015","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 3</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p style='color:#00FF00'>b) 5</p><p>c) 3</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The maximum number of points you can choose to send to your partner is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"html-keyboard-response","21","215018","0.0-13.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","4218","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 3</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p>c) It quadruples</p>","C","","","","","","","","",""
"html-keyboard-response","22","216082","0.0-14.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","959","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 3</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p style='color:#00FF00'>c) It quadruples</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The amount of points you send to your partner quadruples.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"html-keyboard-response","23","233992","0.0-15.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","17807","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 3</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>4) If you decide to share 4 out of 5 points with your partner, and he decided to share half of what he received, how many points would you end up with in this round?</strong></p><p>a) 16</p><p>b) 0</p><p>c) 9</p>","C","","","","","","","","",""
"html-keyboard-response","24","235891","0.0-16.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","1794","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 3</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>4) If you decide to share 4 points with your partner, and he decided to share half of what he received, how many points would you end up with in this round?</strong></p><p>a) 16</p><p>b) 0</p><p style='color:#00FF00'>c) 8</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>If you share 4 out of 5 points with your partner and he decided to share half with you, you would receive 8 points back (i.e. (4 x 4)/2 = 8), totaling to 9 points altogether.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"instructions","25","237259","0.0-17.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","[{""page_index"":0,""viewing_time"":1263}]","1263","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","241683","0.0-18.0-1.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","4318","","","","decision","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 5</td><td style='text-align:right'>Round #: 1</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw038.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0R.png' class='respPic'></p></div>","5","1","Chris","trustrating_stim/white_mw038.bmp","Shared","0.8,0.4","12","0.8","5","1"
"html-keyboard-response","27","242685","0.0-18.0-2.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","decisionFB","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 0</td><td style='text-align:right'>Round #: 1</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw038.bmp'><br><font class='baseline'><strong>Chris</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0R5.png' class='respPic'></p></div>","null","1","Chris","trustrating_stim/white_mw038.bmp","Shared","0.8,0.4","12","0.8","0","1"
"html-keyboard-response","28","244688","0.0-18.0-3.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","feedback","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 10</td><td style='text-align:right'>Round #: 1</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw038.bmp'><br><font class='baseline'><strong>Chris</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font><p><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></p></font></div>","null","1","Chris","trustrating_stim/white_mw038.bmp","Shared","0.8,0.4","12","0.8","10","1"
"html-keyboard-response","29","247532","0.0-18.0-1.1","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","2842","","","","decision","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 15</td><td style='text-align:right'>Round #: 2</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0R.png' class='respPic'></p></div>","1","1","Jason","trustrating_stim/white_00757_941201_fa_edt.bmp","Shared","0.6,0.2","15","0.6","15","2"
"html-keyboard-response","30","248536","0.0-18.0-2.1","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","decisionFB","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 14</td><td style='text-align:right'>Round #: 2</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0R1.png' class='respPic'></p></div>","null","1","Jason","trustrating_stim/white_00757_941201_fa_edt.bmp","Shared","0.6,0.2","15","0.6","14","2"
"html-keyboard-response","31","250538","0.0-18.0-3.1","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","feedback","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 16</td><td style='text-align:right'>Round #: 2</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>4</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>2</strong></font><p><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></p></font></div>","null","1","Jason","trustrating_stim/white_00757_941201_fa_edt.bmp","Shared","0.6,0.2","15","0.6","16","2"
"html-keyboard-response","32","254899","0.0-18.0-1.2","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","4360","","","","decision","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 21</td><td style='text-align:right'>Round #: 3</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw051.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0R.png' class='respPic'></p></div>","5","1","Daniel","trustrating_stim/white_mw051.bmp","Kept","0.2,0.6","15","0.2","21","3"
"html-keyboard-response","33","255903","0.0-18.0-2.2","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","decisionFB","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 16</td><td style='text-align:right'>Round #: 3</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw051.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0R5.png' class='respPic'></p></div>","null","1","Daniel","trustrating_stim/white_mw051.bmp","Kept","0.2,0.6","15","0.2","16","3"
"html-keyboard-response","34","257906","0.0-18.0-3.2","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","feedback","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 16</td><td style='text-align:right'>Round #: 3</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw051.bmp'><br><font class='baseline'><strong>Daniel</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font><p><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></p></font></div>","null","1","Daniel","trustrating_stim/white_mw051.bmp","Kept","0.2,0.6","15","0.2","16","3"
"html-keyboard-response","35","259972","0.0-18.0-1.3","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","2065","","","","decision","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 21</td><td style='text-align:right'>Round #: 4</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_00816_941205_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0R.png' class='respPic'></p></div>","5","1","Benjamin","trustrating_stim/white_00816_941205_fa_edt.bmp","Shared","0.4,0.8","13","0.4","21","4"
"html-keyboard-response","36","260976","0.0-18.0-2.3","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","decisionFB","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 16</td><td style='text-align:right'>Round #: 4</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_00816_941205_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0R5.png' class='respPic'></p></div>","null","1","Benjamin","trustrating_stim/white_00816_941205_fa_edt.bmp","Shared","0.4,0.8","13","0.4","16","4"
"html-keyboard-response","37","262979","0.0-18.0-3.3","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","feedback","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 26</td><td style='text-align:right'>Round #: 4</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_00816_941205_fa_edt.bmp'><br><font class='baseline'><strong>Benjamin</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font><p><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></p></font></div>","null","1","Benjamin","trustrating_stim/white_00816_941205_fa_edt.bmp","Shared","0.4,0.8","13","0.4","26","4"
"html-keyboard-response","38","264316","0.0-18.0-1.4","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","1335","","","","decision","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 31</td><td style='text-align:right'>Round #: 5</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0R.png' class='respPic'></p></div>","5","2","Jason","trustrating_stim/white_00757_941201_fa_edt.bmp","Kept","0.6,0.2","15","0.6","31","5"
"html-keyboard-response","39","265317","0.0-18.0-2.4","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","decisionFB","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 26</td><td style='text-align:right'>Round #: 5</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0R5.png' class='respPic'></p></div>","null","2","Jason","trustrating_stim/white_00757_941201_fa_edt.bmp","Kept","0.6,0.2","15","0.6","26","5"
"html-keyboard-response","40","267321","0.0-18.0-3.4","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","feedback","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 26</td><td style='text-align:right'>Round #: 5</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_00757_941201_fa_edt.bmp'><br><font class='baseline'><strong>Jason</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font><p><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></p></font></div>","null","2","Jason","trustrating_stim/white_00757_941201_fa_edt.bmp","Kept","0.6,0.2","15","0.6","26","5"
"instructions","41","273796","0.0-19.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","[{""page_index"":0,""viewing_time"":1114},{""page_index"":1,""viewing_time"":1992},{""page_index"":2,""viewing_time"":3368}]","6474","","","","","","","","","","","","","","","",""
"image-keyboard-response","42","277388","0.0-20.0-1.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","3591","","","","final_rating","","trustrating_stim/white_mw038.bmp","9","","Chris","","","","","","",""
"image-keyboard-response","43","277594","0.0-20.0-2.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","final_ratingFB","","trustrating_stim/white_mw038.bmp","null","","","","","","","","",""
"image-keyboard-response","44","279340","0.0-20.0-1.1","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","1644","","","","final_rating","","trustrating_stim/white_mw051.bmp","1","","Daniel","","","","","","",""
"image-keyboard-response","45","279542","0.0-20.0-2.1","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","final_ratingFB","","trustrating_stim/white_mw051.bmp","null","","","","","","","","",""
"image-keyboard-response","46","280348","0.0-20.0-1.2","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","702","","","","final_rating","","trustrating_stim/white_00757_941201_fa_edt.bmp","1","","Jason","","","","","","",""
"image-keyboard-response","47","280549","0.0-20.0-2.2","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","final_ratingFB","","trustrating_stim/white_00757_941201_fa_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","48","281221","0.0-20.0-1.3","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","569","","","","final_rating","","trustrating_stim/white_00816_941205_fa_edt.bmp","1","","Benjamin","","","","","","",""
"image-keyboard-response","49","281422","0.0-20.0-2.3","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","null","","","","final_ratingFB","","trustrating_stim/white_00816_941205_fa_edt.bmp","null","","","","","","","","",""
"","","","","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","","fullscreenexit","50","281589","fullscreenexit","","","","","","","","","","","",""
"fullscreen","50","282524","0.0-21.0","dstest","bdp_trlrn","Wed Sep 09 2020 14:25:12 GMT-0400 (Eastern Daylight Time)","282524","","","","","","","true","","","","","","","","","","",""
"html-keyboard-response","51","283037","0.0-22.0","","","","","","null","","","","","","","null","","","","","","","","",""
