"trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","numBlurs"
"image-keyboard-response","16","49165","0.0-6.0-2.5","","null","","","","ratingFB","","trustrating_stim/white_mw072.bmp","null",""
"image-keyboard-response","17","51019","0.0-6.0-1.6","","1752","","","","rating","","trustrating_stim/white_mw066.bmp","6",""
"image-keyboard-response","18","51221","0.0-6.0-2.6","","null","","","","ratingFB","","trustrating_stim/white_mw066.bmp","null",""
"image-keyboard-response","19","52711","0.0-6.0-1.7","","1388","","","","rating","","trustrating_stim/white_mw016.bmp","5",""
"image-keyboard-response","20","52913","0.0-6.0-2.7","","null","","","","ratingFB","","trustrating_stim/white_mw016.bmp","null",""
"image-keyboard-response","21","54844","0.0-6.0-1.8","","1822","","","","rating","","trustrating_stim/white_mw046.bmp","5",""
"image-keyboard-response","22","55046","0.0-6.0-2.8","","null","","","","ratingFB","","trustrating_stim/white_mw046.bmp","null",""
"image-keyboard-response","23","57295","0.0-6.0-1.9","","2148","","","","rating","","trustrating_stim/white_mw058.bmp","5",""
"image-keyboard-response","24","57497","0.0-6.0-2.9","","null","","","","ratingFB","","trustrating_stim/white_mw058.bmp","null",""
"image-keyboard-response","25","59215","0.0-6.0-1.10","","1616","","","","rating","","trustrating_stim/white_mw040.bmp","5",""
"image-keyboard-response","26","59416","0.0-6.0-2.10","","null","","","","ratingFB","","trustrating_stim/white_mw040.bmp","null",""
"image-keyboard-response","27","60871","0.0-6.0-1.11","","1353","","","","rating","","trustrating_stim/white_mw085.bmp","4",""
"image-keyboard-response","28","61073","0.0-6.0-2.11","","null","","","","ratingFB","","trustrating_stim/white_mw085.bmp","null",""
"image-keyboard-response","29","62855","0.0-6.0-1.12","","1680","","","","rating","","trustrating_stim/white_mw082.bmp","5",""
"image-keyboard-response","30","63058","0.0-6.0-2.12","","null","","","","ratingFB","","trustrating_stim/white_mw082.bmp","null",""
"image-keyboard-response","31","65144","0.0-6.0-1.13","","1985","","","","rating","","trustrating_stim/white_mw089.bmp","4",""
"image-keyboard-response","32","65345","0.0-6.0-2.13","","null","","","","ratingFB","","trustrating_stim/white_mw089.bmp","null",""
"image-keyboard-response","33","66987","0.0-6.0-1.14","","1541","","","","rating","","trustrating_stim/white_mw044.bmp","5",""
"image-keyboard-response","34","67189","0.0-6.0-2.14","","null","","","","ratingFB","","trustrating_stim/white_mw044.bmp","null",""
"image-keyboard-response","35","68615","0.0-6.0-1.15","","1324","","","","rating","","trustrating_stim/white_mw099.bmp","5",""
"image-keyboard-response","36","68817","0.0-6.0-2.15","","null","","","","ratingFB","","trustrating_stim/white_mw099.bmp","null",""
"image-keyboard-response","37","70403","0.0-6.0-1.16","","1483","","","","rating","","trustrating_stim/white_00253_940128_fa_edt.bmp","5",""
"image-keyboard-response","38","70605","0.0-6.0-2.16","","null","","","","ratingFB","","trustrating_stim/white_00253_940128_fa_edt.bmp","null",""
"image-keyboard-response","39","73351","0.0-6.0-1.17","","2644","","","","rating","","trustrating_stim/white_mw013.bmp","5",""
"image-keyboard-response","40","73553","0.0-6.0-2.17","","null","","","","ratingFB","","trustrating_stim/white_mw013.bmp","null",""
"image-keyboard-response","41","75459","0.0-6.0-1.18","","1804","","","","rating","","trustrating_stim/white_mw097.bmp","4",""
"image-keyboard-response","42","75661","0.0-6.0-2.18","","null","","","","ratingFB","","trustrating_stim/white_mw097.bmp","null",""
"image-keyboard-response","43","77863","0.0-6.0-1.19","","2100","","","","rating","","trustrating_stim/white_mw051.bmp","4",""
"image-keyboard-response","44","78064","0.0-6.0-2.19","","null","","","","ratingFB","","trustrating_stim/white_mw051.bmp","null",""
"image-keyboard-response","45","79595","0.0-6.0-1.20","","1428","","","","rating","","trustrating_stim/white_mw084.bmp","5",""
"image-keyboard-response","46","79798","0.0-6.0-2.20","","null","","","","ratingFB","","trustrating_stim/white_mw084.bmp","null",""
"image-keyboard-response","47","82963","0.0-6.0-1.21","","3062","","","","rating","","trustrating_stim/white_00761_941201_fb_edt.bmp","5",""
"image-keyboard-response","48","83165","0.0-6.0-2.21","","null","","","","ratingFB","","trustrating_stim/white_00761_941201_fb_edt.bmp","null",""
"image-keyboard-response","49","84363","0.0-6.0-1.22","","1091","","","","rating","","trustrating_stim/white_00658_941121_fb_edt.bmp","5",""
"image-keyboard-response","50","84564","0.0-6.0-2.22","","null","","","","ratingFB","","trustrating_stim/white_00658_941121_fb_edt.bmp","null",""
"image-keyboard-response","51","85815","0.0-6.0-1.23","","1149","","","","rating","","trustrating_stim/white_mw071.bmp","5",""
"image-keyboard-response","52","86021","0.0-6.0-2.23","","null","","","","ratingFB","","trustrating_stim/white_mw071.bmp","null",""
"image-keyboard-response","53","88399","0.0-6.0-1.24","","2276","","","","rating","","trustrating_stim/white_mw006.bmp","4",""
"image-keyboard-response","54","88601","0.0-6.0-2.24","","null","","","","ratingFB","","trustrating_stim/white_mw006.bmp","null",""
"image-keyboard-response","55","89683","0.0-6.0-1.25","","975","","","","rating","","trustrating_stim/white_00109_931230_fa_edt.bmp","5",""
"image-keyboard-response","56","89885","0.0-6.0-2.25","","null","","","","ratingFB","","trustrating_stim/white_00109_931230_fa_edt.bmp","null",""
"image-keyboard-response","57","92227","0.0-6.0-1.26","","2239","","","","rating","","trustrating_stim/white_mw043.bmp","4",""
"image-keyboard-response","58","92429","0.0-6.0-2.26","","null","","","","ratingFB","","trustrating_stim/white_mw043.bmp","null",""
"image-keyboard-response","59","94107","0.0-6.0-1.27","","1576","","","","rating","","trustrating_stim/white_mw080.bmp","6",""
"image-keyboard-response","60","94309","0.0-6.0-2.27","","null","","","","ratingFB","","trustrating_stim/white_mw080.bmp","null",""
"image-keyboard-response","61","95859","0.0-6.0-1.28","","1448","","","","rating","","trustrating_stim/white_mw012.bmp","5",""
"image-keyboard-response","62","96061","0.0-6.0-2.28","","null","","","","ratingFB","","trustrating_stim/white_mw012.bmp","null",""
"image-keyboard-response","63","98139","0.0-6.0-1.29","","1976","","","","rating","","trustrating_stim/white_00223_940128_fb_edt.bmp","4",""
"image-keyboard-response","64","98340","0.0-6.0-2.29","","null","","","","ratingFB","","trustrating_stim/white_00223_940128_fb_edt.bmp","null",""
"image-keyboard-response","65","100599","0.0-6.0-1.30","","2157","","","","rating","","trustrating_stim/white_00757_941201_fa_edt.bmp","5",""
"image-keyboard-response","66","100801","0.0-6.0-2.30","","null","","","","ratingFB","","trustrating_stim/white_00757_941201_fa_edt.bmp","null",""
"image-keyboard-response","67","102615","0.0-6.0-1.31","","1711","","","","rating","","trustrating_stim/white_mw025.bmp","4",""
"image-keyboard-response","68","102816","0.0-6.0-2.31","","null","","","","ratingFB","","trustrating_stim/white_mw025.bmp","null",""
"image-keyboard-response","69","105291","0.0-6.0-1.32","","2369","","","","rating","","trustrating_stim/white_mw022.bmp","5",""
"image-keyboard-response","70","105493","0.0-6.0-2.32","","null","","","","ratingFB","","trustrating_stim/white_mw022.bmp","null",""
"image-keyboard-response","71","107355","0.0-6.0-1.33","","1756","","","","rating","","trustrating_stim/white_00120_931230_fa_edt.bmp","5",""
"image-keyboard-response","72","107558","0.0-6.0-2.33","","null","","","","ratingFB","","trustrating_stim/white_00120_931230_fa_edt.bmp","null",""
"","","","","","","fullscreenexit","73","108335","fullscreenexit","","","",""
"image-keyboard-response","73","114082","0.0-6.0-1.34","","6422","","","","rating","","trustrating_stim/white_mw054.bmp","4",""
"image-keyboard-response","74","114285","0.0-6.0-2.34","","null","","","","ratingFB","","trustrating_stim/white_mw054.bmp","null",""
"image-keyboard-response","75","119415","0.0-6.0-1.35","","5028","","","","rating","","trustrating_stim/white_00897_960530_fb_edt.bmp","5",""
"image-keyboard-response","76","119618","0.0-6.0-2.35","","null","","","","ratingFB","","trustrating_stim/white_00897_960530_fb_edt.bmp","null",""
"image-keyboard-response","77","120646","0.0-6.0-1.36","","927","","","","rating","","trustrating_stim/white_00657_941121_fa_edt.bmp","5",""
"image-keyboard-response","78","120848","0.0-6.0-2.36","","null","","","","ratingFB","","trustrating_stim/white_00657_941121_fa_edt.bmp","null",""
"image-keyboard-response","79","122874","0.0-6.0-1.37","","1924","","","","rating","","trustrating_stim/white_mw057.bmp","4",""
"image-keyboard-response","80","123076","0.0-6.0-2.37","","null","","","","ratingFB","","trustrating_stim/white_mw057.bmp","null",""
"image-keyboard-response","81","125138","0.0-6.0-1.38","","1957","","","","rating","","trustrating_stim/white_mw019.bmp","5",""
"image-keyboard-response","82","125341","0.0-6.0-2.38","","null","","","","ratingFB","","trustrating_stim/white_mw019.bmp","null",""
"image-keyboard-response","83","126394","0.0-6.0-1.39","","952","","","","rating","","trustrating_stim/white_mw004.bmp","5",""
"image-keyboard-response","84","126595","0.0-6.0-2.39","","null","","","","ratingFB","","trustrating_stim/white_mw004.bmp","null",""
"instructions","85","128226","0.0-7.0","[{""page_index"":0,""viewing_time"":1529}]","1529","","","","","","","",""
"","","","","","","blur","86","268972","blurevent","","","","1"
