"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"pavlovia","0","2","0.0-0.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","","","","","","","","","","","","","","","","",""
"instructions","1","1153","0.0-1.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":1150}]","1150","","","","","","","","","","","","","","","",""
"","","","","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","","fullscreenenter","2","2200","fullscreenenter","","","","","","","","","","","",""
"fullscreen","2","3179","0.0-2.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","","","","","","true","","","","","","","","","","",""
"instructions","3","9096","0.0-4.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":2968},{""page_index"":1,""viewing_time"":2949}]","5917","","","","","","","","","","","","","","","",""
"instructions","4","10228","0.0-5.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":1131}]","1131","","","","","","","","","","","","","","","",""
"image-keyboard-response","5","10952","0.0-6.0-1.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","623","","","","rating","","trustrating_stim/white_mw098.bmp","1","","","","","","","","",""
"image-keyboard-response","6","11154","0.0-6.0-2.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw098.bmp","null","","","","","","","","",""
"image-keyboard-response","7","11344","0.0-6.0-1.1","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","89","","","","rating","","trustrating_stim/white_00761_941201_fb_edt.bmp","2","","","","","","","","",""
"image-keyboard-response","8","11547","0.0-6.0-2.1","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","",""
"image-keyboard-response","9","11824","0.0-6.0-1.2","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","174","","","","rating","","trustrating_stim/white_mw033.bmp","3","","","","","","","","",""
"image-keyboard-response","10","12025","0.0-6.0-2.2","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw033.bmp","null","","","","","","","","",""
"image-keyboard-response","11","12184","0.0-6.0-1.3","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","56","","","","rating","","trustrating_stim/white_mw066.bmp","4","","","","","","","","",""
"image-keyboard-response","12","12386","0.0-6.0-2.3","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw066.bmp","null","","","","","","","","",""
"image-keyboard-response","13","12584","0.0-6.0-1.4","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","96","","","","rating","","trustrating_stim/white_mw015.bmp","6","","","","","","","","",""
"image-keyboard-response","14","12786","0.0-6.0-2.4","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","null","","","","ratingFB","","trustrating_stim/white_mw015.bmp","null","","","","","","","","",""
"instructions","15","14408","0.0-7.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":1518}]","1518","","","","","","","","","","","","","","","",""
"instructions","16","30434","0.0-8.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":3973},{""page_index"":1,""viewing_time"":3501},{""page_index"":2,""viewing_time"":1522},{""page_index"":3,""viewing_time"":1174},{""page_index"":4,""viewing_time"":2834},{""page_index"":5,""viewing_time"":1558},{""page_index"":6,""viewing_time"":1362}]","15924","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","32154","0.0-9.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","1718","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","C","","","","","","","","",""
"html-keyboard-response","18","34280","0.0-10.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","2025","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p>a) 1</p><p>b) 1</p><p style='color:#FF0000'>c) 5</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The minimum number of points you can choose to send to your partner is 1 point.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"html-keyboard-response","19","34960","0.0-11.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","576","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p>b) 5</p><p>c) 3</p>","C","","","","","","","","",""
"html-keyboard-response","20","35528","0.0-12.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","465","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p>b) 5</p><p style='color:#FF0000'>c) 3</p><h3 style='color:#FF0000'>Incorrect!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The maximum number of points you can choose to send to your partner is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"html-keyboard-response","21","36056","0.0-13.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","424","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p>c) It quadruples</p>","C","","","","","","","","",""
"html-keyboard-response","22","36696","0.0-14.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","535","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p style='color:#00FF00'>c) It quadruples</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The amount of points you send to your partner quadruples.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"html-keyboard-response","23","37167","0.0-15.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","369","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>4) If you decide to share 4 out of 5 points with your partner, and he decided to share half of what he received, how many points would you end up with in this round?</strong></p><p>a) 16</p><p>b) 0</p><p>c) 9</p>","C","","","","","","","","",""
"html-keyboard-response","24","37712","0.0-16.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","442","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>4) If you decide to share 4 points with your partner, and he decided to share half of what he received, how many points would you end up with in this round?</strong></p><p>a) 16</p><p>b) 0</p><p style='color:#00FF00'>c) 9</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>If you share 4 out of 5 points with your partner and he decided to share half with you, you would receive 8 points back (i.e. (4 x 4)/2 = 8), totaling to 9 points altogether.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","",""
"instructions","25","41316","0.0-17.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":3498}]","3499","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","42152","0.0-18.0-1.0","dstest","bdp_trlrn","Tue Nov 17 2020 14:38:13 GMT-0500 (Eastern Standard Time)","70634","Untrustworthy,Trustworthy","","734","","","","decision","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 5</td><td style='text-align:right'>Round #: 1</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0L.png' class='respPic'></p></div>","1","1","Alex","trustrating_stim/white_mw046.bmp","Kept","0.2,0.6","15","0.2","5","1"
