"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","labels","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","numBlurs","aground","name","face","outcome","agenttype","agentswpt","agentcurrpshare","point_total","round"
"","","","","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","","focus","16","560950","focusevent","","","","","","","","","","","","",""
"","","","","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","","blur","16","563734","blurevent","","","","","","","","","","","","",""
"","","","","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","","focus","16","1222330","focusevent","","","","","","","","","","","","",""
"","","","","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","","blur","16","1387513","blurevent","","","","","","","","","","","","",""
"","","","","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","","focus","16","1665170","focusevent","","","","","","","","","","","","",""
"instructions","16","1720416","0.0-8.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":379588},{""page_index"":1,""viewing_time"":17207},{""page_index"":2,""viewing_time"":730488},{""page_index"":3,""viewing_time"":19304},{""page_index"":2,""viewing_time"":4271},{""page_index"":3,""viewing_time"":96724},{""page_index"":4,""viewing_time"":308457},{""page_index"":5,""viewing_time"":27482},{""page_index"":6,""viewing_time"":3150},{""page_index"":5,""viewing_time"":10650},{""page_index"":6,""viewing_time"":13120}]","1610441","","","","","","","","","","","","","","","","",""
"html-keyboard-response","17","1727711","0.0-9.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","7294","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p>a) 0</p><p>b) 1</p><p>c) 5</p>","B","","","","","","","","","",""
"html-keyboard-response","18","1734336","0.0-10.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","6520","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>1) What is the minimum number of points you can choose to send to your partner?</strong></p><p>a) 0</p><p style='color:#00FF00'>b) 1</p><p>c) 5</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The minimum number of points you can choose to send to your partner is 1 point.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","",""
"html-keyboard-response","19","1738463","0.0-11.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","4026","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p>b) 5</p><p>c) 3</p>","B","","","","","","","","","",""
"html-keyboard-response","20","1739951","0.0-12.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","1387","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>2) What is the maximum number of points you can choose to send to your partner?</strong></p><p>a) 8</p><p style='color:#00FF00'>b) 5</p><p>c) 3</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is b).</h3><h3 class='center-content'>The maximum number of points you can choose to send to your partner is 5 points.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","",""
"html-keyboard-response","21","1745561","0.0-13.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","5504","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p>c) It quadruples</p>","C","","","","","","","","","",""
"html-keyboard-response","22","1747495","0.0-14.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","1829","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>3) What happens to the amount of points you send to your partner?</strong></p><p>a) Nothing</p><p>b) It doubles</p><p style='color:#00FF00'>c) It quadruples</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>The amount of points you send to your partner quadruples.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","",""
"html-keyboard-response","23","1787248","0.0-15.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","39648","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>4) If you decide to share 4 out of 5 points with your partner, and he decided to share half of what he received, how many points would you end up with in this round?</strong></p><p>a) 16</p><p>b) 0</p><p>c) 9</p>","C","","","","","","","","","",""
"html-keyboard-response","24","1888294","0.0-16.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","100942","","","","","","<div class='header' style='text-align:left; position: absolute; top: 5%; left: 5%;'><small>Task 3 of 4</small></div><div style='text-align:left; position: absolute; top: 10%; left: 20%; width: 60%'><p><strong>4) If you decide to share 4 points with your partner, and he decided to share half of what he received, how many points would you end up with in this round?</strong></p><p>a) 16</p><p>b) 0</p><p style='color:#00FF00'>c) 9</p><h3 style='color:#00FF00'>Correct!</h3><h3 class='center-content'>The correct response is c).</h3><h3 class='center-content'>If you share 4 out of 5 points with your partner and he decided to share half with you, you would receive 8 points back (i.e. (4 x 4)/2 = 8), totaling to 9 points altogether.</h3><p><em>Press SPACEBAR to continue</em></p></div>"," ","","","","","","","","","",""
"instructions","25","1896350","0.0-17.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":7950}]","7950","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","1901991","0.0-18.0-1.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","5534","","","","decision","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 5</td><td style='text-align:right'>Round #: 1</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0L.png' class='respPic'></p></div>","5","","1","Sean","trustrating_stim/white_mw035.bmp","Kept","0.2,0.6","8","0.2","5","1"
"html-keyboard-response","27","1902994","0.0-18.0-2.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","decisionFB","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 0</td><td style='text-align:right'>Round #: 1</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0L5.png' class='respPic'></p></div>","null","","1","Sean","trustrating_stim/white_mw035.bmp","Kept","0.2,0.6","8","0.2","0","1"
"html-keyboard-response","28","1904995","0.0-18.0-3.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","feedback","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 0</td><td style='text-align:right'>Round #: 1</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font><p><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></p></font></div>","null","","1","Sean","trustrating_stim/white_mw035.bmp","Kept","0.2,0.6","8","0.2","0","1"
"html-keyboard-response","29","1909038","0.0-18.0-1.1","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","4042","","","","decision","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 5</td><td style='text-align:right'>Round #: 2</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0L.png' class='respPic'></p></div>","3","","1","Brian","trustrating_stim/white_mw046.bmp","Kept","0.6,0.2","10","0.6","5","2"
"html-keyboard-response","30","1910039","0.0-18.0-2.1","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","decisionFB","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 2</td><td style='text-align:right'>Round #: 2</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Brian</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0L3.png' class='respPic'></p></div>","null","","1","Brian","trustrating_stim/white_mw046.bmp","Kept","0.6,0.2","10","0.6","2","2"
"html-keyboard-response","31","1912044","0.0-18.0-3.1","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","feedback","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 2</td><td style='text-align:right'>Round #: 2</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw046.bmp'><br><font class='baseline'><strong>Brian</strong><p>Received: <strong>12</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font><p><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></p></font></div>","null","","1","Brian","trustrating_stim/white_mw046.bmp","Kept","0.6,0.2","10","0.6","2","2"
"html-keyboard-response","32","1915935","0.0-18.0-1.2","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","3891","","","","decision","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 7</td><td style='text-align:right'>Round #: 3</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0L.png' class='respPic'></p></div>","4","","1","Evan","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","11","0.8","7","3"
"html-keyboard-response","33","1916940","0.0-18.0-2.2","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","decisionFB","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 3</td><td style='text-align:right'>Round #: 3</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Evan</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0L4.png' class='respPic'></p></div>","null","","1","Evan","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","11","0.8","3","3"
"html-keyboard-response","34","1918944","0.0-18.0-3.2","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","feedback","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 11</td><td style='text-align:right'>Round #: 3</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw071.bmp'><br><font class='baseline'><strong>Evan</strong><p>Received: <strong>16</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>8</strong></font><p><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></p></font></div>","null","","1","Evan","trustrating_stim/white_mw071.bmp","Shared","0.8,0.4","11","0.8","11","3"
"html-keyboard-response","35","1926383","0.0-18.0-1.3","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","7438","","","","decision","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 16</td><td style='text-align:right'>Round #: 4</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0L.png' class='respPic'></p></div>","5","","1","Alex","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","16","4"
"html-keyboard-response","36","1927385","0.0-18.0-2.3","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","decisionFB","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 11</td><td style='text-align:right'>Round #: 4</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0L5.png' class='respPic'></p></div>","null","","1","Alex","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","11","4"
"html-keyboard-response","37","1929388","0.0-18.0-3.3","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","feedback","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 21</td><td style='text-align:right'>Round #: 4</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_00761_941201_fb_edt.bmp'><br><font class='baseline'><strong>Alex</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='posOutcome'>Shared back: <strong>10</strong></font><p><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></p></font></div>","null","","1","Alex","trustrating_stim/white_00761_941201_fb_edt.bmp","Shared","0.4,0.8","11","0.4","21","4"
"html-keyboard-response","38","1931182","0.0-18.0-1.4","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","1793","","","","decision","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 26</td><td style='text-align:right'>Round #: 5</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0L.png' class='respPic'></p></div>","5","","2","Sean","trustrating_stim/white_mw035.bmp","Kept","0.2,0.6","8","0.2","26","5"
"html-keyboard-response","39","1932186","0.0-18.0-2.4","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","decisionFB","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 21</td><td style='text-align:right'>Round #: 5</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Choose number of points to send.</font><p><img src='img/responseButtonOffersNo0L5.png' class='respPic'></p></div>","null","","2","Sean","trustrating_stim/white_mw035.bmp","Kept","0.2,0.6","8","0.2","21","5"
"html-keyboard-response","40","1934189","0.0-18.0-3.4","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","feedback","","<div class='pointsDiv'><table width=550px><tr><td>Current Point Total: 21</td><td style='text-align:right'>Round #: 5</td></tr></table></div><div class='trialDiv'><img src='trustrating_stim/white_mw035.bmp'><br><font class='baseline'><strong>Sean</strong><p>Received: <strong>20</strong></font> &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<font class='negOutcome'>Shared back: <strong>0</strong></font><p><img src='img/responseButtonOffersNo0_wht.png' class='respPic'></p></font></div>","null","","2","Sean","trustrating_stim/white_mw035.bmp","Kept","0.2,0.6","8","0.2","21","5"
"instructions","41","1961927","0.0-19.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","[{""page_index"":0,""viewing_time"":10915},{""page_index"":1,""viewing_time"":13544},{""page_index"":2,""viewing_time"":3279}]","27738","","","","","","","","","","","","","","","","",""
"image-keyboard-response","42","1968864","0.0-20.0-1.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","6936","","","","final_rating","","trustrating_stim/white_mw084.bmp","4","","","","","","","","","",""
"image-keyboard-response","43","1969066","0.0-20.0-2.0","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","final_ratingFB","","trustrating_stim/white_mw084.bmp","null","","","","","","","","","",""
"image-keyboard-response","44","1972624","0.0-20.0-1.1","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","3453","","","","final_rating","","trustrating_stim/white_mw099.bmp","2","","","","","","","","","",""
"image-keyboard-response","45","1972828","0.0-20.0-2.1","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","final_ratingFB","","trustrating_stim/white_mw099.bmp","null","","","","","","","","","",""
"image-keyboard-response","46","1974967","0.0-20.0-1.2","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","2034","","","","final_rating","","trustrating_stim/white_mw046.bmp","3","","","","","","","","","",""
"image-keyboard-response","47","1975172","0.0-20.0-2.2","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","final_ratingFB","","trustrating_stim/white_mw046.bmp","null","","","","","","","","","",""
"image-keyboard-response","48","1976720","0.0-20.0-1.3","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","1443","","","","final_rating","","trustrating_stim/white_mw035.bmp","1","","","","","","","","","",""
"image-keyboard-response","49","1976922","0.0-20.0-2.3","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","final_ratingFB","","trustrating_stim/white_mw035.bmp","null","","","","","","","","","",""
"image-keyboard-response","50","1978856","0.0-20.0-1.4","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","1830","","","","final_rating","","trustrating_stim/white_00761_941201_fb_edt.bmp","9","","","","","","","","","",""
"image-keyboard-response","51","1979059","0.0-20.0-2.4","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","final_ratingFB","","trustrating_stim/white_00761_941201_fb_edt.bmp","null","","","","","","","","","",""
"image-keyboard-response","52","1990889","0.0-20.0-1.5","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","11727","","","","final_rating","","trustrating_stim/white_00785_941205_fb_edt.bmp","7","","","","","","","","","",""
"image-keyboard-response","53","1991091","0.0-20.0-2.5","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","final_ratingFB","","trustrating_stim/white_00785_941205_fb_edt.bmp","null","","","","","","","","","",""
"image-keyboard-response","54","1993696","0.0-20.0-1.6","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","2500","","","","final_rating","","trustrating_stim/white_mw089.bmp","3","","","","","","","","","",""
"image-keyboard-response","55","1993901","0.0-20.0-2.6","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","null","","","","final_ratingFB","","trustrating_stim/white_mw089.bmp","null","","","","","","","","","",""
"image-keyboard-response","56","1998808","0.0-20.0-1.7","pilottest","bdp_trlrn","Wed Nov 18 2020 14:06:21 GMT-0500 (Eastern Standard Time)","2000124","Untrustworthy,Trustworthy","","4803","","","","final_rating","","trustrating_stim/white_mw071.bmp","1","","","","","","","","","",""
