"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","15","0.0-0.0","62fd76d3f0824c29d4b1e6bd","bdp_cybrbll","Mon Mar 27 2023 16:10:36 GMT-0400 (Eastern Daylight Time)","443715","3","1","","","","","","","","","","","","","","","","",""
"instructions","1","2378","0.0-1.0","62fd76d3f0824c29d4b1e6bd","bdp_cybrbll","Mon Mar 27 2023 16:10:36 GMT-0400 (Eastern Daylight Time)","443715","3","1","[{""page_index"":0,""viewing_time"":2361}]","2362","","","","","","","","","","","","","","",""
"","","","","62fd76d3f0824c29d4b1e6bd","bdp_cybrbll","Mon Mar 27 2023 16:10:36 GMT-0400 (Eastern Daylight Time)","443715","3","1","","","fullscreenenter","2","6908","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","7866","0.0-2.0","62fd76d3f0824c29d4b1e6bd","bdp_cybrbll","Mon Mar 27 2023 16:10:36 GMT-0400 (Eastern Daylight Time)","443715","3","1","","","","","","","true","","","","","","","","","",""
"instructions","3","47199","0.0-4.0","62fd76d3f0824c29d4b1e6bd","bdp_cybrbll","Mon Mar 27 2023 16:10:36 GMT-0400 (Eastern Daylight Time)","443715","3","1","[{""page_index"":0,""viewing_time"":39330}]","39331","","","","","","","","","","","","","","",""
"image-keyboard-response","4","48421","0.0-5.0-1.0","62fd76d3f0824c29d4b1e6bd","bdp_cybrbll","Mon Mar 27 2023 16:10:36 GMT-0400 (Eastern Daylight Time)","443715","3","1","","1218","","","","choice","","img/2to1/1.png","2","225","499","0.5","0.5","2","3","",""
"animation","5","49715","0.0-5.0-2.0","62fd76d3f0824c29d4b1e6bd","bdp_cybrbll","Mon Mar 27 2023 16:10:36 GMT-0400 (Eastern Daylight Time)","443715","3","1","","","","","","","","","","225","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":107},{""stimulus"":""img/2to3/2.png"",""time"":203},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":399},{""stimulus"":""img/2to3/5.png"",""time"":500},{""stimulus"":""img/2to3/6.png"",""time"":599},{""stimulus"":""img/2to3/7.png"",""time"":700},{""stimulus"":""img/2to3/8.png"",""time"":800},{""stimulus"":""img/2to3/9.png"",""time"":898},{""stimulus"":""img/2to3/10.png"",""time"":996},{""stimulus"":""img/2to3/11.png"",""time"":1094},{""stimulus"":""img/2to3/12.png"",""time"":1196}]","[]"
"image-keyboard-response","6","50336","0.0-5.0-1.1","62fd76d3f0824c29d4b1e6bd","bdp_cybrbll","Mon Mar 27 2023 16:10:36 GMT-0400 (Eastern Daylight Time)","443715","3","1","","null","","","","observe","","img/3to2/1.png","null","224","614","0.5","0.5","3","2","",""
"animation","7","51624","0.0-5.0-2.1","62fd76d3f0824c29d4b1e6bd","bdp_cybrbll","Mon Mar 27 2023 16:10:36 GMT-0400 (Eastern Daylight Time)","443715","3","1","","","","","","","","","","224","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":106},{""stimulus"":""img/3to2/2.png"",""time"":205},{""stimulus"":""img/3to2/3.png"",""time"":304},{""stimulus"":""img/3to2/4.png"",""time"":401},{""stimulus"":""img/3to2/5.png"",""time"":498},{""stimulus"":""img/3to2/6.png"",""time"":598},{""stimulus"":""img/3to2/7.png"",""time"":697},{""stimulus"":""img/3to2/8.png"",""time"":794},{""stimulus"":""img/3to2/9.png"",""time"":901},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1092},{""stimulus"":""img/3to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","8","51709","0.0-5.0-1.2","62fd76d3f0824c29d4b1e6bd","bdp_cybrbll","Mon Mar 27 2023 16:10:36 GMT-0400 (Eastern Daylight Time)","443715","3","1","","84","","","","choice","","img/2to1/1.png","1","223","425","0.5","0.5","2","1","",""
