"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","7","0.0-0.0","63dc7b5bf451a34177b66c66","bdp_cybrbll","Sat Mar 25 2023 02:51:54 GMT-0400 (Eastern Daylight Time)","523054","3","1","","","","","","","","","","","","","","","","",""
"instructions","1","15475","0.0-1.0","63dc7b5bf451a34177b66c66","bdp_cybrbll","Sat Mar 25 2023 02:51:54 GMT-0400 (Eastern Daylight Time)","523054","3","1","[{""page_index"":0,""viewing_time"":15467}]","15467","","","","","","","","","","","","","","",""
"","","","","63dc7b5bf451a34177b66c66","bdp_cybrbll","Sat Mar 25 2023 02:51:54 GMT-0400 (Eastern Daylight Time)","523054","3","1","","","fullscreenenter","2","21400","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","22365","0.0-2.0","63dc7b5bf451a34177b66c66","bdp_cybrbll","Sat Mar 25 2023 02:51:54 GMT-0400 (Eastern Daylight Time)","523054","3","1","","","","","","","true","","","","","","","","","",""
"instructions","3","121487","0.0-4.0","63dc7b5bf451a34177b66c66","bdp_cybrbll","Sat Mar 25 2023 02:51:54 GMT-0400 (Eastern Daylight Time)","523054","3","1","[{""page_index"":0,""viewing_time"":99120}]","99120","","","","","","","","","","","","","","",""
"image-keyboard-response","4","123091","0.0-5.0-1.0","63dc7b5bf451a34177b66c66","bdp_cybrbll","Sat Mar 25 2023 02:51:54 GMT-0400 (Eastern Daylight Time)","523054","3","1","","1600","","","","choice","","img/2to1/1.png","2","225","449","0.5","0.5","2","3","",""
"animation","5","124385","0.0-5.0-2.0","63dc7b5bf451a34177b66c66","bdp_cybrbll","Sat Mar 25 2023 02:51:54 GMT-0400 (Eastern Daylight Time)","523054","3","1","","","","","","","","","","225","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":111},{""stimulus"":""img/2to3/2.png"",""time"":211},{""stimulus"":""img/2to3/3.png"",""time"":311},{""stimulus"":""img/2to3/4.png"",""time"":411},{""stimulus"":""img/2to3/5.png"",""time"":511},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":709},{""stimulus"":""img/2to3/8.png"",""time"":795},{""stimulus"":""img/2to3/9.png"",""time"":894},{""stimulus"":""img/2to3/10.png"",""time"":994},{""stimulus"":""img/2to3/11.png"",""time"":1094},{""stimulus"":""img/2to3/12.png"",""time"":1193}]","[]"
"image-keyboard-response","6","124657","0.0-5.0-1.1","63dc7b5bf451a34177b66c66","bdp_cybrbll","Sat Mar 25 2023 02:51:54 GMT-0400 (Eastern Daylight Time)","523054","3","1","","null","","","","observe","","img/3to2/1.png","null","224","265","0.5","0.5","3","2","",""
"animation","7","125953","0.0-5.0-2.1","63dc7b5bf451a34177b66c66","bdp_cybrbll","Sat Mar 25 2023 02:51:54 GMT-0400 (Eastern Daylight Time)","523054","3","1","","","","","","","","","","224","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":205},{""stimulus"":""img/3to2/3.png"",""time"":309},{""stimulus"":""img/3to2/4.png"",""time"":411},{""stimulus"":""img/3to2/5.png"",""time"":511},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":709},{""stimulus"":""img/3to2/8.png"",""time"":795},{""stimulus"":""img/3to2/9.png"",""time"":894},{""stimulus"":""img/3to2/10.png"",""time"":994},{""stimulus"":""img/3to2/11.png"",""time"":1093},{""stimulus"":""img/3to2/12.png"",""time"":1193}]","[]"
"image-keyboard-response","8","126412","0.0-5.0-1.2","63dc7b5bf451a34177b66c66","bdp_cybrbll","Sat Mar 25 2023 02:51:54 GMT-0400 (Eastern Daylight Time)","523054","3","1","","457","","","","choice","","img/2to1/1.png","1","223","345","0.5","0.5","2","1","",""
