"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","8","41362","0.0-5.0-2.1","","","","","","224","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":215},{""stimulus"":""img/1to3/3.png"",""time"":323},{""stimulus"":""img/1to3/4.png"",""time"":433},{""stimulus"":""img/1to3/5.png"",""time"":543},{""stimulus"":""img/1to3/6.png"",""time"":652},{""stimulus"":""img/1to3/7.png"",""time"":762},{""stimulus"":""img/1to3/8.png"",""time"":873},{""stimulus"":""img/1to3/9.png"",""time"":982},{""stimulus"":""img/1to3/10.png"",""time"":1090},{""stimulus"":""img/1to3/11.png"",""time"":1199},{""stimulus"":""img/1to3/12.png"",""time"":1312}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","9","41609","0.0-5.0-1.2","","null","","img/3to2/1.png","null","223","242","0.5","0.5","3","1","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","10","43023","0.0-5.0-2.2","","","","","","223","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":109},{""stimulus"":""img/3to1/2.png"",""time"":218},{""stimulus"":""img/3to1/3.png"",""time"":327},{""stimulus"":""img/3to1/4.png"",""time"":436},{""stimulus"":""img/3to1/5.png"",""time"":545},{""stimulus"":""img/3to1/6.png"",""time"":654},{""stimulus"":""img/3to1/7.png"",""time"":762},{""stimulus"":""img/3to1/8.png"",""time"":871},{""stimulus"":""img/3to1/9.png"",""time"":980},{""stimulus"":""img/3to1/10.png"",""time"":1089},{""stimulus"":""img/3to1/11.png"",""time"":1197},{""stimulus"":""img/3to1/12.png"",""time"":1307}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","11","43568","0.0-5.0-1.3","","null","","img/1to3/1.png","null","222","540","0.5","0.5","1","3","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","12","44988","0.0-5.0-2.3","","","","","","222","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":220},{""stimulus"":""img/1to3/3.png"",""time"":329},{""stimulus"":""img/1to3/4.png"",""time"":438},{""stimulus"":""img/1to3/5.png"",""time"":548},{""stimulus"":""img/1to3/6.png"",""time"":657},{""stimulus"":""img/1to3/7.png"",""time"":766},{""stimulus"":""img/1to3/8.png"",""time"":874},{""stimulus"":""img/1to3/9.png"",""time"":982},{""stimulus"":""img/1to3/10.png"",""time"":1092},{""stimulus"":""img/1to3/11.png"",""time"":1201},{""stimulus"":""img/1to3/12.png"",""time"":1311}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","13","45546","0.0-5.0-1.4","","null","","img/3to2/1.png","null","221","551","0.5","0.5","3","2","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","14","46973","0.0-5.0-2.4","","","","","","221","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":221},{""stimulus"":""img/3to2/3.png"",""time"":331},{""stimulus"":""img/3to2/4.png"",""time"":439},{""stimulus"":""img/3to2/5.png"",""time"":549},{""stimulus"":""img/3to2/6.png"",""time"":658},{""stimulus"":""img/3to2/7.png"",""time"":768},{""stimulus"":""img/3to2/8.png"",""time"":878},{""stimulus"":""img/3to2/9.png"",""time"":986},{""stimulus"":""img/3to2/10.png"",""time"":1096},{""stimulus"":""img/3to2/11.png"",""time"":1206},{""stimulus"":""img/3to2/12.png"",""time"":1315}]","[]"
"","","","choice","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","15","47422","0.0-5.0-1.5","","449","","img/2to1/1.png","2","220","254","0.5","0.5","2","3","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","16","48851","0.0-5.0-2.5","","","","","","220","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":113},{""stimulus"":""img/2to3/2.png"",""time"":224},{""stimulus"":""img/2to3/3.png"",""time"":334},{""stimulus"":""img/2to3/4.png"",""time"":443},{""stimulus"":""img/2to3/5.png"",""time"":554},{""stimulus"":""img/2to3/6.png"",""time"":665},{""stimulus"":""img/2to3/7.png"",""time"":775},{""stimulus"":""img/2to3/8.png"",""time"":884},{""stimulus"":""img/2to3/9.png"",""time"":992},{""stimulus"":""img/2to3/10.png"",""time"":1100},{""stimulus"":""img/2to3/11.png"",""time"":1210},{""stimulus"":""img/2to3/12.png"",""time"":1320}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","17","49275","0.0-5.0-1.6","","null","","img/3to2/1.png","null","219","420","0.5","0.5","3","1","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","18","50695","0.0-5.0-2.6","","","","","","219","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":109},{""stimulus"":""img/3to1/2.png"",""time"":216},{""stimulus"":""img/3to1/3.png"",""time"":326},{""stimulus"":""img/3to1/4.png"",""time"":437},{""stimulus"":""img/3to1/5.png"",""time"":546},{""stimulus"":""img/3to1/6.png"",""time"":658},{""stimulus"":""img/3to1/7.png"",""time"":767},{""stimulus"":""img/3to1/8.png"",""time"":875},{""stimulus"":""img/3to1/9.png"",""time"":984},{""stimulus"":""img/3to1/10.png"",""time"":1093},{""stimulus"":""img/3to1/11.png"",""time"":1202},{""stimulus"":""img/3to1/12.png"",""time"":1310}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","19","51285","0.0-5.0-1.7","","null","","img/1to3/1.png","null","218","579","0.5","0.5","1","3","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","20","52706","0.0-5.0-2.7","","","","","","218","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":222},{""stimulus"":""img/1to3/3.png"",""time"":328},{""stimulus"":""img/1to3/4.png"",""time"":436},{""stimulus"":""img/1to3/5.png"",""time"":547},{""stimulus"":""img/1to3/6.png"",""time"":655},{""stimulus"":""img/1to3/7.png"",""time"":765},{""stimulus"":""img/1to3/8.png"",""time"":876},{""stimulus"":""img/1to3/9.png"",""time"":986},{""stimulus"":""img/1to3/10.png"",""time"":1094},{""stimulus"":""img/1to3/11.png"",""time"":1204},{""stimulus"":""img/1to3/12.png"",""time"":1311}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","21","53079","0.0-5.0-1.8","","null","","img/3to2/1.png","null","217","363","0.5","0.5","3","2","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","22","54506","0.0-5.0-2.8","","","","","","217","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":111},{""stimulus"":""img/3to2/2.png"",""time"":221},{""stimulus"":""img/3to2/3.png"",""time"":330},{""stimulus"":""img/3to2/4.png"",""time"":440},{""stimulus"":""img/3to2/5.png"",""time"":551},{""stimulus"":""img/3to2/6.png"",""time"":662},{""stimulus"":""img/3to2/7.png"",""time"":770},{""stimulus"":""img/3to2/8.png"",""time"":881},{""stimulus"":""img/3to2/9.png"",""time"":990},{""stimulus"":""img/3to2/10.png"",""time"":1100},{""stimulus"":""img/3to2/11.png"",""time"":1208},{""stimulus"":""img/3to2/12.png"",""time"":1316}]","[]"
"","","","choice","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","23","54904","0.0-5.0-1.9","","398","","img/2to1/1.png","2","216","989","0.5","0.5","2","3","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","24","56330","0.0-5.0-2.9","","","","","","216","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":115},{""stimulus"":""img/2to3/2.png"",""time"":224},{""stimulus"":""img/2to3/3.png"",""time"":334},{""stimulus"":""img/2to3/4.png"",""time"":444},{""stimulus"":""img/2to3/5.png"",""time"":554},{""stimulus"":""img/2to3/6.png"",""time"":664},{""stimulus"":""img/2to3/7.png"",""time"":775},{""stimulus"":""img/2to3/8.png"",""time"":883},{""stimulus"":""img/2to3/9.png"",""time"":989},{""stimulus"":""img/2to3/10.png"",""time"":1098},{""stimulus"":""img/2to3/11.png"",""time"":1208},{""stimulus"":""img/2to3/12.png"",""time"":1317}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","25","56877","0.0-5.0-1.10","","null","","img/3to2/1.png","null","215","539","0.5","0.5","3","1","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","26","58297","0.0-5.0-2.10","","","","","","215","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":215},{""stimulus"":""img/3to1/3.png"",""time"":325},{""stimulus"":""img/3to1/4.png"",""time"":436},{""stimulus"":""img/3to1/5.png"",""time"":546},{""stimulus"":""img/3to1/6.png"",""time"":655},{""stimulus"":""img/3to1/7.png"",""time"":764},{""stimulus"":""img/3to1/8.png"",""time"":874},{""stimulus"":""img/3to1/9.png"",""time"":983},{""stimulus"":""img/3to1/10.png"",""time"":1092},{""stimulus"":""img/3to1/11.png"",""time"":1201},{""stimulus"":""img/3to1/12.png"",""time"":1311}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","27","58672","0.0-5.0-1.11","","null","","img/1to3/1.png","null","214","363","0.5","0.5","1","3","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","28","60100","0.0-5.0-2.11","","","","","","214","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":219},{""stimulus"":""img/1to3/3.png"",""time"":330},{""stimulus"":""img/1to3/4.png"",""time"":439},{""stimulus"":""img/1to3/5.png"",""time"":550},{""stimulus"":""img/1to3/6.png"",""time"":660},{""stimulus"":""img/1to3/7.png"",""time"":771},{""stimulus"":""img/1to3/8.png"",""time"":880},{""stimulus"":""img/1to3/9.png"",""time"":989},{""stimulus"":""img/1to3/10.png"",""time"":1098},{""stimulus"":""img/1to3/11.png"",""time"":1208},{""stimulus"":""img/1to3/12.png"",""time"":1319}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","29","60367","0.0-5.0-1.12","","null","","img/3to2/1.png","null","213","264","0.5","0.5","3","1","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","30","61793","0.0-5.0-2.12","","","","","","213","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":112},{""stimulus"":""img/3to1/2.png"",""time"":220},{""stimulus"":""img/3to1/3.png"",""time"":330},{""stimulus"":""img/3to1/4.png"",""time"":439},{""stimulus"":""img/3to1/5.png"",""time"":550},{""stimulus"":""img/3to1/6.png"",""time"":659},{""stimulus"":""img/3to1/7.png"",""time"":769},{""stimulus"":""img/3to1/8.png"",""time"":878},{""stimulus"":""img/3to1/9.png"",""time"":988},{""stimulus"":""img/3to1/10.png"",""time"":1100},{""stimulus"":""img/3to1/11.png"",""time"":1209},{""stimulus"":""img/3to1/12.png"",""time"":1317}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","31","62358","0.0-5.0-1.13","","null","","img/1to3/1.png","null","212","556","0.5","0.5","1","3","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","32","63781","0.0-5.0-2.13","","","","","","212","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":217},{""stimulus"":""img/1to3/3.png"",""time"":327},{""stimulus"":""img/1to3/4.png"",""time"":438},{""stimulus"":""img/1to3/5.png"",""time"":547},{""stimulus"":""img/1to3/6.png"",""time"":655},{""stimulus"":""img/1to3/7.png"",""time"":764},{""stimulus"":""img/1to3/8.png"",""time"":874},{""stimulus"":""img/1to3/9.png"",""time"":983},{""stimulus"":""img/1to3/10.png"",""time"":1093},{""stimulus"":""img/1to3/11.png"",""time"":1203},{""stimulus"":""img/1to3/12.png"",""time"":1314}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","33","64123","0.0-5.0-1.14","","null","","img/3to2/1.png","null","211","341","0.5","0.5","3","2","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","34","65542","0.0-5.0-2.14","","","","","","211","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":218},{""stimulus"":""img/3to2/3.png"",""time"":328},{""stimulus"":""img/3to2/4.png"",""time"":437},{""stimulus"":""img/3to2/5.png"",""time"":547},{""stimulus"":""img/3to2/6.png"",""time"":657},{""stimulus"":""img/3to2/7.png"",""time"":765},{""stimulus"":""img/3to2/8.png"",""time"":872},{""stimulus"":""img/3to2/9.png"",""time"":981},{""stimulus"":""img/3to2/10.png"",""time"":1091},{""stimulus"":""img/3to2/11.png"",""time"":1200},{""stimulus"":""img/3to2/12.png"",""time"":1309}]","[]"
"","","","choice","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","35","65674","0.0-5.0-1.15","","132","","img/2to1/1.png","1","210","744","0.5","0.5","2","1","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","36","67084","0.0-5.0-2.15","","","","","","210","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":103},{""stimulus"":""img/2to1/2.png"",""time"":214},{""stimulus"":""img/2to1/3.png"",""time"":321},{""stimulus"":""img/2to1/4.png"",""time"":430},{""stimulus"":""img/2to1/5.png"",""time"":538},{""stimulus"":""img/2to1/6.png"",""time"":647},{""stimulus"":""img/2to1/7.png"",""time"":758},{""stimulus"":""img/2to1/8.png"",""time"":866},{""stimulus"":""img/2to1/9.png"",""time"":975},{""stimulus"":""img/2to1/10.png"",""time"":1085},{""stimulus"":""img/2to1/11.png"",""time"":1195},{""stimulus"":""img/2to1/12.png"",""time"":1303}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","37","67457","0.0-5.0-1.16","","null","","img/1to3/1.png","null","209","357","0.5","0.5","1","3","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","38","68877","0.0-5.0-2.16","","","","","","209","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":218},{""stimulus"":""img/1to3/3.png"",""time"":328},{""stimulus"":""img/1to3/4.png"",""time"":438},{""stimulus"":""img/1to3/5.png"",""time"":547},{""stimulus"":""img/1to3/6.png"",""time"":655},{""stimulus"":""img/1to3/7.png"",""time"":765},{""stimulus"":""img/1to3/8.png"",""time"":874},{""stimulus"":""img/1to3/9.png"",""time"":981},{""stimulus"":""img/1to3/10.png"",""time"":1093},{""stimulus"":""img/1to3/11.png"",""time"":1203},{""stimulus"":""img/1to3/12.png"",""time"":1310}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","39","69099","0.0-5.0-1.17","","null","","img/3to2/1.png","null","208","214","0.5","0.5","3","1","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","40","70514","0.0-5.0-2.17","","","","","","208","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":107},{""stimulus"":""img/3to1/2.png"",""time"":216},{""stimulus"":""img/3to1/3.png"",""time"":322},{""stimulus"":""img/3to1/4.png"",""time"":431},{""stimulus"":""img/3to1/5.png"",""time"":538},{""stimulus"":""img/3to1/6.png"",""time"":648},{""stimulus"":""img/3to1/7.png"",""time"":759},{""stimulus"":""img/3to1/8.png"",""time"":869},{""stimulus"":""img/3to1/9.png"",""time"":978},{""stimulus"":""img/3to1/10.png"",""time"":1088},{""stimulus"":""img/3to1/11.png"",""time"":1197},{""stimulus"":""img/3to1/12.png"",""time"":1306}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","41","71187","0.0-5.0-1.18","","null","","img/1to3/1.png","null","207","663","0.5","0.5","1","2","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","42","72612","0.0-5.0-2.18","","","","","","207","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":106},{""stimulus"":""img/1to2/2.png"",""time"":215},{""stimulus"":""img/1to2/3.png"",""time"":324},{""stimulus"":""img/1to2/4.png"",""time"":433},{""stimulus"":""img/1to2/5.png"",""time"":543},{""stimulus"":""img/1to2/6.png"",""time"":652},{""stimulus"":""img/1to2/7.png"",""time"":762},{""stimulus"":""img/1to2/8.png"",""time"":872},{""stimulus"":""img/1to2/9.png"",""time"":982},{""stimulus"":""img/1to2/10.png"",""time"":1092},{""stimulus"":""img/1to2/11.png"",""time"":1202},{""stimulus"":""img/1to2/12.png"",""time"":1311}]","[]"
"","","","choice","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","43","72977","0.0-5.0-1.19","","364","","img/2to1/1.png","2","206","332","0.5","0.5","2","3","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","44","74392","0.0-5.0-2.19","","","","","","206","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":103},{""stimulus"":""img/2to3/2.png"",""time"":212},{""stimulus"":""img/2to3/3.png"",""time"":321},{""stimulus"":""img/2to3/4.png"",""time"":432},{""stimulus"":""img/2to3/5.png"",""time"":540},{""stimulus"":""img/2to3/6.png"",""time"":651},{""stimulus"":""img/2to3/7.png"",""time"":762},{""stimulus"":""img/2to3/8.png"",""time"":869},{""stimulus"":""img/2to3/9.png"",""time"":979},{""stimulus"":""img/2to3/10.png"",""time"":1089},{""stimulus"":""img/2to3/11.png"",""time"":1198},{""stimulus"":""img/2to3/12.png"",""time"":1304}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","45","75663","0.0-5.0-1.20","","null","","img/3to2/1.png","null","205","1265","0.5","0.5","3","1","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","46","77082","0.0-5.0-2.20","","","","","","205","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":107},{""stimulus"":""img/3to1/2.png"",""time"":217},{""stimulus"":""img/3to1/3.png"",""time"":326},{""stimulus"":""img/3to1/4.png"",""time"":435},{""stimulus"":""img/3to1/5.png"",""time"":545},{""stimulus"":""img/3to1/6.png"",""time"":654},{""stimulus"":""img/3to1/7.png"",""time"":764},{""stimulus"":""img/3to1/8.png"",""time"":873},{""stimulus"":""img/3to1/9.png"",""time"":982},{""stimulus"":""img/3to1/10.png"",""time"":1091},{""stimulus"":""img/3to1/11.png"",""time"":1202},{""stimulus"":""img/3to1/12.png"",""time"":1310}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","47","77568","0.0-5.0-1.21","","null","","img/1to3/1.png","null","204","480","0.5","0.5","1","3","",""
"","","","","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","animation","48","78996","0.0-5.0-2.21","","","","","","204","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":112},{""stimulus"":""img/1to3/2.png"",""time"":220},{""stimulus"":""img/1to3/3.png"",""time"":328},{""stimulus"":""img/1to3/4.png"",""time"":440},{""stimulus"":""img/1to3/5.png"",""time"":549},{""stimulus"":""img/1to3/6.png"",""time"":660},{""stimulus"":""img/1to3/7.png"",""time"":771},{""stimulus"":""img/1to3/8.png"",""time"":882},{""stimulus"":""img/1to3/9.png"",""time"":990},{""stimulus"":""img/1to3/10.png"",""time"":1099},{""stimulus"":""img/1to3/11.png"",""time"":1210},{""stimulus"":""img/1to3/12.png"",""time"":1319}]","[]"
"","","","observe","5d9303bbc400a90018821b13","bdp_cybrbll","Sat Mar 25 2023 19:35:36 GMT-0400 (Eastern Daylight Time)","476945","3","1","image-keyboard-response","49","79824","0.0-5.0-1.22","","null","","img/3to2/1.png","null","203","819","0.5","0.5","3","1","",""
