"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","8","44476","0.0-5.0-2.1","","","","","","224","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":104},{""stimulus"":""img/3to2/2.png"",""time"":207},{""stimulus"":""img/3to2/3.png"",""time"":311},{""stimulus"":""img/3to2/4.png"",""time"":415},{""stimulus"":""img/3to2/5.png"",""time"":515},{""stimulus"":""img/3to2/6.png"",""time"":615},{""stimulus"":""img/3to2/7.png"",""time"":715},{""stimulus"":""img/3to2/8.png"",""time"":819},{""stimulus"":""img/3to2/9.png"",""time"":923},{""stimulus"":""img/3to2/10.png"",""time"":1027},{""stimulus"":""img/3to2/11.png"",""time"":1131},{""stimulus"":""img/3to2/12.png"",""time"":1231}]","[]"
"","","","choice","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","9","44888","0.0-5.0-1.2","","411","","img/2to1/1.png","1","223","432","0.5","0.5","2","1","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","10","46222","0.0-5.0-2.2","","","","","","223","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":208},{""stimulus"":""img/2to1/3.png"",""time"":312},{""stimulus"":""img/2to1/4.png"",""time"":416},{""stimulus"":""img/2to1/5.png"",""time"":517},{""stimulus"":""img/2to1/6.png"",""time"":617},{""stimulus"":""img/2to1/7.png"",""time"":717},{""stimulus"":""img/2to1/8.png"",""time"":816},{""stimulus"":""img/2to1/9.png"",""time"":920},{""stimulus"":""img/2to1/10.png"",""time"":1025},{""stimulus"":""img/2to1/11.png"",""time"":1128},{""stimulus"":""img/2to1/12.png"",""time"":1232}]","[]"
"","","","observe","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","11","46776","0.0-5.0-1.3","","null","","img/1to3/1.png","null","222","547","0.5","0.5","1","2","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","12","48120","0.0-5.0-2.3","","","","","","222","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":105},{""stimulus"":""img/1to2/2.png"",""time"":205},{""stimulus"":""img/1to2/3.png"",""time"":310},{""stimulus"":""img/1to2/4.png"",""time"":413},{""stimulus"":""img/1to2/5.png"",""time"":517},{""stimulus"":""img/1to2/6.png"",""time"":621},{""stimulus"":""img/1to2/7.png"",""time"":725},{""stimulus"":""img/1to2/8.png"",""time"":830},{""stimulus"":""img/1to2/9.png"",""time"":933},{""stimulus"":""img/1to2/10.png"",""time"":1033},{""stimulus"":""img/1to2/11.png"",""time"":1138},{""stimulus"":""img/1to2/12.png"",""time"":1240}]","[]"
"","","","choice","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","13","48546","0.0-5.0-1.4","","424","","img/2to1/1.png","2","221","514","0.5","0.5","2","3","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","14","49884","0.0-5.0-2.4","","","","","","221","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":105},{""stimulus"":""img/2to3/2.png"",""time"":209},{""stimulus"":""img/2to3/3.png"",""time"":312},{""stimulus"":""img/2to3/4.png"",""time"":415},{""stimulus"":""img/2to3/5.png"",""time"":520},{""stimulus"":""img/2to3/6.png"",""time"":624},{""stimulus"":""img/2to3/7.png"",""time"":723},{""stimulus"":""img/2to3/8.png"",""time"":827},{""stimulus"":""img/2to3/9.png"",""time"":927},{""stimulus"":""img/2to3/10.png"",""time"":1026},{""stimulus"":""img/2to3/11.png"",""time"":1130},{""stimulus"":""img/2to3/12.png"",""time"":1235}]","[]"
"","","","observe","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","15","50738","0.0-5.0-1.5","","null","","img/3to2/1.png","null","220","847","0.5","0.5","3","2","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","16","52075","0.0-5.0-2.5","","","","","","220","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":101},{""stimulus"":""img/3to2/2.png"",""time"":201},{""stimulus"":""img/3to2/3.png"",""time"":305},{""stimulus"":""img/3to2/4.png"",""time"":408},{""stimulus"":""img/3to2/5.png"",""time"":513},{""stimulus"":""img/3to2/6.png"",""time"":617},{""stimulus"":""img/3to2/7.png"",""time"":717},{""stimulus"":""img/3to2/8.png"",""time"":821},{""stimulus"":""img/3to2/9.png"",""time"":925},{""stimulus"":""img/3to2/10.png"",""time"":1028},{""stimulus"":""img/3to2/11.png"",""time"":1132},{""stimulus"":""img/3to2/12.png"",""time"":1236}]","[]"
"","","","choice","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","17","52642","0.0-5.0-1.6","","564","","img/2to1/1.png","1","219","605","0.5","0.5","2","1","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","18","53985","0.0-5.0-2.6","","","","","","219","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":208},{""stimulus"":""img/2to1/3.png"",""time"":313},{""stimulus"":""img/2to1/4.png"",""time"":416},{""stimulus"":""img/2to1/5.png"",""time"":521},{""stimulus"":""img/2to1/6.png"",""time"":625},{""stimulus"":""img/2to1/7.png"",""time"":729},{""stimulus"":""img/2to1/8.png"",""time"":831},{""stimulus"":""img/2to1/9.png"",""time"":934},{""stimulus"":""img/2to1/10.png"",""time"":1036},{""stimulus"":""img/2to1/11.png"",""time"":1140},{""stimulus"":""img/2to1/12.png"",""time"":1243}]","[]"
"","","","observe","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","19","54522","0.0-5.0-1.7","","null","","img/1to3/1.png","null","218","530","0.5","0.5","1","3","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","20","55864","0.0-5.0-2.7","","","","","","218","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":203},{""stimulus"":""img/1to3/3.png"",""time"":308},{""stimulus"":""img/1to3/4.png"",""time"":412},{""stimulus"":""img/1to3/5.png"",""time"":516},{""stimulus"":""img/1to3/6.png"",""time"":618},{""stimulus"":""img/1to3/7.png"",""time"":722},{""stimulus"":""img/1to3/8.png"",""time"":826},{""stimulus"":""img/1to3/9.png"",""time"":930},{""stimulus"":""img/1to3/10.png"",""time"":1033},{""stimulus"":""img/1to3/11.png"",""time"":1133},{""stimulus"":""img/1to3/12.png"",""time"":1237}]","[]"
"","","","observe","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","21","56823","0.0-5.0-1.8","","null","","img/3to2/1.png","null","217","953","0.5","0.5","3","2","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","22","58163","0.0-5.0-2.8","","","","","","217","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":105},{""stimulus"":""img/3to2/2.png"",""time"":209},{""stimulus"":""img/3to2/3.png"",""time"":313},{""stimulus"":""img/3to2/4.png"",""time"":414},{""stimulus"":""img/3to2/5.png"",""time"":518},{""stimulus"":""img/3to2/6.png"",""time"":622},{""stimulus"":""img/3to2/7.png"",""time"":725},{""stimulus"":""img/3to2/8.png"",""time"":829},{""stimulus"":""img/3to2/9.png"",""time"":933},{""stimulus"":""img/3to2/10.png"",""time"":1033},{""stimulus"":""img/3to2/11.png"",""time"":1137},{""stimulus"":""img/3to2/12.png"",""time"":1241}]","[]"
"","","","choice","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","23","60026","0.0-5.0-1.9","","1861","","img/2to1/1.png","2","216","314","0.5","0.5","2","3","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","24","61360","0.0-5.0-2.9","","","","","","216","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":105},{""stimulus"":""img/2to3/2.png"",""time"":207},{""stimulus"":""img/2to3/3.png"",""time"":309},{""stimulus"":""img/2to3/4.png"",""time"":412},{""stimulus"":""img/2to3/5.png"",""time"":516},{""stimulus"":""img/2to3/6.png"",""time"":620},{""stimulus"":""img/2to3/7.png"",""time"":724},{""stimulus"":""img/2to3/8.png"",""time"":825},{""stimulus"":""img/2to3/9.png"",""time"":929},{""stimulus"":""img/2to3/10.png"",""time"":1030},{""stimulus"":""img/2to3/11.png"",""time"":1130},{""stimulus"":""img/2to3/12.png"",""time"":1234}]","[]"
"","","","observe","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","25","62969","0.0-5.0-1.10","","null","","img/3to2/1.png","null","215","1603","0.5","0.5","3","1","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","26","64326","0.0-5.0-2.10","","","","","","215","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":104},{""stimulus"":""img/3to1/2.png"",""time"":208},{""stimulus"":""img/3to1/3.png"",""time"":317},{""stimulus"":""img/3to1/4.png"",""time"":421},{""stimulus"":""img/3to1/5.png"",""time"":525},{""stimulus"":""img/3to1/6.png"",""time"":629},{""stimulus"":""img/3to1/7.png"",""time"":733},{""stimulus"":""img/3to1/8.png"",""time"":836},{""stimulus"":""img/3to1/9.png"",""time"":940},{""stimulus"":""img/3to1/10.png"",""time"":1044},{""stimulus"":""img/3to1/11.png"",""time"":1148},{""stimulus"":""img/3to1/12.png"",""time"":1252}]","[]"
"","","","observe","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","27","64509","0.0-5.0-1.11","","null","","img/1to3/1.png","null","214","177","0.5","0.5","1","2","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","28","65839","0.0-5.0-2.11","","","","","","214","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":105},{""stimulus"":""img/1to2/2.png"",""time"":205},{""stimulus"":""img/1to2/3.png"",""time"":310},{""stimulus"":""img/1to2/4.png"",""time"":413},{""stimulus"":""img/1to2/5.png"",""time"":515},{""stimulus"":""img/1to2/6.png"",""time"":619},{""stimulus"":""img/1to2/7.png"",""time"":719},{""stimulus"":""img/1to2/8.png"",""time"":819},{""stimulus"":""img/1to2/9.png"",""time"":918},{""stimulus"":""img/1to2/10.png"",""time"":1017},{""stimulus"":""img/1to2/11.png"",""time"":1122},{""stimulus"":""img/1to2/12.png"",""time"":1224}]","[]"
"","","","choice","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","29","66602","0.0-5.0-1.12","","758","","img/2to1/1.png","1","213","195","0.5","0.5","2","1","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","30","67945","0.0-5.0-2.12","","","","","","213","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":102},{""stimulus"":""img/2to1/2.png"",""time"":204},{""stimulus"":""img/2to1/3.png"",""time"":308},{""stimulus"":""img/2to1/4.png"",""time"":413},{""stimulus"":""img/2to1/5.png"",""time"":517},{""stimulus"":""img/2to1/6.png"",""time"":621},{""stimulus"":""img/2to1/7.png"",""time"":724},{""stimulus"":""img/2to1/8.png"",""time"":828},{""stimulus"":""img/2to1/9.png"",""time"":932},{""stimulus"":""img/2to1/10.png"",""time"":1036},{""stimulus"":""img/2to1/11.png"",""time"":1136},{""stimulus"":""img/2to1/12.png"",""time"":1238}]","[]"
"","","","observe","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","31","68298","0.0-5.0-1.13","","null","","img/1to3/1.png","null","212","350","0.5","0.5","1","3","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","32","69633","0.0-5.0-2.13","","","","","","212","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":204},{""stimulus"":""img/1to3/3.png"",""time"":303},{""stimulus"":""img/1to3/4.png"",""time"":408},{""stimulus"":""img/1to3/5.png"",""time"":507},{""stimulus"":""img/1to3/6.png"",""time"":611},{""stimulus"":""img/1to3/7.png"",""time"":712},{""stimulus"":""img/1to3/8.png"",""time"":816},{""stimulus"":""img/1to3/9.png"",""time"":920},{""stimulus"":""img/1to3/10.png"",""time"":1022},{""stimulus"":""img/1to3/11.png"",""time"":1125},{""stimulus"":""img/1to3/12.png"",""time"":1230}]","[]"
"","","","observe","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","33","69864","0.0-5.0-1.14","","null","","img/3to2/1.png","null","211","226","0.5","0.5","3","2","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","34","71189","0.0-5.0-2.14","","","","","","211","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":104},{""stimulus"":""img/3to2/2.png"",""time"":202},{""stimulus"":""img/3to2/3.png"",""time"":304},{""stimulus"":""img/3to2/4.png"",""time"":405},{""stimulus"":""img/3to2/5.png"",""time"":505},{""stimulus"":""img/3to2/6.png"",""time"":606},{""stimulus"":""img/3to2/7.png"",""time"":706},{""stimulus"":""img/3to2/8.png"",""time"":807},{""stimulus"":""img/3to2/9.png"",""time"":911},{""stimulus"":""img/3to2/10.png"",""time"":1015},{""stimulus"":""img/3to2/11.png"",""time"":1119},{""stimulus"":""img/3to2/12.png"",""time"":1221}]","[]"
"","","","choice","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","35","71906","0.0-5.0-1.15","","714","","img/2to1/1.png","2","210","300","0.5","0.5","2","3","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","36","73242","0.0-5.0-2.15","","","","","","210","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":103},{""stimulus"":""img/2to3/2.png"",""time"":208},{""stimulus"":""img/2to3/3.png"",""time"":309},{""stimulus"":""img/2to3/4.png"",""time"":411},{""stimulus"":""img/2to3/5.png"",""time"":511},{""stimulus"":""img/2to3/6.png"",""time"":612},{""stimulus"":""img/2to3/7.png"",""time"":716},{""stimulus"":""img/2to3/8.png"",""time"":817},{""stimulus"":""img/2to3/9.png"",""time"":921},{""stimulus"":""img/2to3/10.png"",""time"":1025},{""stimulus"":""img/2to3/11.png"",""time"":1129},{""stimulus"":""img/2to3/12.png"",""time"":1233}]","[]"
"","","","observe","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","37","73656","0.0-5.0-1.16","","null","","img/3to2/1.png","null","209","408","0.5","0.5","3","1","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","38","75006","0.0-5.0-2.16","","","","","","209","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":104},{""stimulus"":""img/3to1/2.png"",""time"":208},{""stimulus"":""img/3to1/3.png"",""time"":313},{""stimulus"":""img/3to1/4.png"",""time"":416},{""stimulus"":""img/3to1/5.png"",""time"":520},{""stimulus"":""img/3to1/6.png"",""time"":624},{""stimulus"":""img/3to1/7.png"",""time"":728},{""stimulus"":""img/3to1/8.png"",""time"":828},{""stimulus"":""img/3to1/9.png"",""time"":933},{""stimulus"":""img/3to1/10.png"",""time"":1037},{""stimulus"":""img/3to1/11.png"",""time"":1141},{""stimulus"":""img/3to1/12.png"",""time"":1245}]","[]"
"","","","observe","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","39","75766","0.0-5.0-1.17","","null","","img/1to3/1.png","null","208","753","0.5","0.5","1","3","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","40","77086","0.0-5.0-2.17","","","","","","208","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":106},{""stimulus"":""img/1to3/2.png"",""time"":207},{""stimulus"":""img/1to3/3.png"",""time"":307},{""stimulus"":""img/1to3/4.png"",""time"":406},{""stimulus"":""img/1to3/5.png"",""time"":509},{""stimulus"":""img/1to3/6.png"",""time"":611},{""stimulus"":""img/1to3/7.png"",""time"":712},{""stimulus"":""img/1to3/8.png"",""time"":811},{""stimulus"":""img/1to3/9.png"",""time"":911},{""stimulus"":""img/1to3/10.png"",""time"":1011},{""stimulus"":""img/1to3/11.png"",""time"":1112},{""stimulus"":""img/1to3/12.png"",""time"":1216}]","[]"
"","","","observe","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","41","77437","0.0-5.0-1.18","","null","","img/3to2/1.png","null","207","347","0.5","0.5","3","2","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","42","78777","0.0-5.0-2.18","","","","","","207","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":105},{""stimulus"":""img/3to2/2.png"",""time"":209},{""stimulus"":""img/3to2/3.png"",""time"":314},{""stimulus"":""img/3to2/4.png"",""time"":417},{""stimulus"":""img/3to2/5.png"",""time"":519},{""stimulus"":""img/3to2/6.png"",""time"":623},{""stimulus"":""img/3to2/7.png"",""time"":727},{""stimulus"":""img/3to2/8.png"",""time"":831},{""stimulus"":""img/3to2/9.png"",""time"":931},{""stimulus"":""img/3to2/10.png"",""time"":1035},{""stimulus"":""img/3to2/11.png"",""time"":1136},{""stimulus"":""img/3to2/12.png"",""time"":1235}]","[]"
"","","","choice","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","43","79013","0.0-5.0-1.19","","236","","img/2to1/1.png","1","206","689","0.5","0.5","2","1","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","44","80348","0.0-5.0-2.19","","","","","","206","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":105},{""stimulus"":""img/2to1/2.png"",""time"":209},{""stimulus"":""img/2to1/3.png"",""time"":309},{""stimulus"":""img/2to1/4.png"",""time"":412},{""stimulus"":""img/2to1/5.png"",""time"":514},{""stimulus"":""img/2to1/6.png"",""time"":618},{""stimulus"":""img/2to1/7.png"",""time"":718},{""stimulus"":""img/2to1/8.png"",""time"":822},{""stimulus"":""img/2to1/9.png"",""time"":927},{""stimulus"":""img/2to1/10.png"",""time"":1027},{""stimulus"":""img/2to1/11.png"",""time"":1131},{""stimulus"":""img/2to1/12.png"",""time"":1231}]","[]"
"","","","observe","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","45","80660","0.0-5.0-1.20","","null","","img/1to3/1.png","null","205","307","0.5","0.5","1","3","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","46","81984","0.0-5.0-2.20","","","","","","205","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":105},{""stimulus"":""img/1to3/2.png"",""time"":208},{""stimulus"":""img/1to3/3.png"",""time"":310},{""stimulus"":""img/1to3/4.png"",""time"":413},{""stimulus"":""img/1to3/5.png"",""time"":516},{""stimulus"":""img/1to3/6.png"",""time"":618},{""stimulus"":""img/1to3/7.png"",""time"":718},{""stimulus"":""img/1to3/8.png"",""time"":820},{""stimulus"":""img/1to3/9.png"",""time"":922},{""stimulus"":""img/1to3/10.png"",""time"":1021},{""stimulus"":""img/1to3/11.png"",""time"":1121},{""stimulus"":""img/1to3/12.png"",""time"":1220}]","[]"
"","","","observe","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","47","82205","0.0-5.0-1.21","","null","","img/3to2/1.png","null","204","220","0.5","0.5","3","1","",""
"","","","","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","animation","48","83539","0.0-5.0-2.21","","","","","","204","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":101},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":303},{""stimulus"":""img/3to1/4.png"",""time"":407},{""stimulus"":""img/3to1/5.png"",""time"":510},{""stimulus"":""img/3to1/6.png"",""time"":615},{""stimulus"":""img/3to1/7.png"",""time"":716},{""stimulus"":""img/3to1/8.png"",""time"":817},{""stimulus"":""img/3to1/9.png"",""time"":919},{""stimulus"":""img/3to1/10.png"",""time"":1021},{""stimulus"":""img/3to1/11.png"",""time"":1125},{""stimulus"":""img/3to1/12.png"",""time"":1229}]","[]"
"","","","observe","5fc70f3bd255c10f0b2346ba","bdp_cybrbll","Mon Mar 27 2023 18:56:35 GMT-0700 (Pacific Daylight Time)","466220","3","1","image-keyboard-response","49","83812","0.0-5.0-1.22","","null","","img/1to3/1.png","null","203","266","0.5","0.5","1","2","",""
