"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","16","32010","0.0-5.0-2.5","","","","","","220","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":110},{""stimulus"":""img/2to3/2.png"",""time"":203},{""stimulus"":""img/2to3/3.png"",""time"":298},{""stimulus"":""img/2to3/4.png"",""time"":407},{""stimulus"":""img/2to3/5.png"",""time"":499},{""stimulus"":""img/2to3/6.png"",""time"":606},{""stimulus"":""img/2to3/7.png"",""time"":693},{""stimulus"":""img/2to3/8.png"",""time"":796},{""stimulus"":""img/2to3/9.png"",""time"":906},{""stimulus"":""img/2to3/10.png"",""time"":1000},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1204}]","[]"
"","","","observe","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","17","32458","0.0-5.0-1.6","","null","","img/3to2/1.png","null","219","442","0.5","0.5","3","1","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","18","33760","0.0-5.0-2.6","","","","","","219","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":112},{""stimulus"":""img/3to1/2.png"",""time"":207},{""stimulus"":""img/3to1/3.png"",""time"":301},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":594},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":798},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":1003},{""stimulus"":""img/3to1/11.png"",""time"":1091},{""stimulus"":""img/3to1/12.png"",""time"":1192}]","[]"
"","","","observe","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","19","34046","0.0-5.0-1.7","","null","","img/1to3/1.png","null","218","285","0.5","0.5","1","3","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","20","35333","0.0-5.0-2.7","","","","","","218","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":108},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":309},{""stimulus"":""img/1to3/4.png"",""time"":403},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":606},{""stimulus"":""img/1to3/7.png"",""time"":700},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1104},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"","","","observe","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","21","36267","0.0-5.0-1.8","","null","","img/3to2/1.png","null","217","921","0.5","0.5","3","2","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","22","37569","0.0-5.0-2.8","","","","","","217","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":201},{""stimulus"":""img/3to2/3.png"",""time"":297},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":693},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":990},{""stimulus"":""img/3to2/11.png"",""time"":1097},{""stimulus"":""img/3to2/12.png"",""time"":1189}]","[]"
"","","","choice","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","23","37912","0.0-5.0-1.9","","342","","img/2to1/1.png","1","216","1008","0.5","0.5","2","1","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","24","39200","0.0-5.0-2.9","","","","","","216","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":111},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":300},{""stimulus"":""img/2to1/4.png"",""time"":409},{""stimulus"":""img/2to1/5.png"",""time"":504},{""stimulus"":""img/2to1/6.png"",""time"":594},{""stimulus"":""img/2to1/7.png"",""time"":693},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":1006},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]"
"","","","observe","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","25","39499","0.0-5.0-1.10","","null","","img/1to3/1.png","null","215","298","0.5","0.5","1","2","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","26","40789","0.0-5.0-2.10","","","","","","215","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":111},{""stimulus"":""img/1to2/2.png"",""time"":205},{""stimulus"":""img/1to2/3.png"",""time"":300},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":709},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":897},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1103},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]"
"","","","choice","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","27","40876","0.0-5.0-1.11","","86","","img/2to1/1.png","2","214","686","0.5","0.5","2","3","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","28","42164","0.0-5.0-2.11","","","","","","214","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":305},{""stimulus"":""img/2to3/4.png"",""time"":399},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":603},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":792},{""stimulus"":""img/2to3/9.png"",""time"":900},{""stimulus"":""img/2to3/10.png"",""time"":990},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1188}]","[]"
"","","","observe","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","29","43728","0.0-5.0-1.12","","null","","img/3to2/1.png","null","213","1562","0.5","0.5","3","2","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","30","45016","0.0-5.0-2.12","","","","","","213","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":398},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":797},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":1002},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1189}]","[]"
"","","","choice","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","31","45203","0.0-5.0-1.13","","186","","img/2to1/1.png","1","212","273","0.5","0.5","2","1","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","32","46497","0.0-5.0-2.13","","","","","","212","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":198},{""stimulus"":""img/2to1/3.png"",""time"":309},{""stimulus"":""img/2to1/4.png"",""time"":403},{""stimulus"":""img/2to1/5.png"",""time"":495},{""stimulus"":""img/2to1/6.png"",""time"":607},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":792},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":990},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1200}]","[]"
"","","","observe","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","33","47693","0.0-5.0-1.14","","null","","img/1to3/1.png","null","211","1188","0.5","0.5","1","2","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","34","48993","0.0-5.0-2.14","","","","","","211","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":396},{""stimulus"":""img/1to2/5.png"",""time"":495},{""stimulus"":""img/1to2/6.png"",""time"":594},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":792},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":1002},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]"
"","","","choice","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","35","49153","0.0-5.0-1.15","","160","","img/2to1/1.png","2","210","616","0.5","0.5","2","3","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","36","50448","0.0-5.0-2.15","","","","","","210","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":107},{""stimulus"":""img/2to3/2.png"",""time"":198},{""stimulus"":""img/2to3/3.png"",""time"":298},{""stimulus"":""img/2to3/4.png"",""time"":403},{""stimulus"":""img/2to3/5.png"",""time"":497},{""stimulus"":""img/2to3/6.png"",""time"":608},{""stimulus"":""img/2to3/7.png"",""time"":693},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]"
"","","","observe","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","37","51201","0.0-5.0-1.16","","null","","img/3to2/1.png","null","209","736","0.5","0.5","3","2","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","38","52488","0.0-5.0-2.16","","","","","","209","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":503},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":706},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1189}]","[]"
"","","","choice","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","39","53070","0.0-5.0-1.17","","581","","img/2to1/1.png","1","208","273","0.5","0.5","2","1","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","40","54371","0.0-5.0-2.17","","","","","","208","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":106},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":310},{""stimulus"":""img/2to1/4.png"",""time"":404},{""stimulus"":""img/2to1/5.png"",""time"":499},{""stimulus"":""img/2to1/6.png"",""time"":609},{""stimulus"":""img/2to1/7.png"",""time"":705},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":893},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1193}]","[]"
"","","","observe","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","41","55015","0.0-5.0-1.18","","null","","img/1to3/1.png","null","207","630","0.5","0.5","1","2","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","42","56303","0.0-5.0-2.18","","","","","","207","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":111},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":602},{""stimulus"":""img/1to2/7.png"",""time"":693},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":900},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1105},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"","","","choice","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","43","56477","0.0-5.0-1.19","","174","","img/2to1/1.png","2","206","444","0.5","0.5","2","3","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","44","57764","0.0-5.0-2.19","","","","","","206","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":111},{""stimulus"":""img/2to3/2.png"",""time"":204},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":407},{""stimulus"":""img/2to3/5.png"",""time"":495},{""stimulus"":""img/2to3/6.png"",""time"":610},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":891},{""stimulus"":""img/2to3/10.png"",""time"":990},{""stimulus"":""img/2to3/11.png"",""time"":1095},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]"
"","","","observe","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","45","58072","0.0-5.0-1.20","","null","","img/3to2/1.png","null","205","300","0.5","0.5","3","2","",""
"","","","","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","animation","46","59361","0.0-5.0-2.20","","","","","","205","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":112},{""stimulus"":""img/3to2/2.png"",""time"":204},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":396},{""stimulus"":""img/3to2/5.png"",""time"":495},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":693},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":891},{""stimulus"":""img/3to2/10.png"",""time"":990},{""stimulus"":""img/3to2/11.png"",""time"":1089},{""stimulus"":""img/3to2/12.png"",""time"":1189}]","[]"
"","","","choice","","63ee5e103b44d07673cc8bd6","bdp_cybrbll","Sun Apr 09 2023 16:11:00 GMT-0700 (Pacific Daylight Time)","429887","1","3","image-keyboard-response","47","59385","0.0-5.0-1.21","","24","","img/2to1/1.png","1","204","314","0.5","0.5","2","1","",""
