"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","10","0.0-0.0","63fffd232a889b722046523c","bdp_cybrbll","Mon Mar 27 2023 23:19:34 GMT-0700 (Mountain Standard Time)","474451","1","3","","","","","","","","","","","","","","","","",""
"instructions","1","9096","0.0-1.0","63fffd232a889b722046523c","bdp_cybrbll","Mon Mar 27 2023 23:19:34 GMT-0700 (Mountain Standard Time)","474451","1","3","[{""page_index"":0,""viewing_time"":9084}]","9085","","","","","","","","","","","","","","",""
"","","","","63fffd232a889b722046523c","bdp_cybrbll","Mon Mar 27 2023 23:19:34 GMT-0700 (Mountain Standard Time)","474451","1","3","","","fullscreenenter","2","14016","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","14967","0.0-2.0","63fffd232a889b722046523c","bdp_cybrbll","Mon Mar 27 2023 23:19:34 GMT-0700 (Mountain Standard Time)","474451","1","3","","","","","","","true","","","","","","","","","",""
"instructions","3","90582","0.0-4.0","63fffd232a889b722046523c","bdp_cybrbll","Mon Mar 27 2023 23:19:34 GMT-0700 (Mountain Standard Time)","474451","1","3","[{""page_index"":0,""viewing_time"":75614}]","75614","","","","","","","","","","","","","","",""
"image-keyboard-response","4","91657","0.0-5.0-1.0","63fffd232a889b722046523c","bdp_cybrbll","Mon Mar 27 2023 23:19:34 GMT-0700 (Mountain Standard Time)","474451","1","3","","1070","","","","choice","","img/2to1/1.png","1","225","627","0.5","0.5","2","1","",""
"animation","5","92946","0.0-5.0-2.0","63fffd232a889b722046523c","bdp_cybrbll","Mon Mar 27 2023 23:19:34 GMT-0700 (Mountain Standard Time)","474451","1","3","","","","","","","","","","225","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":297},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","6","93143","0.0-5.0-1.1","63fffd232a889b722046523c","bdp_cybrbll","Mon Mar 27 2023 23:19:34 GMT-0700 (Mountain Standard Time)","474451","1","3","","null","","","","observe","","img/1to3/1.png","null","224","194","0.5","0.5","1","2","",""
"animation","7","94432","0.0-5.0-2.1","63fffd232a889b722046523c","bdp_cybrbll","Mon Mar 27 2023 23:19:34 GMT-0700 (Mountain Standard Time)","474451","1","3","","","","","","","","","","224","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":299},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":495},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","8","94708","0.0-5.0-1.2","63fffd232a889b722046523c","bdp_cybrbll","Mon Mar 27 2023 23:19:34 GMT-0700 (Mountain Standard Time)","474451","1","3","","276","","","","choice","","img/2to1/1.png","2","223","317","0.5","0.5","2","3","",""
