"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"image-keyboard-response","7","22922","0.0-5.0-1.1","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","observe","","","null","","img/1to3/1.png","null","224","280","0.5","0.5","1","3","",""
"animation","8","24217","0.0-5.0-2.1","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","224","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":198},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":407},{""stimulus"":""img/1to3/5.png"",""time"":501},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":703},{""stimulus"":""img/1to3/8.png"",""time"":798},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1093},{""stimulus"":""img/1to3/12.png"",""time"":1202}]","[]"
"image-keyboard-response","9","24743","0.0-5.0-1.2","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","observe","","","null","","img/3to2/1.png","null","223","510","0.5","0.5","3","2","",""
"animation","10","26046","0.0-5.0-2.2","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","223","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":310},{""stimulus"":""img/3to2/4.png"",""time"":403},{""stimulus"":""img/3to2/5.png"",""time"":510},{""stimulus"":""img/3to2/6.png"",""time"":603},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":805},{""stimulus"":""img/3to2/9.png"",""time"":898},{""stimulus"":""img/3to2/10.png"",""time"":1006},{""stimulus"":""img/3to2/11.png"",""time"":1100},{""stimulus"":""img/3to2/12.png"",""time"":1194}]","[]"
"image-keyboard-response","11","26257","0.0-5.0-1.3","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","choice","","","210","","img/2to1/1.png","2","222","314","0.5","0.5","2","3","",""
"animation","12","27551","0.0-5.0-2.3","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","222","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":114},{""stimulus"":""img/2to3/2.png"",""time"":207},{""stimulus"":""img/2to3/3.png"",""time"":301},{""stimulus"":""img/2to3/4.png"",""time"":410},{""stimulus"":""img/2to3/5.png"",""time"":504},{""stimulus"":""img/2to3/6.png"",""time"":597},{""stimulus"":""img/2to3/7.png"",""time"":705},{""stimulus"":""img/2to3/8.png"",""time"":801},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":1000},{""stimulus"":""img/2to3/11.png"",""time"":1093},{""stimulus"":""img/2to3/12.png"",""time"":1201}]","[]"
"image-keyboard-response","13","28798","0.0-5.0-1.4","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","observe","","","null","","img/3to2/1.png","null","221","1232","0.5","0.5","3","2","",""
"animation","14","30090","0.0-5.0-2.4","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","221","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":202},{""stimulus"":""img/3to2/3.png"",""time"":311},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":502},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":707},{""stimulus"":""img/3to2/8.png"",""time"":803},{""stimulus"":""img/3to2/9.png"",""time"":898},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1103},{""stimulus"":""img/3to2/12.png"",""time"":1198}]","[]"
"image-keyboard-response","15","30655","0.0-5.0-1.5","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","choice","","","563","","img/2to1/1.png","1","220","694","0.5","0.5","2","1","",""
"animation","16","31942","0.0-5.0-2.5","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","220","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":102},{""stimulus"":""img/2to1/2.png"",""time"":212},{""stimulus"":""img/2to1/3.png"",""time"":306},{""stimulus"":""img/2to1/4.png"",""time"":403},{""stimulus"":""img/2to1/5.png"",""time"":497},{""stimulus"":""img/2to1/6.png"",""time"":606},{""stimulus"":""img/2to1/7.png"",""time"":699},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":903},{""stimulus"":""img/2to1/10.png"",""time"":999},{""stimulus"":""img/2to1/11.png"",""time"":1096},{""stimulus"":""img/2to1/12.png"",""time"":1192}]","[]"
"image-keyboard-response","17","32305","0.0-5.0-1.6","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","observe","","","null","","img/1to3/1.png","null","219","354","0.5","0.5","1","2","",""
"animation","18","33597","0.0-5.0-2.6","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","219","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":204},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":408},{""stimulus"":""img/1to2/5.png"",""time"":504},{""stimulus"":""img/1to2/6.png"",""time"":596},{""stimulus"":""img/1to2/7.png"",""time"":707},{""stimulus"":""img/1to2/8.png"",""time"":801},{""stimulus"":""img/1to2/9.png"",""time"":897},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1102},{""stimulus"":""img/1to2/12.png"",""time"":1196}]","[]"
"image-keyboard-response","19","34284","0.0-5.0-1.7","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","choice","","","687","","img/2to1/1.png","2","218","281","0.5","0.5","2","3","",""
"animation","20","35582","0.0-5.0-2.7","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","218","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":108},{""stimulus"":""img/2to3/2.png"",""time"":204},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":411},{""stimulus"":""img/2to3/5.png"",""time"":505},{""stimulus"":""img/2to3/6.png"",""time"":599},{""stimulus"":""img/2to3/7.png"",""time"":696},{""stimulus"":""img/2to3/8.png"",""time"":805},{""stimulus"":""img/2to3/9.png"",""time"":902},{""stimulus"":""img/2to3/10.png"",""time"":998},{""stimulus"":""img/2to3/11.png"",""time"":1092},{""stimulus"":""img/2to3/12.png"",""time"":1203}]","[]"
"image-keyboard-response","21","36184","0.0-5.0-1.8","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","observe","","","null","","img/3to2/1.png","null","217","596","0.5","0.5","3","1","",""
"animation","22","37481","0.0-5.0-2.8","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","217","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":205},{""stimulus"":""img/3to1/3.png"",""time"":301},{""stimulus"":""img/3to1/4.png"",""time"":412},{""stimulus"":""img/3to1/5.png"",""time"":506},{""stimulus"":""img/3to1/6.png"",""time"":602},{""stimulus"":""img/3to1/7.png"",""time"":697},{""stimulus"":""img/3to1/8.png"",""time"":810},{""stimulus"":""img/3to1/9.png"",""time"":901},{""stimulus"":""img/3to1/10.png"",""time"":995},{""stimulus"":""img/3to1/11.png"",""time"":1093},{""stimulus"":""img/3to1/12.png"",""time"":1203}]","[]"
"image-keyboard-response","23","37844","0.0-5.0-1.9","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","observe","","","null","","img/1to3/1.png","null","216","356","0.5","0.5","1","2","",""
"animation","24","39140","0.0-5.0-2.9","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","216","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":206},{""stimulus"":""img/1to2/3.png"",""time"":301},{""stimulus"":""img/1to2/4.png"",""time"":412},{""stimulus"":""img/1to2/5.png"",""time"":504},{""stimulus"":""img/1to2/6.png"",""time"":599},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":807},{""stimulus"":""img/1to2/9.png"",""time"":903},{""stimulus"":""img/1to2/10.png"",""time"":996},{""stimulus"":""img/1to2/11.png"",""time"":1091},{""stimulus"":""img/1to2/12.png"",""time"":1202}]","[]"
"image-keyboard-response","25","39548","0.0-5.0-1.10","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","choice","","","407","","img/2to1/1.png","1","215","130","0.5","0.5","2","1","",""
"animation","26","40848","0.0-5.0-2.10","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","215","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":113},{""stimulus"":""img/2to1/2.png"",""time"":207},{""stimulus"":""img/2to1/3.png"",""time"":300},{""stimulus"":""img/2to1/4.png"",""time"":410},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":601},{""stimulus"":""img/2to1/7.png"",""time"":697},{""stimulus"":""img/2to1/8.png"",""time"":792},{""stimulus"":""img/2to1/9.png"",""time"":904},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1094},{""stimulus"":""img/2to1/12.png"",""time"":1204}]","[]"
"image-keyboard-response","27","41084","0.0-5.0-1.11","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","observe","","","null","","img/1to3/1.png","null","214","234","0.5","0.5","1","2","",""
"animation","28","42388","0.0-5.0-2.11","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","214","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":111},{""stimulus"":""img/1to2/2.png"",""time"":206},{""stimulus"":""img/1to2/3.png"",""time"":302},{""stimulus"":""img/1to2/4.png"",""time"":412},{""stimulus"":""img/1to2/5.png"",""time"":507},{""stimulus"":""img/1to2/6.png"",""time"":603},{""stimulus"":""img/1to2/7.png"",""time"":700},{""stimulus"":""img/1to2/8.png"",""time"":795},{""stimulus"":""img/1to2/9.png"",""time"":905},{""stimulus"":""img/1to2/10.png"",""time"":1001},{""stimulus"":""img/1to2/11.png"",""time"":1097},{""stimulus"":""img/1to2/12.png"",""time"":1192}]","[]"
"image-keyboard-response","29","42681","0.0-5.0-1.12","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","choice","","","293","","img/2to1/1.png","2","213","612","0.5","0.5","2","3","",""
"animation","30","43974","0.0-5.0-2.12","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","213","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":104},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":311},{""stimulus"":""img/2to3/4.png"",""time"":407},{""stimulus"":""img/2to3/5.png"",""time"":502},{""stimulus"":""img/2to3/6.png"",""time"":596},{""stimulus"":""img/2to3/7.png"",""time"":705},{""stimulus"":""img/2to3/8.png"",""time"":802},{""stimulus"":""img/2to3/9.png"",""time"":898},{""stimulus"":""img/2to3/10.png"",""time"":992},{""stimulus"":""img/2to3/11.png"",""time"":1104},{""stimulus"":""img/2to3/12.png"",""time"":1198}]","[]"
"image-keyboard-response","31","44242","0.0-5.0-1.13","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","observe","","","null","","img/3to2/1.png","null","212","260","0.5","0.5","3","2","",""
"animation","32","45539","0.0-5.0-2.13","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","212","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":205},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":396},{""stimulus"":""img/3to2/5.png"",""time"":505},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":805},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":994},{""stimulus"":""img/3to2/11.png"",""time"":1106},{""stimulus"":""img/3to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","33","45695","0.0-5.0-1.14","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","choice","","","155","","img/2to1/1.png","1","211","1008","0.5","0.5","2","1","",""
"animation","34","46998","0.0-5.0-2.14","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","211","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":113},{""stimulus"":""img/2to1/2.png"",""time"":208},{""stimulus"":""img/2to1/3.png"",""time"":303},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":510},{""stimulus"":""img/2to1/6.png"",""time"":606},{""stimulus"":""img/2to1/7.png"",""time"":701},{""stimulus"":""img/2to1/8.png"",""time"":796},{""stimulus"":""img/2to1/9.png"",""time"":907},{""stimulus"":""img/2to1/10.png"",""time"":1002},{""stimulus"":""img/2to1/11.png"",""time"":1096},{""stimulus"":""img/2to1/12.png"",""time"":1191}]","[]"
"image-keyboard-response","35","47297","0.0-5.0-1.15","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","observe","","","null","","img/1to3/1.png","null","210","293","0.5","0.5","1","3","",""
"animation","36","48590","0.0-5.0-2.15","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","210","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":204},{""stimulus"":""img/1to3/3.png"",""time"":300},{""stimulus"":""img/1to3/4.png"",""time"":410},{""stimulus"":""img/1to3/5.png"",""time"":503},{""stimulus"":""img/1to3/6.png"",""time"":597},{""stimulus"":""img/1to3/7.png"",""time"":705},{""stimulus"":""img/1to3/8.png"",""time"":801},{""stimulus"":""img/1to3/9.png"",""time"":896},{""stimulus"":""img/1to3/10.png"",""time"":1006},{""stimulus"":""img/1to3/11.png"",""time"":1101},{""stimulus"":""img/1to3/12.png"",""time"":1198}]","[]"
"image-keyboard-response","37","49111","0.0-5.0-1.16","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","observe","","","null","","img/3to2/1.png","null","209","520","0.5","0.5","3","2","",""
"animation","38","50400","0.0-5.0-2.16","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","209","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":112},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":301},{""stimulus"":""img/3to2/4.png"",""time"":398},{""stimulus"":""img/3to2/5.png"",""time"":511},{""stimulus"":""img/3to2/6.png"",""time"":607},{""stimulus"":""img/3to2/7.png"",""time"":701},{""stimulus"":""img/3to2/8.png"",""time"":795},{""stimulus"":""img/3to2/9.png"",""time"":907},{""stimulus"":""img/3to2/10.png"",""time"":1002},{""stimulus"":""img/3to2/11.png"",""time"":1097},{""stimulus"":""img/3to2/12.png"",""time"":1193}]","[]"
"image-keyboard-response","39","52033","0.0-5.0-1.17","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","choice","","","1633","","img/2to1/1.png","1","208","709","0.5","0.5","2","1","",""
"animation","40","53321","0.0-5.0-2.17","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","208","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":99},{""stimulus"":""img/2to1/2.png"",""time"":203},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":407},{""stimulus"":""img/2to1/5.png"",""time"":495},{""stimulus"":""img/2to1/6.png"",""time"":594},{""stimulus"":""img/2to1/7.png"",""time"":709},{""stimulus"":""img/2to1/8.png"",""time"":803},{""stimulus"":""img/2to1/9.png"",""time"":899},{""stimulus"":""img/2to1/10.png"",""time"":994},{""stimulus"":""img/2to1/11.png"",""time"":1089},{""stimulus"":""img/2to1/12.png"",""time"":1201}]","[]"
"image-keyboard-response","41","53615","0.0-5.0-1.18","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","observe","","","null","","img/1to3/1.png","null","207","289","0.5","0.5","1","2","",""
"animation","42","54908","0.0-5.0-2.18","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","207","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":204},{""stimulus"":""img/1to2/3.png"",""time"":297},{""stimulus"":""img/1to2/4.png"",""time"":409},{""stimulus"":""img/1to2/5.png"",""time"":504},{""stimulus"":""img/1to2/6.png"",""time"":599},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":807},{""stimulus"":""img/1to2/9.png"",""time"":901},{""stimulus"":""img/1to2/10.png"",""time"":997},{""stimulus"":""img/1to2/11.png"",""time"":1091},{""stimulus"":""img/1to2/12.png"",""time"":1200}]","[]"
"image-keyboard-response","43","55059","0.0-5.0-1.19","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","choice","","","150","","img/2to1/1.png","2","206","394","0.5","0.5","2","3","",""
"animation","44","56357","0.0-5.0-2.19","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","206","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":202},{""stimulus"":""img/2to3/3.png"",""time"":306},{""stimulus"":""img/2to3/4.png"",""time"":403},{""stimulus"":""img/2to3/5.png"",""time"":510},{""stimulus"":""img/2to3/6.png"",""time"":605},{""stimulus"":""img/2to3/7.png"",""time"":700},{""stimulus"":""img/2to3/8.png"",""time"":795},{""stimulus"":""img/2to3/9.png"",""time"":907},{""stimulus"":""img/2to3/10.png"",""time"":999},{""stimulus"":""img/2to3/11.png"",""time"":1093},{""stimulus"":""img/2to3/12.png"",""time"":1202}]","[]"
"image-keyboard-response","45","56848","0.0-5.0-1.20","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","observe","","","null","","img/3to2/1.png","null","205","484","0.5","0.5","3","2","",""
"animation","46","58137","0.0-5.0-2.20","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","205","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":112},{""stimulus"":""img/3to2/2.png"",""time"":209},{""stimulus"":""img/3to2/3.png"",""time"":303},{""stimulus"":""img/3to2/4.png"",""time"":410},{""stimulus"":""img/3to2/5.png"",""time"":505},{""stimulus"":""img/3to2/6.png"",""time"":598},{""stimulus"":""img/3to2/7.png"",""time"":709},{""stimulus"":""img/3to2/8.png"",""time"":792},{""stimulus"":""img/3to2/9.png"",""time"":898},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1101},{""stimulus"":""img/3to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","47","58153","0.0-5.0-1.21","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","choice","","","16","","img/2to1/1.png","1","204","341","0.5","0.5","2","1","",""
"animation","48","59442","0.0-5.0-2.21","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","","","","","","","","204","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":113},{""stimulus"":""img/2to1/2.png"",""time"":208},{""stimulus"":""img/2to1/3.png"",""time"":301},{""stimulus"":""img/2to1/4.png"",""time"":412},{""stimulus"":""img/2to1/5.png"",""time"":510},{""stimulus"":""img/2to1/6.png"",""time"":604},{""stimulus"":""img/2to1/7.png"",""time"":698},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":906},{""stimulus"":""img/2to1/10.png"",""time"":990},{""stimulus"":""img/2to1/11.png"",""time"":1098},{""stimulus"":""img/2to1/12.png"",""time"":1194}]","[]"
"image-keyboard-response","49","59777","0.0-5.0-1.22","60c837327440575481e333ce","bdp_cybrbll","Sat Mar 25 2023 16:41:59 GMT-0700 (Mountain Standard Time)","436658","3","1","","","","observe","","","null","","img/1to3/1.png","null","203","326","0.5","0.5","1","2","",""
