"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"image-keyboard-response","8","71103","0.0-5.0-1.2","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","choice","","334","","img/2to1/1.png","2","223","311","0.5","0.5","2","3","",""
"animation","9","72399","0.0-5.0-2.2","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","223","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":104},{""stimulus"":""img/2to3/2.png"",""time"":209},{""stimulus"":""img/2to3/3.png"",""time"":303},{""stimulus"":""img/2to3/4.png"",""time"":400},{""stimulus"":""img/2to3/5.png"",""time"":504},{""stimulus"":""img/2to3/6.png"",""time"":603},{""stimulus"":""img/2to3/7.png"",""time"":696},{""stimulus"":""img/2to3/8.png"",""time"":800},{""stimulus"":""img/2to3/9.png"",""time"":899},{""stimulus"":""img/2to3/10.png"",""time"":1000},{""stimulus"":""img/2to3/11.png"",""time"":1097},{""stimulus"":""img/2to3/12.png"",""time"":1194}]","[]"
"image-keyboard-response","10","72687","0.0-5.0-1.3","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","observe","","null","","img/3to2/1.png","null","222","282","0.5","0.5","3","1","",""
"animation","11","73982","0.0-5.0-2.3","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","222","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":104},{""stimulus"":""img/3to1/2.png"",""time"":209},{""stimulus"":""img/3to1/3.png"",""time"":303},{""stimulus"":""img/3to1/4.png"",""time"":401},{""stimulus"":""img/3to1/5.png"",""time"":505},{""stimulus"":""img/3to1/6.png"",""time"":603},{""stimulus"":""img/3to1/7.png"",""time"":696},{""stimulus"":""img/3to1/8.png"",""time"":801},{""stimulus"":""img/3to1/9.png"",""time"":895},{""stimulus"":""img/3to1/10.png"",""time"":999},{""stimulus"":""img/3to1/11.png"",""time"":1096},{""stimulus"":""img/3to1/12.png"",""time"":1191}]","[]"
"image-keyboard-response","12","74202","0.0-5.0-1.4","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","observe","","null","","img/1to3/1.png","null","221","208","0.5","0.5","1","2","",""
"animation","13","75496","0.0-5.0-2.4","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","221","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":101},{""stimulus"":""img/1to2/2.png"",""time"":204},{""stimulus"":""img/1to2/3.png"",""time"":302},{""stimulus"":""img/1to2/4.png"",""time"":406},{""stimulus"":""img/1to2/5.png"",""time"":500},{""stimulus"":""img/1to2/6.png"",""time"":598},{""stimulus"":""img/1to2/7.png"",""time"":703},{""stimulus"":""img/1to2/8.png"",""time"":796},{""stimulus"":""img/1to2/9.png"",""time"":901},{""stimulus"":""img/1to2/10.png"",""time"":998},{""stimulus"":""img/1to2/11.png"",""time"":1092},{""stimulus"":""img/1to2/12.png"",""time"":1197}]","[]"
"image-keyboard-response","14","76020","0.0-5.0-1.5","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","choice","","523","","img/2to1/1.png","2","220","493","0.5","0.5","2","3","",""
"animation","15","77314","0.0-5.0-2.5","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","220","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":109},{""stimulus"":""img/2to3/2.png"",""time"":203},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":405},{""stimulus"":""img/2to3/5.png"",""time"":499},{""stimulus"":""img/2to3/6.png"",""time"":603},{""stimulus"":""img/2to3/7.png"",""time"":709},{""stimulus"":""img/2to3/8.png"",""time"":795},{""stimulus"":""img/2to3/9.png"",""time"":898},{""stimulus"":""img/2to3/10.png"",""time"":998},{""stimulus"":""img/2to3/11.png"",""time"":1091},{""stimulus"":""img/2to3/12.png"",""time"":1195}]","[]"
"image-keyboard-response","16","77871","0.0-5.0-1.6","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","observe","","null","","img/3to2/1.png","null","219","549","0.5","0.5","3","1","",""
"animation","17","79166","0.0-5.0-2.6","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","219","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":104},{""stimulus"":""img/3to1/2.png"",""time"":204},{""stimulus"":""img/3to1/3.png"",""time"":304},{""stimulus"":""img/3to1/4.png"",""time"":400},{""stimulus"":""img/3to1/5.png"",""time"":505},{""stimulus"":""img/3to1/6.png"",""time"":599},{""stimulus"":""img/3to1/7.png"",""time"":696},{""stimulus"":""img/3to1/8.png"",""time"":801},{""stimulus"":""img/3to1/9.png"",""time"":896},{""stimulus"":""img/3to1/10.png"",""time"":992},{""stimulus"":""img/3to1/11.png"",""time"":1098},{""stimulus"":""img/3to1/12.png"",""time"":1191}]","[]"
"image-keyboard-response","18","79728","0.0-5.0-1.7","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","observe","","null","","img/1to3/1.png","null","218","555","0.5","0.5","1","2","",""
"animation","19","81023","0.0-5.0-2.7","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","218","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":104},{""stimulus"":""img/1to2/2.png"",""time"":209},{""stimulus"":""img/1to2/3.png"",""time"":303},{""stimulus"":""img/1to2/4.png"",""time"":401},{""stimulus"":""img/1to2/5.png"",""time"":506},{""stimulus"":""img/1to2/6.png"",""time"":600},{""stimulus"":""img/1to2/7.png"",""time"":698},{""stimulus"":""img/1to2/8.png"",""time"":802},{""stimulus"":""img/1to2/9.png"",""time"":895},{""stimulus"":""img/1to2/10.png"",""time"":999},{""stimulus"":""img/1to2/11.png"",""time"":1098},{""stimulus"":""img/1to2/12.png"",""time"":1191}]","[]"
"image-keyboard-response","20","81437","0.0-5.0-1.8","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","choice","","413","","img/2to1/1.png","2","217","415","0.5","0.5","2","3","",""
"animation","21","82730","0.0-5.0-2.8","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","217","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":109},{""stimulus"":""img/2to3/2.png"",""time"":204},{""stimulus"":""img/2to3/3.png"",""time"":300},{""stimulus"":""img/2to3/4.png"",""time"":404},{""stimulus"":""img/2to3/5.png"",""time"":498},{""stimulus"":""img/2to3/6.png"",""time"":602},{""stimulus"":""img/2to3/7.png"",""time"":701},{""stimulus"":""img/2to3/8.png"",""time"":806},{""stimulus"":""img/2to3/9.png"",""time"":898},{""stimulus"":""img/2to3/10.png"",""time"":997},{""stimulus"":""img/2to3/11.png"",""time"":1101},{""stimulus"":""img/2to3/12.png"",""time"":1194}]","[]"
"image-keyboard-response","22","83519","0.0-5.0-1.9","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","observe","","null","","img/3to2/1.png","null","216","783","0.5","0.5","3","2","",""
"animation","23","84814","0.0-5.0-2.9","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","216","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":104},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":303},{""stimulus"":""img/3to2/4.png"",""time"":400},{""stimulus"":""img/3to2/5.png"",""time"":505},{""stimulus"":""img/3to2/6.png"",""time"":599},{""stimulus"":""img/3to2/7.png"",""time"":696},{""stimulus"":""img/3to2/8.png"",""time"":801},{""stimulus"":""img/3to2/9.png"",""time"":895},{""stimulus"":""img/3to2/10.png"",""time"":993},{""stimulus"":""img/3to2/11.png"",""time"":1097},{""stimulus"":""img/3to2/12.png"",""time"":1191}]","[]"
"image-keyboard-response","24","85211","0.0-5.0-1.10","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","choice","","397","","img/2to1/1.png","1","215","627","0.5","0.5","2","1","",""
"animation","25","86505","0.0-5.0-2.10","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","215","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":107},{""stimulus"":""img/2to1/2.png"",""time"":206},{""stimulus"":""img/2to1/3.png"",""time"":299},{""stimulus"":""img/2to1/4.png"",""time"":404},{""stimulus"":""img/2to1/5.png"",""time"":501},{""stimulus"":""img/2to1/6.png"",""time"":607},{""stimulus"":""img/2to1/7.png"",""time"":699},{""stimulus"":""img/2to1/8.png"",""time"":798},{""stimulus"":""img/2to1/9.png"",""time"":903},{""stimulus"":""img/2to1/10.png"",""time"":996},{""stimulus"":""img/2to1/11.png"",""time"":1093},{""stimulus"":""img/2to1/12.png"",""time"":1199}]","[]"
"image-keyboard-response","26","87142","0.0-5.0-1.11","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","observe","","null","","img/1to3/1.png","null","214","630","0.5","0.5","1","3","",""
"animation","27","88431","0.0-5.0-2.11","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","214","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":105},{""stimulus"":""img/1to3/2.png"",""time"":203},{""stimulus"":""img/1to3/3.png"",""time"":305},{""stimulus"":""img/1to3/4.png"",""time"":401},{""stimulus"":""img/1to3/5.png"",""time"":499},{""stimulus"":""img/1to3/6.png"",""time"":604},{""stimulus"":""img/1to3/7.png"",""time"":699},{""stimulus"":""img/1to3/8.png"",""time"":801},{""stimulus"":""img/1to3/9.png"",""time"":899},{""stimulus"":""img/1to3/10.png"",""time"":993},{""stimulus"":""img/1to3/11.png"",""time"":1097},{""stimulus"":""img/1to3/12.png"",""time"":1195}]","[]"
"image-keyboard-response","28","88993","0.0-5.0-1.12","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","observe","","null","","img/3to2/1.png","null","213","550","0.5","0.5","3","1","",""
"animation","29","90288","0.0-5.0-2.12","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","213","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":106},{""stimulus"":""img/3to1/2.png"",""time"":210},{""stimulus"":""img/3to1/3.png"",""time"":302},{""stimulus"":""img/3to1/4.png"",""time"":402},{""stimulus"":""img/3to1/5.png"",""time"":506},{""stimulus"":""img/3to1/6.png"",""time"":598},{""stimulus"":""img/3to1/7.png"",""time"":703},{""stimulus"":""img/3to1/8.png"",""time"":802},{""stimulus"":""img/3to1/9.png"",""time"":895},{""stimulus"":""img/3to1/10.png"",""time"":999},{""stimulus"":""img/3to1/11.png"",""time"":1095},{""stimulus"":""img/3to1/12.png"",""time"":1191}]","[]"
"image-keyboard-response","30","90579","0.0-5.0-1.13","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","observe","","null","","img/1to3/1.png","null","212","283","0.5","0.5","1","2","",""
"animation","31","91873","0.0-5.0-2.13","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","212","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":302},{""stimulus"":""img/1to2/4.png"",""time"":406},{""stimulus"":""img/1to2/5.png"",""time"":499},{""stimulus"":""img/1to2/6.png"",""time"":597},{""stimulus"":""img/1to2/7.png"",""time"":702},{""stimulus"":""img/1to2/8.png"",""time"":795},{""stimulus"":""img/1to2/9.png"",""time"":900},{""stimulus"":""img/1to2/10.png"",""time"":997},{""stimulus"":""img/1to2/11.png"",""time"":1091},{""stimulus"":""img/1to2/12.png"",""time"":1196}]","[]"
"image-keyboard-response","32","92253","0.0-5.0-1.14","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","choice","","380","","img/2to1/1.png","2","211","554","0.5","0.5","2","3","",""
"animation","33","93545","0.0-5.0-2.14","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","211","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":107},{""stimulus"":""img/2to3/2.png"",""time"":202},{""stimulus"":""img/2to3/3.png"",""time"":308},{""stimulus"":""img/2to3/4.png"",""time"":404},{""stimulus"":""img/2to3/5.png"",""time"":497},{""stimulus"":""img/2to3/6.png"",""time"":602},{""stimulus"":""img/2to3/7.png"",""time"":700},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":898},{""stimulus"":""img/2to3/10.png"",""time"":996},{""stimulus"":""img/2to3/11.png"",""time"":1100},{""stimulus"":""img/2to3/12.png"",""time"":1196}]","[]"
"image-keyboard-response","34","94463","0.0-5.0-1.15","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","observe","","null","","img/3to2/1.png","null","210","911","0.5","0.5","3","1","",""
"animation","35","95763","0.0-5.0-2.15","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","210","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":104},{""stimulus"":""img/3to1/2.png"",""time"":203},{""stimulus"":""img/3to1/3.png"",""time"":306},{""stimulus"":""img/3to1/4.png"",""time"":400},{""stimulus"":""img/3to1/5.png"",""time"":505},{""stimulus"":""img/3to1/6.png"",""time"":603},{""stimulus"":""img/3to1/7.png"",""time"":696},{""stimulus"":""img/3to1/8.png"",""time"":801},{""stimulus"":""img/3to1/9.png"",""time"":899},{""stimulus"":""img/3to1/10.png"",""time"":995},{""stimulus"":""img/3to1/11.png"",""time"":1099},{""stimulus"":""img/3to1/12.png"",""time"":1194}]","[]"
"image-keyboard-response","36","96592","0.0-5.0-1.16","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","observe","","null","","img/1to3/1.png","null","209","819","0.5","0.5","1","2","",""
"animation","37","97887","0.0-5.0-2.16","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","209","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":104},{""stimulus"":""img/1to2/2.png"",""time"":208},{""stimulus"":""img/1to2/3.png"",""time"":302},{""stimulus"":""img/1to2/4.png"",""time"":400},{""stimulus"":""img/1to2/5.png"",""time"":505},{""stimulus"":""img/1to2/6.png"",""time"":598},{""stimulus"":""img/1to2/7.png"",""time"":697},{""stimulus"":""img/1to2/8.png"",""time"":801},{""stimulus"":""img/1to2/9.png"",""time"":894},{""stimulus"":""img/1to2/10.png"",""time"":998},{""stimulus"":""img/1to2/11.png"",""time"":1097},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","38","98470","0.0-5.0-1.17","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","choice","","582","","img/2to1/1.png","2","208","216","0.5","0.5","2","3","",""
"animation","39","99762","0.0-5.0-2.17","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","208","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":109},{""stimulus"":""img/2to3/2.png"",""time"":201},{""stimulus"":""img/2to3/3.png"",""time"":306},{""stimulus"":""img/2to3/4.png"",""time"":404},{""stimulus"":""img/2to3/5.png"",""time"":498},{""stimulus"":""img/2to3/6.png"",""time"":602},{""stimulus"":""img/2to3/7.png"",""time"":700},{""stimulus"":""img/2to3/8.png"",""time"":805},{""stimulus"":""img/2to3/9.png"",""time"":898},{""stimulus"":""img/2to3/10.png"",""time"":997},{""stimulus"":""img/2to3/11.png"",""time"":1100},{""stimulus"":""img/2to3/12.png"",""time"":1193}]","[]"
"image-keyboard-response","40","100131","0.0-5.0-1.18","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","observe","","null","","img/3to2/1.png","null","207","359","0.5","0.5","3","2","",""
"animation","41","101423","0.0-5.0-2.18","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","207","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":101},{""stimulus"":""img/3to2/2.png"",""time"":206},{""stimulus"":""img/3to2/3.png"",""time"":300},{""stimulus"":""img/3to2/4.png"",""time"":404},{""stimulus"":""img/3to2/5.png"",""time"":502},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":702},{""stimulus"":""img/3to2/8.png"",""time"":799},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":996},{""stimulus"":""img/3to2/11.png"",""time"":1094},{""stimulus"":""img/3to2/12.png"",""time"":1198}]","[]"
"image-keyboard-response","42","101886","0.0-5.0-1.19","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","choice","","463","","img/2to1/1.png","1","206","490","0.5","0.5","2","1","",""
"animation","43","103176","0.0-5.0-2.19","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","206","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":105},{""stimulus"":""img/2to1/2.png"",""time"":203},{""stimulus"":""img/2to1/3.png"",""time"":308},{""stimulus"":""img/2to1/4.png"",""time"":401},{""stimulus"":""img/2to1/5.png"",""time"":500},{""stimulus"":""img/2to1/6.png"",""time"":604},{""stimulus"":""img/2to1/7.png"",""time"":697},{""stimulus"":""img/2to1/8.png"",""time"":801},{""stimulus"":""img/2to1/9.png"",""time"":900},{""stimulus"":""img/2to1/10.png"",""time"":993},{""stimulus"":""img/2to1/11.png"",""time"":1097},{""stimulus"":""img/2to1/12.png"",""time"":1196}]","[]"
"image-keyboard-response","44","103489","0.0-5.0-1.20","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","observe","","null","","img/1to3/1.png","null","205","303","0.5","0.5","1","2","",""
"animation","45","104783","0.0-5.0-2.20","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","205","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":105},{""stimulus"":""img/1to2/2.png"",""time"":210},{""stimulus"":""img/1to2/3.png"",""time"":302},{""stimulus"":""img/1to2/4.png"",""time"":401},{""stimulus"":""img/1to2/5.png"",""time"":506},{""stimulus"":""img/1to2/6.png"",""time"":599},{""stimulus"":""img/1to2/7.png"",""time"":703},{""stimulus"":""img/1to2/8.png"",""time"":801},{""stimulus"":""img/1to2/9.png"",""time"":895},{""stimulus"":""img/1to2/10.png"",""time"":999},{""stimulus"":""img/1to2/11.png"",""time"":1098},{""stimulus"":""img/1to2/12.png"",""time"":1191}]","[]"
"image-keyboard-response","46","105178","0.0-5.0-1.21","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","choice","","394","","img/2to1/1.png","2","204","225","0.5","0.5","2","3","",""
"animation","47","106473","0.0-5.0-2.21","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","","","","","","","204","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":104},{""stimulus"":""img/2to3/2.png"",""time"":201},{""stimulus"":""img/2to3/3.png"",""time"":301},{""stimulus"":""img/2to3/4.png"",""time"":405},{""stimulus"":""img/2to3/5.png"",""time"":501},{""stimulus"":""img/2to3/6.png"",""time"":598},{""stimulus"":""img/2to3/7.png"",""time"":701},{""stimulus"":""img/2to3/8.png"",""time"":797},{""stimulus"":""img/2to3/9.png"",""time"":893},{""stimulus"":""img/2to3/10.png"",""time"":998},{""stimulus"":""img/2to3/11.png"",""time"":1095},{""stimulus"":""img/2to3/12.png"",""time"":1196}]","[]"
"image-keyboard-response","48","107000","0.0-5.0-1.22","63f794e7d8d24753edbbb136","bdp_cybrbll","Sun Mar 26 2023 08:11:48 GMT-0400 (Eastern Daylight Time)","473714","1","3","","","","observe","","null","","img/3to2/1.png","null","203","522","0.5","0.5","3","2","",""
