"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","","6156a0460b95fa57be8312c4","bdp_cybrbll","Wed Mar 29 2023 00:55:29 GMT-0700 (Pacific Daylight Time)","788495","1","3","animation","16","111593","0.0-5.0-2.5","","","","","","220","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":106},{""stimulus"":""img/2to3/2.png"",""time"":214},{""stimulus"":""img/2to3/3.png"",""time"":322},{""stimulus"":""img/2to3/4.png"",""time"":428},{""stimulus"":""img/2to3/5.png"",""time"":536},{""stimulus"":""img/2to3/6.png"",""time"":643},{""stimulus"":""img/2to3/7.png"",""time"":750},{""stimulus"":""img/2to3/8.png"",""time"":857},{""stimulus"":""img/2to3/9.png"",""time"":964},{""stimulus"":""img/2to3/10.png"",""time"":1071},{""stimulus"":""img/2to3/11.png"",""time"":1180},{""stimulus"":""img/2to3/12.png"",""time"":1288}]","[]"
"","","","observe","6156a0460b95fa57be8312c4","bdp_cybrbll","Wed Mar 29 2023 00:55:29 GMT-0700 (Pacific Daylight Time)","788495","1","3","image-keyboard-response","17","112580","0.0-5.0-1.6","","null","","img/3to2/1.png","null","219","974","0.5","0.5","3","1","",""
"","","","","6156a0460b95fa57be8312c4","bdp_cybrbll","Wed Mar 29 2023 00:55:29 GMT-0700 (Pacific Daylight Time)","788495","1","3","animation","18","113975","0.0-5.0-2.6","","","","","","219","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":215},{""stimulus"":""img/3to1/3.png"",""time"":323},{""stimulus"":""img/3to1/4.png"",""time"":430},{""stimulus"":""img/3to1/5.png"",""time"":537},{""stimulus"":""img/3to1/6.png"",""time"":643},{""stimulus"":""img/3to1/7.png"",""time"":752},{""stimulus"":""img/3to1/8.png"",""time"":859},{""stimulus"":""img/3to1/9.png"",""time"":967},{""stimulus"":""img/3to1/10.png"",""time"":1074},{""stimulus"":""img/3to1/11.png"",""time"":1181},{""stimulus"":""img/3to1/12.png"",""time"":1287}]","[]"
"","","","observe","6156a0460b95fa57be8312c4","bdp_cybrbll","Wed Mar 29 2023 00:55:29 GMT-0700 (Pacific Daylight Time)","788495","1","3","image-keyboard-response","19","114314","0.0-5.0-1.7","","null","","img/1to3/1.png","null","218","332","0.5","0.5","1","3","",""
"","","","","6156a0460b95fa57be8312c4","bdp_cybrbll","Wed Mar 29 2023 00:55:29 GMT-0700 (Pacific Daylight Time)","788495","1","3","animation","20","115713","0.0-5.0-2.7","","","","","","218","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":107},{""stimulus"":""img/1to3/2.png"",""time"":214},{""stimulus"":""img/1to3/3.png"",""time"":323},{""stimulus"":""img/1to3/4.png"",""time"":432},{""stimulus"":""img/1to3/5.png"",""time"":539},{""stimulus"":""img/1to3/6.png"",""time"":648},{""stimulus"":""img/1to3/7.png"",""time"":755},{""stimulus"":""img/1to3/8.png"",""time"":863},{""stimulus"":""img/1to3/9.png"",""time"":970},{""stimulus"":""img/1to3/10.png"",""time"":1079},{""stimulus"":""img/1to3/11.png"",""time"":1184},{""stimulus"":""img/1to3/12.png"",""time"":1292}]","[]"
"","","","observe","6156a0460b95fa57be8312c4","bdp_cybrbll","Wed Mar 29 2023 00:55:29 GMT-0700 (Pacific Daylight Time)","788495","1","3","image-keyboard-response","21","115989","0.0-5.0-1.8","","null","","img/3to2/1.png","null","217","272","0.5","0.5","3","2","",""
"","","","","6156a0460b95fa57be8312c4","bdp_cybrbll","Wed Mar 29 2023 00:55:29 GMT-0700 (Pacific Daylight Time)","788495","1","3","animation","22","117390","0.0-5.0-2.8","","","","","","217","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":107},{""stimulus"":""img/3to2/2.png"",""time"":214},{""stimulus"":""img/3to2/3.png"",""time"":323},{""stimulus"":""img/3to2/4.png"",""time"":429},{""stimulus"":""img/3to2/5.png"",""time"":537},{""stimulus"":""img/3to2/6.png"",""time"":643},{""stimulus"":""img/3to2/7.png"",""time"":751},{""stimulus"":""img/3to2/8.png"",""time"":860},{""stimulus"":""img/3to2/9.png"",""time"":969},{""stimulus"":""img/3to2/10.png"",""time"":1076},{""stimulus"":""img/3to2/11.png"",""time"":1184},{""stimulus"":""img/3to2/12.png"",""time"":1292}]","[]"
"","","","choice","6156a0460b95fa57be8312c4","bdp_cybrbll","Wed Mar 29 2023 00:55:29 GMT-0700 (Pacific Daylight Time)","788495","1","3","image-keyboard-response","23","119471","0.0-5.0-1.9","","2081","","img/2to1/1.png","1","216","518","0.5","0.5","2","1","",""
"","","","","6156a0460b95fa57be8312c4","bdp_cybrbll","Wed Mar 29 2023 00:55:29 GMT-0700 (Pacific Daylight Time)","788495","1","3","animation","24","120864","0.0-5.0-2.9","","","","","","216","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":103},{""stimulus"":""img/2to1/2.png"",""time"":210},{""stimulus"":""img/2to1/3.png"",""time"":318},{""stimulus"":""img/2to1/4.png"",""time"":426},{""stimulus"":""img/2to1/5.png"",""time"":534},{""stimulus"":""img/2to1/6.png"",""time"":641},{""stimulus"":""img/2to1/7.png"",""time"":748},{""stimulus"":""img/2to1/8.png"",""time"":856},{""stimulus"":""img/2to1/9.png"",""time"":964},{""stimulus"":""img/2to1/10.png"",""time"":1072},{""stimulus"":""img/2to1/11.png"",""time"":1180},{""stimulus"":""img/2to1/12.png"",""time"":1287}]","[]"
"","","","observe","6156a0460b95fa57be8312c4","bdp_cybrbll","Wed Mar 29 2023 00:55:29 GMT-0700 (Pacific Daylight Time)","788495","1","3","image-keyboard-response","25","121081","0.0-5.0-1.10","","null","","img/1to3/1.png","null","215","209","0.5","0.5","1","2","",""
"","","","","6156a0460b95fa57be8312c4","bdp_cybrbll","Wed Mar 29 2023 00:55:29 GMT-0700 (Pacific Daylight Time)","788495","1","3","animation","26","122483","0.0-5.0-2.10","","","","","","215","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":216},{""stimulus"":""img/1to2/3.png"",""time"":325},{""stimulus"":""img/1to2/4.png"",""time"":433},{""stimulus"":""img/1to2/5.png"",""time"":540},{""stimulus"":""img/1to2/6.png"",""time"":649},{""stimulus"":""img/1to2/7.png"",""time"":755},{""stimulus"":""img/1to2/8.png"",""time"":862},{""stimulus"":""img/1to2/9.png"",""time"":970},{""stimulus"":""img/1to2/10.png"",""time"":1079},{""stimulus"":""img/1to2/11.png"",""time"":1186},{""stimulus"":""img/1to2/12.png"",""time"":1295}]","[]"
"","","","choice","6156a0460b95fa57be8312c4","bdp_cybrbll","Wed Mar 29 2023 00:55:29 GMT-0700 (Pacific Daylight Time)","788495","1","3","image-keyboard-response","27","126979","0.0-5.0-1.11","","4496","","img/2to1/1.png","2","214","546","0.5","0.5","2","3","",""
"","","","","6156a0460b95fa57be8312c4","bdp_cybrbll","Wed Mar 29 2023 00:55:29 GMT-0700 (Pacific Daylight Time)","788495","1","3","animation","28","128370","0.0-5.0-2.11","","","","","","214","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":208},{""stimulus"":""img/2to3/3.png"",""time"":315},{""stimulus"":""img/2to3/4.png"",""time"":422},{""stimulus"":""img/2to3/5.png"",""time"":530},{""stimulus"":""img/2to3/6.png"",""time"":637},{""stimulus"":""img/2to3/7.png"",""time"":745},{""stimulus"":""img/2to3/8.png"",""time"":853},{""stimulus"":""img/2to3/9.png"",""time"":961},{""stimulus"":""img/2to3/10.png"",""time"":1069},{""stimulus"":""img/2to3/11.png"",""time"":1176},{""stimulus"":""img/2to3/12.png"",""time"":1284}]","[]"
