"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","4","0.0-0.0","5efc1d4ee23e2a011ded073e","bdp_cybrbll","Sun Apr 09 2023 15:32:19 GMT-0700 (Pacific Daylight Time)","438061","1","3","","","","","","","","","","","","","","","","",""
"instructions","1","6197","0.0-1.0","5efc1d4ee23e2a011ded073e","bdp_cybrbll","Sun Apr 09 2023 15:32:19 GMT-0700 (Pacific Daylight Time)","438061","1","3","[{""page_index"":0,""viewing_time"":6192}]","6192","","","","","","","","","","","","","","",""
"","","","","5efc1d4ee23e2a011ded073e","bdp_cybrbll","Sun Apr 09 2023 15:32:19 GMT-0700 (Pacific Daylight Time)","438061","1","3","","","fullscreenenter","2","8735","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","9702","0.0-2.0","5efc1d4ee23e2a011ded073e","bdp_cybrbll","Sun Apr 09 2023 15:32:19 GMT-0700 (Pacific Daylight Time)","438061","1","3","","","","","","","true","","","","","","","","","",""
"instructions","3","39999","0.0-4.0","5efc1d4ee23e2a011ded073e","bdp_cybrbll","Sun Apr 09 2023 15:32:19 GMT-0700 (Pacific Daylight Time)","438061","1","3","[{""page_index"":0,""viewing_time"":30296}]","30296","","","","","","","","","","","","","","",""
"image-keyboard-response","4","43217","0.0-5.0-1.0","5efc1d4ee23e2a011ded073e","bdp_cybrbll","Sun Apr 09 2023 15:32:19 GMT-0700 (Pacific Daylight Time)","438061","1","3","","3216","","","","choice","","img/2to1/1.png","1","225","333","0.5","0.5","2","1","",""
"animation","5","44505","0.0-5.0-2.0","5efc1d4ee23e2a011ded073e","bdp_cybrbll","Sun Apr 09 2023 15:32:19 GMT-0700 (Pacific Daylight Time)","438061","1","3","","","","","","","","","","225","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":597},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","6","44751","0.0-5.0-1.1","5efc1d4ee23e2a011ded073e","bdp_cybrbll","Sun Apr 09 2023 15:32:19 GMT-0700 (Pacific Daylight Time)","438061","1","3","","null","","","","observe","","img/1to3/1.png","null","224","243","0.5","0.5","1","3","",""
"animation","7","46039","0.0-5.0-2.1","5efc1d4ee23e2a011ded073e","bdp_cybrbll","Sun Apr 09 2023 15:32:19 GMT-0700 (Pacific Daylight Time)","438061","1","3","","","","","","","","","","224","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":596},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":792},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","8","46727","0.0-5.0-1.2","5efc1d4ee23e2a011ded073e","bdp_cybrbll","Sun Apr 09 2023 15:32:19 GMT-0700 (Pacific Daylight Time)","438061","1","3","","null","","","","observe","","img/3to2/1.png","null","223","686","0.5","0.5","3","1","",""
"animation","9","48015","0.0-5.0-2.2","5efc1d4ee23e2a011ded073e","bdp_cybrbll","Sun Apr 09 2023 15:32:19 GMT-0700 (Pacific Daylight Time)","438061","1","3","","","","","","","","","","223","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":99},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":596},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":992},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
