"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","2","0.0-0.0","63d85999228b7d6b636dd96c","bdp_cybrbll","Mon Mar 27 2023 11:42:26 GMT-0500 (Central Daylight Time)","463386","3","1","","","","","","","","","","","","","","","","",""
"instructions","1","14465","0.0-1.0","63d85999228b7d6b636dd96c","bdp_cybrbll","Mon Mar 27 2023 11:42:26 GMT-0500 (Central Daylight Time)","463386","3","1","[{""page_index"":0,""viewing_time"":14463}]","14463","","","","","","","","","","","","","","",""
"","","","","63d85999228b7d6b636dd96c","bdp_cybrbll","Mon Mar 27 2023 11:42:26 GMT-0500 (Central Daylight Time)","463386","3","1","","","fullscreenenter","2","18567","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","19566","0.0-2.0","63d85999228b7d6b636dd96c","bdp_cybrbll","Mon Mar 27 2023 11:42:26 GMT-0500 (Central Daylight Time)","463386","3","1","","","","","","","true","","","","","","","","","",""
"instructions","3","70762","0.0-4.0","63d85999228b7d6b636dd96c","bdp_cybrbll","Mon Mar 27 2023 11:42:26 GMT-0500 (Central Daylight Time)","463386","3","1","[{""page_index"":0,""viewing_time"":51196}]","51196","","","","","","","","","","","","","","",""
"image-keyboard-response","4","72042","0.0-5.0-1.0","63d85999228b7d6b636dd96c","bdp_cybrbll","Mon Mar 27 2023 11:42:26 GMT-0500 (Central Daylight Time)","463386","3","1","","1279","","","","choice","","img/2to1/1.png","2","225","556","0.5","0.5","2","3","",""
"animation","5","73342","0.0-5.0-2.0","63d85999228b7d6b636dd96c","bdp_cybrbll","Mon Mar 27 2023 11:42:26 GMT-0500 (Central Daylight Time)","463386","3","1","","","","","","","","","","225","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":399},{""stimulus"":""img/2to3/5.png"",""time"":499},{""stimulus"":""img/2to3/6.png"",""time"":599},{""stimulus"":""img/2to3/7.png"",""time"":699},{""stimulus"":""img/2to3/8.png"",""time"":799},{""stimulus"":""img/2to3/9.png"",""time"":900},{""stimulus"":""img/2to3/10.png"",""time"":999},{""stimulus"":""img/2to3/11.png"",""time"":1099},{""stimulus"":""img/2to3/12.png"",""time"":1199}]","[]"
"image-keyboard-response","6","73591","0.0-5.0-1.1","63d85999228b7d6b636dd96c","bdp_cybrbll","Mon Mar 27 2023 11:42:26 GMT-0500 (Central Daylight Time)","463386","3","1","","null","","","","observe","","img/3to2/1.png","null","224","238","0.5","0.5","3","2","",""
"animation","7","74891","0.0-5.0-2.1","63d85999228b7d6b636dd96c","bdp_cybrbll","Mon Mar 27 2023 11:42:26 GMT-0500 (Central Daylight Time)","463386","3","1","","","","","","","","","","224","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":100},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":300},{""stimulus"":""img/3to2/4.png"",""time"":400},{""stimulus"":""img/3to2/5.png"",""time"":500},{""stimulus"":""img/3to2/6.png"",""time"":600},{""stimulus"":""img/3to2/7.png"",""time"":700},{""stimulus"":""img/3to2/8.png"",""time"":800},{""stimulus"":""img/3to2/9.png"",""time"":900},{""stimulus"":""img/3to2/10.png"",""time"":1000},{""stimulus"":""img/3to2/11.png"",""time"":1100},{""stimulus"":""img/3to2/12.png"",""time"":1200}]","[]"
"image-keyboard-response","8","75386","0.0-5.0-1.2","63d85999228b7d6b636dd96c","bdp_cybrbll","Mon Mar 27 2023 11:42:26 GMT-0500 (Central Daylight Time)","463386","3","1","","495","","","","choice","","img/2to1/1.png","1","223","720","0.5","0.5","2","1","",""
