"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"animation","212","1174212","0.0-5.0-2.103","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","122","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":211},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":401},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":698},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":902},{""stimulus"":""img/2to1/10.png"",""time"":1000},{""stimulus"":""img/2to1/11.png"",""time"":1094},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","213","1174732","0.0-5.0-1.104","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","121","506","0.5","0.1","1","3","",""
"animation","214","1176021","0.0-5.0-2.104","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","121","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":311},{""stimulus"":""img/1to3/4.png"",""time"":398},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":596},{""stimulus"":""img/1to3/7.png"",""time"":706},{""stimulus"":""img/1to3/8.png"",""time"":800},{""stimulus"":""img/1to3/9.png"",""time"":895},{""stimulus"":""img/1to3/10.png"",""time"":1006},{""stimulus"":""img/1to3/11.png"",""time"":1101},{""stimulus"":""img/1to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","215","1176580","0.0-5.0-1.105","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","120","556","0.5","0.1","3","2","",""
"animation","216","1177872","0.0-5.0-2.105","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","120","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":114},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":412},{""stimulus"":""img/3to2/5.png"",""time"":508},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":805},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1102},{""stimulus"":""img/3to2/12.png"",""time"":1196}]","[]"
"image-keyboard-response","217","1178192","0.0-5.0-1.106","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","320","","","","choice","","","img/2to1/1.png","1","119","394","0.5","0.1","2","1","",""
"animation","218","1179480","0.0-5.0-2.106","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","119","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":213},{""stimulus"":""img/2to1/3.png"",""time"":307},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":704},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":893},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1098},{""stimulus"":""img/2to1/12.png"",""time"":1193}]","[]"
"image-keyboard-response","219","1179807","0.0-5.0-1.107","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","118","319","0.5","0.1","1","3","",""
"animation","220","1181108","0.0-5.0-2.107","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","118","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":313},{""stimulus"":""img/1to3/4.png"",""time"":408},{""stimulus"":""img/1to3/5.png"",""time"":502},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":706},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":894},{""stimulus"":""img/1to3/10.png"",""time"":1004},{""stimulus"":""img/1to3/11.png"",""time"":1100},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","221","1181434","0.0-5.0-1.108","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","117","319","0.5","0.1","3","1","",""
"animation","222","1182722","0.0-5.0-2.108","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","117","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":205},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":411},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":600},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":804},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1089},{""stimulus"":""img/3to1/12.png"",""time"":1188}]","[]"
"image-keyboard-response","223","1183332","0.0-5.0-1.109","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","116","594","0.5","0.1","1","3","",""
"animation","224","1184620","0.0-5.0-2.109","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","116","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":204},{""stimulus"":""img/1to3/3.png"",""time"":299},{""stimulus"":""img/1to3/4.png"",""time"":408},{""stimulus"":""img/1to3/5.png"",""time"":500},{""stimulus"":""img/1to3/6.png"",""time"":596},{""stimulus"":""img/1to3/7.png"",""time"":702},{""stimulus"":""img/1to3/8.png"",""time"":796},{""stimulus"":""img/1to3/9.png"",""time"":906},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1095},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","225","1185466","0.0-5.0-1.110","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","115","835","0.5","0.1","3","1","",""
"animation","226","1186767","0.0-5.0-2.110","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","115","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":205},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":409},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":599},{""stimulus"":""img/3to1/7.png"",""time"":707},{""stimulus"":""img/3to1/8.png"",""time"":800},{""stimulus"":""img/3to1/9.png"",""time"":893},{""stimulus"":""img/3to1/10.png"",""time"":1004},{""stimulus"":""img/3to1/11.png"",""time"":1096},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","227","1187412","0.0-5.0-1.111","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","114","628","0.5","0.1","1","3","",""
"animation","228","1188699","0.0-5.0-2.111","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","114","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":302},{""stimulus"":""img/1to3/4.png"",""time"":410},{""stimulus"":""img/1to3/5.png"",""time"":503},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":708},{""stimulus"":""img/1to3/8.png"",""time"":802},{""stimulus"":""img/1to3/9.png"",""time"":896},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1100},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","229","1189548","0.0-5.0-1.112","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","113","841","0.5","0.1","3","1","",""
"animation","230","1190850","0.0-5.0-2.112","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","113","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":300},{""stimulus"":""img/3to1/4.png"",""time"":410},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":597},{""stimulus"":""img/3to1/7.png"",""time"":707},{""stimulus"":""img/3to1/8.png"",""time"":802},{""stimulus"":""img/3to1/9.png"",""time"":897},{""stimulus"":""img/3to1/10.png"",""time"":1004},{""stimulus"":""img/3to1/11.png"",""time"":1099},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","231","1191724","0.0-5.0-1.113","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","112","858","0.5","0.1","1","3","",""
"animation","232","1193012","0.0-5.0-2.113","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","112","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":107},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":408},{""stimulus"":""img/1to3/5.png"",""time"":501},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":703},{""stimulus"":""img/1to3/8.png"",""time"":797},{""stimulus"":""img/1to3/9.png"",""time"":906},{""stimulus"":""img/1to3/10.png"",""time"":1000},{""stimulus"":""img/1to3/11.png"",""time"":1095},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","233","1194066","0.0-5.0-1.114","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","111","1036","0.5","0.1","3","2","",""
"animation","234","1195355","0.0-5.0-2.114","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","111","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":204},{""stimulus"":""img/3to2/3.png"",""time"":313},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":502},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":801},{""stimulus"":""img/3to2/9.png"",""time"":894},{""stimulus"":""img/3to2/10.png"",""time"":1005},{""stimulus"":""img/3to2/11.png"",""time"":1098},{""stimulus"":""img/3to2/12.png"",""time"":1194}]","[]"
"image-keyboard-response","235","1195583","0.0-5.0-1.115","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","226","","","","choice","","","img/2to1/1.png","2","110","986","0.5","0.1","2","3","",""
"animation","236","1196871","0.0-5.0-2.115","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","110","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":111},{""stimulus"":""img/2to3/2.png"",""time"":204},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":398},{""stimulus"":""img/2to3/5.png"",""time"":507},{""stimulus"":""img/2to3/6.png"",""time"":600},{""stimulus"":""img/2to3/7.png"",""time"":700},{""stimulus"":""img/2to3/8.png"",""time"":795},{""stimulus"":""img/2to3/9.png"",""time"":904},{""stimulus"":""img/2to3/10.png"",""time"":999},{""stimulus"":""img/2to3/11.png"",""time"":1093},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","237","1197095","0.0-5.0-1.116","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","109","215","0.5","0.1","3","2","",""
"animation","238","1198384","0.0-5.0-2.116","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","109","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":205},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":408},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":695},{""stimulus"":""img/3to2/8.png"",""time"":800},{""stimulus"":""img/3to2/9.png"",""time"":907},{""stimulus"":""img/3to2/10.png"",""time"":1001},{""stimulus"":""img/3to2/11.png"",""time"":1094},{""stimulus"":""img/3to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","239","1198483","0.0-5.0-1.117","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","99","","","","choice","","","img/2to1/1.png","1","108","630","0.5","0.1","2","1","",""
"animation","240","1199772","0.0-5.0-2.117","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","108","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":198},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":506},{""stimulus"":""img/2to1/6.png"",""time"":600},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":802},{""stimulus"":""img/2to1/9.png"",""time"":895},{""stimulus"":""img/2to1/10.png"",""time"":1003},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1193}]","[]"
"image-keyboard-response","241","1201108","0.0-5.0-1.118","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","107","1324","0.5","0.1","1","3","",""
"animation","242","1202401","0.0-5.0-2.118","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","107","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":114},{""stimulus"":""img/1to3/2.png"",""time"":208},{""stimulus"":""img/1to3/3.png"",""time"":307},{""stimulus"":""img/1to3/4.png"",""time"":399},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":605},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":809},{""stimulus"":""img/1to3/9.png"",""time"":902},{""stimulus"":""img/1to3/10.png"",""time"":995},{""stimulus"":""img/1to3/11.png"",""time"":1105},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","243","1203616","0.0-5.0-1.119","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","106","1199","0.5","0.1","3","1","",""
"animation","244","1204909","0.0-5.0-2.119","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","106","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":111},{""stimulus"":""img/3to1/2.png"",""time"":204},{""stimulus"":""img/3to1/3.png"",""time"":313},{""stimulus"":""img/3to1/4.png"",""time"":406},{""stimulus"":""img/3to1/5.png"",""time"":499},{""stimulus"":""img/3to1/6.png"",""time"":609},{""stimulus"":""img/3to1/7.png"",""time"":704},{""stimulus"":""img/3to1/8.png"",""time"":798},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":1005},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1196}]","[]"
"image-keyboard-response","245","1205271","0.0-5.0-1.120","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","105","356","0.5","0.1","1","3","",""
"animation","246","1206561","0.0-5.0-2.120","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","105","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":112},{""stimulus"":""img/1to3/2.png"",""time"":205},{""stimulus"":""img/1to3/3.png"",""time"":300},{""stimulus"":""img/1to3/4.png"",""time"":410},{""stimulus"":""img/1to3/5.png"",""time"":504},{""stimulus"":""img/1to3/6.png"",""time"":596},{""stimulus"":""img/1to3/7.png"",""time"":709},{""stimulus"":""img/1to3/8.png"",""time"":804},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":994},{""stimulus"":""img/1to3/11.png"",""time"":1103},{""stimulus"":""img/1to3/12.png"",""time"":1196}]","[]"
"image-keyboard-response","247","1207097","0.0-5.0-1.121","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","104","529","0.5","0.1","3","2","",""
"animation","248","1208386","0.0-5.0-2.121","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","104","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":204},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":398},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":709},{""stimulus"":""img/3to2/8.png"",""time"":804},{""stimulus"":""img/3to2/9.png"",""time"":899},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1091},{""stimulus"":""img/3to2/12.png"",""time"":1196}]","[]"
"image-keyboard-response","249","1208567","0.0-5.0-1.122","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","179","","","","choice","","","img/2to1/1.png","1","103","165","0.5","0.1","2","1","",""
"animation","250","1209863","0.0-5.0-2.122","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","103","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":214},{""stimulus"":""img/2to1/3.png"",""time"":306},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":509},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":696},{""stimulus"":""img/2to1/8.png"",""time"":807},{""stimulus"":""img/2to1/9.png"",""time"":902},{""stimulus"":""img/2to1/10.png"",""time"":997},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1202}]","[]"
"image-keyboard-response","251","1210396","0.0-5.0-1.123","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","102","526","0.5","0.1","1","3","",""
"animation","252","1211693","0.0-5.0-2.123","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","102","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":112},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":300},{""stimulus"":""img/1to3/4.png"",""time"":409},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":706},{""stimulus"":""img/1to3/8.png"",""time"":797},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1096},{""stimulus"":""img/1to3/12.png"",""time"":1204}]","[]"
"image-keyboard-response","253","1212036","0.0-5.0-1.124","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","101","331","0.5","0.1","3","1","",""
"animation","254","1213333","0.0-5.0-2.124","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","101","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":203},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":800},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":1001},{""stimulus"":""img/3to1/11.png"",""time"":1095},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","255","1213745","0.0-5.0-1.125","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/1to3/1.png","null","100","393","0.5","0.1","1","2","",""
"animation","256","1215037","0.0-5.0-2.125","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","100","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":409},{""stimulus"":""img/1to2/5.png"",""time"":504},{""stimulus"":""img/1to2/6.png"",""time"":601},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":805},{""stimulus"":""img/1to2/9.png"",""time"":899},{""stimulus"":""img/1to2/10.png"",""time"":993},{""stimulus"":""img/1to2/11.png"",""time"":1103},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","257","1215506","0.0-5.0-1.126","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","468","","","","choice","","","img/2to1/1.png","2","99","909","0.5","0.1","2","3","",""
"animation","258","1216795","0.0-5.0-2.126","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","","","","","","","","","","99","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":112},{""stimulus"":""img/2to3/2.png"",""time"":207},{""stimulus"":""img/2to3/3.png"",""time"":301},{""stimulus"":""img/2to3/4.png"",""time"":398},{""stimulus"":""img/2to3/5.png"",""time"":503},{""stimulus"":""img/2to3/6.png"",""time"":597},{""stimulus"":""img/2to3/7.png"",""time"":695},{""stimulus"":""img/2to3/8.png"",""time"":803},{""stimulus"":""img/2to3/9.png"",""time"":899},{""stimulus"":""img/2to3/10.png"",""time"":993},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","259","1217325","0.0-5.0-1.127","5e535a49ac9ed13700f62def","bdp_cybrbll","Sun Apr 02 2023 23:11:54 GMT-0500 (Central Daylight Time)","1390783","3","1","","null","","","","observe","","","img/3to2/1.png","null","98","522","0.5","0.1","3","2","",""
