"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses","numBlurs"
"animation","9","54026","0.0-5.0-2.2","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","223","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":498},{""stimulus"":""img/2to1/6.png"",""time"":598},{""stimulus"":""img/2to1/7.png"",""time"":697},{""stimulus"":""img/2to1/8.png"",""time"":798},{""stimulus"":""img/2to1/9.png"",""time"":897},{""stimulus"":""img/2to1/10.png"",""time"":997},{""stimulus"":""img/2to1/11.png"",""time"":1097},{""stimulus"":""img/2to1/12.png"",""time"":1197}]","[]",""
"image-keyboard-response","10","54654","0.0-5.0-1.3","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","null","","","","observe","","img/1to3/1.png","null","222","627","0.5","0.5","1","2","","",""
"animation","11","55950","0.0-5.0-2.3","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","222","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":99},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":398},{""stimulus"":""img/1to2/5.png"",""time"":498},{""stimulus"":""img/1to2/6.png"",""time"":598},{""stimulus"":""img/1to2/7.png"",""time"":698},{""stimulus"":""img/1to2/8.png"",""time"":799},{""stimulus"":""img/1to2/9.png"",""time"":899},{""stimulus"":""img/1to2/10.png"",""time"":998},{""stimulus"":""img/1to2/11.png"",""time"":1097},{""stimulus"":""img/1to2/12.png"",""time"":1196}]","[]",""
"image-keyboard-response","12","56383","0.0-5.0-1.4","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","432","","","","choice","","img/2to1/1.png","2","221","388","0.5","0.5","2","3","","",""
"animation","13","57683","0.0-5.0-2.4","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","221","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":99},{""stimulus"":""img/2to3/2.png"",""time"":200},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":399},{""stimulus"":""img/2to3/5.png"",""time"":499},{""stimulus"":""img/2to3/6.png"",""time"":599},{""stimulus"":""img/2to3/7.png"",""time"":699},{""stimulus"":""img/2to3/8.png"",""time"":800},{""stimulus"":""img/2to3/9.png"",""time"":900},{""stimulus"":""img/2to3/10.png"",""time"":999},{""stimulus"":""img/2to3/11.png"",""time"":1099},{""stimulus"":""img/2to3/12.png"",""time"":1199}]","[]",""
"image-keyboard-response","14","58631","0.0-5.0-1.5","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","null","","","","observe","","img/3to2/1.png","null","220","946","0.5","0.5","3","1","","",""
"animation","15","59930","0.0-5.0-2.5","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","220","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":399},{""stimulus"":""img/3to1/5.png"",""time"":499},{""stimulus"":""img/3to1/6.png"",""time"":599},{""stimulus"":""img/3to1/7.png"",""time"":699},{""stimulus"":""img/3to1/8.png"",""time"":799},{""stimulus"":""img/3to1/9.png"",""time"":899},{""stimulus"":""img/3to1/10.png"",""time"":999},{""stimulus"":""img/3to1/11.png"",""time"":1099},{""stimulus"":""img/3to1/12.png"",""time"":1198}]","[]",""
"image-keyboard-response","16","60725","0.0-5.0-1.6","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","null","","","","observe","","img/1to3/1.png","null","219","795","0.5","0.5","1","2","","",""
"animation","17","62022","0.0-5.0-2.6","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","219","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":99},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":398},{""stimulus"":""img/1to2/5.png"",""time"":498},{""stimulus"":""img/1to2/6.png"",""time"":597},{""stimulus"":""img/1to2/7.png"",""time"":697},{""stimulus"":""img/1to2/8.png"",""time"":797},{""stimulus"":""img/1to2/9.png"",""time"":896},{""stimulus"":""img/1to2/10.png"",""time"":996},{""stimulus"":""img/1to2/11.png"",""time"":1096},{""stimulus"":""img/1to2/12.png"",""time"":1196}]","[]",""
"image-keyboard-response","18","62423","0.0-5.0-1.7","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","400","","","","choice","","img/2to1/1.png","2","218","579","0.5","0.5","2","3","","",""
"animation","19","63720","0.0-5.0-2.7","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","218","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":200},{""stimulus"":""img/2to3/3.png"",""time"":300},{""stimulus"":""img/2to3/4.png"",""time"":400},{""stimulus"":""img/2to3/5.png"",""time"":499},{""stimulus"":""img/2to3/6.png"",""time"":599},{""stimulus"":""img/2to3/7.png"",""time"":699},{""stimulus"":""img/2to3/8.png"",""time"":799},{""stimulus"":""img/2to3/9.png"",""time"":898},{""stimulus"":""img/2to3/10.png"",""time"":998},{""stimulus"":""img/2to3/11.png"",""time"":1098},{""stimulus"":""img/2to3/12.png"",""time"":1197}]","[]",""
"image-keyboard-response","20","64134","0.0-5.0-1.8","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","null","","","","observe","","img/3to2/1.png","null","217","413","0.5","0.5","3","2","","",""
"animation","21","65430","0.0-5.0-2.8","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","217","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":100},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":398},{""stimulus"":""img/3to2/5.png"",""time"":498},{""stimulus"":""img/3to2/6.png"",""time"":597},{""stimulus"":""img/3to2/7.png"",""time"":696},{""stimulus"":""img/3to2/8.png"",""time"":796},{""stimulus"":""img/3to2/9.png"",""time"":896},{""stimulus"":""img/3to2/10.png"",""time"":995},{""stimulus"":""img/3to2/11.png"",""time"":1096},{""stimulus"":""img/3to2/12.png"",""time"":1196}]","[]",""
"image-keyboard-response","22","66386","0.0-5.0-1.9","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","956","","","","choice","","img/2to1/1.png","1","216","305","0.5","0.5","2","1","","",""
"animation","23","67683","0.0-5.0-2.9","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","216","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":498},{""stimulus"":""img/2to1/6.png"",""time"":598},{""stimulus"":""img/2to1/7.png"",""time"":698},{""stimulus"":""img/2to1/8.png"",""time"":797},{""stimulus"":""img/2to1/9.png"",""time"":897},{""stimulus"":""img/2to1/10.png"",""time"":996},{""stimulus"":""img/2to1/11.png"",""time"":1096},{""stimulus"":""img/2to1/12.png"",""time"":1196}]","[]",""
"image-keyboard-response","24","67973","0.0-5.0-1.10","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","null","","","","observe","","img/1to3/1.png","null","215","289","0.5","0.5","1","3","","",""
"animation","25","69270","0.0-5.0-2.10","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","215","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":299},{""stimulus"":""img/1to3/4.png"",""time"":398},{""stimulus"":""img/1to3/5.png"",""time"":499},{""stimulus"":""img/1to3/6.png"",""time"":599},{""stimulus"":""img/1to3/7.png"",""time"":699},{""stimulus"":""img/1to3/8.png"",""time"":798},{""stimulus"":""img/1to3/9.png"",""time"":897},{""stimulus"":""img/1to3/10.png"",""time"":996},{""stimulus"":""img/1to3/11.png"",""time"":1096},{""stimulus"":""img/1to3/12.png"",""time"":1197}]","[]",""
"image-keyboard-response","26","69815","0.0-5.0-1.11","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","null","","","","observe","","img/3to2/1.png","null","214","544","0.5","0.5","3","1","","",""
"animation","27","71114","0.0-5.0-2.11","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","214","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":101},{""stimulus"":""img/3to1/2.png"",""time"":201},{""stimulus"":""img/3to1/3.png"",""time"":300},{""stimulus"":""img/3to1/4.png"",""time"":399},{""stimulus"":""img/3to1/5.png"",""time"":500},{""stimulus"":""img/3to1/6.png"",""time"":600},{""stimulus"":""img/3to1/7.png"",""time"":700},{""stimulus"":""img/3to1/8.png"",""time"":800},{""stimulus"":""img/3to1/9.png"",""time"":900},{""stimulus"":""img/3to1/10.png"",""time"":1000},{""stimulus"":""img/3to1/11.png"",""time"":1100},{""stimulus"":""img/3to1/12.png"",""time"":1200}]","[]",""
"image-keyboard-response","28","71406","0.0-5.0-1.12","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","null","","","","observe","","img/1to3/1.png","null","213","290","0.5","0.5","1","2","","",""
"animation","29","72704","0.0-5.0-2.12","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","213","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":299},{""stimulus"":""img/1to2/4.png"",""time"":398},{""stimulus"":""img/1to2/5.png"",""time"":498},{""stimulus"":""img/1to2/6.png"",""time"":598},{""stimulus"":""img/1to2/7.png"",""time"":698},{""stimulus"":""img/1to2/8.png"",""time"":798},{""stimulus"":""img/1to2/9.png"",""time"":898},{""stimulus"":""img/1to2/10.png"",""time"":998},{""stimulus"":""img/1to2/11.png"",""time"":1098},{""stimulus"":""img/1to2/12.png"",""time"":1199}]","[]",""
"image-keyboard-response","30","73207","0.0-5.0-1.13","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","503","","","","choice","","img/2to1/1.png","2","212","783","0.5","0.5","2","3","","",""
"animation","31","74504","0.0-5.0-2.13","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","212","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":99},{""stimulus"":""img/2to3/2.png"",""time"":200},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":399},{""stimulus"":""img/2to3/5.png"",""time"":498},{""stimulus"":""img/2to3/6.png"",""time"":598},{""stimulus"":""img/2to3/7.png"",""time"":697},{""stimulus"":""img/2to3/8.png"",""time"":797},{""stimulus"":""img/2to3/9.png"",""time"":897},{""stimulus"":""img/2to3/10.png"",""time"":996},{""stimulus"":""img/2to3/11.png"",""time"":1096},{""stimulus"":""img/2to3/12.png"",""time"":1196}]","[]",""
"image-keyboard-response","32","75282","0.0-5.0-1.14","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","null","","","","observe","","img/3to2/1.png","null","211","776","0.5","0.5","3","2","","",""
"animation","33","76583","0.0-5.0-2.14","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","211","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":101},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":301},{""stimulus"":""img/3to2/4.png"",""time"":401},{""stimulus"":""img/3to2/5.png"",""time"":501},{""stimulus"":""img/3to2/6.png"",""time"":601},{""stimulus"":""img/3to2/7.png"",""time"":701},{""stimulus"":""img/3to2/8.png"",""time"":801},{""stimulus"":""img/3to2/9.png"",""time"":901},{""stimulus"":""img/3to2/10.png"",""time"":1001},{""stimulus"":""img/3to2/11.png"",""time"":1100},{""stimulus"":""img/3to2/12.png"",""time"":1201}]","[]",""
"image-keyboard-response","34","76796","0.0-5.0-1.15","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","213","","","","choice","","img/2to1/1.png","1","210","197","0.5","0.5","2","1","","",""
"animation","35","78093","0.0-5.0-2.15","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","210","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":299},{""stimulus"":""img/2to1/4.png"",""time"":399},{""stimulus"":""img/2to1/5.png"",""time"":499},{""stimulus"":""img/2to1/6.png"",""time"":598},{""stimulus"":""img/2to1/7.png"",""time"":697},{""stimulus"":""img/2to1/8.png"",""time"":797},{""stimulus"":""img/2to1/9.png"",""time"":897},{""stimulus"":""img/2to1/10.png"",""time"":997},{""stimulus"":""img/2to1/11.png"",""time"":1097},{""stimulus"":""img/2to1/12.png"",""time"":1197}]","[]",""
"image-keyboard-response","36","78428","0.0-5.0-1.16","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","null","","","","observe","","img/1to3/1.png","null","209","334","0.5","0.5","1","2","","",""
"animation","37","79730","0.0-5.0-2.16","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","209","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":303},{""stimulus"":""img/1to2/4.png"",""time"":403},{""stimulus"":""img/1to2/5.png"",""time"":503},{""stimulus"":""img/1to2/6.png"",""time"":602},{""stimulus"":""img/1to2/7.png"",""time"":702},{""stimulus"":""img/1to2/8.png"",""time"":801},{""stimulus"":""img/1to2/9.png"",""time"":901},{""stimulus"":""img/1to2/10.png"",""time"":1001},{""stimulus"":""img/1to2/11.png"",""time"":1101},{""stimulus"":""img/1to2/12.png"",""time"":1201}]","[]",""
"image-keyboard-response","38","79931","0.0-5.0-1.17","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","201","","","","choice","","img/2to1/1.png","2","208","281","0.5","0.5","2","3","","",""
"animation","39","81230","0.0-5.0-2.17","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","208","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":399},{""stimulus"":""img/2to3/5.png"",""time"":499},{""stimulus"":""img/2to3/6.png"",""time"":599},{""stimulus"":""img/2to3/7.png"",""time"":701},{""stimulus"":""img/2to3/8.png"",""time"":801},{""stimulus"":""img/2to3/9.png"",""time"":900},{""stimulus"":""img/2to3/10.png"",""time"":1000},{""stimulus"":""img/2to3/11.png"",""time"":1099},{""stimulus"":""img/2to3/12.png"",""time"":1199}]","[]",""
"image-keyboard-response","40","81633","0.0-5.0-1.18","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","null","","","","observe","","img/3to2/1.png","null","207","402","0.5","0.5","3","1","","",""
"animation","41","82932","0.0-5.0-2.18","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","207","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":99},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":399},{""stimulus"":""img/3to1/5.png"",""time"":499},{""stimulus"":""img/3to1/6.png"",""time"":599},{""stimulus"":""img/3to1/7.png"",""time"":699},{""stimulus"":""img/3to1/8.png"",""time"":799},{""stimulus"":""img/3to1/9.png"",""time"":899},{""stimulus"":""img/3to1/10.png"",""time"":1000},{""stimulus"":""img/3to1/11.png"",""time"":1099},{""stimulus"":""img/3to1/12.png"",""time"":1199}]","[]",""
"image-keyboard-response","42","84064","0.0-5.0-1.19","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","null","","","","observe","","img/1to3/1.png","null","206","1132","0.5","0.5","1","3","","",""
"animation","43","85362","0.0-5.0-2.19","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","206","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":100},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":300},{""stimulus"":""img/1to3/4.png"",""time"":400},{""stimulus"":""img/1to3/5.png"",""time"":500},{""stimulus"":""img/1to3/6.png"",""time"":600},{""stimulus"":""img/1to3/7.png"",""time"":700},{""stimulus"":""img/1to3/8.png"",""time"":799},{""stimulus"":""img/1to3/9.png"",""time"":899},{""stimulus"":""img/1to3/10.png"",""time"":999},{""stimulus"":""img/1to3/11.png"",""time"":1098},{""stimulus"":""img/1to3/12.png"",""time"":1198}]","[]",""
"image-keyboard-response","44","85771","0.0-5.0-1.20","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","null","","","","observe","","img/3to2/1.png","null","205","408","0.5","0.5","3","1","","",""
"animation","45","87071","0.0-5.0-2.20","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","205","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":300},{""stimulus"":""img/3to1/4.png"",""time"":400},{""stimulus"":""img/3to1/5.png"",""time"":500},{""stimulus"":""img/3to1/6.png"",""time"":600},{""stimulus"":""img/3to1/7.png"",""time"":700},{""stimulus"":""img/3to1/8.png"",""time"":799},{""stimulus"":""img/3to1/9.png"",""time"":899},{""stimulus"":""img/3to1/10.png"",""time"":1000},{""stimulus"":""img/3to1/11.png"",""time"":1100},{""stimulus"":""img/3to1/12.png"",""time"":1200}]","[]",""
"image-keyboard-response","46","87388","0.0-5.0-1.21","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","null","","","","observe","","img/1to3/1.png","null","204","317","0.5","0.5","1","3","","",""
"animation","47","88682","0.0-5.0-2.21","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","","","","","","","","","204","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":99},{""stimulus"":""img/1to3/2.png"",""time"":198},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":497},{""stimulus"":""img/1to3/6.png"",""time"":597},{""stimulus"":""img/1to3/7.png"",""time"":696},{""stimulus"":""img/1to3/8.png"",""time"":795},{""stimulus"":""img/1to3/9.png"",""time"":894},{""stimulus"":""img/1to3/10.png"",""time"":994},{""stimulus"":""img/1to3/11.png"",""time"":1094},{""stimulus"":""img/1to3/12.png"",""time"":1194}]","[]",""
"image-keyboard-response","48","89252","0.0-5.0-1.22","63bc9e8cd8106f8d94c636d4","bdp_cybrbll","Sun Mar 26 2023 17:15:41 GMT-0400 (Eastern Daylight Time)","464264","1","3","","null","","","","observe","","img/3to2/1.png","null","203","568","0.5","0.5","3","2","","",""
