"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","10","54206","0.0-5.0-2.2","","","","","","223","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":202},{""stimulus"":""img/2to3/3.png"",""time"":304},{""stimulus"":""img/2to3/4.png"",""time"":406},{""stimulus"":""img/2to3/5.png"",""time"":507},{""stimulus"":""img/2to3/6.png"",""time"":610},{""stimulus"":""img/2to3/7.png"",""time"":712},{""stimulus"":""img/2to3/8.png"",""time"":814},{""stimulus"":""img/2to3/9.png"",""time"":916},{""stimulus"":""img/2to3/10.png"",""time"":1017},{""stimulus"":""img/2to3/11.png"",""time"":1116},{""stimulus"":""img/2to3/12.png"",""time"":1216}]","[]"
"","","","observe","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","11","54910","0.0-5.0-1.3","","null","","img/3to2/1.png","null","222","703","0.5","0.5","3","2","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","12","56234","0.0-5.0-2.3","","","","","","222","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":103},{""stimulus"":""img/3to2/2.png"",""time"":206},{""stimulus"":""img/3to2/3.png"",""time"":305},{""stimulus"":""img/3to2/4.png"",""time"":407},{""stimulus"":""img/3to2/5.png"",""time"":508},{""stimulus"":""img/3to2/6.png"",""time"":609},{""stimulus"":""img/3to2/7.png"",""time"":711},{""stimulus"":""img/3to2/8.png"",""time"":811},{""stimulus"":""img/3to2/9.png"",""time"":914},{""stimulus"":""img/3to2/10.png"",""time"":1016},{""stimulus"":""img/3to2/11.png"",""time"":1119},{""stimulus"":""img/3to2/12.png"",""time"":1222}]","[]"
"","","","choice","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","13","56496","0.0-5.0-1.4","","261","","img/2to1/1.png","1","221","162","0.5","0.5","2","1","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","14","57819","0.0-5.0-2.4","","","","","","221","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":202},{""stimulus"":""img/2to1/3.png"",""time"":304},{""stimulus"":""img/2to1/4.png"",""time"":405},{""stimulus"":""img/2to1/5.png"",""time"":507},{""stimulus"":""img/2to1/6.png"",""time"":609},{""stimulus"":""img/2to1/7.png"",""time"":713},{""stimulus"":""img/2to1/8.png"",""time"":814},{""stimulus"":""img/2to1/9.png"",""time"":915},{""stimulus"":""img/2to1/10.png"",""time"":1018},{""stimulus"":""img/2to1/11.png"",""time"":1120},{""stimulus"":""img/2to1/12.png"",""time"":1220}]","[]"
"","","","observe","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","15","58089","0.0-5.0-1.5","","null","","img/1to3/1.png","null","220","265","0.5","0.5","1","2","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","16","59395","0.0-5.0-2.5","","","","","","220","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":99},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":301},{""stimulus"":""img/1to2/4.png"",""time"":403},{""stimulus"":""img/1to2/5.png"",""time"":503},{""stimulus"":""img/1to2/6.png"",""time"":601},{""stimulus"":""img/1to2/7.png"",""time"":702},{""stimulus"":""img/1to2/8.png"",""time"":802},{""stimulus"":""img/1to2/9.png"",""time"":902},{""stimulus"":""img/1to2/10.png"",""time"":1004},{""stimulus"":""img/1to2/11.png"",""time"":1103},{""stimulus"":""img/1to2/12.png"",""time"":1204}]","[]"
"","","","choice","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","17","59480","0.0-5.0-1.6","","84","","img/2to1/1.png","2","219","935","0.5","0.5","2","3","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","18","60802","0.0-5.0-2.6","","","","","","219","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":103},{""stimulus"":""img/2to3/2.png"",""time"":206},{""stimulus"":""img/2to3/3.png"",""time"":309},{""stimulus"":""img/2to3/4.png"",""time"":411},{""stimulus"":""img/2to3/5.png"",""time"":512},{""stimulus"":""img/2to3/6.png"",""time"":614},{""stimulus"":""img/2to3/7.png"",""time"":713},{""stimulus"":""img/2to3/8.png"",""time"":814},{""stimulus"":""img/2to3/9.png"",""time"":915},{""stimulus"":""img/2to3/10.png"",""time"":1017},{""stimulus"":""img/2to3/11.png"",""time"":1119},{""stimulus"":""img/2to3/12.png"",""time"":1220}]","[]"
"","","","observe","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","19","61002","0.0-5.0-1.7","","null","","img/3to2/1.png","null","218","197","0.5","0.5","3","2","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","20","62328","0.0-5.0-2.7","","","","","","218","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":104},{""stimulus"":""img/3to2/2.png"",""time"":205},{""stimulus"":""img/3to2/3.png"",""time"":307},{""stimulus"":""img/3to2/4.png"",""time"":410},{""stimulus"":""img/3to2/5.png"",""time"":513},{""stimulus"":""img/3to2/6.png"",""time"":614},{""stimulus"":""img/3to2/7.png"",""time"":716},{""stimulus"":""img/3to2/8.png"",""time"":817},{""stimulus"":""img/3to2/9.png"",""time"":921},{""stimulus"":""img/3to2/10.png"",""time"":1024},{""stimulus"":""img/3to2/11.png"",""time"":1125},{""stimulus"":""img/3to2/12.png"",""time"":1224}]","[]"
"","","","choice","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","21","62439","0.0-5.0-1.8","","108","","img/2to1/1.png","1","217","440","0.5","0.5","2","1","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","22","63753","0.0-5.0-2.8","","","","","","217","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":205},{""stimulus"":""img/2to1/3.png"",""time"":308},{""stimulus"":""img/2to1/4.png"",""time"":409},{""stimulus"":""img/2to1/5.png"",""time"":509},{""stimulus"":""img/2to1/6.png"",""time"":609},{""stimulus"":""img/2to1/7.png"",""time"":708},{""stimulus"":""img/2to1/8.png"",""time"":810},{""stimulus"":""img/2to1/9.png"",""time"":911},{""stimulus"":""img/2to1/10.png"",""time"":1011},{""stimulus"":""img/2to1/11.png"",""time"":1110},{""stimulus"":""img/2to1/12.png"",""time"":1213}]","[]"
"","","","observe","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","23","64566","0.0-5.0-1.9","","null","","img/1to3/1.png","null","216","807","0.5","0.5","1","2","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","24","65889","0.0-5.0-2.9","","","","","","216","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":101},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":305},{""stimulus"":""img/1to2/4.png"",""time"":406},{""stimulus"":""img/1to2/5.png"",""time"":507},{""stimulus"":""img/1to2/6.png"",""time"":609},{""stimulus"":""img/1to2/7.png"",""time"":710},{""stimulus"":""img/1to2/8.png"",""time"":813},{""stimulus"":""img/1to2/9.png"",""time"":914},{""stimulus"":""img/1to2/10.png"",""time"":1015},{""stimulus"":""img/1to2/11.png"",""time"":1119},{""stimulus"":""img/1to2/12.png"",""time"":1221}]","[]"
"","","","choice","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","25","66094","0.0-5.0-1.10","","205","","img/2to1/1.png","2","215","131","0.5","0.5","2","3","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","26","67415","0.0-5.0-2.10","","","","","","215","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":102},{""stimulus"":""img/2to3/2.png"",""time"":204},{""stimulus"":""img/2to3/3.png"",""time"":305},{""stimulus"":""img/2to3/4.png"",""time"":407},{""stimulus"":""img/2to3/5.png"",""time"":508},{""stimulus"":""img/2to3/6.png"",""time"":610},{""stimulus"":""img/2to3/7.png"",""time"":709},{""stimulus"":""img/2to3/8.png"",""time"":814},{""stimulus"":""img/2to3/9.png"",""time"":915},{""stimulus"":""img/2to3/10.png"",""time"":1018},{""stimulus"":""img/2to3/11.png"",""time"":1118},{""stimulus"":""img/2to3/12.png"",""time"":1220}]","[]"
"","","","observe","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","27","68207","0.0-5.0-1.11","","null","","img/3to2/1.png","null","214","789","0.5","0.5","3","1","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","28","69531","0.0-5.0-2.11","","","","","","214","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":101},{""stimulus"":""img/3to1/2.png"",""time"":206},{""stimulus"":""img/3to1/3.png"",""time"":308},{""stimulus"":""img/3to1/4.png"",""time"":410},{""stimulus"":""img/3to1/5.png"",""time"":508},{""stimulus"":""img/3to1/6.png"",""time"":610},{""stimulus"":""img/3to1/7.png"",""time"":711},{""stimulus"":""img/3to1/8.png"",""time"":815},{""stimulus"":""img/3to1/9.png"",""time"":917},{""stimulus"":""img/3to1/10.png"",""time"":1019},{""stimulus"":""img/3to1/11.png"",""time"":1121},{""stimulus"":""img/3to1/12.png"",""time"":1222}]","[]"
"","","","observe","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","29","69910","0.0-5.0-1.12","","null","","img/1to3/1.png","null","213","379","0.5","0.5","1","2","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","30","71224","0.0-5.0-2.12","","","","","","213","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":102},{""stimulus"":""img/1to2/2.png"",""time"":201},{""stimulus"":""img/1to2/3.png"",""time"":303},{""stimulus"":""img/1to2/4.png"",""time"":404},{""stimulus"":""img/1to2/5.png"",""time"":506},{""stimulus"":""img/1to2/6.png"",""time"":608},{""stimulus"":""img/1to2/7.png"",""time"":708},{""stimulus"":""img/1to2/8.png"",""time"":810},{""stimulus"":""img/1to2/9.png"",""time"":912},{""stimulus"":""img/1to2/10.png"",""time"":1012},{""stimulus"":""img/1to2/11.png"",""time"":1112},{""stimulus"":""img/1to2/12.png"",""time"":1214}]","[]"
"","","","choice","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","31","71706","0.0-5.0-1.13","","481","","img/2to1/1.png","2","212","906","0.5","0.5","2","3","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","32","73030","0.0-5.0-2.13","","","","","","212","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":102},{""stimulus"":""img/2to3/2.png"",""time"":203},{""stimulus"":""img/2to3/3.png"",""time"":308},{""stimulus"":""img/2to3/4.png"",""time"":407},{""stimulus"":""img/2to3/5.png"",""time"":509},{""stimulus"":""img/2to3/6.png"",""time"":610},{""stimulus"":""img/2to3/7.png"",""time"":712},{""stimulus"":""img/2to3/8.png"",""time"":813},{""stimulus"":""img/2to3/9.png"",""time"":915},{""stimulus"":""img/2to3/10.png"",""time"":1016},{""stimulus"":""img/2to3/11.png"",""time"":1118},{""stimulus"":""img/2to3/12.png"",""time"":1221}]","[]"
"","","","observe","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","33","73672","0.0-5.0-1.14","","null","","img/3to2/1.png","null","211","639","0.5","0.5","3","2","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","34","74990","0.0-5.0-2.14","","","","","","211","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":101},{""stimulus"":""img/3to2/2.png"",""time"":202},{""stimulus"":""img/3to2/3.png"",""time"":304},{""stimulus"":""img/3to2/4.png"",""time"":406},{""stimulus"":""img/3to2/5.png"",""time"":507},{""stimulus"":""img/3to2/6.png"",""time"":609},{""stimulus"":""img/3to2/7.png"",""time"":710},{""stimulus"":""img/3to2/8.png"",""time"":811},{""stimulus"":""img/3to2/9.png"",""time"":911},{""stimulus"":""img/3to2/10.png"",""time"":1012},{""stimulus"":""img/3to2/11.png"",""time"":1114},{""stimulus"":""img/3to2/12.png"",""time"":1215}]","[]"
"","","","choice","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","35","75097","0.0-5.0-1.15","","105","","img/2to1/1.png","1","210","783","0.5","0.5","2","1","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","36","76422","0.0-5.0-2.15","","","","","","210","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":103},{""stimulus"":""img/2to1/2.png"",""time"":204},{""stimulus"":""img/2to1/3.png"",""time"":307},{""stimulus"":""img/2to1/4.png"",""time"":407},{""stimulus"":""img/2to1/5.png"",""time"":509},{""stimulus"":""img/2to1/6.png"",""time"":610},{""stimulus"":""img/2to1/7.png"",""time"":714},{""stimulus"":""img/2to1/8.png"",""time"":817},{""stimulus"":""img/2to1/9.png"",""time"":917},{""stimulus"":""img/2to1/10.png"",""time"":1020},{""stimulus"":""img/2to1/11.png"",""time"":1121},{""stimulus"":""img/2to1/12.png"",""time"":1222}]","[]"
"","","","observe","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","37","76846","0.0-5.0-1.16","","null","","img/1to3/1.png","null","209","423","0.5","0.5","1","2","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","38","78166","0.0-5.0-2.16","","","","","","209","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":101},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":305},{""stimulus"":""img/1to2/4.png"",""time"":406},{""stimulus"":""img/1to2/5.png"",""time"":508},{""stimulus"":""img/1to2/6.png"",""time"":609},{""stimulus"":""img/1to2/7.png"",""time"":711},{""stimulus"":""img/1to2/8.png"",""time"":812},{""stimulus"":""img/1to2/9.png"",""time"":914},{""stimulus"":""img/1to2/10.png"",""time"":1015},{""stimulus"":""img/1to2/11.png"",""time"":1117},{""stimulus"":""img/1to2/12.png"",""time"":1218}]","[]"
"","","","choice","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","39","78224","0.0-5.0-1.17","","57","","img/2to1/1.png","2","208","911","0.5","0.5","2","3","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","40","79548","0.0-5.0-2.17","","","","","","208","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":105},{""stimulus"":""img/2to3/2.png"",""time"":206},{""stimulus"":""img/2to3/3.png"",""time"":307},{""stimulus"":""img/2to3/4.png"",""time"":409},{""stimulus"":""img/2to3/5.png"",""time"":511},{""stimulus"":""img/2to3/6.png"",""time"":612},{""stimulus"":""img/2to3/7.png"",""time"":714},{""stimulus"":""img/2to3/8.png"",""time"":816},{""stimulus"":""img/2to3/9.png"",""time"":917},{""stimulus"":""img/2to3/10.png"",""time"":1017},{""stimulus"":""img/2to3/11.png"",""time"":1121},{""stimulus"":""img/2to3/12.png"",""time"":1222}]","[]"
"","","","observe","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","41","80345","0.0-5.0-1.18","","null","","img/3to2/1.png","null","207","795","0.5","0.5","3","2","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","42","81660","0.0-5.0-2.18","","","","","","207","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":100},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":301},{""stimulus"":""img/3to2/4.png"",""time"":400},{""stimulus"":""img/3to2/5.png"",""time"":502},{""stimulus"":""img/3to2/6.png"",""time"":603},{""stimulus"":""img/3to2/7.png"",""time"":704},{""stimulus"":""img/3to2/8.png"",""time"":808},{""stimulus"":""img/3to2/9.png"",""time"":907},{""stimulus"":""img/3to2/10.png"",""time"":1009},{""stimulus"":""img/3to2/11.png"",""time"":1111},{""stimulus"":""img/3to2/12.png"",""time"":1213}]","[]"
"","","","choice","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","43","81792","0.0-5.0-1.19","","130","","img/2to1/1.png","1","206","446","0.5","0.5","2","1","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","44","83108","0.0-5.0-2.19","","","","","","206","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":201},{""stimulus"":""img/2to1/3.png"",""time"":303},{""stimulus"":""img/2to1/4.png"",""time"":405},{""stimulus"":""img/2to1/5.png"",""time"":504},{""stimulus"":""img/2to1/6.png"",""time"":608},{""stimulus"":""img/2to1/7.png"",""time"":710},{""stimulus"":""img/2to1/8.png"",""time"":810},{""stimulus"":""img/2to1/9.png"",""time"":912},{""stimulus"":""img/2to1/10.png"",""time"":1012},{""stimulus"":""img/2to1/11.png"",""time"":1113},{""stimulus"":""img/2to1/12.png"",""time"":1214}]","[]"
"","","","observe","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","45","83633","0.0-5.0-1.20","","null","","img/1to3/1.png","null","205","523","0.5","0.5","1","3","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","46","84951","0.0-5.0-2.20","","","","","","205","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":102},{""stimulus"":""img/1to3/2.png"",""time"":204},{""stimulus"":""img/1to3/3.png"",""time"":305},{""stimulus"":""img/1to3/4.png"",""time"":406},{""stimulus"":""img/1to3/5.png"",""time"":508},{""stimulus"":""img/1to3/6.png"",""time"":609},{""stimulus"":""img/1to3/7.png"",""time"":711},{""stimulus"":""img/1to3/8.png"",""time"":812},{""stimulus"":""img/1to3/9.png"",""time"":914},{""stimulus"":""img/1to3/10.png"",""time"":1014},{""stimulus"":""img/1to3/11.png"",""time"":1117},{""stimulus"":""img/1to3/12.png"",""time"":1218}]","[]"
"","","","observe","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","47","85827","0.0-5.0-1.21","","null","","img/3to2/1.png","null","204","872","0.5","0.5","3","1","",""
"","","","","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","animation","48","87140","0.0-5.0-2.21","","","","","","204","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":101},{""stimulus"":""img/3to1/2.png"",""time"":201},{""stimulus"":""img/3to1/3.png"",""time"":303},{""stimulus"":""img/3to1/4.png"",""time"":405},{""stimulus"":""img/3to1/5.png"",""time"":507},{""stimulus"":""img/3to1/6.png"",""time"":609},{""stimulus"":""img/3to1/7.png"",""time"":710},{""stimulus"":""img/3to1/8.png"",""time"":811},{""stimulus"":""img/3to1/9.png"",""time"":913},{""stimulus"":""img/3to1/10.png"",""time"":1013},{""stimulus"":""img/3to1/11.png"",""time"":1112},{""stimulus"":""img/3to1/12.png"",""time"":1212}]","[]"
"","","","observe","612fbc37af2136fe81fc71a9","bdp_cybrbll","Wed Mar 29 2023 09:20:18 GMT-0700 (Pacific Daylight Time)","447126","1","3","image-keyboard-response","49","88290","0.0-5.0-1.22","","null","","img/1to3/1.png","null","203","1150","0.5","0.5","1","3","",""
