"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"animation","12","114305","0.0-5.0-2.3","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","222","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":309},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":509},{""stimulus"":""img/2to1/6.png"",""time"":602},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":894},{""stimulus"":""img/2to1/10.png"",""time"":1002},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","13","115048","0.0-5.0-1.4","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/1to3/1.png","null","221","739","0.5","0.5","1","3","",""
"animation","14","116339","0.0-5.0-2.4","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","221","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":108},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":307},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":497},{""stimulus"":""img/1to3/6.png"",""time"":599},{""stimulus"":""img/1to3/7.png"",""time"":706},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1199}]","[]"
"image-keyboard-response","15","116785","0.0-5.0-1.5","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/3to2/1.png","null","220","440","0.5","0.5","3","1","",""
"animation","16","118073","0.0-5.0-2.5","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","220","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":107},{""stimulus"":""img/3to1/2.png"",""time"":198},{""stimulus"":""img/3to1/3.png"",""time"":297},{""stimulus"":""img/3to1/4.png"",""time"":398},{""stimulus"":""img/3to1/5.png"",""time"":505},{""stimulus"":""img/3to1/6.png"",""time"":597},{""stimulus"":""img/3to1/7.png"",""time"":703},{""stimulus"":""img/3to1/8.png"",""time"":795},{""stimulus"":""img/3to1/9.png"",""time"":902},{""stimulus"":""img/3to1/10.png"",""time"":995},{""stimulus"":""img/3to1/11.png"",""time"":1103},{""stimulus"":""img/3to1/12.png"",""time"":1188}]","[]"
"image-keyboard-response","17","118642","0.0-5.0-1.6","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/1to3/1.png","null","219","567","0.5","0.5","1","3","",""
"animation","18","119930","0.0-5.0-2.6","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","219","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":108},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":307},{""stimulus"":""img/1to3/4.png"",""time"":399},{""stimulus"":""img/1to3/5.png"",""time"":506},{""stimulus"":""img/1to3/6.png"",""time"":598},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":905},{""stimulus"":""img/1to3/10.png"",""time"":997},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1197}]","[]"
"image-keyboard-response","19","120345","0.0-5.0-1.7","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/3to2/1.png","null","218","415","0.5","0.5","3","1","",""
"animation","20","121638","0.0-5.0-2.7","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","218","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":309},{""stimulus"":""img/3to1/4.png"",""time"":401},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":594},{""stimulus"":""img/3to1/7.png"",""time"":693},{""stimulus"":""img/3to1/8.png"",""time"":792},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1089},{""stimulus"":""img/3to1/12.png"",""time"":1201}]","[]"
"image-keyboard-response","21","122206","0.0-5.0-1.8","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/1to3/1.png","null","217","559","0.5","0.5","1","3","",""
"animation","22","123493","0.0-5.0-2.8","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","217","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":309},{""stimulus"":""img/1to3/4.png"",""time"":401},{""stimulus"":""img/1to3/5.png"",""time"":508},{""stimulus"":""img/1to3/6.png"",""time"":601},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":801},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":1002},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1202}]","[]"
"image-keyboard-response","23","123687","0.0-5.0-1.9","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/3to2/1.png","null","216","191","0.5","0.5","3","1","",""
"animation","24","124974","0.0-5.0-2.9","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","216","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":107},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":399},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":598},{""stimulus"":""img/3to1/7.png"",""time"":705},{""stimulus"":""img/3to1/8.png"",""time"":797},{""stimulus"":""img/3to1/9.png"",""time"":905},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1197}]","[]"
"image-keyboard-response","25","125530","0.0-5.0-1.10","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/1to3/1.png","null","215","541","0.5","0.5","1","3","",""
"animation","26","126818","0.0-5.0-2.10","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","215","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":107},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":507},{""stimulus"":""img/1to3/6.png"",""time"":600},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1199}]","[]"
"image-keyboard-response","27","127344","0.0-5.0-1.11","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/3to2/1.png","null","214","523","0.5","0.5","3","1","",""
"animation","28","128635","0.0-5.0-2.11","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","214","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":308},{""stimulus"":""img/3to1/4.png"",""time"":401},{""stimulus"":""img/3to1/5.png"",""time"":509},{""stimulus"":""img/3to1/6.png"",""time"":601},{""stimulus"":""img/3to1/7.png"",""time"":708},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":990},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1199}]","[]"
"image-keyboard-response","29","128894","0.0-5.0-1.12","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/1to3/1.png","null","213","258","0.5","0.5","1","2","",""
"animation","30","130186","0.0-5.0-2.12","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","213","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":308},{""stimulus"":""img/1to2/4.png"",""time"":401},{""stimulus"":""img/1to2/5.png"",""time"":509},{""stimulus"":""img/1to2/6.png"",""time"":600},{""stimulus"":""img/1to2/7.png"",""time"":708},{""stimulus"":""img/1to2/8.png"",""time"":800},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":1000},{""stimulus"":""img/1to2/11.png"",""time"":1093},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","31","130624","0.0-5.0-1.13","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","choice","","","437","","img/2to1/1.png","2","212","264","0.5","0.5","2","3","",""
"animation","32","131924","0.0-5.0-2.13","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","212","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":300},{""stimulus"":""img/2to3/4.png"",""time"":407},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":607},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":992},{""stimulus"":""img/2to3/11.png"",""time"":1101},{""stimulus"":""img/2to3/12.png"",""time"":1193}]","[]"
"image-keyboard-response","33","132320","0.0-5.0-1.14","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/3to2/1.png","null","211","394","0.5","0.5","3","2","",""
"animation","34","133616","0.0-5.0-2.14","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","211","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":112},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":311},{""stimulus"":""img/3to2/4.png"",""time"":404},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":604},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":804},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1203}]","[]"
"image-keyboard-response","35","133709","0.0-5.0-1.15","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","choice","","","93","","img/2to1/1.png","2","210","283","0.5","0.5","2","3","",""
"animation","36","134997","0.0-5.0-2.15","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","210","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":306},{""stimulus"":""img/2to3/4.png"",""time"":398},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":599},{""stimulus"":""img/2to3/7.png"",""time"":693},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":906},{""stimulus"":""img/2to3/10.png"",""time"":1000},{""stimulus"":""img/2to3/11.png"",""time"":1092},{""stimulus"":""img/2to3/12.png"",""time"":1201}]","[]"
"image-keyboard-response","37","135309","0.0-5.0-1.16","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/3to2/1.png","null","209","311","0.5","0.5","3","2","",""
"animation","38","136598","0.0-5.0-2.16","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","209","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":308},{""stimulus"":""img/3to2/4.png"",""time"":400},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":595},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":798},{""stimulus"":""img/3to2/9.png"",""time"":893},{""stimulus"":""img/3to2/10.png"",""time"":997},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1197}]","[]"
"image-keyboard-response","39","136614","0.0-5.0-1.17","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","choice","","","15","","img/2to1/1.png","1","208","247","0.5","0.5","2","1","",""
"animation","40","137901","0.0-5.0-2.17","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","208","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":306},{""stimulus"":""img/2to1/4.png"",""time"":399},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":693},{""stimulus"":""img/2to1/8.png"",""time"":799},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":998},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1199}]","[]"
"image-keyboard-response","41","138399","0.0-5.0-1.18","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/1to3/1.png","null","207","496","0.5","0.5","1","3","",""
"animation","42","139691","0.0-5.0-2.18","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","207","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":201},{""stimulus"":""img/1to3/3.png"",""time"":308},{""stimulus"":""img/1to3/4.png"",""time"":396},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":600},{""stimulus"":""img/1to3/7.png"",""time"":708},{""stimulus"":""img/1to3/8.png"",""time"":792},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":999},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1199}]","[]"
"image-keyboard-response","43","139921","0.0-5.0-1.19","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/3to2/1.png","null","206","229","0.5","0.5","3","1","",""
"animation","44","141213","0.0-5.0-2.19","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","206","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":297},{""stimulus"":""img/3to1/4.png"",""time"":400},{""stimulus"":""img/3to1/5.png"",""time"":507},{""stimulus"":""img/3to1/6.png"",""time"":600},{""stimulus"":""img/3to1/7.png"",""time"":708},{""stimulus"":""img/3to1/8.png"",""time"":800},{""stimulus"":""img/3to1/9.png"",""time"":891},{""stimulus"":""img/3to1/10.png"",""time"":1000},{""stimulus"":""img/3to1/11.png"",""time"":1093},{""stimulus"":""img/3to1/12.png"",""time"":1200}]","[]"
"image-keyboard-response","45","141750","0.0-5.0-1.20","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/1to3/1.png","null","205","522","0.5","0.5","1","3","",""
"animation","46","143038","0.0-5.0-2.20","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","205","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":108},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":308},{""stimulus"":""img/1to3/4.png"",""time"":398},{""stimulus"":""img/1to3/5.png"",""time"":508},{""stimulus"":""img/1to3/6.png"",""time"":600},{""stimulus"":""img/1to3/7.png"",""time"":707},{""stimulus"":""img/1to3/8.png"",""time"":800},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1200}]","[]"
"image-keyboard-response","47","143524","0.0-5.0-1.21","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/3to2/1.png","null","204","484","0.5","0.5","3","1","",""
"animation","48","144811","0.0-5.0-2.21","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","","","","","","","","204","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":105},{""stimulus"":""img/3to1/2.png"",""time"":212},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":398},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":597},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":903},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1103},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","49","145442","0.0-5.0-1.22","5b1a3fa488ee7400012aef74","bdp_cybrbll","Sun Mar 26 2023 02:02:05 GMT-0400 (Eastern Daylight Time)","495637","1","3","","","","observe","","","null","","img/1to3/1.png","null","203","628","0.5","0.5","1","3","",""
