"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","7","35032","0.0-5.0-2.1","","","","","","224","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":104},{""stimulus"":""img/1to3/2.png"",""time"":212},{""stimulus"":""img/1to3/3.png"",""time"":308},{""stimulus"":""img/1to3/4.png"",""time"":408},{""stimulus"":""img/1to3/5.png"",""time"":507},{""stimulus"":""img/1to3/6.png"",""time"":599},{""stimulus"":""img/1to3/7.png"",""time"":697},{""stimulus"":""img/1to3/8.png"",""time"":795},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":1000},{""stimulus"":""img/1to3/11.png"",""time"":1100},{""stimulus"":""img/1to3/12.png"",""time"":1194}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","8","35993","0.0-5.0-1.2","","null","","img/3to2/1.png","null","223","946","0.5","0.5","3","2","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","9","37290","0.0-5.0-2.2","","","","","","223","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":213},{""stimulus"":""img/3to2/3.png"",""time"":306},{""stimulus"":""img/3to2/4.png"",""time"":398},{""stimulus"":""img/3to2/5.png"",""time"":511},{""stimulus"":""img/3to2/6.png"",""time"":605},{""stimulus"":""img/3to2/7.png"",""time"":705},{""stimulus"":""img/3to2/8.png"",""time"":798},{""stimulus"":""img/3to2/9.png"",""time"":904},{""stimulus"":""img/3to2/10.png"",""time"":997},{""stimulus"":""img/3to2/11.png"",""time"":1099},{""stimulus"":""img/3to2/12.png"",""time"":1198}]","[]"
"","","","choice","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","10","37330","0.0-5.0-1.3","","39","","img/2to1/1.png","1","222","247","0.5","0.5","2","1","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","11","38641","0.0-5.0-2.3","","","","","","222","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":108},{""stimulus"":""img/2to1/2.png"",""time"":209},{""stimulus"":""img/2to1/3.png"",""time"":309},{""stimulus"":""img/2to1/4.png"",""time"":410},{""stimulus"":""img/2to1/5.png"",""time"":502},{""stimulus"":""img/2to1/6.png"",""time"":605},{""stimulus"":""img/2to1/7.png"",""time"":704},{""stimulus"":""img/2to1/8.png"",""time"":802},{""stimulus"":""img/2to1/9.png"",""time"":905},{""stimulus"":""img/2to1/10.png"",""time"":994},{""stimulus"":""img/2to1/11.png"",""time"":1097},{""stimulus"":""img/2to1/12.png"",""time"":1201}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","12","39347","0.0-5.0-1.4","","null","","img/1to3/1.png","null","221","704","0.5","0.5","1","3","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","13","40640","0.0-5.0-2.4","","","","","","221","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":101},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":307},{""stimulus"":""img/1to3/4.png"",""time"":409},{""stimulus"":""img/1to3/5.png"",""time"":510},{""stimulus"":""img/1to3/6.png"",""time"":608},{""stimulus"":""img/1to3/7.png"",""time"":709},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1104},{""stimulus"":""img/1to3/12.png"",""time"":1193}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","14","41261","0.0-5.0-1.5","","null","","img/3to2/1.png","null","220","620","0.5","0.5","3","1","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","15","42557","0.0-5.0-2.5","","","","","","220","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":204},{""stimulus"":""img/3to1/3.png"",""time"":312},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":511},{""stimulus"":""img/3to1/6.png"",""time"":597},{""stimulus"":""img/3to1/7.png"",""time"":696},{""stimulus"":""img/3to1/8.png"",""time"":796},{""stimulus"":""img/3to1/9.png"",""time"":896},{""stimulus"":""img/3to1/10.png"",""time"":1004},{""stimulus"":""img/3to1/11.png"",""time"":1095},{""stimulus"":""img/3to1/12.png"",""time"":1196}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","16","42856","0.0-5.0-1.6","","null","","img/1to3/1.png","null","219","291","0.5","0.5","1","2","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","17","44150","0.0-5.0-2.6","","","","","","219","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":208},{""stimulus"":""img/1to2/3.png"",""time"":300},{""stimulus"":""img/1to2/4.png"",""time"":400},{""stimulus"":""img/1to2/5.png"",""time"":501},{""stimulus"":""img/1to2/6.png"",""time"":603},{""stimulus"":""img/1to2/7.png"",""time"":701},{""stimulus"":""img/1to2/8.png"",""time"":799},{""stimulus"":""img/1to2/9.png"",""time"":898},{""stimulus"":""img/1to2/10.png"",""time"":993},{""stimulus"":""img/1to2/11.png"",""time"":1100},{""stimulus"":""img/1to2/12.png"",""time"":1200}]","[]"
"","","","choice","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","18","44236","0.0-5.0-1.7","","85","","img/2to1/1.png","2","218","518","0.5","0.5","2","3","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","19","45538","0.0-5.0-2.7","","","","","","218","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":116},{""stimulus"":""img/2to3/2.png"",""time"":212},{""stimulus"":""img/2to3/3.png"",""time"":303},{""stimulus"":""img/2to3/4.png"",""time"":404},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":603},{""stimulus"":""img/2to3/7.png"",""time"":702},{""stimulus"":""img/2to3/8.png"",""time"":796},{""stimulus"":""img/2to3/9.png"",""time"":896},{""stimulus"":""img/2to3/10.png"",""time"":996},{""stimulus"":""img/2to3/11.png"",""time"":1096},{""stimulus"":""img/2to3/12.png"",""time"":1191}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","20","45857","0.0-5.0-1.8","","null","","img/3to2/1.png","null","217","318","0.5","0.5","3","1","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","21","47156","0.0-5.0-2.8","","","","","","217","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":101},{""stimulus"":""img/3to1/2.png"",""time"":214},{""stimulus"":""img/3to1/3.png"",""time"":301},{""stimulus"":""img/3to1/4.png"",""time"":401},{""stimulus"":""img/3to1/5.png"",""time"":506},{""stimulus"":""img/3to1/6.png"",""time"":606},{""stimulus"":""img/3to1/7.png"",""time"":700},{""stimulus"":""img/3to1/8.png"",""time"":799},{""stimulus"":""img/3to1/9.png"",""time"":898},{""stimulus"":""img/3to1/10.png"",""time"":998},{""stimulus"":""img/3to1/11.png"",""time"":1098},{""stimulus"":""img/3to1/12.png"",""time"":1197}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","22","47805","0.0-5.0-1.9","","null","","img/1to3/1.png","null","216","636","0.5","0.5","1","3","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","23","49097","0.0-5.0-2.9","","","","","","216","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":113},{""stimulus"":""img/1to3/2.png"",""time"":202},{""stimulus"":""img/1to3/3.png"",""time"":301},{""stimulus"":""img/1to3/4.png"",""time"":409},{""stimulus"":""img/1to3/5.png"",""time"":509},{""stimulus"":""img/1to3/6.png"",""time"":609},{""stimulus"":""img/1to3/7.png"",""time"":696},{""stimulus"":""img/1to3/8.png"",""time"":800},{""stimulus"":""img/1to3/9.png"",""time"":901},{""stimulus"":""img/1to3/10.png"",""time"":1003},{""stimulus"":""img/1to3/11.png"",""time"":1093},{""stimulus"":""img/1to3/12.png"",""time"":1193}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","24","49364","0.0-5.0-1.10","","null","","img/3to2/1.png","null","215","253","0.5","0.5","3","2","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","25","50654","0.0-5.0-2.10","","","","","","215","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":115},{""stimulus"":""img/3to2/2.png"",""time"":201},{""stimulus"":""img/3to2/3.png"",""time"":302},{""stimulus"":""img/3to2/4.png"",""time"":410},{""stimulus"":""img/3to2/5.png"",""time"":509},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":709},{""stimulus"":""img/3to2/8.png"",""time"":794},{""stimulus"":""img/3to2/9.png"",""time"":901},{""stimulus"":""img/3to2/10.png"",""time"":993},{""stimulus"":""img/3to2/11.png"",""time"":1093},{""stimulus"":""img/3to2/12.png"",""time"":1191}]","[]"
"","","","choice","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","26","50908","0.0-5.0-1.11","","253","","img/2to1/1.png","1","214","238","0.5","0.5","2","1","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","27","52204","0.0-5.0-2.11","","","","","","214","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":105},{""stimulus"":""img/2to1/2.png"",""time"":205},{""stimulus"":""img/2to1/3.png"",""time"":297},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":498},{""stimulus"":""img/2to1/6.png"",""time"":599},{""stimulus"":""img/2to1/7.png"",""time"":696},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":904},{""stimulus"":""img/2to1/10.png"",""time"":1002},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","28","52369","0.0-5.0-1.12","","null","","img/1to3/1.png","null","213","163","0.5","0.5","1","2","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","29","53672","0.0-5.0-2.12","","","","","","213","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":101},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":300},{""stimulus"":""img/1to2/4.png"",""time"":411},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":604},{""stimulus"":""img/1to2/7.png"",""time"":704},{""stimulus"":""img/1to2/8.png"",""time"":804},{""stimulus"":""img/1to2/9.png"",""time"":897},{""stimulus"":""img/1to2/10.png"",""time"":997},{""stimulus"":""img/1to2/11.png"",""time"":1104},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"","","","choice","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","30","53818","0.0-5.0-1.13","","145","","img/2to1/1.png","2","212","325","0.5","0.5","2","3","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","31","55107","0.0-5.0-2.13","","","","","","212","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":110},{""stimulus"":""img/2to3/2.png"",""time"":205},{""stimulus"":""img/2to3/3.png"",""time"":300},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":505},{""stimulus"":""img/2to3/6.png"",""time"":599},{""stimulus"":""img/2to3/7.png"",""time"":697},{""stimulus"":""img/2to3/8.png"",""time"":805},{""stimulus"":""img/2to3/9.png"",""time"":905},{""stimulus"":""img/2to3/10.png"",""time"":1004},{""stimulus"":""img/2to3/11.png"",""time"":1103},{""stimulus"":""img/2to3/12.png"",""time"":1198}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","32","56024","0.0-5.0-1.14","","null","","img/3to2/1.png","null","211","909","0.5","0.5","3","1","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","33","57323","0.0-5.0-2.14","","","","","","211","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":109},{""stimulus"":""img/3to1/2.png"",""time"":198},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":406},{""stimulus"":""img/3to1/5.png"",""time"":506},{""stimulus"":""img/3to1/6.png"",""time"":600},{""stimulus"":""img/3to1/7.png"",""time"":699},{""stimulus"":""img/3to1/8.png"",""time"":798},{""stimulus"":""img/3to1/9.png"",""time"":901},{""stimulus"":""img/3to1/10.png"",""time"":990},{""stimulus"":""img/3to1/11.png"",""time"":1097},{""stimulus"":""img/3to1/12.png"",""time"":1198}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","34","57553","0.0-5.0-1.15","","null","","img/1to3/1.png","null","210","219","0.5","0.5","1","3","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","35","58856","0.0-5.0-2.15","","","","","","210","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":210},{""stimulus"":""img/1to3/3.png"",""time"":304},{""stimulus"":""img/1to3/4.png"",""time"":412},{""stimulus"":""img/1to3/5.png"",""time"":504},{""stimulus"":""img/1to3/6.png"",""time"":604},{""stimulus"":""img/1to3/7.png"",""time"":702},{""stimulus"":""img/1to3/8.png"",""time"":795},{""stimulus"":""img/1to3/9.png"",""time"":902},{""stimulus"":""img/1to3/10.png"",""time"":1003},{""stimulus"":""img/1to3/11.png"",""time"":1104},{""stimulus"":""img/1to3/12.png"",""time"":1203}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","36","59151","0.0-5.0-1.16","","null","","img/3to2/1.png","null","209","291","0.5","0.5","3","1","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","37","60448","0.0-5.0-2.16","","","","","","209","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":104},{""stimulus"":""img/3to1/2.png"",""time"":208},{""stimulus"":""img/3to1/3.png"",""time"":303},{""stimulus"":""img/3to1/4.png"",""time"":396},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":597},{""stimulus"":""img/3to1/7.png"",""time"":704},{""stimulus"":""img/3to1/8.png"",""time"":801},{""stimulus"":""img/3to1/9.png"",""time"":896},{""stimulus"":""img/3to1/10.png"",""time"":996},{""stimulus"":""img/3to1/11.png"",""time"":1096},{""stimulus"":""img/3to1/12.png"",""time"":1196}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","38","60728","0.0-5.0-1.17","","null","","img/1to3/1.png","null","208","266","0.5","0.5","1","2","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","39","62027","0.0-5.0-2.17","","","","","","208","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":202},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":512},{""stimulus"":""img/1to2/6.png"",""time"":596},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":804},{""stimulus"":""img/1to2/9.png"",""time"":896},{""stimulus"":""img/1to2/10.png"",""time"":999},{""stimulus"":""img/1to2/11.png"",""time"":1102},{""stimulus"":""img/1to2/12.png"",""time"":1191}]","[]"
"","","","choice","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","40","62153","0.0-5.0-1.18","","125","","img/2to1/1.png","2","207","246","0.5","0.5","2","3","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","41","63447","0.0-5.0-2.18","","","","","","207","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":105},{""stimulus"":""img/2to3/2.png"",""time"":202},{""stimulus"":""img/2to3/3.png"",""time"":304},{""stimulus"":""img/2to3/4.png"",""time"":402},{""stimulus"":""img/2to3/5.png"",""time"":501},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":696},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":896},{""stimulus"":""img/2to3/10.png"",""time"":993},{""stimulus"":""img/2to3/11.png"",""time"":1097},{""stimulus"":""img/2to3/12.png"",""time"":1196}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","42","64494","0.0-5.0-1.19","","null","","img/3to2/1.png","null","206","1036","0.5","0.5","3","1","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","43","65796","0.0-5.0-2.19","","","","","","206","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":114},{""stimulus"":""img/3to1/2.png"",""time"":210},{""stimulus"":""img/3to1/3.png"",""time"":302},{""stimulus"":""img/3to1/4.png"",""time"":407},{""stimulus"":""img/3to1/5.png"",""time"":511},{""stimulus"":""img/3to1/6.png"",""time"":602},{""stimulus"":""img/3to1/7.png"",""time"":702},{""stimulus"":""img/3to1/8.png"",""time"":792},{""stimulus"":""img/3to1/9.png"",""time"":894},{""stimulus"":""img/3to1/10.png"",""time"":994},{""stimulus"":""img/3to1/11.png"",""time"":1093},{""stimulus"":""img/3to1/12.png"",""time"":1202}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","44","66487","0.0-5.0-1.20","","null","","img/1to3/1.png","null","205","672","0.5","0.5","1","3","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","45","67781","0.0-5.0-2.20","","","","","","205","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":211},{""stimulus"":""img/1to3/3.png"",""time"":312},{""stimulus"":""img/1to3/4.png"",""time"":409},{""stimulus"":""img/1to3/5.png"",""time"":509},{""stimulus"":""img/1to3/6.png"",""time"":609},{""stimulus"":""img/1to3/7.png"",""time"":709},{""stimulus"":""img/1to3/8.png"",""time"":801},{""stimulus"":""img/1to3/9.png"",""time"":901},{""stimulus"":""img/1to3/10.png"",""time"":994},{""stimulus"":""img/1to3/11.png"",""time"":1092},{""stimulus"":""img/1to3/12.png"",""time"":1200}]","[]"
"","","","observe","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","46","68386","0.0-5.0-1.21","","null","","img/3to2/1.png","null","204","596","0.5","0.5","3","2","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","47","69686","0.0-5.0-2.21","","","","","","204","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":101},{""stimulus"":""img/3to2/2.png"",""time"":201},{""stimulus"":""img/3to2/3.png"",""time"":302},{""stimulus"":""img/3to2/4.png"",""time"":402},{""stimulus"":""img/3to2/5.png"",""time"":507},{""stimulus"":""img/3to2/6.png"",""time"":602},{""stimulus"":""img/3to2/7.png"",""time"":702},{""stimulus"":""img/3to2/8.png"",""time"":795},{""stimulus"":""img/3to2/9.png"",""time"":902},{""stimulus"":""img/3to2/10.png"",""time"":1003},{""stimulus"":""img/3to2/11.png"",""time"":1094},{""stimulus"":""img/3to2/12.png"",""time"":1202}]","[]"
"","","","choice","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","image-keyboard-response","48","69715","0.0-5.0-1.22","","28","","img/2to1/1.png","1","203","788","0.5","0.5","2","1","",""
"","","","","63f477547d2302b4346299f4","bdp_cybrbll","Sun Apr 09 2023 18:38:06 GMT-0500 (Central Daylight Time)","424394","3","1","animation","49","71005","0.0-5.0-2.22","","","","","","203","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":112},{""stimulus"":""img/2to1/2.png"",""time"":212},{""stimulus"":""img/2to1/3.png"",""time"":307},{""stimulus"":""img/2to1/4.png"",""time"":407},{""stimulus"":""img/2to1/5.png"",""time"":500},{""stimulus"":""img/2to1/6.png"",""time"":599},{""stimulus"":""img/2to1/7.png"",""time"":707},{""stimulus"":""img/2to1/8.png"",""time"":808},{""stimulus"":""img/2to1/9.png"",""time"":907},{""stimulus"":""img/2to1/10.png"",""time"":1006},{""stimulus"":""img/2to1/11.png"",""time"":1092},{""stimulus"":""img/2to1/12.png"",""time"":1198}]","[]"
