"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","9","0.0-0.0","63eafad399e87039254d1078","bdp_cybrbll","Mon Mar 27 2023 11:11:45 GMT-0600 (Central Standard Time)","460878","1","3","","","","","","","","","","","","","","","","",""
"instructions","1","20337","0.0-1.0","63eafad399e87039254d1078","bdp_cybrbll","Mon Mar 27 2023 11:11:45 GMT-0600 (Central Standard Time)","460878","1","3","[{""page_index"":0,""viewing_time"":20326}]","20327","","","","","","","","","","","","","","",""
"","","","","63eafad399e87039254d1078","bdp_cybrbll","Mon Mar 27 2023 11:11:45 GMT-0600 (Central Standard Time)","460878","1","3","","","fullscreenenter","2","23035","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","24006","0.0-2.0","63eafad399e87039254d1078","bdp_cybrbll","Mon Mar 27 2023 11:11:45 GMT-0600 (Central Standard Time)","460878","1","3","","","","","","","true","","","","","","","","","",""
"instructions","3","39376","0.0-4.0","63eafad399e87039254d1078","bdp_cybrbll","Mon Mar 27 2023 11:11:45 GMT-0600 (Central Standard Time)","460878","1","3","[{""page_index"":0,""viewing_time"":15369}]","15369","","","","","","","","","","","","","","",""
"image-keyboard-response","4","45225","0.0-5.0-1.0","63eafad399e87039254d1078","bdp_cybrbll","Mon Mar 27 2023 11:11:45 GMT-0600 (Central Standard Time)","460878","1","3","","5845","","","","choice","","img/2to1/1.png","1","225","268","0.5","0.5","2","1","",""
"animation","5","46519","0.0-5.0-2.0","63eafad399e87039254d1078","bdp_cybrbll","Mon Mar 27 2023 11:11:45 GMT-0600 (Central Standard Time)","460878","1","3","","","","","","","","","","225","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":306},{""stimulus"":""img/2to1/4.png"",""time"":400},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":605},{""stimulus"":""img/2to1/7.png"",""time"":698},{""stimulus"":""img/2to1/8.png"",""time"":792},{""stimulus"":""img/2to1/9.png"",""time"":901},{""stimulus"":""img/2to1/10.png"",""time"":994},{""stimulus"":""img/2to1/11.png"",""time"":1104},{""stimulus"":""img/2to1/12.png"",""time"":1199}]","[]"
"image-keyboard-response","6","47002","0.0-5.0-1.1","63eafad399e87039254d1078","bdp_cybrbll","Mon Mar 27 2023 11:11:45 GMT-0600 (Central Standard Time)","460878","1","3","","null","","","","observe","","img/1to3/1.png","null","224","481","0.5","0.5","1","3","",""
"animation","7","48300","0.0-5.0-2.1","63eafad399e87039254d1078","bdp_cybrbll","Mon Mar 27 2023 11:11:45 GMT-0600 (Central Standard Time)","460878","1","3","","","","","","","","","","224","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":312},{""stimulus"":""img/1to3/4.png"",""time"":406},{""stimulus"":""img/1to3/5.png"",""time"":499},{""stimulus"":""img/1to3/6.png"",""time"":608},{""stimulus"":""img/1to3/7.png"",""time"":704},{""stimulus"":""img/1to3/8.png"",""time"":792},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":1002},{""stimulus"":""img/1to3/11.png"",""time"":1096},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","8","48626","0.0-5.0-1.2","63eafad399e87039254d1078","bdp_cybrbll","Mon Mar 27 2023 11:11:45 GMT-0600 (Central Standard Time)","460878","1","3","","null","","","","observe","","img/3to2/1.png","null","223","325","0.5","0.5","3","2","",""
