"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","event","trial","time","trialtype","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","4","0.0-0.0","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","","","","","","","",""
"","","","","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","focus","1","6040","focusevent","","","","","","","","","","","","",""
"instructions","1","8072","0.0-1.0","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","[{""page_index"":0,""viewing_time"":8067}]","8067","","","","","","","","","","",""
"","","","","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","fullscreenexit","2","10693","fullscreenexit","","","","","","","","","","","","",""
"fullscreen","2","11477","0.0-2.0","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","true","","","","","","","","","",""
"image-keyboard-response","3","13345","0.0-3.0-0.0","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","fullscreenfail","","1862","","","32","","","","","","","",""
"instructions","4","17049","0.0-4.0","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","[{""page_index"":0,""viewing_time"":3454}]","3454","","","","","","","","","","",""
"image-keyboard-response","5","22777","0.0-5.0-1.0","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","choice","","5725","","img/2to1/1.png","1","225","349","0.5","0.5","2","1","",""
"animation","6","24189","0.0-5.0-2.0","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","225","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":111},{""stimulus"":""img/2to1/2.png"",""time"":219},{""stimulus"":""img/2to1/3.png"",""time"":326},{""stimulus"":""img/2to1/4.png"",""time"":435},{""stimulus"":""img/2to1/5.png"",""time"":542},{""stimulus"":""img/2to1/6.png"",""time"":650},{""stimulus"":""img/2to1/7.png"",""time"":758},{""stimulus"":""img/2to1/8.png"",""time"":865},{""stimulus"":""img/2to1/9.png"",""time"":975},{""stimulus"":""img/2to1/10.png"",""time"":1081},{""stimulus"":""img/2to1/11.png"",""time"":1190},{""stimulus"":""img/2to1/12.png"",""time"":1301}]","[]"
"image-keyboard-response","7","24471","0.0-5.0-1.1","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","observe","","null","","img/1to3/1.png","null","224","274","0.5","0.5","1","2","",""
"animation","8","25879","0.0-5.0-2.1","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","224","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":215},{""stimulus"":""img/1to2/3.png"",""time"":323},{""stimulus"":""img/1to2/4.png"",""time"":430},{""stimulus"":""img/1to2/5.png"",""time"":539},{""stimulus"":""img/1to2/6.png"",""time"":648},{""stimulus"":""img/1to2/7.png"",""time"":756},{""stimulus"":""img/1to2/8.png"",""time"":867},{""stimulus"":""img/1to2/9.png"",""time"":976},{""stimulus"":""img/1to2/10.png"",""time"":1086},{""stimulus"":""img/1to2/11.png"",""time"":1194},{""stimulus"":""img/1to2/12.png"",""time"":1302}]","[]"
"image-keyboard-response","9","26626","0.0-5.0-1.2","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","choice","","747","","img/2to1/1.png","2","223","177","0.5","0.5","2","3","",""
"animation","10","28054","0.0-5.0-2.2","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","223","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":113},{""stimulus"":""img/2to3/2.png"",""time"":223},{""stimulus"":""img/2to3/3.png"",""time"":333},{""stimulus"":""img/2to3/4.png"",""time"":441},{""stimulus"":""img/2to3/5.png"",""time"":550},{""stimulus"":""img/2to3/6.png"",""time"":660},{""stimulus"":""img/2to3/7.png"",""time"":770},{""stimulus"":""img/2to3/8.png"",""time"":878},{""stimulus"":""img/2to3/9.png"",""time"":988},{""stimulus"":""img/2to3/10.png"",""time"":1097},{""stimulus"":""img/2to3/11.png"",""time"":1204},{""stimulus"":""img/2to3/12.png"",""time"":1316}]","[]"
"image-keyboard-response","11","28427","0.0-5.0-1.3","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","observe","","null","","img/3to2/1.png","null","222","366","0.5","0.5","3","2","",""
"animation","12","29851","0.0-5.0-2.3","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","222","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":218},{""stimulus"":""img/3to2/3.png"",""time"":327},{""stimulus"":""img/3to2/4.png"",""time"":437},{""stimulus"":""img/3to2/5.png"",""time"":543},{""stimulus"":""img/3to2/6.png"",""time"":653},{""stimulus"":""img/3to2/7.png"",""time"":761},{""stimulus"":""img/3to2/8.png"",""time"":871},{""stimulus"":""img/3to2/9.png"",""time"":982},{""stimulus"":""img/3to2/10.png"",""time"":1091},{""stimulus"":""img/3to2/11.png"",""time"":1205},{""stimulus"":""img/3to2/12.png"",""time"":1313}]","[]"
"image-keyboard-response","13","30793","0.0-5.0-1.4","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","choice","","940","","img/2to1/1.png","1","221","398","0.5","0.5","2","1","",""
"animation","14","32209","0.0-5.0-2.4","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","221","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":107},{""stimulus"":""img/2to1/2.png"",""time"":217},{""stimulus"":""img/2to1/3.png"",""time"":326},{""stimulus"":""img/2to1/4.png"",""time"":433},{""stimulus"":""img/2to1/5.png"",""time"":543},{""stimulus"":""img/2to1/6.png"",""time"":652},{""stimulus"":""img/2to1/7.png"",""time"":761},{""stimulus"":""img/2to1/8.png"",""time"":872},{""stimulus"":""img/2to1/9.png"",""time"":980},{""stimulus"":""img/2to1/10.png"",""time"":1090},{""stimulus"":""img/2to1/11.png"",""time"":1197},{""stimulus"":""img/2to1/12.png"",""time"":1306}]","[]"
"image-keyboard-response","15","33051","0.0-5.0-1.5","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","observe","","null","","img/1to3/1.png","null","220","835","0.5","0.5","1","2","",""
"animation","16","34472","0.0-5.0-2.5","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","220","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":115},{""stimulus"":""img/1to2/2.png"",""time"":220},{""stimulus"":""img/1to2/3.png"",""time"":330},{""stimulus"":""img/1to2/4.png"",""time"":438},{""stimulus"":""img/1to2/5.png"",""time"":548},{""stimulus"":""img/1to2/6.png"",""time"":658},{""stimulus"":""img/1to2/7.png"",""time"":768},{""stimulus"":""img/1to2/8.png"",""time"":874},{""stimulus"":""img/1to2/9.png"",""time"":984},{""stimulus"":""img/1to2/10.png"",""time"":1094},{""stimulus"":""img/1to2/11.png"",""time"":1202},{""stimulus"":""img/1to2/12.png"",""time"":1312}]","[]"
"image-keyboard-response","17","36145","0.0-5.0-1.6","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","choice","","1672","","img/2to1/1.png","2","219","836","0.5","0.5","2","3","",""
"animation","18","37568","0.0-5.0-2.6","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","219","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":113},{""stimulus"":""img/2to3/2.png"",""time"":221},{""stimulus"":""img/2to3/3.png"",""time"":331},{""stimulus"":""img/2to3/4.png"",""time"":442},{""stimulus"":""img/2to3/5.png"",""time"":550},{""stimulus"":""img/2to3/6.png"",""time"":661},{""stimulus"":""img/2to3/7.png"",""time"":768},{""stimulus"":""img/2to3/8.png"",""time"":878},{""stimulus"":""img/2to3/9.png"",""time"":986},{""stimulus"":""img/2to3/10.png"",""time"":1095},{""stimulus"":""img/2to3/11.png"",""time"":1206},{""stimulus"":""img/2to3/12.png"",""time"":1313}]","[]"
"image-keyboard-response","19","37740","0.0-5.0-1.7","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","observe","","null","","img/3to2/1.png","null","218","160","0.5","0.5","3","2","",""
"animation","20","39159","0.0-5.0-2.7","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","218","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":219},{""stimulus"":""img/3to2/3.png"",""time"":329},{""stimulus"":""img/3to2/4.png"",""time"":438},{""stimulus"":""img/3to2/5.png"",""time"":546},{""stimulus"":""img/3to2/6.png"",""time"":654},{""stimulus"":""img/3to2/7.png"",""time"":765},{""stimulus"":""img/3to2/8.png"",""time"":872},{""stimulus"":""img/3to2/9.png"",""time"":983},{""stimulus"":""img/3to2/10.png"",""time"":1091},{""stimulus"":""img/3to2/11.png"",""time"":1200},{""stimulus"":""img/3to2/12.png"",""time"":1309}]","[]"
"image-keyboard-response","21","39449","0.0-5.0-1.8","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","choice","","290","","img/2to1/1.png","1","217","895","0.5","0.5","2","1","",""
"animation","22","40870","0.0-5.0-2.8","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","217","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":114},{""stimulus"":""img/2to1/2.png"",""time"":221},{""stimulus"":""img/2to1/3.png"",""time"":331},{""stimulus"":""img/2to1/4.png"",""time"":440},{""stimulus"":""img/2to1/5.png"",""time"":548},{""stimulus"":""img/2to1/6.png"",""time"":658},{""stimulus"":""img/2to1/7.png"",""time"":766},{""stimulus"":""img/2to1/8.png"",""time"":876},{""stimulus"":""img/2to1/9.png"",""time"":986},{""stimulus"":""img/2to1/10.png"",""time"":1096},{""stimulus"":""img/2to1/11.png"",""time"":1205},{""stimulus"":""img/2to1/12.png"",""time"":1314}]","[]"
"image-keyboard-response","23","41525","0.0-5.0-1.9","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","observe","","null","","img/1to3/1.png","null","216","642","0.5","0.5","1","2","",""
"animation","24","42947","0.0-5.0-2.9","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","216","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":218},{""stimulus"":""img/1to2/3.png"",""time"":327},{""stimulus"":""img/1to2/4.png"",""time"":435},{""stimulus"":""img/1to2/5.png"",""time"":545},{""stimulus"":""img/1to2/6.png"",""time"":653},{""stimulus"":""img/1to2/7.png"",""time"":763},{""stimulus"":""img/1to2/8.png"",""time"":875},{""stimulus"":""img/1to2/9.png"",""time"":983},{""stimulus"":""img/1to2/10.png"",""time"":1091},{""stimulus"":""img/1to2/11.png"",""time"":1201},{""stimulus"":""img/1to2/12.png"",""time"":1311}]","[]"
"image-keyboard-response","25","44049","0.0-5.0-1.10","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","choice","","1101","","img/2to1/1.png","2","215","178","0.5","0.5","2","3","",""
"animation","26","45469","0.0-5.0-2.10","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","215","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":114},{""stimulus"":""img/2to3/2.png"",""time"":223},{""stimulus"":""img/2to3/3.png"",""time"":332},{""stimulus"":""img/2to3/4.png"",""time"":441},{""stimulus"":""img/2to3/5.png"",""time"":552},{""stimulus"":""img/2to3/6.png"",""time"":661},{""stimulus"":""img/2to3/7.png"",""time"":768},{""stimulus"":""img/2to3/8.png"",""time"":876},{""stimulus"":""img/2to3/9.png"",""time"":984},{""stimulus"":""img/2to3/10.png"",""time"":1095},{""stimulus"":""img/2to3/11.png"",""time"":1204},{""stimulus"":""img/2to3/12.png"",""time"":1311}]","[]"
"image-keyboard-response","27","45996","0.0-5.0-1.11","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","observe","","null","","img/3to2/1.png","null","214","526","0.5","0.5","3","2","",""
"animation","28","47419","0.0-5.0-2.11","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","214","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":220},{""stimulus"":""img/3to2/3.png"",""time"":331},{""stimulus"":""img/3to2/4.png"",""time"":439},{""stimulus"":""img/3to2/5.png"",""time"":550},{""stimulus"":""img/3to2/6.png"",""time"":658},{""stimulus"":""img/3to2/7.png"",""time"":767},{""stimulus"":""img/3to2/8.png"",""time"":874},{""stimulus"":""img/3to2/9.png"",""time"":986},{""stimulus"":""img/3to2/10.png"",""time"":1094},{""stimulus"":""img/3to2/11.png"",""time"":1204},{""stimulus"":""img/3to2/12.png"",""time"":1312}]","[]"
"image-keyboard-response","29","48281","0.0-5.0-1.12","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","choice","","860","","img/2to1/1.png","1","213","544","0.5","0.5","2","1","",""
"animation","30","49693","0.0-5.0-2.12","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","213","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":212},{""stimulus"":""img/2to1/3.png"",""time"":320},{""stimulus"":""img/2to1/4.png"",""time"":429},{""stimulus"":""img/2to1/5.png"",""time"":540},{""stimulus"":""img/2to1/6.png"",""time"":649},{""stimulus"":""img/2to1/7.png"",""time"":758},{""stimulus"":""img/2to1/8.png"",""time"":868},{""stimulus"":""img/2to1/9.png"",""time"":978},{""stimulus"":""img/2to1/10.png"",""time"":1086},{""stimulus"":""img/2to1/11.png"",""time"":1195},{""stimulus"":""img/2to1/12.png"",""time"":1305}]","[]"
"image-keyboard-response","31","50511","0.0-5.0-1.13","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","observe","","null","","img/1to3/1.png","null","212","811","0.5","0.5","1","3","",""
"animation","32","51930","0.0-5.0-2.13","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","212","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":217},{""stimulus"":""img/1to3/3.png"",""time"":325},{""stimulus"":""img/1to3/4.png"",""time"":437},{""stimulus"":""img/1to3/5.png"",""time"":546},{""stimulus"":""img/1to3/6.png"",""time"":654},{""stimulus"":""img/1to3/7.png"",""time"":764},{""stimulus"":""img/1to3/8.png"",""time"":874},{""stimulus"":""img/1to3/9.png"",""time"":984},{""stimulus"":""img/1to3/10.png"",""time"":1092},{""stimulus"":""img/1to3/11.png"",""time"":1202},{""stimulus"":""img/1to3/12.png"",""time"":1312}]","[]"
"image-keyboard-response","33","52244","0.0-5.0-1.14","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","observe","","null","","img/3to2/1.png","null","211","312","0.5","0.5","3","2","",""
"animation","34","53661","0.0-5.0-2.14","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","211","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":217},{""stimulus"":""img/3to2/3.png"",""time"":326},{""stimulus"":""img/3to2/4.png"",""time"":436},{""stimulus"":""img/3to2/5.png"",""time"":545},{""stimulus"":""img/3to2/6.png"",""time"":651},{""stimulus"":""img/3to2/7.png"",""time"":760},{""stimulus"":""img/3to2/8.png"",""time"":871},{""stimulus"":""img/3to2/9.png"",""time"":980},{""stimulus"":""img/3to2/10.png"",""time"":1088},{""stimulus"":""img/3to2/11.png"",""time"":1199},{""stimulus"":""img/3to2/12.png"",""time"":1307}]","[]"
"image-keyboard-response","35","53753","0.0-5.0-1.15","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","choice","","90","","img/2to1/1.png","1","210","514","0.5","0.5","2","1","",""
"animation","36","55176","0.0-5.0-2.15","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","210","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":115},{""stimulus"":""img/2to1/2.png"",""time"":220},{""stimulus"":""img/2to1/3.png"",""time"":331},{""stimulus"":""img/2to1/4.png"",""time"":440},{""stimulus"":""img/2to1/5.png"",""time"":551},{""stimulus"":""img/2to1/6.png"",""time"":660},{""stimulus"":""img/2to1/7.png"",""time"":769},{""stimulus"":""img/2to1/8.png"",""time"":877},{""stimulus"":""img/2to1/9.png"",""time"":986},{""stimulus"":""img/2to1/10.png"",""time"":1095},{""stimulus"":""img/2to1/11.png"",""time"":1204},{""stimulus"":""img/2to1/12.png"",""time"":1313}]","[]"
"image-keyboard-response","37","56369","0.0-5.0-1.16","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","observe","","null","","img/1to3/1.png","null","209","1188","0.5","0.5","1","3","",""
"animation","38","57786","0.0-5.0-2.16","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","209","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":216},{""stimulus"":""img/1to3/3.png"",""time"":325},{""stimulus"":""img/1to3/4.png"",""time"":436},{""stimulus"":""img/1to3/5.png"",""time"":546},{""stimulus"":""img/1to3/6.png"",""time"":655},{""stimulus"":""img/1to3/7.png"",""time"":764},{""stimulus"":""img/1to3/8.png"",""time"":874},{""stimulus"":""img/1to3/9.png"",""time"":984},{""stimulus"":""img/1to3/10.png"",""time"":1092},{""stimulus"":""img/1to3/11.png"",""time"":1200},{""stimulus"":""img/1to3/12.png"",""time"":1308}]","[]"
"image-keyboard-response","39","57958","0.0-5.0-1.17","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","observe","","null","","img/3to2/1.png","null","208","157","0.5","0.5","3","2","",""
"animation","40","59373","0.0-5.0-2.17","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","208","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":218},{""stimulus"":""img/3to2/3.png"",""time"":325},{""stimulus"":""img/3to2/4.png"",""time"":434},{""stimulus"":""img/3to2/5.png"",""time"":546},{""stimulus"":""img/3to2/6.png"",""time"":654},{""stimulus"":""img/3to2/7.png"",""time"":764},{""stimulus"":""img/3to2/8.png"",""time"":871},{""stimulus"":""img/3to2/9.png"",""time"":980},{""stimulus"":""img/3to2/10.png"",""time"":1089},{""stimulus"":""img/3to2/11.png"",""time"":1199},{""stimulus"":""img/3to2/12.png"",""time"":1305}]","[]"
"image-keyboard-response","41","59643","0.0-5.0-1.18","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","choice","","269","","img/2to1/1.png","1","207","169","0.5","0.5","2","1","",""
"animation","42","61051","0.0-5.0-2.18","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","207","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":106},{""stimulus"":""img/2to1/2.png"",""time"":212},{""stimulus"":""img/2to1/3.png"",""time"":322},{""stimulus"":""img/2to1/4.png"",""time"":429},{""stimulus"":""img/2to1/5.png"",""time"":538},{""stimulus"":""img/2to1/6.png"",""time"":645},{""stimulus"":""img/2to1/7.png"",""time"":753},{""stimulus"":""img/2to1/8.png"",""time"":863},{""stimulus"":""img/2to1/9.png"",""time"":971},{""stimulus"":""img/2to1/10.png"",""time"":1079},{""stimulus"":""img/2to1/11.png"",""time"":1189},{""stimulus"":""img/2to1/12.png"",""time"":1297}]","[]"
"image-keyboard-response","43","61504","0.0-5.0-1.19","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","observe","","null","","img/1to3/1.png","null","206","442","0.5","0.5","1","3","",""
"animation","44","62919","0.0-5.0-2.19","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","206","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":107},{""stimulus"":""img/1to3/2.png"",""time"":217},{""stimulus"":""img/1to3/3.png"",""time"":327},{""stimulus"":""img/1to3/4.png"",""time"":434},{""stimulus"":""img/1to3/5.png"",""time"":544},{""stimulus"":""img/1to3/6.png"",""time"":651},{""stimulus"":""img/1to3/7.png"",""time"":762},{""stimulus"":""img/1to3/8.png"",""time"":872},{""stimulus"":""img/1to3/9.png"",""time"":982},{""stimulus"":""img/1to3/10.png"",""time"":1089},{""stimulus"":""img/1to3/11.png"",""time"":1198},{""stimulus"":""img/1to3/12.png"",""time"":1306}]","[]"
"image-keyboard-response","45","63310","0.0-5.0-1.20","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","observe","","null","","img/3to2/1.png","null","205","379","0.5","0.5","3","1","",""
"animation","46","64735","0.0-5.0-2.20","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","205","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":111},{""stimulus"":""img/3to1/2.png"",""time"":220},{""stimulus"":""img/3to1/3.png"",""time"":329},{""stimulus"":""img/3to1/4.png"",""time"":438},{""stimulus"":""img/3to1/5.png"",""time"":546},{""stimulus"":""img/3to1/6.png"",""time"":655},{""stimulus"":""img/3to1/7.png"",""time"":764},{""stimulus"":""img/3to1/8.png"",""time"":874},{""stimulus"":""img/3to1/9.png"",""time"":984},{""stimulus"":""img/3to1/10.png"",""time"":1093},{""stimulus"":""img/3to1/11.png"",""time"":1203},{""stimulus"":""img/3to1/12.png"",""time"":1314}]","[]"
"image-keyboard-response","47","65048","0.0-5.0-1.21","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","observe","","null","","img/1to3/1.png","null","204","307","0.5","0.5","1","2","",""
"animation","48","66459","0.0-5.0-2.21","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","204","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":217},{""stimulus"":""img/1to2/3.png"",""time"":326},{""stimulus"":""img/1to2/4.png"",""time"":434},{""stimulus"":""img/1to2/5.png"",""time"":543},{""stimulus"":""img/1to2/6.png"",""time"":650},{""stimulus"":""img/1to2/7.png"",""time"":758},{""stimulus"":""img/1to2/8.png"",""time"":867},{""stimulus"":""img/1to2/9.png"",""time"":974},{""stimulus"":""img/1to2/10.png"",""time"":1084},{""stimulus"":""img/1to2/11.png"",""time"":1191},{""stimulus"":""img/1to2/12.png"",""time"":1301}]","[]"
"image-keyboard-response","49","67288","0.0-5.0-1.22","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","choice","","828","","img/2to1/1.png","2","203","651","0.5","0.5","2","3","",""
"animation","50","68707","0.0-5.0-2.22","636598a7a571403968d03bf2","bdp_cybrbll","Wed Mar 29 2023 18:20:41 GMT-0400 (Eastern Daylight Time)","470164","1","3","","","","","","","","","","203","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":108},{""stimulus"":""img/2to3/2.png"",""time"":218},{""stimulus"":""img/2to3/3.png"",""time"":327},{""stimulus"":""img/2to3/4.png"",""time"":435},{""stimulus"":""img/2to3/5.png"",""time"":543},{""stimulus"":""img/2to3/6.png"",""time"":651},{""stimulus"":""img/2to3/7.png"",""time"":761},{""stimulus"":""img/2to3/8.png"",""time"":870},{""stimulus"":""img/2to3/9.png"",""time"":979},{""stimulus"":""img/2to3/10.png"",""time"":1087},{""stimulus"":""img/2to3/11.png"",""time"":1198},{""stimulus"":""img/2to3/12.png"",""time"":1308}]","[]"
