"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","numBlurs","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"image-keyboard-response","111","180238","0.0-5.0-1.53","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/1to3/1.png","null","172","463","0.5","0.5","1","2","",""
"animation","112","181527","0.0-5.0-2.53","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","172","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":111},{""stimulus"":""img/1to2/2.png"",""time"":205},{""stimulus"":""img/1to2/3.png"",""time"":314},{""stimulus"":""img/1to2/4.png"",""time"":404},{""stimulus"":""img/1to2/5.png"",""time"":500},{""stimulus"":""img/1to2/6.png"",""time"":605},{""stimulus"":""img/1to2/7.png"",""time"":703},{""stimulus"":""img/1to2/8.png"",""time"":803},{""stimulus"":""img/1to2/9.png"",""time"":904},{""stimulus"":""img/1to2/10.png"",""time"":995},{""stimulus"":""img/1to2/11.png"",""time"":1098},{""stimulus"":""img/1to2/12.png"",""time"":1197}]","[]"
"image-keyboard-response","113","181578","0.0-5.0-1.54","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","51","","","","choice","","","img/2to1/1.png","2","171","249","0.5","0.5","2","3","",""
"animation","114","182875","0.0-5.0-2.54","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","171","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":208},{""stimulus"":""img/2to3/3.png"",""time"":308},{""stimulus"":""img/2to3/4.png"",""time"":404},{""stimulus"":""img/2to3/5.png"",""time"":508},{""stimulus"":""img/2to3/6.png"",""time"":598},{""stimulus"":""img/2to3/7.png"",""time"":708},{""stimulus"":""img/2to3/8.png"",""time"":798},{""stimulus"":""img/2to3/9.png"",""time"":897},{""stimulus"":""img/2to3/10.png"",""time"":998},{""stimulus"":""img/2to3/11.png"",""time"":1097},{""stimulus"":""img/2to3/12.png"",""time"":1197}]","[]"
"image-keyboard-response","115","183190","0.0-5.0-1.55","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/3to2/1.png","null","170","300","0.5","0.5","3","2","",""
"animation","116","184487","0.0-5.0-2.55","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","170","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":204},{""stimulus"":""img/3to2/3.png"",""time"":303},{""stimulus"":""img/3to2/4.png"",""time"":403},{""stimulus"":""img/3to2/5.png"",""time"":504},{""stimulus"":""img/3to2/6.png"",""time"":604},{""stimulus"":""img/3to2/7.png"",""time"":703},{""stimulus"":""img/3to2/8.png"",""time"":794},{""stimulus"":""img/3to2/9.png"",""time"":907},{""stimulus"":""img/3to2/10.png"",""time"":1003},{""stimulus"":""img/3to2/11.png"",""time"":1093},{""stimulus"":""img/3to2/12.png"",""time"":1197}]","[]"
"image-keyboard-response","117","185019","0.0-5.0-1.56","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","532","","","","choice","","","img/2to1/1.png","1","169","177","0.5","0.5","2","1","",""
"animation","118","186320","0.0-5.0-2.56","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","169","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":207},{""stimulus"":""img/2to1/3.png"",""time"":307},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":500},{""stimulus"":""img/2to1/6.png"",""time"":597},{""stimulus"":""img/2to1/7.png"",""time"":705},{""stimulus"":""img/2to1/8.png"",""time"":797},{""stimulus"":""img/2to1/9.png"",""time"":900},{""stimulus"":""img/2to1/10.png"",""time"":1001},{""stimulus"":""img/2to1/11.png"",""time"":1092},{""stimulus"":""img/2to1/12.png"",""time"":1200}]","[]"
"image-keyboard-response","119","186520","0.0-5.0-1.57","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/1to3/1.png","null","168","198","0.5","0.5","1","3","",""
"animation","120","187808","0.0-5.0-2.57","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","168","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":207},{""stimulus"":""img/1to3/3.png"",""time"":307},{""stimulus"":""img/1to3/4.png"",""time"":407},{""stimulus"":""img/1to3/5.png"",""time"":504},{""stimulus"":""img/1to3/6.png"",""time"":607},{""stimulus"":""img/1to3/7.png"",""time"":697},{""stimulus"":""img/1to3/8.png"",""time"":800},{""stimulus"":""img/1to3/9.png"",""time"":900},{""stimulus"":""img/1to3/10.png"",""time"":1000},{""stimulus"":""img/1to3/11.png"",""time"":1100},{""stimulus"":""img/1to3/12.png"",""time"":1198}]","[]"
"image-keyboard-response","121","188170","0.0-5.0-1.58","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/3to2/1.png","null","167","351","0.5","0.5","3","2","",""
"animation","122","189472","0.0-5.0-2.58","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","167","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":100},{""stimulus"":""img/3to2/2.png"",""time"":210},{""stimulus"":""img/3to2/3.png"",""time"":309},{""stimulus"":""img/3to2/4.png"",""time"":407},{""stimulus"":""img/3to2/5.png"",""time"":507},{""stimulus"":""img/3to2/6.png"",""time"":598},{""stimulus"":""img/3to2/7.png"",""time"":700},{""stimulus"":""img/3to2/8.png"",""time"":800},{""stimulus"":""img/3to2/9.png"",""time"":900},{""stimulus"":""img/3to2/10.png"",""time"":1004},{""stimulus"":""img/3to2/11.png"",""time"":1097},{""stimulus"":""img/3to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","123","189596","0.0-5.0-1.59","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","123","","","","choice","","","img/2to1/1.png","1","166","266","0.5","0.5","2","1","",""
"animation","124","190894","0.0-5.0-2.59","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","166","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":105},{""stimulus"":""img/2to1/2.png"",""time"":208},{""stimulus"":""img/2to1/3.png"",""time"":308},{""stimulus"":""img/2to1/4.png"",""time"":408},{""stimulus"":""img/2to1/5.png"",""time"":495},{""stimulus"":""img/2to1/6.png"",""time"":597},{""stimulus"":""img/2to1/7.png"",""time"":708},{""stimulus"":""img/2to1/8.png"",""time"":798},{""stimulus"":""img/2to1/9.png"",""time"":901},{""stimulus"":""img/2to1/10.png"",""time"":998},{""stimulus"":""img/2to1/11.png"",""time"":1098},{""stimulus"":""img/2to1/12.png"",""time"":1198}]","[]"
"image-keyboard-response","125","191507","0.0-5.0-1.60","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/1to3/1.png","null","165","607","0.5","0.5","1","2","",""
"animation","126","192810","0.0-5.0-2.60","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","165","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":208},{""stimulus"":""img/1to2/3.png"",""time"":303},{""stimulus"":""img/1to2/4.png"",""time"":403},{""stimulus"":""img/1to2/5.png"",""time"":503},{""stimulus"":""img/1to2/6.png"",""time"":603},{""stimulus"":""img/1to2/7.png"",""time"":703},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":898},{""stimulus"":""img/1to2/10.png"",""time"":1006},{""stimulus"":""img/1to2/11.png"",""time"":1094},{""stimulus"":""img/1to2/12.png"",""time"":1200}]","[]"
"image-keyboard-response","127","192971","0.0-5.0-1.61","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","161","","","","choice","","","img/2to1/1.png","2","164","242","0.5","0.5","2","3","",""
"animation","128","194270","0.0-5.0-2.61","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","164","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":104},{""stimulus"":""img/2to3/2.png"",""time"":206},{""stimulus"":""img/2to3/3.png"",""time"":306},{""stimulus"":""img/2to3/4.png"",""time"":406},{""stimulus"":""img/2to3/5.png"",""time"":506},{""stimulus"":""img/2to3/6.png"",""time"":606},{""stimulus"":""img/2to3/7.png"",""time"":702},{""stimulus"":""img/2to3/8.png"",""time"":799},{""stimulus"":""img/2to3/9.png"",""time"":899},{""stimulus"":""img/2to3/10.png"",""time"":1010},{""stimulus"":""img/2to3/11.png"",""time"":1096},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","129","195040","0.0-5.0-1.62","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/3to2/1.png","null","163","759","0.5","0.5","3","1","",""
"animation","130","196337","0.0-5.0-2.62","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","163","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":114},{""stimulus"":""img/3to1/2.png"",""time"":204},{""stimulus"":""img/3to1/3.png"",""time"":304},{""stimulus"":""img/3to1/4.png"",""time"":404},{""stimulus"":""img/3to1/5.png"",""time"":504},{""stimulus"":""img/3to1/6.png"",""time"":630},{""stimulus"":""img/3to1/7.png"",""time"":697},{""stimulus"":""img/3to1/8.png"",""time"":807},{""stimulus"":""img/3to1/9.png"",""time"":904},{""stimulus"":""img/3to1/10.png"",""time"":995},{""stimulus"":""img/3to1/11.png"",""time"":1097},{""stimulus"":""img/3to1/12.png"",""time"":1197}]","[]"
"image-keyboard-response","131","196810","0.0-5.0-1.63","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/1to3/1.png","null","162","460","0.5","0.5","1","3","",""
"animation","132","198105","0.0-5.0-2.63","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","162","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":210},{""stimulus"":""img/1to3/3.png"",""time"":310},{""stimulus"":""img/1to3/4.png"",""time"":400},{""stimulus"":""img/1to3/5.png"",""time"":510},{""stimulus"":""img/1to3/6.png"",""time"":600},{""stimulus"":""img/1to3/7.png"",""time"":700},{""stimulus"":""img/1to3/8.png"",""time"":809},{""stimulus"":""img/1to3/9.png"",""time"":900},{""stimulus"":""img/1to3/10.png"",""time"":1007},{""stimulus"":""img/1to3/11.png"",""time"":1100},{""stimulus"":""img/1to3/12.png"",""time"":1200}]","[]"
"image-keyboard-response","133","198801","0.0-5.0-1.64","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/3to2/1.png","null","161","671","0.5","0.5","3","2","",""
"animation","134","200094","0.0-5.0-2.64","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","161","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":304},{""stimulus"":""img/3to2/4.png"",""time"":403},{""stimulus"":""img/3to2/5.png"",""time"":513},{""stimulus"":""img/3to2/6.png"",""time"":609},{""stimulus"":""img/3to2/7.png"",""time"":699},{""stimulus"":""img/3to2/8.png"",""time"":803},{""stimulus"":""img/3to2/9.png"",""time"":903},{""stimulus"":""img/3to2/10.png"",""time"":997},{""stimulus"":""img/3to2/11.png"",""time"":1096},{""stimulus"":""img/3to2/12.png"",""time"":1193}]","[]"
"image-keyboard-response","135","200579","0.0-5.0-1.65","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","484","","","","choice","","","img/2to1/1.png","1","160","987","0.5","0.5","2","1","",""
"animation","136","201880","0.0-5.0-2.65","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","160","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":111},{""stimulus"":""img/2to1/2.png"",""time"":215},{""stimulus"":""img/2to1/3.png"",""time"":305},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":508},{""stimulus"":""img/2to1/6.png"",""time"":598},{""stimulus"":""img/2to1/7.png"",""time"":708},{""stimulus"":""img/2to1/8.png"",""time"":798},{""stimulus"":""img/2to1/9.png"",""time"":898},{""stimulus"":""img/2to1/10.png"",""time"":998},{""stimulus"":""img/2to1/11.png"",""time"":1098},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","137","202377","0.0-5.0-1.66","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/1to3/1.png","null","159","483","0.5","0.5","1","3","",""
"animation","138","203677","0.0-5.0-2.66","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","159","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":310},{""stimulus"":""img/1to3/4.png"",""time"":400},{""stimulus"":""img/1to3/5.png"",""time"":510},{""stimulus"":""img/1to3/6.png"",""time"":600},{""stimulus"":""img/1to3/7.png"",""time"":700},{""stimulus"":""img/1to3/8.png"",""time"":800},{""stimulus"":""img/1to3/9.png"",""time"":900},{""stimulus"":""img/1to3/10.png"",""time"":1000},{""stimulus"":""img/1to3/11.png"",""time"":1100},{""stimulus"":""img/1to3/12.png"",""time"":1200}]","[]"
"image-keyboard-response","139","204247","0.0-5.0-1.67","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/3to2/1.png","null","158","555","0.5","0.5","3","2","",""
"animation","140","205544","0.0-5.0-2.67","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","158","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":203},{""stimulus"":""img/3to2/3.png"",""time"":307},{""stimulus"":""img/3to2/4.png"",""time"":407},{""stimulus"":""img/3to2/5.png"",""time"":507},{""stimulus"":""img/3to2/6.png"",""time"":607},{""stimulus"":""img/3to2/7.png"",""time"":707},{""stimulus"":""img/3to2/8.png"",""time"":797},{""stimulus"":""img/3to2/9.png"",""time"":907},{""stimulus"":""img/3to2/10.png"",""time"":997},{""stimulus"":""img/3to2/11.png"",""time"":1107},{""stimulus"":""img/3to2/12.png"",""time"":1197}]","[]"
"image-keyboard-response","141","205659","0.0-5.0-1.68","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","115","","","","choice","","","img/2to1/1.png","1","157","928","0.5","0.5","2","1","",""
"animation","142","206954","0.0-5.0-2.68","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","157","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":113},{""stimulus"":""img/2to1/2.png"",""time"":215},{""stimulus"":""img/2to1/3.png"",""time"":308},{""stimulus"":""img/2to1/4.png"",""time"":400},{""stimulus"":""img/2to1/5.png"",""time"":502},{""stimulus"":""img/2to1/6.png"",""time"":601},{""stimulus"":""img/2to1/7.png"",""time"":702},{""stimulus"":""img/2to1/8.png"",""time"":801},{""stimulus"":""img/2to1/9.png"",""time"":901},{""stimulus"":""img/2to1/10.png"",""time"":1001},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1195}]","[]"
"image-keyboard-response","143","207230","0.0-5.0-1.69","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/1to3/1.png","null","156","269","0.5","0.5","1","3","",""
"animation","144","208527","0.0-5.0-2.69","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","156","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":112},{""stimulus"":""img/1to3/2.png"",""time"":204},{""stimulus"":""img/1to3/3.png"",""time"":307},{""stimulus"":""img/1to3/4.png"",""time"":407},{""stimulus"":""img/1to3/5.png"",""time"":507},{""stimulus"":""img/1to3/6.png"",""time"":607},{""stimulus"":""img/1to3/7.png"",""time"":707},{""stimulus"":""img/1to3/8.png"",""time"":797},{""stimulus"":""img/1to3/9.png"",""time"":907},{""stimulus"":""img/1to3/10.png"",""time"":1000},{""stimulus"":""img/1to3/11.png"",""time"":1097},{""stimulus"":""img/1to3/12.png"",""time"":1197}]","[]"
"image-keyboard-response","145","209287","0.0-5.0-1.70","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/3to2/1.png","null","155","750","0.5","0.5","3","1","",""
"animation","146","210577","0.0-5.0-2.70","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","155","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":207},{""stimulus"":""img/3to1/3.png"",""time"":307},{""stimulus"":""img/3to1/4.png"",""time"":407},{""stimulus"":""img/3to1/5.png"",""time"":507},{""stimulus"":""img/3to1/6.png"",""time"":602},{""stimulus"":""img/3to1/7.png"",""time"":700},{""stimulus"":""img/3to1/8.png"",""time"":800},{""stimulus"":""img/3to1/9.png"",""time"":898},{""stimulus"":""img/3to1/10.png"",""time"":1000},{""stimulus"":""img/3to1/11.png"",""time"":1100},{""stimulus"":""img/3to1/12.png"",""time"":1200}]","[]"
"image-keyboard-response","147","210807","0.0-5.0-1.71","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/1to3/1.png","null","154","218","0.5","0.5","1","2","",""
"animation","148","212100","0.0-5.0-2.71","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","154","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":204},{""stimulus"":""img/1to2/3.png"",""time"":314},{""stimulus"":""img/1to2/4.png"",""time"":403},{""stimulus"":""img/1to2/5.png"",""time"":503},{""stimulus"":""img/1to2/6.png"",""time"":603},{""stimulus"":""img/1to2/7.png"",""time"":708},{""stimulus"":""img/1to2/8.png"",""time"":800},{""stimulus"":""img/1to2/9.png"",""time"":899},{""stimulus"":""img/1to2/10.png"",""time"":997},{""stimulus"":""img/1to2/11.png"",""time"":1107},{""stimulus"":""img/1to2/12.png"",""time"":1194}]","[]"
"image-keyboard-response","149","212163","0.0-5.0-1.72","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","59","","","","choice","","","img/2to1/1.png","2","153","312","0.5","0.5","2","3","",""
"animation","150","213460","0.0-5.0-2.72","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","153","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":107},{""stimulus"":""img/2to3/2.png"",""time"":207},{""stimulus"":""img/2to3/3.png"",""time"":307},{""stimulus"":""img/2to3/4.png"",""time"":407},{""stimulus"":""img/2to3/5.png"",""time"":507},{""stimulus"":""img/2to3/6.png"",""time"":607},{""stimulus"":""img/2to3/7.png"",""time"":702},{""stimulus"":""img/2to3/8.png"",""time"":807},{""stimulus"":""img/2to3/9.png"",""time"":897},{""stimulus"":""img/2to3/10.png"",""time"":1007},{""stimulus"":""img/2to3/11.png"",""time"":1101},{""stimulus"":""img/2to3/12.png"",""time"":1197}]","[]"
"image-keyboard-response","151","213841","0.0-5.0-1.73","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/3to2/1.png","null","152","370","0.5","0.5","3","2","",""
"animation","152","215137","0.0-5.0-2.73","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","152","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":203},{""stimulus"":""img/3to2/3.png"",""time"":304},{""stimulus"":""img/3to2/4.png"",""time"":403},{""stimulus"":""img/3to2/5.png"",""time"":513},{""stimulus"":""img/3to2/6.png"",""time"":603},{""stimulus"":""img/3to2/7.png"",""time"":703},{""stimulus"":""img/3to2/8.png"",""time"":805},{""stimulus"":""img/3to2/9.png"",""time"":903},{""stimulus"":""img/3to2/10.png"",""time"":993},{""stimulus"":""img/3to2/11.png"",""time"":1096},{""stimulus"":""img/3to2/12.png"",""time"":1196}]","[]"
"image-keyboard-response","153","215683","0.0-5.0-1.74","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","546","","","","choice","","","img/2to1/1.png","1","151","331","0.5","0.5","2","1","",""
"animation","154","216977","0.0-5.0-2.74","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","151","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":107},{""stimulus"":""img/2to1/2.png"",""time"":206},{""stimulus"":""img/2to1/3.png"",""time"":304},{""stimulus"":""img/2to1/4.png"",""time"":405},{""stimulus"":""img/2to1/5.png"",""time"":504},{""stimulus"":""img/2to1/6.png"",""time"":604},{""stimulus"":""img/2to1/7.png"",""time"":704},{""stimulus"":""img/2to1/8.png"",""time"":804},{""stimulus"":""img/2to1/9.png"",""time"":894},{""stimulus"":""img/2to1/10.png"",""time"":998},{""stimulus"":""img/2to1/11.png"",""time"":1094},{""stimulus"":""img/2to1/12.png"",""time"":1194}]","[]"
"image-keyboard-response","155","217567","0.0-5.0-1.75","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/1to3/1.png","null","150","581","0.5","0.5","1","2","",""
"animation","156","218860","0.0-5.0-2.75","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","150","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":210},{""stimulus"":""img/1to2/3.png"",""time"":310},{""stimulus"":""img/1to2/4.png"",""time"":407},{""stimulus"":""img/1to2/5.png"",""time"":500},{""stimulus"":""img/1to2/6.png"",""time"":603},{""stimulus"":""img/1to2/7.png"",""time"":709},{""stimulus"":""img/1to2/8.png"",""time"":800},{""stimulus"":""img/1to2/9.png"",""time"":903},{""stimulus"":""img/1to2/10.png"",""time"":994},{""stimulus"":""img/1to2/11.png"",""time"":1181},{""stimulus"":""img/1to2/12.png"",""time"":1194}]","[]"
"image-keyboard-response","157","218891","0.0-5.0-1.76","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","30","","","","choice","","","img/2to1/1.png","2","149","495","0.5","0.1","2","3","",""
"animation","158","220187","0.0-5.0-2.76","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","","","","","","","","","","149","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":109},{""stimulus"":""img/2to3/2.png"",""time"":213},{""stimulus"":""img/2to3/3.png"",""time"":303},{""stimulus"":""img/2to3/4.png"",""time"":403},{""stimulus"":""img/2to3/5.png"",""time"":503},{""stimulus"":""img/2to3/6.png"",""time"":603},{""stimulus"":""img/2to3/7.png"",""time"":703},{""stimulus"":""img/2to3/8.png"",""time"":803},{""stimulus"":""img/2to3/9.png"",""time"":903},{""stimulus"":""img/2to3/10.png"",""time"":1003},{""stimulus"":""img/2to3/11.png"",""time"":1096},{""stimulus"":""img/2to3/12.png"",""time"":1196}]","[]"
"image-keyboard-response","159","220378","0.0-5.0-1.77","62e19208352cd518d7b2f085","bdp_cybrbll","Sat Mar 25 2023 19:25:49 GMT-0400 (Eastern Daylight Time)","472381","3","1","","null","","","","observe","","","img/3to2/1.png","null","148","177","0.5","0.1","3","1","",""
