"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","animation","30","50956","0.0-5.0-2.12","","","","","","213","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":107},{""stimulus"":""img/3to2/2.png"",""time"":216},{""stimulus"":""img/3to2/3.png"",""time"":325},{""stimulus"":""img/3to2/4.png"",""time"":433},{""stimulus"":""img/3to2/5.png"",""time"":543},{""stimulus"":""img/3to2/6.png"",""time"":653},{""stimulus"":""img/3to2/7.png"",""time"":762},{""stimulus"":""img/3to2/8.png"",""time"":868},{""stimulus"":""img/3to2/9.png"",""time"":978},{""stimulus"":""img/3to2/10.png"",""time"":1088},{""stimulus"":""img/3to2/11.png"",""time"":1196},{""stimulus"":""img/3to2/12.png"",""time"":1304}]","[]"
"","","","choice","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","image-keyboard-response","31","51349","0.0-5.0-1.13","","393","","img/2to1/1.png","1","212","532","0.5","0.5","2","1","",""
"","","","","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","animation","32","52756","0.0-5.0-2.13","","","","","","212","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":102},{""stimulus"":""img/2to1/2.png"",""time"":211},{""stimulus"":""img/2to1/3.png"",""time"":319},{""stimulus"":""img/2to1/4.png"",""time"":428},{""stimulus"":""img/2to1/5.png"",""time"":538},{""stimulus"":""img/2to1/6.png"",""time"":645},{""stimulus"":""img/2to1/7.png"",""time"":756},{""stimulus"":""img/2to1/8.png"",""time"":864},{""stimulus"":""img/2to1/9.png"",""time"":972},{""stimulus"":""img/2to1/10.png"",""time"":1082},{""stimulus"":""img/2to1/11.png"",""time"":1190},{""stimulus"":""img/2to1/12.png"",""time"":1298}]","[]"
"","","","observe","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","image-keyboard-response","33","53250","0.0-5.0-1.14","","null","","img/1to3/1.png","null","211","488","0.5","0.5","1","2","",""
"","","","","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","animation","34","54662","0.0-5.0-2.14","","","","","","211","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":218},{""stimulus"":""img/1to2/3.png"",""time"":326},{""stimulus"":""img/1to2/4.png"",""time"":435},{""stimulus"":""img/1to2/5.png"",""time"":543},{""stimulus"":""img/1to2/6.png"",""time"":652},{""stimulus"":""img/1to2/7.png"",""time"":761},{""stimulus"":""img/1to2/8.png"",""time"":870},{""stimulus"":""img/1to2/9.png"",""time"":977},{""stimulus"":""img/1to2/10.png"",""time"":1087},{""stimulus"":""img/1to2/11.png"",""time"":1194},{""stimulus"":""img/1to2/12.png"",""time"":1304}]","[]"
"","","","choice","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","image-keyboard-response","35","55031","0.0-5.0-1.15","","369","","img/2to1/1.png","2","210","571","0.5","0.5","2","3","",""
"","","","","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","animation","36","56445","0.0-5.0-2.15","","","","","","210","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":109},{""stimulus"":""img/2to3/2.png"",""time"":217},{""stimulus"":""img/2to3/3.png"",""time"":326},{""stimulus"":""img/2to3/4.png"",""time"":434},{""stimulus"":""img/2to3/5.png"",""time"":544},{""stimulus"":""img/2to3/6.png"",""time"":651},{""stimulus"":""img/2to3/7.png"",""time"":760},{""stimulus"":""img/2to3/8.png"",""time"":869},{""stimulus"":""img/2to3/9.png"",""time"":977},{""stimulus"":""img/2to3/10.png"",""time"":1085},{""stimulus"":""img/2to3/11.png"",""time"":1194},{""stimulus"":""img/2to3/12.png"",""time"":1303}]","[]"
"","","","observe","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","image-keyboard-response","37","57915","0.0-5.0-1.16","","null","","img/3to2/1.png","null","209","1458","0.5","0.5","3","1","",""
"","","","","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","animation","38","59324","0.0-5.0-2.16","","","","","","209","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":109},{""stimulus"":""img/3to1/2.png"",""time"":217},{""stimulus"":""img/3to1/3.png"",""time"":326},{""stimulus"":""img/3to1/4.png"",""time"":435},{""stimulus"":""img/3to1/5.png"",""time"":543},{""stimulus"":""img/3to1/6.png"",""time"":654},{""stimulus"":""img/3to1/7.png"",""time"":761},{""stimulus"":""img/3to1/8.png"",""time"":870},{""stimulus"":""img/3to1/9.png"",""time"":977},{""stimulus"":""img/3to1/10.png"",""time"":1086},{""stimulus"":""img/3to1/11.png"",""time"":1194},{""stimulus"":""img/3to1/12.png"",""time"":1301}]","[]"
"","","","observe","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","image-keyboard-response","39","60241","0.0-5.0-1.17","","null","","img/1to3/1.png","null","208","911","0.5","0.5","1","3","",""
"","","","","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","animation","40","61657","0.0-5.0-2.17","","","","","","208","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":218},{""stimulus"":""img/1to3/3.png"",""time"":327},{""stimulus"":""img/1to3/4.png"",""time"":437},{""stimulus"":""img/1to3/5.png"",""time"":545},{""stimulus"":""img/1to3/6.png"",""time"":654},{""stimulus"":""img/1to3/7.png"",""time"":762},{""stimulus"":""img/1to3/8.png"",""time"":873},{""stimulus"":""img/1to3/9.png"",""time"":982},{""stimulus"":""img/1to3/10.png"",""time"":1091},{""stimulus"":""img/1to3/11.png"",""time"":1199},{""stimulus"":""img/1to3/12.png"",""time"":1308}]","[]"
"","","","observe","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","image-keyboard-response","41","61999","0.0-5.0-1.18","","null","","img/3to2/1.png","null","207","329","0.5","0.5","3","1","",""
"","","","","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","animation","42","63416","0.0-5.0-2.18","","","","","","207","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":109},{""stimulus"":""img/3to1/2.png"",""time"":217},{""stimulus"":""img/3to1/3.png"",""time"":324},{""stimulus"":""img/3to1/4.png"",""time"":433},{""stimulus"":""img/3to1/5.png"",""time"":544},{""stimulus"":""img/3to1/6.png"",""time"":652},{""stimulus"":""img/3to1/7.png"",""time"":761},{""stimulus"":""img/3to1/8.png"",""time"":872},{""stimulus"":""img/3to1/9.png"",""time"":979},{""stimulus"":""img/3to1/10.png"",""time"":1090},{""stimulus"":""img/3to1/11.png"",""time"":1199},{""stimulus"":""img/3to1/12.png"",""time"":1308}]","[]"
"","","","observe","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","image-keyboard-response","43","63742","0.0-5.0-1.19","","null","","img/1to3/1.png","null","206","321","0.5","0.5","1","3","",""
"","","","","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","animation","44","65154","0.0-5.0-2.19","","","","","","206","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":108},{""stimulus"":""img/1to3/2.png"",""time"":217},{""stimulus"":""img/1to3/3.png"",""time"":326},{""stimulus"":""img/1to3/4.png"",""time"":435},{""stimulus"":""img/1to3/5.png"",""time"":543},{""stimulus"":""img/1to3/6.png"",""time"":653},{""stimulus"":""img/1to3/7.png"",""time"":762},{""stimulus"":""img/1to3/8.png"",""time"":870},{""stimulus"":""img/1to3/9.png"",""time"":978},{""stimulus"":""img/1to3/10.png"",""time"":1086},{""stimulus"":""img/1to3/11.png"",""time"":1194},{""stimulus"":""img/1to3/12.png"",""time"":1304}]","[]"
"","","","observe","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","image-keyboard-response","45","65962","0.0-5.0-1.20","","null","","img/3to2/1.png","null","205","799","0.5","0.5","3","2","",""
"","","","","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","animation","46","67372","0.0-5.0-2.20","","","","","","205","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":217},{""stimulus"":""img/3to2/3.png"",""time"":324},{""stimulus"":""img/3to2/4.png"",""time"":434},{""stimulus"":""img/3to2/5.png"",""time"":543},{""stimulus"":""img/3to2/6.png"",""time"":650},{""stimulus"":""img/3to2/7.png"",""time"":758},{""stimulus"":""img/3to2/8.png"",""time"":868},{""stimulus"":""img/3to2/9.png"",""time"":975},{""stimulus"":""img/3to2/10.png"",""time"":1085},{""stimulus"":""img/3to2/11.png"",""time"":1194},{""stimulus"":""img/3to2/12.png"",""time"":1301}]","[]"
"","","","choice","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","image-keyboard-response","47","67675","0.0-5.0-1.21","","302","","img/2to1/1.png","1","204","347","0.5","0.5","2","1","",""
"","","","","63ea5b93d1c6d38e1f57dcfa","bdp_cybrbll","Sun Apr 09 2023 20:17:46 GMT-0400 (Eastern Daylight Time)","450618","3","1","animation","48","69075","0.0-5.0-2.21","","","","","","204","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":99},{""stimulus"":""img/2to1/2.png"",""time"":207},{""stimulus"":""img/2to1/3.png"",""time"":316},{""stimulus"":""img/2to1/4.png"",""time"":424},{""stimulus"":""img/2to1/5.png"",""time"":531},{""stimulus"":""img/2to1/6.png"",""time"":640},{""stimulus"":""img/2to1/7.png"",""time"":749},{""stimulus"":""img/2to1/8.png"",""time"":858},{""stimulus"":""img/2to1/9.png"",""time"":967},{""stimulus"":""img/2to1/10.png"",""time"":1075},{""stimulus"":""img/2to1/11.png"",""time"":1184},{""stimulus"":""img/2to1/12.png"",""time"":1291}]","[]"
