"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","8","0.0-0.0","63d42c21dc6f4d60e34cc337","bdp_cybrbll","Sat Mar 25 2023 10:24:30 GMT-0500 (Central Daylight Time)","448621","1","3","","","","","","","","","","","","","","","","",""
"instructions","1","7692","0.0-1.0","63d42c21dc6f4d60e34cc337","bdp_cybrbll","Sat Mar 25 2023 10:24:30 GMT-0500 (Central Daylight Time)","448621","1","3","[{""page_index"":0,""viewing_time"":7683}]","7683","","","","","","","","","","","","","","",""
"","","","","63d42c21dc6f4d60e34cc337","bdp_cybrbll","Sat Mar 25 2023 10:24:30 GMT-0500 (Central Daylight Time)","448621","1","3","","","fullscreenenter","2","11410","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","12388","0.0-2.0","63d42c21dc6f4d60e34cc337","bdp_cybrbll","Sat Mar 25 2023 10:24:30 GMT-0500 (Central Daylight Time)","448621","1","3","","","","","","","true","","","","","","","","","",""
"instructions","3","46548","0.0-4.0","63d42c21dc6f4d60e34cc337","bdp_cybrbll","Sat Mar 25 2023 10:24:30 GMT-0500 (Central Daylight Time)","448621","1","3","[{""page_index"":0,""viewing_time"":34159}]","34159","","","","","","","","","","","","","","",""
"image-keyboard-response","4","47437","0.0-5.0-1.0","63d42c21dc6f4d60e34cc337","bdp_cybrbll","Sat Mar 25 2023 10:24:30 GMT-0500 (Central Daylight Time)","448621","1","3","","885","","","","choice","","img/2to1/1.png","2","225","811","0.5","0.5","2","3","",""
"animation","5","48732","0.0-5.0-2.0","63d42c21dc6f4d60e34cc337","bdp_cybrbll","Sat Mar 25 2023 10:24:30 GMT-0500 (Central Daylight Time)","448621","1","3","","","","","","","","","","225","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":102},{""stimulus"":""img/2to3/2.png"",""time"":206},{""stimulus"":""img/2to3/3.png"",""time"":302},{""stimulus"":""img/2to3/4.png"",""time"":399},{""stimulus"":""img/2to3/5.png"",""time"":502},{""stimulus"":""img/2to3/6.png"",""time"":597},{""stimulus"":""img/2to3/7.png"",""time"":696},{""stimulus"":""img/2to3/8.png"",""time"":798},{""stimulus"":""img/2to3/9.png"",""time"":894},{""stimulus"":""img/2to3/10.png"",""time"":998},{""stimulus"":""img/2to3/11.png"",""time"":1094},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","6","48980","0.0-5.0-1.1","63d42c21dc6f4d60e34cc337","bdp_cybrbll","Sat Mar 25 2023 10:24:30 GMT-0500 (Central Daylight Time)","448621","1","3","","null","","","","observe","","img/3to2/1.png","null","224","245","0.5","0.5","3","2","",""
"animation","7","50276","0.0-5.0-2.1","63d42c21dc6f4d60e34cc337","bdp_cybrbll","Sat Mar 25 2023 10:24:30 GMT-0500 (Central Daylight Time)","448621","1","3","","","","","","","","","","224","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":103},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":303},{""stimulus"":""img/3to2/4.png"",""time"":399},{""stimulus"":""img/3to2/5.png"",""time"":503},{""stimulus"":""img/3to2/6.png"",""time"":599},{""stimulus"":""img/3to2/7.png"",""time"":695},{""stimulus"":""img/3to2/8.png"",""time"":799},{""stimulus"":""img/3to2/9.png"",""time"":895},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1095},{""stimulus"":""img/3to2/12.png"",""time"":1192}]","[]"
"image-keyboard-response","8","50392","0.0-5.0-1.2","63d42c21dc6f4d60e34cc337","bdp_cybrbll","Sat Mar 25 2023 10:24:30 GMT-0500 (Central Daylight Time)","448621","1","3","","115","","","","choice","","img/2to1/1.png","2","223","331","0.5","0.5","2","3","",""
"animation","9","51685","0.0-5.0-2.2","63d42c21dc6f4d60e34cc337","bdp_cybrbll","Sat Mar 25 2023 10:24:30 GMT-0500 (Central Daylight Time)","448621","1","3","","","","","","","","","","223","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":107},{""stimulus"":""img/2to3/2.png"",""time"":202},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":403},{""stimulus"":""img/2to3/5.png"",""time"":499},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":699},{""stimulus"":""img/2to3/8.png"",""time"":795},{""stimulus"":""img/2to3/9.png"",""time"":899},{""stimulus"":""img/2to3/10.png"",""time"":995},{""stimulus"":""img/2to3/11.png"",""time"":1092},{""stimulus"":""img/2to3/12.png"",""time"":1195}]","[]"
"image-keyboard-response","10","52428","0.0-5.0-1.3","63d42c21dc6f4d60e34cc337","bdp_cybrbll","Sat Mar 25 2023 10:24:30 GMT-0500 (Central Daylight Time)","448621","1","3","","null","","","","observe","","img/3to2/1.png","null","222","736","0.5","0.5","3","1","",""
