"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","14","65224","0.0-5.0-2.4","","","","","","221","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":107},{""stimulus"":""img/2to3/2.png"",""time"":218},{""stimulus"":""img/2to3/3.png"",""time"":328},{""stimulus"":""img/2to3/4.png"",""time"":440},{""stimulus"":""img/2to3/5.png"",""time"":551},{""stimulus"":""img/2to3/6.png"",""time"":661},{""stimulus"":""img/2to3/7.png"",""time"":771},{""stimulus"":""img/2to3/8.png"",""time"":882},{""stimulus"":""img/2to3/9.png"",""time"":992},{""stimulus"":""img/2to3/10.png"",""time"":1103},{""stimulus"":""img/2to3/11.png"",""time"":1211},{""stimulus"":""img/2to3/12.png"",""time"":1322}]","[]"
"","","","observe","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","15","65729","0.0-5.0-1.5","","null","","img/3to2/1.png","null","220","502","0.5","0.5","3","2","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","16","67161","0.0-5.0-2.5","","","","","","220","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":221},{""stimulus"":""img/3to2/3.png"",""time"":328},{""stimulus"":""img/3to2/4.png"",""time"":440},{""stimulus"":""img/3to2/5.png"",""time"":550},{""stimulus"":""img/3to2/6.png"",""time"":659},{""stimulus"":""img/3to2/7.png"",""time"":769},{""stimulus"":""img/3to2/8.png"",""time"":880},{""stimulus"":""img/3to2/9.png"",""time"":991},{""stimulus"":""img/3to2/10.png"",""time"":1101},{""stimulus"":""img/3to2/11.png"",""time"":1211},{""stimulus"":""img/3to2/12.png"",""time"":1322}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","17","67532","0.0-5.0-1.6","","371","","img/2to1/1.png","1","219","289","0.5","0.5","2","1","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","18","68954","0.0-5.0-2.6","","","","","","219","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":210},{""stimulus"":""img/2to1/3.png"",""time"":319},{""stimulus"":""img/2to1/4.png"",""time"":428},{""stimulus"":""img/2to1/5.png"",""time"":539},{""stimulus"":""img/2to1/6.png"",""time"":650},{""stimulus"":""img/2to1/7.png"",""time"":760},{""stimulus"":""img/2to1/8.png"",""time"":872},{""stimulus"":""img/2to1/9.png"",""time"":983},{""stimulus"":""img/2to1/10.png"",""time"":1093},{""stimulus"":""img/2to1/11.png"",""time"":1203},{""stimulus"":""img/2to1/12.png"",""time"":1312}]","[]"
"","","","observe","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","19","69755","0.0-5.0-1.7","","null","","img/1to3/1.png","null","218","788","0.5","0.5","1","3","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","20","71190","0.0-5.0-2.7","","","","","","218","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":219},{""stimulus"":""img/1to3/3.png"",""time"":329},{""stimulus"":""img/1to3/4.png"",""time"":439},{""stimulus"":""img/1to3/5.png"",""time"":548},{""stimulus"":""img/1to3/6.png"",""time"":658},{""stimulus"":""img/1to3/7.png"",""time"":769},{""stimulus"":""img/1to3/8.png"",""time"":881},{""stimulus"":""img/1to3/9.png"",""time"":991},{""stimulus"":""img/1to3/10.png"",""time"":1102},{""stimulus"":""img/1to3/11.png"",""time"":1215},{""stimulus"":""img/1to3/12.png"",""time"":1324}]","[]"
"","","","observe","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","21","71933","0.0-5.0-1.8","","null","","img/3to2/1.png","null","217","735","0.5","0.5","3","2","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","22","73361","0.0-5.0-2.8","","","","","","217","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":110},{""stimulus"":""img/3to2/2.png"",""time"":222},{""stimulus"":""img/3to2/3.png"",""time"":331},{""stimulus"":""img/3to2/4.png"",""time"":442},{""stimulus"":""img/3to2/5.png"",""time"":552},{""stimulus"":""img/3to2/6.png"",""time"":663},{""stimulus"":""img/3to2/7.png"",""time"":771},{""stimulus"":""img/3to2/8.png"",""time"":881},{""stimulus"":""img/3to2/9.png"",""time"":991},{""stimulus"":""img/3to2/10.png"",""time"":1098},{""stimulus"":""img/3to2/11.png"",""time"":1208},{""stimulus"":""img/3to2/12.png"",""time"":1320}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","23","73924","0.0-5.0-1.9","","561","","img/2to1/1.png","2","216","206","0.5","0.5","2","3","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","24","75300","0.0-5.0-2.9","","","","","","216","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":111},{""stimulus"":""img/2to3/2.png"",""time"":222},{""stimulus"":""img/2to3/3.png"",""time"":333},{""stimulus"":""img/2to3/4.png"",""time"":433},{""stimulus"":""img/2to3/5.png"",""time"":547},{""stimulus"":""img/2to3/6.png"",""time"":647},{""stimulus"":""img/2to3/7.png"",""time"":747},{""stimulus"":""img/2to3/8.png"",""time"":851},{""stimulus"":""img/2to3/9.png"",""time"":970},{""stimulus"":""img/2to3/10.png"",""time"":1070},{""stimulus"":""img/2to3/11.png"",""time"":1170},{""stimulus"":""img/2to3/12.png"",""time"":1271}]","[]"
"","","","observe","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","25","75744","0.0-5.0-1.10","","null","","img/3to2/1.png","null","215","440","0.5","0.5","3","1","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","26","77174","0.0-5.0-2.10","","","","","","215","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":218},{""stimulus"":""img/3to1/3.png"",""time"":331},{""stimulus"":""img/3to1/4.png"",""time"":440},{""stimulus"":""img/3to1/5.png"",""time"":552},{""stimulus"":""img/3to1/6.png"",""time"":662},{""stimulus"":""img/3to1/7.png"",""time"":771},{""stimulus"":""img/3to1/8.png"",""time"":881},{""stimulus"":""img/3to1/9.png"",""time"":990},{""stimulus"":""img/3to1/10.png"",""time"":1100},{""stimulus"":""img/3to1/11.png"",""time"":1210},{""stimulus"":""img/3to1/12.png"",""time"":1320}]","[]"
"","","","observe","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","27","78200","0.0-5.0-1.11","","null","","img/1to3/1.png","null","214","1010","0.5","0.5","1","3","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","28","79630","0.0-5.0-2.11","","","","","","214","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":112},{""stimulus"":""img/1to3/2.png"",""time"":221},{""stimulus"":""img/1to3/3.png"",""time"":330},{""stimulus"":""img/1to3/4.png"",""time"":440},{""stimulus"":""img/1to3/5.png"",""time"":549},{""stimulus"":""img/1to3/6.png"",""time"":661},{""stimulus"":""img/1to3/7.png"",""time"":769},{""stimulus"":""img/1to3/8.png"",""time"":879},{""stimulus"":""img/1to3/9.png"",""time"":988},{""stimulus"":""img/1to3/10.png"",""time"":1098},{""stimulus"":""img/1to3/11.png"",""time"":1209},{""stimulus"":""img/1to3/12.png"",""time"":1319}]","[]"
"","","","observe","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","29","79947","0.0-5.0-1.12","","null","","img/3to2/1.png","null","213","310","0.5","0.5","3","1","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","30","81380","0.0-5.0-2.12","","","","","","213","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":112},{""stimulus"":""img/3to1/2.png"",""time"":221},{""stimulus"":""img/3to1/3.png"",""time"":331},{""stimulus"":""img/3to1/4.png"",""time"":442},{""stimulus"":""img/3to1/5.png"",""time"":552},{""stimulus"":""img/3to1/6.png"",""time"":663},{""stimulus"":""img/3to1/7.png"",""time"":773},{""stimulus"":""img/3to1/8.png"",""time"":884},{""stimulus"":""img/3to1/9.png"",""time"":995},{""stimulus"":""img/3to1/10.png"",""time"":1107},{""stimulus"":""img/3to1/11.png"",""time"":1214},{""stimulus"":""img/3to1/12.png"",""time"":1324}]","[]"
"","","","observe","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","31","82076","0.0-5.0-1.13","","null","","img/1to3/1.png","null","212","693","0.5","0.5","1","3","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","32","83515","0.0-5.0-2.13","","","","","","212","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":222},{""stimulus"":""img/1to3/3.png"",""time"":333},{""stimulus"":""img/1to3/4.png"",""time"":444},{""stimulus"":""img/1to3/5.png"",""time"":554},{""stimulus"":""img/1to3/6.png"",""time"":664},{""stimulus"":""img/1to3/7.png"",""time"":774},{""stimulus"":""img/1to3/8.png"",""time"":884},{""stimulus"":""img/1to3/9.png"",""time"":996},{""stimulus"":""img/1to3/10.png"",""time"":1107},{""stimulus"":""img/1to3/11.png"",""time"":1218},{""stimulus"":""img/1to3/12.png"",""time"":1328}]","[]"
"","","","observe","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","33","84053","0.0-5.0-1.14","","null","","img/3to2/1.png","null","211","526","0.5","0.5","3","2","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","34","85487","0.0-5.0-2.14","","","","","","211","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":113},{""stimulus"":""img/3to2/2.png"",""time"":223},{""stimulus"":""img/3to2/3.png"",""time"":331},{""stimulus"":""img/3to2/4.png"",""time"":442},{""stimulus"":""img/3to2/5.png"",""time"":551},{""stimulus"":""img/3to2/6.png"",""time"":661},{""stimulus"":""img/3to2/7.png"",""time"":772},{""stimulus"":""img/3to2/8.png"",""time"":882},{""stimulus"":""img/3to2/9.png"",""time"":993},{""stimulus"":""img/3to2/10.png"",""time"":1103},{""stimulus"":""img/3to2/11.png"",""time"":1212},{""stimulus"":""img/3to2/12.png"",""time"":1325}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","35","85824","0.0-5.0-1.15","","335","","img/2to1/1.png","1","210","833","0.5","0.5","2","1","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","36","87254","0.0-5.0-2.15","","","","","","210","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":105},{""stimulus"":""img/2to1/2.png"",""time"":216},{""stimulus"":""img/2to1/3.png"",""time"":328},{""stimulus"":""img/2to1/4.png"",""time"":437},{""stimulus"":""img/2to1/5.png"",""time"":546},{""stimulus"":""img/2to1/6.png"",""time"":657},{""stimulus"":""img/2to1/7.png"",""time"":767},{""stimulus"":""img/2to1/8.png"",""time"":878},{""stimulus"":""img/2to1/9.png"",""time"":988},{""stimulus"":""img/2to1/10.png"",""time"":1100},{""stimulus"":""img/2to1/11.png"",""time"":1210},{""stimulus"":""img/2to1/12.png"",""time"":1319}]","[]"
"","","","observe","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","37","87837","0.0-5.0-1.16","","null","","img/1to3/1.png","null","209","569","0.5","0.5","1","2","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","38","89269","0.0-5.0-2.16","","","","","","209","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":220},{""stimulus"":""img/1to2/3.png"",""time"":330},{""stimulus"":""img/1to2/4.png"",""time"":439},{""stimulus"":""img/1to2/5.png"",""time"":549},{""stimulus"":""img/1to2/6.png"",""time"":658},{""stimulus"":""img/1to2/7.png"",""time"":769},{""stimulus"":""img/1to2/8.png"",""time"":880},{""stimulus"":""img/1to2/9.png"",""time"":992},{""stimulus"":""img/1to2/10.png"",""time"":1103},{""stimulus"":""img/1to2/11.png"",""time"":1212},{""stimulus"":""img/1to2/12.png"",""time"":1322}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","39","89564","0.0-5.0-1.17","","295","","img/2to1/1.png","2","208","731","0.5","0.5","2","3","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","40","90984","0.0-5.0-2.17","","","","","","208","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":99},{""stimulus"":""img/2to3/2.png"",""time"":210},{""stimulus"":""img/2to3/3.png"",""time"":319},{""stimulus"":""img/2to3/4.png"",""time"":428},{""stimulus"":""img/2to3/5.png"",""time"":539},{""stimulus"":""img/2to3/6.png"",""time"":651},{""stimulus"":""img/2to3/7.png"",""time"":760},{""stimulus"":""img/2to3/8.png"",""time"":870},{""stimulus"":""img/2to3/9.png"",""time"":980},{""stimulus"":""img/2to3/10.png"",""time"":1089},{""stimulus"":""img/2to3/11.png"",""time"":1199},{""stimulus"":""img/2to3/12.png"",""time"":1309}]","[]"
"","","","observe","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","41","91774","0.0-5.0-1.18","","null","","img/3to2/1.png","null","207","787","0.5","0.5","3","2","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","42","93198","0.0-5.0-2.18","","","","","","207","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":217},{""stimulus"":""img/3to2/3.png"",""time"":327},{""stimulus"":""img/3to2/4.png"",""time"":438},{""stimulus"":""img/3to2/5.png"",""time"":546},{""stimulus"":""img/3to2/6.png"",""time"":657},{""stimulus"":""img/3to2/7.png"",""time"":764},{""stimulus"":""img/3to2/8.png"",""time"":874},{""stimulus"":""img/3to2/9.png"",""time"":984},{""stimulus"":""img/3to2/10.png"",""time"":1094},{""stimulus"":""img/3to2/11.png"",""time"":1204},{""stimulus"":""img/3to2/12.png"",""time"":1314}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","43","93454","0.0-5.0-1.19","","255","","img/2to1/1.png","1","206","642","0.5","0.5","2","1","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","44","94879","0.0-5.0-2.19","","","","","","206","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":213},{""stimulus"":""img/2to1/3.png"",""time"":324},{""stimulus"":""img/2to1/4.png"",""time"":435},{""stimulus"":""img/2to1/5.png"",""time"":544},{""stimulus"":""img/2to1/6.png"",""time"":656},{""stimulus"":""img/2to1/7.png"",""time"":764},{""stimulus"":""img/2to1/8.png"",""time"":874},{""stimulus"":""img/2to1/9.png"",""time"":986},{""stimulus"":""img/2to1/10.png"",""time"":1095},{""stimulus"":""img/2to1/11.png"",""time"":1205},{""stimulus"":""img/2to1/12.png"",""time"":1315}]","[]"
"","","","observe","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","45","95716","0.0-5.0-1.20","","null","","img/1to3/1.png","null","205","834","0.5","0.5","1","2","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","46","97147","0.0-5.0-2.20","","","","","","205","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":111},{""stimulus"":""img/1to2/2.png"",""time"":222},{""stimulus"":""img/1to2/3.png"",""time"":332},{""stimulus"":""img/1to2/4.png"",""time"":441},{""stimulus"":""img/1to2/5.png"",""time"":552},{""stimulus"":""img/1to2/6.png"",""time"":660},{""stimulus"":""img/1to2/7.png"",""time"":771},{""stimulus"":""img/1to2/8.png"",""time"":882},{""stimulus"":""img/1to2/9.png"",""time"":991},{""stimulus"":""img/1to2/10.png"",""time"":1100},{""stimulus"":""img/1to2/11.png"",""time"":1210},{""stimulus"":""img/1to2/12.png"",""time"":1319}]","[]"
"","","","choice","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","47","97214","0.0-5.0-1.21","","66","","img/2to1/1.png","2","204","1057","0.5","0.5","2","3","",""
"","","","","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","animation","48","98637","0.0-5.0-2.21","","","","","","204","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":105},{""stimulus"":""img/2to3/2.png"",""time"":214},{""stimulus"":""img/2to3/3.png"",""time"":324},{""stimulus"":""img/2to3/4.png"",""time"":435},{""stimulus"":""img/2to3/5.png"",""time"":543},{""stimulus"":""img/2to3/6.png"",""time"":655},{""stimulus"":""img/2to3/7.png"",""time"":764},{""stimulus"":""img/2to3/8.png"",""time"":876},{""stimulus"":""img/2to3/9.png"",""time"":983},{""stimulus"":""img/2to3/10.png"",""time"":1092},{""stimulus"":""img/2to3/11.png"",""time"":1203},{""stimulus"":""img/2to3/12.png"",""time"":1313}]","[]"
"","","","observe","5bbc4bd1f83ac60001fe665e","bdp_cybrbll","Sat Mar 25 2023 18:46:02 GMT-0700 (Pacific Daylight Time)","487869","3","1","image-keyboard-response","49","99789","0.0-5.0-1.22","","null","","img/3to2/1.png","null","203","1150","0.5","0.5","3","2","",""
