"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"focus","0","0","focusevent","63b82398bbe6a599972413ad","bdp_cybrbll","Tue Mar 28 2023 10:51:49 GMT-0400 (Eastern Daylight Time)","527338","1","3","","","","","","","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_cybrbll","Tue Mar 28 2023 10:51:49 GMT-0400 (Eastern Daylight Time)","527338","1","3","pavlovia","0","13","0.0-0.0","","","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_cybrbll","Tue Mar 28 2023 10:51:49 GMT-0400 (Eastern Daylight Time)","527338","1","3","instructions","1","7096","0.0-1.0","[{""page_index"":0,""viewing_time"":7082}]","7082","","","","","","","","","","",""
"fullscreenexit","2","11607","fullscreenexit","63b82398bbe6a599972413ad","bdp_cybrbll","Tue Mar 28 2023 10:51:49 GMT-0400 (Eastern Daylight Time)","527338","1","3","","","","","","","","","","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_cybrbll","Tue Mar 28 2023 10:51:49 GMT-0400 (Eastern Daylight Time)","527338","1","3","fullscreen","2","12272","0.0-2.0","","","true","","","","","","","","","",""
"","","","fullscreenfail","63b82398bbe6a599972413ad","bdp_cybrbll","Tue Mar 28 2023 10:51:49 GMT-0400 (Eastern Daylight Time)","527338","1","3","image-keyboard-response","3","19301","0.0-3.0-0.0","","7025","","","32","","","","","","","",""
"","","","","63b82398bbe6a599972413ad","bdp_cybrbll","Tue Mar 28 2023 10:51:49 GMT-0400 (Eastern Daylight Time)","527338","1","3","instructions","4","75079","0.0-4.0","[{""page_index"":0,""viewing_time"":55514}]","55514","","","","","","","","","","",""
"","","","choice","63b82398bbe6a599972413ad","bdp_cybrbll","Tue Mar 28 2023 10:51:49 GMT-0400 (Eastern Daylight Time)","527338","1","3","image-keyboard-response","5","78005","0.0-5.0-1.0","","2923","","img/2to1/1.png","2","225","644","0.5","0.5","2","3","",""
"","","","","63b82398bbe6a599972413ad","bdp_cybrbll","Tue Mar 28 2023 10:51:49 GMT-0400 (Eastern Daylight Time)","527338","1","3","animation","6","79439","0.0-5.0-2.0","","","","","","225","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":109},{""stimulus"":""img/2to3/2.png"",""time"":223},{""stimulus"":""img/2to3/3.png"",""time"":333},{""stimulus"":""img/2to3/4.png"",""time"":443},{""stimulus"":""img/2to3/5.png"",""time"":553},{""stimulus"":""img/2to3/6.png"",""time"":663},{""stimulus"":""img/2to3/7.png"",""time"":773},{""stimulus"":""img/2to3/8.png"",""time"":882},{""stimulus"":""img/2to3/9.png"",""time"":992},{""stimulus"":""img/2to3/10.png"",""time"":1102},{""stimulus"":""img/2to3/11.png"",""time"":1212},{""stimulus"":""img/2to3/12.png"",""time"":1322}]","[]"
"","","","observe","63b82398bbe6a599972413ad","bdp_cybrbll","Tue Mar 28 2023 10:51:49 GMT-0400 (Eastern Daylight Time)","527338","1","3","image-keyboard-response","7","80072","0.0-5.0-1.1","","null","","img/3to2/1.png","null","224","616","0.5","0.5","3","2","",""
