"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","8","53334","0.0-5.0-2.1","","","","","","224","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":214},{""stimulus"":""img/1to2/3.png"",""time"":322},{""stimulus"":""img/1to2/4.png"",""time"":430},{""stimulus"":""img/1to2/5.png"",""time"":538},{""stimulus"":""img/1to2/6.png"",""time"":645},{""stimulus"":""img/1to2/7.png"",""time"":753},{""stimulus"":""img/1to2/8.png"",""time"":861},{""stimulus"":""img/1to2/9.png"",""time"":970},{""stimulus"":""img/1to2/10.png"",""time"":1078},{""stimulus"":""img/1to2/11.png"",""time"":1188},{""stimulus"":""img/1to2/12.png"",""time"":1295}]","[]"
"","","","choice","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","9","54256","0.0-5.0-1.2","","922","","img/2to1/1.png","2","223","230","0.5","0.5","2","3","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","10","55654","0.0-5.0-2.2","","","","","","223","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":208},{""stimulus"":""img/2to3/3.png"",""time"":315},{""stimulus"":""img/2to3/4.png"",""time"":424},{""stimulus"":""img/2to3/5.png"",""time"":533},{""stimulus"":""img/2to3/6.png"",""time"":640},{""stimulus"":""img/2to3/7.png"",""time"":748},{""stimulus"":""img/2to3/8.png"",""time"":854},{""stimulus"":""img/2to3/9.png"",""time"":963},{""stimulus"":""img/2to3/10.png"",""time"":1072},{""stimulus"":""img/2to3/11.png"",""time"":1180},{""stimulus"":""img/2to3/12.png"",""time"":1289}]","[]"
"","","","observe","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","11","56937","0.0-5.0-1.3","","null","","img/3to2/1.png","null","222","1268","0.5","0.5","3","2","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","12","58347","0.0-5.0-2.3","","","","","","222","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":219},{""stimulus"":""img/3to2/3.png"",""time"":327},{""stimulus"":""img/3to2/4.png"",""time"":434},{""stimulus"":""img/3to2/5.png"",""time"":542},{""stimulus"":""img/3to2/6.png"",""time"":650},{""stimulus"":""img/3to2/7.png"",""time"":759},{""stimulus"":""img/3to2/8.png"",""time"":866},{""stimulus"":""img/3to2/9.png"",""time"":975},{""stimulus"":""img/3to2/10.png"",""time"":1086},{""stimulus"":""img/3to2/11.png"",""time"":1194},{""stimulus"":""img/3to2/12.png"",""time"":1302}]","[]"
"","","","choice","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","13","58536","0.0-5.0-1.4","","189","","img/2to1/1.png","2","221","329","0.5","0.5","2","3","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","14","59945","0.0-5.0-2.4","","","","","","221","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":104},{""stimulus"":""img/2to3/2.png"",""time"":214},{""stimulus"":""img/2to3/3.png"",""time"":322},{""stimulus"":""img/2to3/4.png"",""time"":430},{""stimulus"":""img/2to3/5.png"",""time"":540},{""stimulus"":""img/2to3/6.png"",""time"":648},{""stimulus"":""img/2to3/7.png"",""time"":756},{""stimulus"":""img/2to3/8.png"",""time"":864},{""stimulus"":""img/2to3/9.png"",""time"":971},{""stimulus"":""img/2to3/10.png"",""time"":1080},{""stimulus"":""img/2to3/11.png"",""time"":1190},{""stimulus"":""img/2to3/12.png"",""time"":1299}]","[]"
"","","","observe","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","15","60690","0.0-5.0-1.5","","null","","img/3to2/1.png","null","220","736","0.5","0.5","3","1","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","16","62100","0.0-5.0-2.5","","","","","","220","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":109},{""stimulus"":""img/3to1/2.png"",""time"":218},{""stimulus"":""img/3to1/3.png"",""time"":325},{""stimulus"":""img/3to1/4.png"",""time"":434},{""stimulus"":""img/3to1/5.png"",""time"":542},{""stimulus"":""img/3to1/6.png"",""time"":651},{""stimulus"":""img/3to1/7.png"",""time"":760},{""stimulus"":""img/3to1/8.png"",""time"":868},{""stimulus"":""img/3to1/9.png"",""time"":977},{""stimulus"":""img/3to1/10.png"",""time"":1086},{""stimulus"":""img/3to1/11.png"",""time"":1194},{""stimulus"":""img/3to1/12.png"",""time"":1302}]","[]"
"","","","observe","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","17","62425","0.0-5.0-1.6","","null","","img/1to3/1.png","null","219","314","0.5","0.5","1","2","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","18","63831","0.0-5.0-2.6","","","","","","219","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":217},{""stimulus"":""img/1to2/3.png"",""time"":326},{""stimulus"":""img/1to2/4.png"",""time"":434},{""stimulus"":""img/1to2/5.png"",""time"":541},{""stimulus"":""img/1to2/6.png"",""time"":649},{""stimulus"":""img/1to2/7.png"",""time"":756},{""stimulus"":""img/1to2/8.png"",""time"":867},{""stimulus"":""img/1to2/9.png"",""time"":976},{""stimulus"":""img/1to2/10.png"",""time"":1083},{""stimulus"":""img/1to2/11.png"",""time"":1190},{""stimulus"":""img/1to2/12.png"",""time"":1298}]","[]"
"","","","choice","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","19","64346","0.0-5.0-1.7","","514","","img/2to1/1.png","1","218","416","0.5","0.5","2","1","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","20","65750","0.0-5.0-2.7","","","","","","218","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":106},{""stimulus"":""img/2to1/2.png"",""time"":213},{""stimulus"":""img/2to1/3.png"",""time"":321},{""stimulus"":""img/2to1/4.png"",""time"":429},{""stimulus"":""img/2to1/5.png"",""time"":536},{""stimulus"":""img/2to1/6.png"",""time"":645},{""stimulus"":""img/2to1/7.png"",""time"":753},{""stimulus"":""img/2to1/8.png"",""time"":861},{""stimulus"":""img/2to1/9.png"",""time"":970},{""stimulus"":""img/2to1/10.png"",""time"":1078},{""stimulus"":""img/2to1/11.png"",""time"":1186},{""stimulus"":""img/2to1/12.png"",""time"":1294}]","[]"
"","","","observe","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","21","66076","0.0-5.0-1.8","","null","","img/1to3/1.png","null","217","310","0.5","0.5","1","3","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","22","67481","0.0-5.0-2.8","","","","","","217","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":106},{""stimulus"":""img/1to3/2.png"",""time"":215},{""stimulus"":""img/1to3/3.png"",""time"":322},{""stimulus"":""img/1to3/4.png"",""time"":429},{""stimulus"":""img/1to3/5.png"",""time"":536},{""stimulus"":""img/1to3/6.png"",""time"":646},{""stimulus"":""img/1to3/7.png"",""time"":755},{""stimulus"":""img/1to3/8.png"",""time"":863},{""stimulus"":""img/1to3/9.png"",""time"":971},{""stimulus"":""img/1to3/10.png"",""time"":1079},{""stimulus"":""img/1to3/11.png"",""time"":1187},{""stimulus"":""img/1to3/12.png"",""time"":1296}]","[]"
"","","","observe","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","23","68042","0.0-5.0-1.9","","null","","img/3to2/1.png","null","216","559","0.5","0.5","3","2","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","24","69455","0.0-5.0-2.9","","","","","","216","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":218},{""stimulus"":""img/3to2/3.png"",""time"":327},{""stimulus"":""img/3to2/4.png"",""time"":435},{""stimulus"":""img/3to2/5.png"",""time"":545},{""stimulus"":""img/3to2/6.png"",""time"":654},{""stimulus"":""img/3to2/7.png"",""time"":763},{""stimulus"":""img/3to2/8.png"",""time"":872},{""stimulus"":""img/3to2/9.png"",""time"":980},{""stimulus"":""img/3to2/10.png"",""time"":1089},{""stimulus"":""img/3to2/11.png"",""time"":1197},{""stimulus"":""img/3to2/12.png"",""time"":1304}]","[]"
"","","","choice","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","25","70359","0.0-5.0-1.10","","903","","img/2to1/1.png","2","215","292","0.5","0.5","2","3","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","26","71767","0.0-5.0-2.10","","","","","","215","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":106},{""stimulus"":""img/2to3/2.png"",""time"":214},{""stimulus"":""img/2to3/3.png"",""time"":323},{""stimulus"":""img/2to3/4.png"",""time"":431},{""stimulus"":""img/2to3/5.png"",""time"":540},{""stimulus"":""img/2to3/6.png"",""time"":647},{""stimulus"":""img/2to3/7.png"",""time"":756},{""stimulus"":""img/2to3/8.png"",""time"":865},{""stimulus"":""img/2to3/9.png"",""time"":974},{""stimulus"":""img/2to3/10.png"",""time"":1083},{""stimulus"":""img/2to3/11.png"",""time"":1191},{""stimulus"":""img/2to3/12.png"",""time"":1298}]","[]"
"","","","observe","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","27","72868","0.0-5.0-1.11","","null","","img/3to2/1.png","null","214","1092","0.5","0.5","3","1","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","28","74278","0.0-5.0-2.11","","","","","","214","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":111},{""stimulus"":""img/3to1/2.png"",""time"":216},{""stimulus"":""img/3to1/3.png"",""time"":324},{""stimulus"":""img/3to1/4.png"",""time"":434},{""stimulus"":""img/3to1/5.png"",""time"":543},{""stimulus"":""img/3to1/6.png"",""time"":651},{""stimulus"":""img/3to1/7.png"",""time"":757},{""stimulus"":""img/3to1/8.png"",""time"":868},{""stimulus"":""img/3to1/9.png"",""time"":977},{""stimulus"":""img/3to1/10.png"",""time"":1085},{""stimulus"":""img/3to1/11.png"",""time"":1197},{""stimulus"":""img/3to1/12.png"",""time"":1302}]","[]"
"","","","observe","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","29","75377","0.0-5.0-1.12","","null","","img/1to3/1.png","null","213","1094","0.5","0.5","1","2","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","30","76803","0.0-5.0-2.12","","","","","","213","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":219},{""stimulus"":""img/1to2/3.png"",""time"":329},{""stimulus"":""img/1to2/4.png"",""time"":438},{""stimulus"":""img/1to2/5.png"",""time"":547},{""stimulus"":""img/1to2/6.png"",""time"":658},{""stimulus"":""img/1to2/7.png"",""time"":765},{""stimulus"":""img/1to2/8.png"",""time"":872},{""stimulus"":""img/1to2/9.png"",""time"":982},{""stimulus"":""img/1to2/10.png"",""time"":1092},{""stimulus"":""img/1to2/11.png"",""time"":1205},{""stimulus"":""img/1to2/12.png"",""time"":1314}]","[]"
"","","","choice","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","31","77080","0.0-5.0-1.13","","277","","img/2to1/1.png","1","212","358","0.5","0.5","2","1","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","32","78504","0.0-5.0-2.13","","","","","","212","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":109},{""stimulus"":""img/2to1/2.png"",""time"":220},{""stimulus"":""img/2to1/3.png"",""time"":330},{""stimulus"":""img/2to1/4.png"",""time"":441},{""stimulus"":""img/2to1/5.png"",""time"":549},{""stimulus"":""img/2to1/6.png"",""time"":656},{""stimulus"":""img/2to1/7.png"",""time"":764},{""stimulus"":""img/2to1/8.png"",""time"":874},{""stimulus"":""img/2to1/9.png"",""time"":986},{""stimulus"":""img/2to1/10.png"",""time"":1096},{""stimulus"":""img/2to1/11.png"",""time"":1206},{""stimulus"":""img/2to1/12.png"",""time"":1315}]","[]"
"","","","observe","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","33","78817","0.0-5.0-1.14","","null","","img/1to3/1.png","null","211","309","0.5","0.5","1","3","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","34","80233","0.0-5.0-2.14","","","","","","211","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":219},{""stimulus"":""img/1to3/3.png"",""time"":328},{""stimulus"":""img/1to3/4.png"",""time"":435},{""stimulus"":""img/1to3/5.png"",""time"":544},{""stimulus"":""img/1to3/6.png"",""time"":655},{""stimulus"":""img/1to3/7.png"",""time"":763},{""stimulus"":""img/1to3/8.png"",""time"":872},{""stimulus"":""img/1to3/9.png"",""time"":982},{""stimulus"":""img/1to3/10.png"",""time"":1092},{""stimulus"":""img/1to3/11.png"",""time"":1201},{""stimulus"":""img/1to3/12.png"",""time"":1308}]","[]"
"","","","observe","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","35","80484","0.0-5.0-1.15","","null","","img/3to2/1.png","null","210","243","0.5","0.5","3","2","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","36","81905","0.0-5.0-2.15","","","","","","210","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":111},{""stimulus"":""img/3to2/2.png"",""time"":219},{""stimulus"":""img/3to2/3.png"",""time"":326},{""stimulus"":""img/3to2/4.png"",""time"":435},{""stimulus"":""img/3to2/5.png"",""time"":545},{""stimulus"":""img/3to2/6.png"",""time"":656},{""stimulus"":""img/3to2/7.png"",""time"":763},{""stimulus"":""img/3to2/8.png"",""time"":873},{""stimulus"":""img/3to2/9.png"",""time"":980},{""stimulus"":""img/3to2/10.png"",""time"":1089},{""stimulus"":""img/3to2/11.png"",""time"":1200},{""stimulus"":""img/3to2/12.png"",""time"":1309}]","[]"
"","","","choice","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","37","82333","0.0-5.0-1.16","","427","","img/2to1/1.png","1","209","278","0.5","0.5","2","1","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","38","83746","0.0-5.0-2.16","","","","","","209","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":106},{""stimulus"":""img/2to1/2.png"",""time"":217},{""stimulus"":""img/2to1/3.png"",""time"":328},{""stimulus"":""img/2to1/4.png"",""time"":435},{""stimulus"":""img/2to1/5.png"",""time"":545},{""stimulus"":""img/2to1/6.png"",""time"":656},{""stimulus"":""img/2to1/7.png"",""time"":765},{""stimulus"":""img/2to1/8.png"",""time"":873},{""stimulus"":""img/2to1/9.png"",""time"":982},{""stimulus"":""img/2to1/10.png"",""time"":1090},{""stimulus"":""img/2to1/11.png"",""time"":1198},{""stimulus"":""img/2to1/12.png"",""time"":1309}]","[]"
"","","","observe","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","39","84630","0.0-5.0-1.17","","null","","img/1to3/1.png","null","208","880","0.5","0.5","1","2","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","40","86053","0.0-5.0-2.17","","","","","","208","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":217},{""stimulus"":""img/1to2/3.png"",""time"":327},{""stimulus"":""img/1to2/4.png"",""time"":433},{""stimulus"":""img/1to2/5.png"",""time"":543},{""stimulus"":""img/1to2/6.png"",""time"":653},{""stimulus"":""img/1to2/7.png"",""time"":765},{""stimulus"":""img/1to2/8.png"",""time"":874},{""stimulus"":""img/1to2/9.png"",""time"":984},{""stimulus"":""img/1to2/10.png"",""time"":1094},{""stimulus"":""img/1to2/11.png"",""time"":1203},{""stimulus"":""img/1to2/12.png"",""time"":1312}]","[]"
"","","","choice","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","41","86505","0.0-5.0-1.18","","451","","img/2to1/1.png","2","207","362","0.5","0.5","2","3","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","42","87925","0.0-5.0-2.18","","","","","","207","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":107},{""stimulus"":""img/2to3/2.png"",""time"":216},{""stimulus"":""img/2to3/3.png"",""time"":325},{""stimulus"":""img/2to3/4.png"",""time"":436},{""stimulus"":""img/2to3/5.png"",""time"":546},{""stimulus"":""img/2to3/6.png"",""time"":656},{""stimulus"":""img/2to3/7.png"",""time"":765},{""stimulus"":""img/2to3/8.png"",""time"":875},{""stimulus"":""img/2to3/9.png"",""time"":983},{""stimulus"":""img/2to3/10.png"",""time"":1092},{""stimulus"":""img/2to3/11.png"",""time"":1203},{""stimulus"":""img/2to3/12.png"",""time"":1311}]","[]"
"","","","observe","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","43","88317","0.0-5.0-1.19","","null","","img/3to2/1.png","null","206","386","0.5","0.5","3","2","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","44","89738","0.0-5.0-2.19","","","","","","206","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":219},{""stimulus"":""img/3to2/3.png"",""time"":329},{""stimulus"":""img/3to2/4.png"",""time"":437},{""stimulus"":""img/3to2/5.png"",""time"":547},{""stimulus"":""img/3to2/6.png"",""time"":656},{""stimulus"":""img/3to2/7.png"",""time"":765},{""stimulus"":""img/3to2/8.png"",""time"":875},{""stimulus"":""img/3to2/9.png"",""time"":984},{""stimulus"":""img/3to2/10.png"",""time"":1094},{""stimulus"":""img/3to2/11.png"",""time"":1202},{""stimulus"":""img/3to2/12.png"",""time"":1312}]","[]"
"","","","choice","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","45","89780","0.0-5.0-1.20","","42","","img/2to1/1.png","1","205","354","0.5","0.5","2","1","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","46","91198","0.0-5.0-2.20","","","","","","205","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":113},{""stimulus"":""img/2to1/2.png"",""time"":224},{""stimulus"":""img/2to1/3.png"",""time"":333},{""stimulus"":""img/2to1/4.png"",""time"":442},{""stimulus"":""img/2to1/5.png"",""time"":550},{""stimulus"":""img/2to1/6.png"",""time"":659},{""stimulus"":""img/2to1/7.png"",""time"":768},{""stimulus"":""img/2to1/8.png"",""time"":877},{""stimulus"":""img/2to1/9.png"",""time"":987},{""stimulus"":""img/2to1/10.png"",""time"":1094},{""stimulus"":""img/2to1/11.png"",""time"":1202},{""stimulus"":""img/2to1/12.png"",""time"":1312}]","[]"
"","","","observe","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","47","91465","0.0-5.0-1.21","","null","","img/1to3/1.png","null","204","262","0.5","0.5","1","3","",""
"","","","","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","animation","48","92875","0.0-5.0-2.21","","","","","","204","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":107},{""stimulus"":""img/1to3/2.png"",""time"":217},{""stimulus"":""img/1to3/3.png"",""time"":326},{""stimulus"":""img/1to3/4.png"",""time"":433},{""stimulus"":""img/1to3/5.png"",""time"":540},{""stimulus"":""img/1to3/6.png"",""time"":648},{""stimulus"":""img/1to3/7.png"",""time"":757},{""stimulus"":""img/1to3/8.png"",""time"":864},{""stimulus"":""img/1to3/9.png"",""time"":972},{""stimulus"":""img/1to3/10.png"",""time"":1080},{""stimulus"":""img/1to3/11.png"",""time"":1192},{""stimulus"":""img/1to3/12.png"",""time"":1302}]","[]"
"","","","observe","640132934d00561d78518c4c","bdp_cybrbll","Mon Mar 27 2023 14:45:30 GMT-0400 (Eastern Daylight Time)","473431","1","3","image-keyboard-response","49","94065","0.0-5.0-1.22","","null","","img/3to2/1.png","null","203","1175","0.5","0.5","3","2","",""
