"event","trial","time","trialtype","numBlurs","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","observe","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","7","84397","0.0-5.0-1.1","","null","","img/1to3/1.png","null","224","388","0.5","0.5","1","2","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","8","92097","0.0-5.0-2.1","","","","","","224","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":204},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":410},{""stimulus"":""img/1to2/5.png"",""time"":505},{""stimulus"":""img/1to2/6.png"",""time"":710},{""stimulus"":""img/1to2/7.png"",""time"":1714},{""stimulus"":""img/1to2/8.png"",""time"":2700},{""stimulus"":""img/1to2/9.png"",""time"":3703},{""stimulus"":""img/1to2/10.png"",""time"":4705},{""stimulus"":""img/1to2/11.png"",""time"":5709},{""stimulus"":""img/1to2/12.png"",""time"":6714}]","[]"
"","","","choice","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","9","93012","0.0-5.0-1.2","","913","","img/2to1/1.png","2","223","682","0.5","0.5","2","3","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","10","94304","0.0-5.0-2.2","","","","","","223","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":105},{""stimulus"":""img/2to3/2.png"",""time"":214},{""stimulus"":""img/2to3/3.png"",""time"":309},{""stimulus"":""img/2to3/4.png"",""time"":405},{""stimulus"":""img/2to3/5.png"",""time"":501},{""stimulus"":""img/2to3/6.png"",""time"":611},{""stimulus"":""img/2to3/7.png"",""time"":706},{""stimulus"":""img/2to3/8.png"",""time"":801},{""stimulus"":""img/2to3/9.png"",""time"":897},{""stimulus"":""img/2to3/10.png"",""time"":1008},{""stimulus"":""img/2to3/11.png"",""time"":1102},{""stimulus"":""img/2to3/12.png"",""time"":1198}]","[]"
"","","","observe","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","11","94790","0.0-5.0-1.3","","null","","img/3to2/1.png","null","222","483","0.5","0.5","3","1","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","12","96081","0.0-5.0-2.3","","","","","","222","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":111},{""stimulus"":""img/3to1/2.png"",""time"":206},{""stimulus"":""img/3to1/3.png"",""time"":302},{""stimulus"":""img/3to1/4.png"",""time"":412},{""stimulus"":""img/3to1/5.png"",""time"":508},{""stimulus"":""img/3to1/6.png"",""time"":603},{""stimulus"":""img/3to1/7.png"",""time"":697},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":905},{""stimulus"":""img/3to1/10.png"",""time"":999},{""stimulus"":""img/3to1/11.png"",""time"":1094},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"","","","observe","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","13","96286","0.0-5.0-1.4","","null","","img/1to3/1.png","null","221","198","0.5","0.5","1","2","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","14","97580","0.0-5.0-2.4","","","","","","221","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":206},{""stimulus"":""img/1to2/3.png"",""time"":302},{""stimulus"":""img/1to2/4.png"",""time"":417},{""stimulus"":""img/1to2/5.png"",""time"":505},{""stimulus"":""img/1to2/6.png"",""time"":600},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":804},{""stimulus"":""img/1to2/9.png"",""time"":901},{""stimulus"":""img/1to2/10.png"",""time"":994},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1200}]","[]"
"","","","choice","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","15","97925","0.0-5.0-1.5","","342","","img/2to1/1.png","2","220","416","0.5","0.5","2","3","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","16","99221","0.0-5.0-2.5","","","","","","220","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":176},{""stimulus"":""img/2to3/2.png"",""time"":221},{""stimulus"":""img/2to3/3.png"",""time"":302},{""stimulus"":""img/2to3/4.png"",""time"":413},{""stimulus"":""img/2to3/5.png"",""time"":505},{""stimulus"":""img/2to3/6.png"",""time"":600},{""stimulus"":""img/2to3/7.png"",""time"":703},{""stimulus"":""img/2to3/8.png"",""time"":800},{""stimulus"":""img/2to3/9.png"",""time"":895},{""stimulus"":""img/2to3/10.png"",""time"":1005},{""stimulus"":""img/2to3/11.png"",""time"":1106},{""stimulus"":""img/2to3/12.png"",""time"":1200}]","[]"
"","","","observe","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","17","99926","0.0-5.0-1.6","","null","","img/3to2/1.png","null","219","691","0.5","0.5","3","1","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","18","101224","0.0-5.0-2.6","","","","","","219","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":112},{""stimulus"":""img/3to1/2.png"",""time"":207},{""stimulus"":""img/3to1/3.png"",""time"":300},{""stimulus"":""img/3to1/4.png"",""time"":410},{""stimulus"":""img/3to1/5.png"",""time"":507},{""stimulus"":""img/3to1/6.png"",""time"":600},{""stimulus"":""img/3to1/7.png"",""time"":696},{""stimulus"":""img/3to1/8.png"",""time"":806},{""stimulus"":""img/3to1/9.png"",""time"":900},{""stimulus"":""img/3to1/10.png"",""time"":993},{""stimulus"":""img/3to1/11.png"",""time"":1091},{""stimulus"":""img/3to1/12.png"",""time"":1202}]","[]"
"","","","observe","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","19","101476","0.0-5.0-1.7","","null","","img/1to3/1.png","null","218","242","0.5","0.5","1","2","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","20","102771","0.0-5.0-2.7","","","","","","218","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":112},{""stimulus"":""img/1to2/2.png"",""time"":206},{""stimulus"":""img/1to2/3.png"",""time"":300},{""stimulus"":""img/1to2/4.png"",""time"":417},{""stimulus"":""img/1to2/5.png"",""time"":505},{""stimulus"":""img/1to2/6.png"",""time"":600},{""stimulus"":""img/1to2/7.png"",""time"":696},{""stimulus"":""img/1to2/8.png"",""time"":805},{""stimulus"":""img/1to2/9.png"",""time"":901},{""stimulus"":""img/1to2/10.png"",""time"":995},{""stimulus"":""img/1to2/11.png"",""time"":1106},{""stimulus"":""img/1to2/12.png"",""time"":1202}]","[]"
"","","","choice","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","21","102822","0.0-5.0-1.8","","47","","img/2to1/1.png","2","217","264","0.5","0.5","2","3","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","22","113112","0.0-5.0-2.8","","","","","","217","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":109},{""stimulus"":""img/2to3/2.png"",""time"":204},{""stimulus"":""img/2to3/3.png"",""time"":300},{""stimulus"":""img/2to3/4.png"",""time"":1284},{""stimulus"":""img/2to3/5.png"",""time"":2285},{""stimulus"":""img/2to3/6.png"",""time"":3291},{""stimulus"":""img/2to3/7.png"",""time"":4291},{""stimulus"":""img/2to3/8.png"",""time"":5278},{""stimulus"":""img/2to3/9.png"",""time"":6284},{""stimulus"":""img/2to3/10.png"",""time"":7286},{""stimulus"":""img/2to3/11.png"",""time"":8289},{""stimulus"":""img/2to3/12.png"",""time"":9289}]","[]"
"","","","observe","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","23","114105","0.0-5.0-1.9","","null","","img/3to2/1.png","null","216","254","0.5","0.5","3","2","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","24","116689","0.0-5.0-2.9","","","","","","216","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":1006},{""stimulus"":""img/3to2/2.png"",""time"":1523},{""stimulus"":""img/3to2/3.png"",""time"":1587},{""stimulus"":""img/3to2/4.png"",""time"":1686},{""stimulus"":""img/3to2/5.png"",""time"":1792},{""stimulus"":""img/3to2/6.png"",""time"":1886},{""stimulus"":""img/3to2/7.png"",""time"":1998},{""stimulus"":""img/3to2/8.png"",""time"":2091},{""stimulus"":""img/3to2/9.png"",""time"":2184},{""stimulus"":""img/3to2/10.png"",""time"":2280},{""stimulus"":""img/3to2/11.png"",""time"":2389},{""stimulus"":""img/3to2/12.png"",""time"":2485}]","[]"
"","","","choice","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","25","117072","0.0-5.0-1.10","","381","","img/2to1/1.png","1","215","372","0.5","0.5","2","1","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","26","118364","0.0-5.0-2.10","","","","","","215","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":105},{""stimulus"":""img/2to1/2.png"",""time"":201},{""stimulus"":""img/2to1/3.png"",""time"":311},{""stimulus"":""img/2to1/4.png"",""time"":408},{""stimulus"":""img/2to1/5.png"",""time"":501},{""stimulus"":""img/2to1/6.png"",""time"":596},{""stimulus"":""img/2to1/7.png"",""time"":708},{""stimulus"":""img/2to1/8.png"",""time"":803},{""stimulus"":""img/2to1/9.png"",""time"":898},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1104},{""stimulus"":""img/2to1/12.png"",""time"":1199}]","[]"
"","","","observe","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","27","118763","0.0-5.0-1.11","","null","","img/1to3/1.png","null","214","388","0.5","0.5","1","3","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","28","120063","0.0-5.0-2.11","","","","","","214","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":106},{""stimulus"":""img/1to3/2.png"",""time"":201},{""stimulus"":""img/1to3/3.png"",""time"":310},{""stimulus"":""img/1to3/4.png"",""time"":403},{""stimulus"":""img/1to3/5.png"",""time"":498},{""stimulus"":""img/1to3/6.png"",""time"":609},{""stimulus"":""img/1to3/7.png"",""time"":702},{""stimulus"":""img/1to3/8.png"",""time"":797},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":1007},{""stimulus"":""img/1to3/11.png"",""time"":1096},{""stimulus"":""img/1to3/12.png"",""time"":1190}]","[]"
"","","","observe","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","29","121104","0.0-5.0-1.12","","null","","img/3to2/1.png","null","213","928","0.5","0.5","3","1","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","30","134109","0.0-5.0-2.12","","","","","","213","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":1007},{""stimulus"":""img/3to1/2.png"",""time"":2009},{""stimulus"":""img/3to1/3.png"",""time"":3014},{""stimulus"":""img/3to1/4.png"",""time"":4004},{""stimulus"":""img/3to1/5.png"",""time"":5000},{""stimulus"":""img/3to1/6.png"",""time"":5994},{""stimulus"":""img/3to1/7.png"",""time"":7003},{""stimulus"":""img/3to1/8.png"",""time"":8004},{""stimulus"":""img/3to1/9.png"",""time"":8993},{""stimulus"":""img/3to1/10.png"",""time"":9992},{""stimulus"":""img/3to1/11.png"",""time"":11002},{""stimulus"":""img/3to1/12.png"",""time"":12004}]","[]"
"","","","observe","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","31","135098","0.0-5.0-1.13","","null","","img/1to3/1.png","null","212","436","0.5","0.5","1","2","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","32","138083","0.0-5.0-2.13","","","","","","212","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":1015},{""stimulus"":""img/1to2/2.png"",""time"":1913},{""stimulus"":""img/1to2/3.png"",""time"":1987},{""stimulus"":""img/1to2/4.png"",""time"":2080},{""stimulus"":""img/1to2/5.png"",""time"":2191},{""stimulus"":""img/1to2/6.png"",""time"":2285},{""stimulus"":""img/1to2/7.png"",""time"":2379},{""stimulus"":""img/1to2/8.png"",""time"":2491},{""stimulus"":""img/1to2/9.png"",""time"":2583},{""stimulus"":""img/1to2/10.png"",""time"":2678},{""stimulus"":""img/1to2/11.png"",""time"":2783},{""stimulus"":""img/1to2/12.png"",""time"":2876}]","[]"
"","","","choice","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","33","138506","0.0-5.0-1.14","","419","","img/2to1/1.png","2","211","222","0.5","0.5","2","3","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","34","139794","0.0-5.0-2.14","","","","","","211","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":106},{""stimulus"":""img/2to3/2.png"",""time"":214},{""stimulus"":""img/2to3/3.png"",""time"":308},{""stimulus"":""img/2to3/4.png"",""time"":402},{""stimulus"":""img/2to3/5.png"",""time"":513},{""stimulus"":""img/2to3/6.png"",""time"":606},{""stimulus"":""img/2to3/7.png"",""time"":701},{""stimulus"":""img/2to3/8.png"",""time"":794},{""stimulus"":""img/2to3/9.png"",""time"":904},{""stimulus"":""img/2to3/10.png"",""time"":1006},{""stimulus"":""img/2to3/11.png"",""time"":1099},{""stimulus"":""img/2to3/12.png"",""time"":1196}]","[]"
"","","","observe","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","35","140131","0.0-5.0-1.15","","null","","img/3to2/1.png","null","210","329","0.5","0.5","3","2","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","36","141429","0.0-5.0-2.15","","","","","","210","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":205},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":410},{""stimulus"":""img/3to2/5.png"",""time"":505},{""stimulus"":""img/3to2/6.png"",""time"":602},{""stimulus"":""img/3to2/7.png"",""time"":696},{""stimulus"":""img/3to2/8.png"",""time"":807},{""stimulus"":""img/3to2/9.png"",""time"":902},{""stimulus"":""img/3to2/10.png"",""time"":997},{""stimulus"":""img/3to2/11.png"",""time"":1092},{""stimulus"":""img/3to2/12.png"",""time"":1203}]","[]"
"","","","choice","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","37","142588","0.0-5.0-1.16","","1156","","img/2to1/1.png","1","209","413","0.5","0.5","2","1","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","38","143885","0.0-5.0-2.16","","","","","","209","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":103},{""stimulus"":""img/2to1/2.png"",""time"":211},{""stimulus"":""img/2to1/3.png"",""time"":308},{""stimulus"":""img/2to1/4.png"",""time"":402},{""stimulus"":""img/2to1/5.png"",""time"":497},{""stimulus"":""img/2to1/6.png"",""time"":607},{""stimulus"":""img/2to1/7.png"",""time"":700},{""stimulus"":""img/2to1/8.png"",""time"":795},{""stimulus"":""img/2to1/9.png"",""time"":904},{""stimulus"":""img/2to1/10.png"",""time"":999},{""stimulus"":""img/2to1/11.png"",""time"":1093},{""stimulus"":""img/2to1/12.png"",""time"":1203}]","[]"
"","","","observe","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","39","144652","0.0-5.0-1.17","","null","","img/1to3/1.png","null","208","765","0.5","0.5","1","2","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","40","145941","0.0-5.0-2.17","","","","","","208","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":117},{""stimulus"":""img/1to2/2.png"",""time"":211},{""stimulus"":""img/1to2/3.png"",""time"":307},{""stimulus"":""img/1to2/4.png"",""time"":401},{""stimulus"":""img/1to2/5.png"",""time"":498},{""stimulus"":""img/1to2/6.png"",""time"":607},{""stimulus"":""img/1to2/7.png"",""time"":704},{""stimulus"":""img/1to2/8.png"",""time"":797},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":1004},{""stimulus"":""img/1to2/11.png"",""time"":1100},{""stimulus"":""img/1to2/12.png"",""time"":1193}]","[]"
"","","","choice","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","41","147260","0.0-5.0-1.18","","1317","","img/2to1/1.png","2","207","180","0.5","0.5","2","3","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","42","157100","0.0-5.0-2.18","","","","","","207","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":105},{""stimulus"":""img/2to3/2.png"",""time"":201},{""stimulus"":""img/2to3/3.png"",""time"":312},{""stimulus"":""img/2to3/4.png"",""time"":854},{""stimulus"":""img/2to3/5.png"",""time"":1853},{""stimulus"":""img/2to3/6.png"",""time"":2842},{""stimulus"":""img/2to3/7.png"",""time"":3854},{""stimulus"":""img/2to3/8.png"",""time"":4846},{""stimulus"":""img/2to3/9.png"",""time"":5852},{""stimulus"":""img/2to3/10.png"",""time"":6851},{""stimulus"":""img/2to3/11.png"",""time"":7852},{""stimulus"":""img/2to3/12.png"",""time"":8854}]","[]"
"","","","observe","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","43","158112","0.0-5.0-1.19","","null","","img/3to2/1.png","null","206","460","0.5","0.5","3","2","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","44","171111","0.0-5.0-2.19","","","","","","206","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":996},{""stimulus"":""img/3to2/2.png"",""time"":1997},{""stimulus"":""img/3to2/3.png"",""time"":2987},{""stimulus"":""img/3to2/4.png"",""time"":3995},{""stimulus"":""img/3to2/5.png"",""time"":4997},{""stimulus"":""img/3to2/6.png"",""time"":5998},{""stimulus"":""img/3to2/7.png"",""time"":6996},{""stimulus"":""img/3to2/8.png"",""time"":7994},{""stimulus"":""img/3to2/9.png"",""time"":8998},{""stimulus"":""img/3to2/10.png"",""time"":10006},{""stimulus"":""img/3to2/11.png"",""time"":10985},{""stimulus"":""img/3to2/12.png"",""time"":11984}]","[]"
"","","","choice","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","45","171808","0.0-5.0-1.20","","695","","img/2to1/1.png","1","205","334","0.5","0.5","2","1","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","46","173098","0.0-5.0-2.20","","","","","","205","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":103},{""stimulus"":""img/2to1/2.png"",""time"":213},{""stimulus"":""img/2to1/3.png"",""time"":308},{""stimulus"":""img/2to1/4.png"",""time"":404},{""stimulus"":""img/2to1/5.png"",""time"":499},{""stimulus"":""img/2to1/6.png"",""time"":610},{""stimulus"":""img/2to1/7.png"",""time"":706},{""stimulus"":""img/2to1/8.png"",""time"":801},{""stimulus"":""img/2to1/9.png"",""time"":897},{""stimulus"":""img/2to1/10.png"",""time"":1007},{""stimulus"":""img/2to1/11.png"",""time"":1102},{""stimulus"":""img/2to1/12.png"",""time"":1196}]","[]"
"","","","observe","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","47","173838","0.0-5.0-1.21","","null","","img/1to3/1.png","null","204","735","0.5","0.5","1","3","",""
"","","","","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","animation","48","175140","0.0-5.0-2.21","","","","","","204","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":101},{""stimulus"":""img/1to3/2.png"",""time"":212},{""stimulus"":""img/1to3/3.png"",""time"":307},{""stimulus"":""img/1to3/4.png"",""time"":403},{""stimulus"":""img/1to3/5.png"",""time"":499},{""stimulus"":""img/1to3/6.png"",""time"":610},{""stimulus"":""img/1to3/7.png"",""time"":703},{""stimulus"":""img/1to3/8.png"",""time"":798},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":1003},{""stimulus"":""img/1to3/11.png"",""time"":1098},{""stimulus"":""img/1to3/12.png"",""time"":1192}]","[]"
"","","","observe","","63e857fe022e159687d56f41","bdp_cybrbll","Mon Mar 27 2023 16:19:05 GMT-0700 (Pacific Daylight Time)","1288695","1","3","image-keyboard-response","49","175825","0.0-5.0-1.22","","null","","img/3to2/1.png","null","203","675","0.5","0.5","3","1","",""
