"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","9","54179","0.0-5.0-2.2","","","","","","223","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":205},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":407},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":610},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":797},{""stimulus"":""img/2to1/9.png"",""time"":904},{""stimulus"":""img/2to1/10.png"",""time"":999},{""stimulus"":""img/2to1/11.png"",""time"":1094},{""stimulus"":""img/2to1/12.png"",""time"":1203}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","10","54441","0.0-5.0-1.3","","null","","img/1to3/1.png","null","222","260","0.5","0.5","1","3","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","11","55729","0.0-5.0-2.3","","","","","","222","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":313},{""stimulus"":""img/1to3/4.png"",""time"":408},{""stimulus"":""img/1to3/5.png"",""time"":497},{""stimulus"":""img/1to3/6.png"",""time"":597},{""stimulus"":""img/1to3/7.png"",""time"":695},{""stimulus"":""img/1to3/8.png"",""time"":798},{""stimulus"":""img/1to3/9.png"",""time"":894},{""stimulus"":""img/1to3/10.png"",""time"":1000},{""stimulus"":""img/1to3/11.png"",""time"":1094},{""stimulus"":""img/1to3/12.png"",""time"":1190}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","12","56520","0.0-5.0-1.4","","null","","img/3to2/1.png","null","221","779","0.5","0.5","3","1","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","13","57814","0.0-5.0-2.4","","","","","","221","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":500},{""stimulus"":""img/3to1/6.png"",""time"":608},{""stimulus"":""img/3to1/7.png"",""time"":703},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":905},{""stimulus"":""img/3to1/10.png"",""time"":1000},{""stimulus"":""img/3to1/11.png"",""time"":1093},{""stimulus"":""img/3to1/12.png"",""time"":1201}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","14","58363","0.0-5.0-1.5","","null","","img/1to3/1.png","null","220","533","0.5","0.5","1","3","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","15","59652","0.0-5.0-2.5","","","","","","220","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":108},{""stimulus"":""img/1to3/2.png"",""time"":201},{""stimulus"":""img/1to3/3.png"",""time"":310},{""stimulus"":""img/1to3/4.png"",""time"":405},{""stimulus"":""img/1to3/5.png"",""time"":498},{""stimulus"":""img/1to3/6.png"",""time"":609},{""stimulus"":""img/1to3/7.png"",""time"":701},{""stimulus"":""img/1to3/8.png"",""time"":795},{""stimulus"":""img/1to3/9.png"",""time"":906},{""stimulus"":""img/1to3/10.png"",""time"":998},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1200}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","16","59954","0.0-5.0-1.6","","null","","img/3to2/1.png","null","219","300","0.5","0.5","3","1","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","17","61242","0.0-5.0-2.6","","","","","","219","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":109},{""stimulus"":""img/3to1/2.png"",""time"":204},{""stimulus"":""img/3to1/3.png"",""time"":313},{""stimulus"":""img/3to1/4.png"",""time"":398},{""stimulus"":""img/3to1/5.png"",""time"":501},{""stimulus"":""img/3to1/6.png"",""time"":610},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":797},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1094},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","18","61765","0.0-5.0-1.7","","null","","img/1to3/1.png","null","218","510","0.5","0.5","1","2","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","19","63053","0.0-5.0-2.7","","","","","","218","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":312},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":499},{""stimulus"":""img/1to2/6.png"",""time"":609},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":904},{""stimulus"":""img/1to2/10.png"",""time"":997},{""stimulus"":""img/1to2/11.png"",""time"":1092},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]"
"","","","choice","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","20","63482","0.0-5.0-1.8","","428","","img/2to1/1.png","2","217","663","0.5","0.5","2","3","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","21","64770","0.0-5.0-2.8","","","","","","217","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":200},{""stimulus"":""img/2to3/3.png"",""time"":298},{""stimulus"":""img/2to3/4.png"",""time"":407},{""stimulus"":""img/2to3/5.png"",""time"":500},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":704},{""stimulus"":""img/2to3/8.png"",""time"":796},{""stimulus"":""img/2to3/9.png"",""time"":907},{""stimulus"":""img/2to3/10.png"",""time"":1000},{""stimulus"":""img/2to3/11.png"",""time"":1092},{""stimulus"":""img/2to3/12.png"",""time"":1203}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","22","64999","0.0-5.0-1.9","","null","","img/3to2/1.png","null","216","219","0.5","0.5","3","1","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","23","66294","0.0-5.0-2.9","","","","","","216","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":109},{""stimulus"":""img/3to1/2.png"",""time"":203},{""stimulus"":""img/3to1/3.png"",""time"":297},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":499},{""stimulus"":""img/3to1/6.png"",""time"":607},{""stimulus"":""img/3to1/7.png"",""time"":700},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":903},{""stimulus"":""img/3to1/10.png"",""time"":998},{""stimulus"":""img/3to1/11.png"",""time"":1091},{""stimulus"":""img/3to1/12.png"",""time"":1201}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","24","66590","0.0-5.0-1.10","","null","","img/1to3/1.png","null","215","293","0.5","0.5","1","3","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","25","67883","0.0-5.0-2.10","","","","","","215","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":203},{""stimulus"":""img/1to3/3.png"",""time"":311},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":500},{""stimulus"":""img/1to3/6.png"",""time"":610},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":797},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","26","69167","0.0-5.0-1.11","","null","","img/3to2/1.png","null","214","1268","0.5","0.5","3","1","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","27","70455","0.0-5.0-2.11","","","","","","214","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":109},{""stimulus"":""img/3to1/2.png"",""time"":198},{""stimulus"":""img/3to1/3.png"",""time"":297},{""stimulus"":""img/3to1/4.png"",""time"":396},{""stimulus"":""img/3to1/5.png"",""time"":501},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":693},{""stimulus"":""img/3to1/8.png"",""time"":797},{""stimulus"":""img/3to1/9.png"",""time"":906},{""stimulus"":""img/3to1/10.png"",""time"":999},{""stimulus"":""img/3to1/11.png"",""time"":1093},{""stimulus"":""img/3to1/12.png"",""time"":1188}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","28","70714","0.0-5.0-1.12","","null","","img/1to3/1.png","null","213","243","0.5","0.5","1","2","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","29","72006","0.0-5.0-2.12","","","","","","213","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":312},{""stimulus"":""img/1to2/4.png"",""time"":406},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":607},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":795},{""stimulus"":""img/1to2/9.png"",""time"":904},{""stimulus"":""img/1to2/10.png"",""time"":997},{""stimulus"":""img/1to2/11.png"",""time"":1092},{""stimulus"":""img/1to2/12.png"",""time"":1200}]","[]"
"","","","choice","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","30","72374","0.0-5.0-1.13","","368","","img/2to1/1.png","1","212","415","0.5","0.5","2","1","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","31","73677","0.0-5.0-2.13","","","","","","212","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":108},{""stimulus"":""img/2to1/2.png"",""time"":209},{""stimulus"":""img/2to1/3.png"",""time"":302},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":505},{""stimulus"":""img/2to1/6.png"",""time"":597},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":802},{""stimulus"":""img/2to1/9.png"",""time"":891},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1097},{""stimulus"":""img/2to1/12.png"",""time"":1192}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","32","73977","0.0-5.0-1.14","","null","","img/1to3/1.png","null","211","289","0.5","0.5","1","2","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","33","75265","0.0-5.0-2.14","","","","","","211","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":111},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":311},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":499},{""stimulus"":""img/1to2/6.png"",""time"":608},{""stimulus"":""img/1to2/7.png"",""time"":701},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":904},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1091},{""stimulus"":""img/1to2/12.png"",""time"":1201}]","[]"
"","","","choice","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","34","75696","0.0-5.0-1.15","","430","","img/2to1/1.png","1","210","225","0.5","0.5","2","1","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","35","76984","0.0-5.0-2.15","","","","","","210","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":308},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":605},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":807},{""stimulus"":""img/2to1/9.png"",""time"":899},{""stimulus"":""img/2to1/10.png"",""time"":993},{""stimulus"":""img/2to1/11.png"",""time"":1102},{""stimulus"":""img/2to1/12.png"",""time"":1196}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","36","77783","0.0-5.0-1.16","","null","","img/1to3/1.png","null","209","791","0.5","0.5","1","2","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","37","79076","0.0-5.0-2.16","","","","","","209","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":312},{""stimulus"":""img/1to2/4.png"",""time"":406},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":607},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":795},{""stimulus"":""img/1to2/9.png"",""time"":902},{""stimulus"":""img/1to2/10.png"",""time"":996},{""stimulus"":""img/1to2/11.png"",""time"":1105},{""stimulus"":""img/1to2/12.png"",""time"":1198}]","[]"
"","","","choice","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","38","79371","0.0-5.0-1.17","","294","","img/2to1/1.png","2","208","200","0.5","0.5","2","3","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","39","80670","0.0-5.0-2.17","","","","","","208","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":110},{""stimulus"":""img/2to3/2.png"",""time"":205},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":408},{""stimulus"":""img/2to3/5.png"",""time"":495},{""stimulus"":""img/2to3/6.png"",""time"":610},{""stimulus"":""img/2to3/7.png"",""time"":704},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":999},{""stimulus"":""img/2to3/11.png"",""time"":1094},{""stimulus"":""img/2to3/12.png"",""time"":1203}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","40","81011","0.0-5.0-1.18","","null","","img/3to2/1.png","null","207","334","0.5","0.5","3","1","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","41","82304","0.0-5.0-2.18","","","","","","207","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":312},{""stimulus"":""img/3to1/4.png"",""time"":405},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":607},{""stimulus"":""img/3to1/7.png"",""time"":701},{""stimulus"":""img/3to1/8.png"",""time"":792},{""stimulus"":""img/3to1/9.png"",""time"":902},{""stimulus"":""img/3to1/10.png"",""time"":990},{""stimulus"":""img/3to1/11.png"",""time"":1089},{""stimulus"":""img/3to1/12.png"",""time"":1199}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","42","82664","0.0-5.0-1.19","","null","","img/1to3/1.png","null","206","348","0.5","0.5","1","3","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","43","83952","0.0-5.0-2.19","","","","","","206","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":110},{""stimulus"":""img/1to3/2.png"",""time"":203},{""stimulus"":""img/1to3/3.png"",""time"":312},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":495},{""stimulus"":""img/1to3/6.png"",""time"":609},{""stimulus"":""img/1to3/7.png"",""time"":701},{""stimulus"":""img/1to3/8.png"",""time"":796},{""stimulus"":""img/1to3/9.png"",""time"":905},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1093},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","44","84302","0.0-5.0-1.20","","null","","img/3to2/1.png","null","205","334","0.5","0.5","3","2","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","45","85599","0.0-5.0-2.20","","","","","","205","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":198},{""stimulus"":""img/3to2/3.png"",""time"":313},{""stimulus"":""img/3to2/4.png"",""time"":398},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":705},{""stimulus"":""img/3to2/8.png"",""time"":799},{""stimulus"":""img/3to2/9.png"",""time"":892},{""stimulus"":""img/3to2/10.png"",""time"":1002},{""stimulus"":""img/3to2/11.png"",""time"":1095},{""stimulus"":""img/3to2/12.png"",""time"":1188}]","[]"
"","","","choice","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","46","85998","0.0-5.0-1.21","","398","","img/2to1/1.png","1","204","258","0.5","0.5","2","1","",""
"","","","","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","animation","47","87286","0.0-5.0-2.21","","","","","","204","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":209},{""stimulus"":""img/2to1/3.png"",""time"":303},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":497},{""stimulus"":""img/2to1/6.png"",""time"":601},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":899},{""stimulus"":""img/2to1/10.png"",""time"":993},{""stimulus"":""img/2to1/11.png"",""time"":1102},{""stimulus"":""img/2to1/12.png"",""time"":1195}]","[]"
"","","","observe","63d7d7b654e057b287d2bd9b","bdp_cybrbll","Wed Mar 29 2023 23:14:56 GMT-0400 (Eastern Daylight Time)","450431","1","3","image-keyboard-response","48","87968","0.0-5.0-1.22","","null","","img/1to3/1.png","null","203","672","0.5","0.5","1","2","",""
