"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","8","0.0-0.0","609e15bbf246a639a4123518","bdp_cybrbll","Sun Mar 26 2023 12:21:51 GMT-0700 (Pacific Daylight Time)","586831","1","3","","","","","","","","","","","","","","","","",""
"instructions","1","13347","0.0-1.0","609e15bbf246a639a4123518","bdp_cybrbll","Sun Mar 26 2023 12:21:51 GMT-0700 (Pacific Daylight Time)","586831","1","3","[{""page_index"":0,""viewing_time"":13337}]","13337","","","","","","","","","","","","","","",""
"","","","","609e15bbf246a639a4123518","bdp_cybrbll","Sun Mar 26 2023 12:21:51 GMT-0700 (Pacific Daylight Time)","586831","1","3","","","fullscreenenter","2","14824","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","15806","0.0-2.0","609e15bbf246a639a4123518","bdp_cybrbll","Sun Mar 26 2023 12:21:51 GMT-0700 (Pacific Daylight Time)","586831","1","3","","","","","","","true","","","","","","","","","",""
"instructions","3","170070","0.0-4.0","609e15bbf246a639a4123518","bdp_cybrbll","Sun Mar 26 2023 12:21:51 GMT-0700 (Pacific Daylight Time)","586831","1","3","[{""page_index"":0,""viewing_time"":154259}]","154260","","","","","","","","","","","","","","",""
"image-keyboard-response","4","173923","0.0-5.0-1.0","609e15bbf246a639a4123518","bdp_cybrbll","Sun Mar 26 2023 12:21:51 GMT-0700 (Pacific Daylight Time)","586831","1","3","","3850","","","","choice","","img/2to1/1.png","1","225","345","0.5","0.5","2","1","",""
"animation","5","175243","0.0-5.0-2.0","609e15bbf246a639a4123518","bdp_cybrbll","Sun Mar 26 2023 12:21:51 GMT-0700 (Pacific Daylight Time)","586831","1","3","","","","","","","","","","225","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":145},{""stimulus"":""img/2to1/2.png"",""time"":208},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":441},{""stimulus"":""img/2to1/5.png"",""time"":506},{""stimulus"":""img/2to1/6.png"",""time"":636},{""stimulus"":""img/2to1/7.png"",""time"":699},{""stimulus"":""img/2to1/8.png"",""time"":799},{""stimulus"":""img/2to1/9.png"",""time"":923},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1204}]","[]"
"image-keyboard-response","6","177097","0.0-5.0-1.1","609e15bbf246a639a4123518","bdp_cybrbll","Sun Mar 26 2023 12:21:51 GMT-0700 (Pacific Daylight Time)","586831","1","3","","null","","","","observe","","img/1to3/1.png","null","224","1832","0.5","0.5","1","2","",""
"animation","7","178588","0.0-5.0-2.1","609e15bbf246a639a4123518","bdp_cybrbll","Sun Mar 26 2023 12:21:51 GMT-0700 (Pacific Daylight Time)","586831","1","3","","","","","","","","","","224","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":225},{""stimulus"":""img/1to2/2.png"",""time"":314},{""stimulus"":""img/1to2/3.png"",""time"":397},{""stimulus"":""img/1to2/4.png"",""time"":504},{""stimulus"":""img/1to2/5.png"",""time"":635},{""stimulus"":""img/1to2/6.png"",""time"":819},{""stimulus"":""img/1to2/7.png"",""time"":892},{""stimulus"":""img/1to2/8.png"",""time"":1017},{""stimulus"":""img/1to2/9.png"",""time"":1091},{""stimulus"":""img/1to2/10.png"",""time"":1190},{""stimulus"":""img/1to2/11.png"",""time"":1288},{""stimulus"":""img/1to2/12.png"",""time"":1387}]","[]"
"image-keyboard-response","8","178930","0.0-5.0-1.2","609e15bbf246a639a4123518","bdp_cybrbll","Sun Mar 26 2023 12:21:51 GMT-0700 (Pacific Daylight Time)","586831","1","3","","341","","","","choice","","img/2to1/1.png","2","223","300","0.5","0.5","2","3","",""
