"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","3","0.0-0.0","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","","","","","","","","","","","","","","","","",""
"instructions","1","5114","0.0-1.0","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","[{""page_index"":0,""viewing_time"":5110}]","5111","","","","","","","","","","","","","","",""
"","","","","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","","","fullscreenenter","2","6871","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","7863","0.0-2.0","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","","","","","","","true","","","","","","","","","",""
"instructions","3","40039","0.0-4.0","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","[{""page_index"":0,""viewing_time"":32175}]","32175","","","","","","","","","","","","","","",""
"image-keyboard-response","4","41453","0.0-5.0-1.0","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","","1413","","","","choice","","img/2to1/1.png","2","225","484","0.5","0.5","2","3","",""
"animation","5","42745","0.0-5.0-2.0","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","","","","","","","","","","225","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":106},{""stimulus"":""img/2to3/2.png"",""time"":206},{""stimulus"":""img/2to3/3.png"",""time"":305},{""stimulus"":""img/2to3/4.png"",""time"":402},{""stimulus"":""img/2to3/5.png"",""time"":502},{""stimulus"":""img/2to3/6.png"",""time"":605},{""stimulus"":""img/2to3/7.png"",""time"":702},{""stimulus"":""img/2to3/8.png"",""time"":802},{""stimulus"":""img/2to3/9.png"",""time"":901},{""stimulus"":""img/2to3/10.png"",""time"":993},{""stimulus"":""img/2to3/11.png"",""time"":1096},{""stimulus"":""img/2to3/12.png"",""time"":1193}]","[]"
"image-keyboard-response","6","43627","0.0-5.0-1.1","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","","null","","","","observe","","img/3to2/1.png","null","224","872","0.5","0.5","3","2","",""
"animation","7","44923","0.0-5.0-2.1","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","","","","","","","","","","224","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":112},{""stimulus"":""img/3to2/2.png"",""time"":203},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":407},{""stimulus"":""img/3to2/5.png"",""time"":504},{""stimulus"":""img/3to2/6.png"",""time"":598},{""stimulus"":""img/3to2/7.png"",""time"":699},{""stimulus"":""img/3to2/8.png"",""time"":800},{""stimulus"":""img/3to2/9.png"",""time"":904},{""stimulus"":""img/3to2/10.png"",""time"":1000},{""stimulus"":""img/3to2/11.png"",""time"":1096},{""stimulus"":""img/3to2/12.png"",""time"":1200}]","[]"
"image-keyboard-response","8","45208","0.0-5.0-1.2","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","","284","","","","choice","","img/2to1/1.png","1","223","261","0.5","0.5","2","1","",""
"animation","9","46507","0.0-5.0-2.2","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","","","","","","","","","","223","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":108},{""stimulus"":""img/2to1/2.png"",""time"":209},{""stimulus"":""img/2to1/3.png"",""time"":304},{""stimulus"":""img/2to1/4.png"",""time"":404},{""stimulus"":""img/2to1/5.png"",""time"":508},{""stimulus"":""img/2to1/6.png"",""time"":604},{""stimulus"":""img/2to1/7.png"",""time"":700},{""stimulus"":""img/2to1/8.png"",""time"":799},{""stimulus"":""img/2to1/9.png"",""time"":897},{""stimulus"":""img/2to1/10.png"",""time"":1004},{""stimulus"":""img/2to1/11.png"",""time"":1097},{""stimulus"":""img/2to1/12.png"",""time"":1192}]","[]"
"image-keyboard-response","10","46897","0.0-5.0-1.3","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","","null","","","","observe","","img/1to3/1.png","null","222","385","0.5","0.5","1","3","",""
"animation","11","48195","0.0-5.0-2.3","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","","","","","","","","","","222","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":102},{""stimulus"":""img/1to3/2.png"",""time"":202},{""stimulus"":""img/1to3/3.png"",""time"":302},{""stimulus"":""img/1to3/4.png"",""time"":402},{""stimulus"":""img/1to3/5.png"",""time"":506},{""stimulus"":""img/1to3/6.png"",""time"":598},{""stimulus"":""img/1to3/7.png"",""time"":706},{""stimulus"":""img/1to3/8.png"",""time"":798},{""stimulus"":""img/1to3/9.png"",""time"":898},{""stimulus"":""img/1to3/10.png"",""time"":1002},{""stimulus"":""img/1to3/11.png"",""time"":1098},{""stimulus"":""img/1to3/12.png"",""time"":1191}]","[]"
"image-keyboard-response","12","49292","0.0-5.0-1.4","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","","null","","","","observe","","img/3to2/1.png","null","221","1087","0.5","0.5","3","1","",""
"animation","13","50588","0.0-5.0-2.4","5f934f7fdc89a111b5712011","bdp_cybrbll","Sun Mar 26 2023 14:10:41 GMT-0400 (Eastern Daylight Time)","484008","1","3","","","","","","","","","","221","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":112},{""stimulus"":""img/3to1/2.png"",""time"":208},{""stimulus"":""img/3to1/3.png"",""time"":304},{""stimulus"":""img/3to1/4.png"",""time"":405},{""stimulus"":""img/3to1/5.png"",""time"":504},{""stimulus"":""img/3to1/6.png"",""time"":600},{""stimulus"":""img/3to1/7.png"",""time"":704},{""stimulus"":""img/3to1/8.png"",""time"":796},{""stimulus"":""img/3to1/9.png"",""time"":900},{""stimulus"":""img/3to1/10.png"",""time"":1000},{""stimulus"":""img/3to1/11.png"",""time"":1096},{""stimulus"":""img/3to1/12.png"",""time"":1196}]","[]"
