"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses","numBlurs"
"animation","9","67321","0.0-5.0-2.2","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","223","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":103},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":300},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":498},{""stimulus"":""img/2to1/6.png"",""time"":601},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":795},{""stimulus"":""img/2to1/9.png"",""time"":894},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1091},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]",""
"image-keyboard-response","10","67705","0.0-5.0-1.3","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","null","","","","observe","","img/1to3/1.png","null","222","379","0.5","0.5","1","3","","",""
"animation","11","68993","0.0-5.0-2.3","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","222","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":101},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":299},{""stimulus"":""img/1to3/4.png"",""time"":398},{""stimulus"":""img/1to3/5.png"",""time"":497},{""stimulus"":""img/1to3/6.png"",""time"":596},{""stimulus"":""img/1to3/7.png"",""time"":696},{""stimulus"":""img/1to3/8.png"",""time"":795},{""stimulus"":""img/1to3/9.png"",""time"":895},{""stimulus"":""img/1to3/10.png"",""time"":993},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]",""
"image-keyboard-response","12","69279","0.0-5.0-1.4","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","null","","","","observe","","img/3to2/1.png","null","221","281","0.5","0.5","3","2","","",""
"animation","13","70568","0.0-5.0-2.4","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","221","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":103},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":399},{""stimulus"":""img/3to2/5.png"",""time"":499},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":695},{""stimulus"":""img/3to2/8.png"",""time"":793},{""stimulus"":""img/3to2/9.png"",""time"":893},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1190}]","[]",""
"image-keyboard-response","14","70634","0.0-5.0-1.5","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","63","","","","choice","","img/2to1/1.png","1","220","200","0.5","0.5","2","1","","",""
"animation","15","71922","0.0-5.0-2.5","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","220","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":102},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":303},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":498},{""stimulus"":""img/2to1/6.png"",""time"":596},{""stimulus"":""img/2to1/7.png"",""time"":697},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":893},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1092},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]",""
"image-keyboard-response","16","73024","0.0-5.0-1.6","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","null","","","","observe","","img/1to3/1.png","null","219","1097","0.5","0.5","1","3","","",""
"animation","17","74314","0.0-5.0-2.6","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","219","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":103},{""stimulus"":""img/1to3/2.png"",""time"":201},{""stimulus"":""img/1to3/3.png"",""time"":322},{""stimulus"":""img/1to3/4.png"",""time"":398},{""stimulus"":""img/1to3/5.png"",""time"":497},{""stimulus"":""img/1to3/6.png"",""time"":597},{""stimulus"":""img/1to3/7.png"",""time"":696},{""stimulus"":""img/1to3/8.png"",""time"":795},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":995},{""stimulus"":""img/1to3/11.png"",""time"":1093},{""stimulus"":""img/1to3/12.png"",""time"":1191}]","[]",""
"image-keyboard-response","18","74772","0.0-5.0-1.7","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","null","","","","observe","","img/3to2/1.png","null","218","453","0.5","0.5","3","2","","",""
"animation","19","76061","0.0-5.0-2.7","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","218","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":102},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":398},{""stimulus"":""img/3to2/5.png"",""time"":499},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":794},{""stimulus"":""img/3to2/9.png"",""time"":894},{""stimulus"":""img/3to2/10.png"",""time"":995},{""stimulus"":""img/3to2/11.png"",""time"":1094},{""stimulus"":""img/3to2/12.png"",""time"":1191}]","[]",""
"image-keyboard-response","20","76100","0.0-5.0-1.8","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","33","","","","choice","","img/2to1/1.png","1","217","1603","0.5","0.5","2","1","","",""
"animation","21","77389","0.0-5.0-2.8","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","217","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":299},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":497},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":699},{""stimulus"":""img/2to1/8.png"",""time"":802},{""stimulus"":""img/2to1/9.png"",""time"":894},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1095},{""stimulus"":""img/2to1/12.png"",""time"":1192}]","[]",""
"image-keyboard-response","22","77524","0.0-5.0-1.9","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","null","","","","observe","","img/1to3/1.png","null","216","131","0.5","0.5","1","2","","",""
"animation","23","78812","0.0-5.0-2.9","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","216","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":101},{""stimulus"":""img/1to2/2.png"",""time"":209},{""stimulus"":""img/1to2/3.png"",""time"":299},{""stimulus"":""img/1to2/4.png"",""time"":398},{""stimulus"":""img/1to2/5.png"",""time"":512},{""stimulus"":""img/1to2/6.png"",""time"":597},{""stimulus"":""img/1to2/7.png"",""time"":696},{""stimulus"":""img/1to2/8.png"",""time"":797},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":994},{""stimulus"":""img/1to2/11.png"",""time"":1092},{""stimulus"":""img/1to2/12.png"",""time"":1194}]","[]",""
"image-keyboard-response","24","78884","0.0-5.0-1.10","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","68","","","","choice","","img/2to1/1.png","2","215","965","0.5","0.5","2","3","","",""
"animation","25","80172","0.0-5.0-2.10","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","215","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":497},{""stimulus"":""img/2to3/6.png"",""time"":597},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":794},{""stimulus"":""img/2to3/9.png"",""time"":906},{""stimulus"":""img/2to3/10.png"",""time"":992},{""stimulus"":""img/2to3/11.png"",""time"":1096},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]",""
"image-keyboard-response","26","80577","0.0-5.0-1.11","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","null","","","","observe","","img/3to2/1.png","null","214","402","0.5","0.5","3","2","","",""
"animation","27","81866","0.0-5.0-2.11","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","214","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":104},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":298},{""stimulus"":""img/3to2/4.png"",""time"":398},{""stimulus"":""img/3to2/5.png"",""time"":520},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":694},{""stimulus"":""img/3to2/8.png"",""time"":794},{""stimulus"":""img/3to2/9.png"",""time"":894},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1090},{""stimulus"":""img/3to2/12.png"",""time"":1192}]","[]",""
"image-keyboard-response","28","81999","0.0-5.0-1.12","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","132","","","","choice","","img/2to1/1.png","2","213","310","0.5","0.5","2","3","","",""
"animation","29","83288","0.0-5.0-2.12","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","213","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":102},{""stimulus"":""img/2to3/2.png"",""time"":200},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":399},{""stimulus"":""img/2to3/5.png"",""time"":499},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":794},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":993},{""stimulus"":""img/2to3/11.png"",""time"":1091},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]",""
"image-keyboard-response","30","84274","0.0-5.0-1.13","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","null","","","","observe","","img/3to2/1.png","null","212","979","0.5","0.5","3","1","","",""
"animation","31","85565","0.0-5.0-2.13","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","212","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":102},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":399},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":596},{""stimulus"":""img/3to1/7.png"",""time"":697},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":893},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1091},{""stimulus"":""img/3to1/12.png"",""time"":1192}]","[]",""
"image-keyboard-response","32","86059","0.0-5.0-1.14","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","null","","","","observe","","img/1to3/1.png","null","211","492","0.5","0.5","1","3","","",""
"animation","33","87349","0.0-5.0-2.14","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","211","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":101},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":398},{""stimulus"":""img/1to3/5.png"",""time"":496},{""stimulus"":""img/1to3/6.png"",""time"":597},{""stimulus"":""img/1to3/7.png"",""time"":696},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":992},{""stimulus"":""img/1to3/11.png"",""time"":1090},{""stimulus"":""img/1to3/12.png"",""time"":1191}]","[]",""
"image-keyboard-response","34","87983","0.0-5.0-1.15","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","null","","","","observe","","img/3to2/1.png","null","210","627","0.5","0.5","3","2","","",""
"animation","35","89272","0.0-5.0-2.15","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","210","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":101},{""stimulus"":""img/3to2/2.png"",""time"":201},{""stimulus"":""img/3to2/3.png"",""time"":299},{""stimulus"":""img/3to2/4.png"",""time"":399},{""stimulus"":""img/3to2/5.png"",""time"":497},{""stimulus"":""img/3to2/6.png"",""time"":598},{""stimulus"":""img/3to2/7.png"",""time"":695},{""stimulus"":""img/3to2/8.png"",""time"":797},{""stimulus"":""img/3to2/9.png"",""time"":893},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1091},{""stimulus"":""img/3to2/12.png"",""time"":1192}]","[]",""
"image-keyboard-response","36","89484","0.0-5.0-1.16","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","207","","","","choice","","img/2to1/1.png","2","209","178","0.5","0.5","2","3","","",""
"animation","37","90775","0.0-5.0-2.16","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","209","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":202},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":400},{""stimulus"":""img/2to3/5.png"",""time"":497},{""stimulus"":""img/2to3/6.png"",""time"":605},{""stimulus"":""img/2to3/7.png"",""time"":696},{""stimulus"":""img/2to3/8.png"",""time"":796},{""stimulus"":""img/2to3/9.png"",""time"":898},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]",""
"image-keyboard-response","38","91149","0.0-5.0-1.17","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","null","","","","observe","","img/3to2/1.png","null","208","369","0.5","0.5","3","2","","",""
"animation","39","92439","0.0-5.0-2.17","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","208","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":102},{""stimulus"":""img/3to2/2.png"",""time"":199},{""stimulus"":""img/3to2/3.png"",""time"":300},{""stimulus"":""img/3to2/4.png"",""time"":399},{""stimulus"":""img/3to2/5.png"",""time"":497},{""stimulus"":""img/3to2/6.png"",""time"":598},{""stimulus"":""img/3to2/7.png"",""time"":700},{""stimulus"":""img/3to2/8.png"",""time"":794},{""stimulus"":""img/3to2/9.png"",""time"":893},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1091},{""stimulus"":""img/3to2/12.png"",""time"":1189}]","[]",""
"image-keyboard-response","40","92553","0.0-5.0-1.18","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","111","","","","choice","","img/2to1/1.png","2","207","291","0.5","0.5","2","3","","",""
"animation","41","93843","0.0-5.0-2.18","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","207","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":102},{""stimulus"":""img/2to3/2.png"",""time"":200},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":399},{""stimulus"":""img/2to3/5.png"",""time"":498},{""stimulus"":""img/2to3/6.png"",""time"":596},{""stimulus"":""img/2to3/7.png"",""time"":698},{""stimulus"":""img/2to3/8.png"",""time"":795},{""stimulus"":""img/2to3/9.png"",""time"":897},{""stimulus"":""img/2to3/10.png"",""time"":992},{""stimulus"":""img/2to3/11.png"",""time"":1092},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]",""
"image-keyboard-response","42","94243","0.0-5.0-1.19","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","null","","","","observe","","img/3to2/1.png","null","206","393","0.5","0.5","3","2","","",""
"animation","43","95533","0.0-5.0-2.19","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","206","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":104},{""stimulus"":""img/3to2/2.png"",""time"":200},{""stimulus"":""img/3to2/3.png"",""time"":300},{""stimulus"":""img/3to2/4.png"",""time"":398},{""stimulus"":""img/3to2/5.png"",""time"":497},{""stimulus"":""img/3to2/6.png"",""time"":596},{""stimulus"":""img/3to2/7.png"",""time"":696},{""stimulus"":""img/3to2/8.png"",""time"":795},{""stimulus"":""img/3to2/9.png"",""time"":894},{""stimulus"":""img/3to2/10.png"",""time"":992},{""stimulus"":""img/3to2/11.png"",""time"":1091},{""stimulus"":""img/3to2/12.png"",""time"":1191}]","[]",""
"image-keyboard-response","44","95560","0.0-5.0-1.20","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","23","","","","choice","","img/2to1/1.png","2","205","616","0.5","0.5","2","3","","",""
"animation","45","96849","0.0-5.0-2.20","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","205","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":200},{""stimulus"":""img/2to3/3.png"",""time"":298},{""stimulus"":""img/2to3/4.png"",""time"":399},{""stimulus"":""img/2to3/5.png"",""time"":498},{""stimulus"":""img/2to3/6.png"",""time"":596},{""stimulus"":""img/2to3/7.png"",""time"":695},{""stimulus"":""img/2to3/8.png"",""time"":794},{""stimulus"":""img/2to3/9.png"",""time"":894},{""stimulus"":""img/2to3/10.png"",""time"":994},{""stimulus"":""img/2to3/11.png"",""time"":1091},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]",""
"image-keyboard-response","46","97292","0.0-5.0-1.21","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","null","","","","observe","","img/3to2/1.png","null","204","436","0.5","0.5","3","1","","",""
"animation","47","98583","0.0-5.0-2.21","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","204","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":101},{""stimulus"":""img/3to1/2.png"",""time"":206},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":398},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":596},{""stimulus"":""img/3to1/7.png"",""time"":698},{""stimulus"":""img/3to1/8.png"",""time"":795},{""stimulus"":""img/3to1/9.png"",""time"":894},{""stimulus"":""img/3to1/10.png"",""time"":995},{""stimulus"":""img/3to1/11.png"",""time"":1092},{""stimulus"":""img/3to1/12.png"",""time"":1194}]","[]",""
"image-keyboard-response","48","98778","0.0-5.0-1.22","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","null","","","","observe","","img/1to3/1.png","null","203","191","0.5","0.5","1","3","","",""
"animation","49","100068","0.0-5.0-2.22","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","","","","","","","","","203","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":103},{""stimulus"":""img/1to3/2.png"",""time"":204},{""stimulus"":""img/1to3/3.png"",""time"":303},{""stimulus"":""img/1to3/4.png"",""time"":399},{""stimulus"":""img/1to3/5.png"",""time"":498},{""stimulus"":""img/1to3/6.png"",""time"":596},{""stimulus"":""img/1to3/7.png"",""time"":695},{""stimulus"":""img/1to3/8.png"",""time"":797},{""stimulus"":""img/1to3/9.png"",""time"":894},{""stimulus"":""img/1to3/10.png"",""time"":993},{""stimulus"":""img/1to3/11.png"",""time"":1092},{""stimulus"":""img/1to3/12.png"",""time"":1191}]","[]",""
"image-keyboard-response","50","100756","0.0-5.0-1.23","63d7a6a997f03198526a1941","bdp_cybrbll","Sun Mar 26 2023 19:53:03 GMT+0800 (China Standard Time)","465322","3","1","","null","","","","observe","","img/3to2/1.png","null","202","681","0.5","0.5","3","2","","",""
