"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"instructions","4","323994","0.0-4.0","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","[{""page_index"":0,""viewing_time"":13700}]","13700","","","","","","","","","","",""
"image-keyboard-response","5","343747","0.0-5.0-0.0-0.0","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","blurwarn","1","","19753","","","49","","","","","","","",""
"image-keyboard-response","6","345173","0.0-5.0-1.0","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","choice","","","1159","","img/2to1/1.png","2","225","663","0.5","0.5","2","3","",""
"animation","7","346462","0.0-5.0-2.0","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","225","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":211},{""stimulus"":""img/2to3/3.png"",""time"":305},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":604},{""stimulus"":""img/2to3/7.png"",""time"":695},{""stimulus"":""img/2to3/8.png"",""time"":807},{""stimulus"":""img/2to3/9.png"",""time"":900},{""stimulus"":""img/2to3/10.png"",""time"":992},{""stimulus"":""img/2to3/11.png"",""time"":1104},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","8","347309","0.0-5.0-1.1","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/3to2/1.png","null","224","843","0.5","0.5","3","1","",""
"animation","9","348602","0.0-5.0-2.1","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","224","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":214},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":398},{""stimulus"":""img/3to1/5.png"",""time"":511},{""stimulus"":""img/3to1/6.png"",""time"":609},{""stimulus"":""img/3to1/7.png"",""time"":700},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":1001},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","10","349388","0.0-5.0-1.2","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/1to3/1.png","null","223","776","0.5","0.5","1","3","",""
"animation","11","350681","0.0-5.0-2.2","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","223","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":107},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":311},{""stimulus"":""img/1to3/4.png"",""time"":407},{""stimulus"":""img/1to3/5.png"",""time"":500},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":702},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":892},{""stimulus"":""img/1to3/10.png"",""time"":992},{""stimulus"":""img/1to3/11.png"",""time"":1092},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","12","351606","0.0-5.0-1.3","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/3to2/1.png","null","222","911","0.5","0.5","3","1","",""
"animation","13","352898","0.0-5.0-2.3","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","222","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":107},{""stimulus"":""img/3to1/2.png"",""time"":203},{""stimulus"":""img/3to1/3.png"",""time"":312},{""stimulus"":""img/3to1/4.png"",""time"":396},{""stimulus"":""img/3to1/5.png"",""time"":500},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":694},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":891},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1188}]","[]"
"image-keyboard-response","14","353400","0.0-5.0-1.4","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/1to3/1.png","null","221","499","0.5","0.5","1","3","",""
"animation","15","354689","0.0-5.0-2.4","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","221","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":111},{""stimulus"":""img/1to3/2.png"",""time"":200},{""stimulus"":""img/1to3/3.png"",""time"":299},{""stimulus"":""img/1to3/4.png"",""time"":405},{""stimulus"":""img/1to3/5.png"",""time"":497},{""stimulus"":""img/1to3/6.png"",""time"":595},{""stimulus"":""img/1to3/7.png"",""time"":702},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":904},{""stimulus"":""img/1to3/10.png"",""time"":992},{""stimulus"":""img/1to3/11.png"",""time"":1095},{""stimulus"":""img/1to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","16","355090","0.0-5.0-1.5","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/3to2/1.png","null","220","394","0.5","0.5","3","1","",""
"animation","17","356379","0.0-5.0-2.5","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","220","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":111},{""stimulus"":""img/3to1/2.png"",""time"":200},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":399},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":596},{""stimulus"":""img/3to1/7.png"",""time"":703},{""stimulus"":""img/3to1/8.png"",""time"":794},{""stimulus"":""img/3to1/9.png"",""time"":893},{""stimulus"":""img/3to1/10.png"",""time"":1000},{""stimulus"":""img/3to1/11.png"",""time"":1091},{""stimulus"":""img/3to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","18","356730","0.0-5.0-1.6","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/1to3/1.png","null","219","349","0.5","0.5","1","2","",""
"animation","19","358027","0.0-5.0-2.6","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","219","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":312},{""stimulus"":""img/1to2/4.png"",""time"":405},{""stimulus"":""img/1to2/5.png"",""time"":498},{""stimulus"":""img/1to2/6.png"",""time"":607},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":893},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1093},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","20","358820","0.0-5.0-1.7","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","choice","","","791","","img/2to1/1.png","1","218","458","0.5","0.5","2","1","",""
"animation","21","360119","0.0-5.0-2.7","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","218","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":206},{""stimulus"":""img/2to1/3.png"",""time"":299},{""stimulus"":""img/2to1/4.png"",""time"":409},{""stimulus"":""img/2to1/5.png"",""time"":495},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":802},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":1005},{""stimulus"":""img/2to1/11.png"",""time"":1099},{""stimulus"":""img/2to1/12.png"",""time"":1192}]","[]"
"image-keyboard-response","22","360619","0.0-5.0-1.8","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/1to3/1.png","null","217","499","0.5","0.5","1","3","",""
"animation","23","361919","0.0-5.0-2.8","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","217","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":299},{""stimulus"":""img/1to3/4.png"",""time"":398},{""stimulus"":""img/1to3/5.png"",""time"":502},{""stimulus"":""img/1to3/6.png"",""time"":596},{""stimulus"":""img/1to3/7.png"",""time"":705},{""stimulus"":""img/1to3/8.png"",""time"":794},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1095},{""stimulus"":""img/1to3/12.png"",""time"":1191}]","[]"
"image-keyboard-response","24","362276","0.0-5.0-1.9","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/3to2/1.png","null","216","345","0.5","0.5","3","1","",""
"animation","25","363564","0.0-5.0-2.9","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","216","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":111},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":312},{""stimulus"":""img/3to1/4.png"",""time"":406},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":596},{""stimulus"":""img/3to1/7.png"",""time"":696},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","26","363934","0.0-5.0-1.10","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/1to3/1.png","null","215","362","0.5","0.5","1","2","",""
"animation","27","365222","0.0-5.0-2.10","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","215","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":597},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":796},{""stimulus"":""img/1to2/9.png"",""time"":904},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1091},{""stimulus"":""img/1to2/12.png"",""time"":1199}]","[]"
"image-keyboard-response","28","365492","0.0-5.0-1.11","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","choice","","","269","","img/2to1/1.png","2","214","344","0.5","0.5","2","3","",""
"animation","29","366781","0.0-5.0-2.11","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","214","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":101},{""stimulus"":""img/2to3/2.png"",""time"":206},{""stimulus"":""img/2to3/3.png"",""time"":300},{""stimulus"":""img/2to3/4.png"",""time"":410},{""stimulus"":""img/2to3/5.png"",""time"":497},{""stimulus"":""img/2to3/6.png"",""time"":610},{""stimulus"":""img/2to3/7.png"",""time"":695},{""stimulus"":""img/2to3/8.png"",""time"":794},{""stimulus"":""img/2to3/9.png"",""time"":893},{""stimulus"":""img/2to3/10.png"",""time"":992},{""stimulus"":""img/2to3/11.png"",""time"":1092},{""stimulus"":""img/2to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","30","367089","0.0-5.0-1.12","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/3to2/1.png","null","213","291","0.5","0.5","3","1","",""
"animation","31","368376","0.0-5.0-2.12","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","213","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":398},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":693},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":892},{""stimulus"":""img/3to1/10.png"",""time"":1000},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","32","369308","0.0-5.0-1.13","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/1to3/1.png","null","212","921","0.5","0.5","1","2","",""
"animation","33","370597","0.0-5.0-2.13","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","212","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":313},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":891},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1188}]","[]"
"image-keyboard-response","34","370734","0.0-5.0-1.14","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","choice","","","137","","img/2to1/1.png","1","211","1603","0.5","0.5","2","1","",""
"animation","35","372023","0.0-5.0-2.14","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","211","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":200},{""stimulus"":""img/2to1/3.png"",""time"":299},{""stimulus"":""img/2to1/4.png"",""time"":400},{""stimulus"":""img/2to1/5.png"",""time"":497},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":893},{""stimulus"":""img/2to1/10.png"",""time"":996},{""stimulus"":""img/2to1/11.png"",""time"":1109},{""stimulus"":""img/2to1/12.png"",""time"":1199}]","[]"
"image-keyboard-response","36","372246","0.0-5.0-1.15","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/1to3/1.png","null","210","222","0.5","0.5","1","2","",""
"animation","37","373535","0.0-5.0-2.15","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","210","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":203},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":396},{""stimulus"":""img/1to2/5.png"",""time"":500},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":701},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":907},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1188}]","[]"
"image-keyboard-response","38","374336","0.0-5.0-1.16","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","choice","","","800","","img/2to1/1.png","1","209","444","0.5","0.5","2","1","",""
"animation","39","375625","0.0-5.0-2.16","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","209","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":206},{""stimulus"":""img/2to1/3.png"",""time"":300},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","40","376089","0.0-5.0-1.17","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/1to3/1.png","null","208","450","0.5","0.5","1","3","",""
"animation","41","377378","0.0-5.0-2.17","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","208","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":199},{""stimulus"":""img/1to3/3.png"",""time"":298},{""stimulus"":""img/1to3/4.png"",""time"":397},{""stimulus"":""img/1to3/5.png"",""time"":497},{""stimulus"":""img/1to3/6.png"",""time"":609},{""stimulus"":""img/1to3/7.png"",""time"":694},{""stimulus"":""img/1to3/8.png"",""time"":793},{""stimulus"":""img/1to3/9.png"",""time"":893},{""stimulus"":""img/1to3/10.png"",""time"":991},{""stimulus"":""img/1to3/11.png"",""time"":1093},{""stimulus"":""img/1to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","42","377567","0.0-5.0-1.18","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/3to2/1.png","null","207","188","0.5","0.5","3","1","",""
"animation","43","378855","0.0-5.0-2.18","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","207","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":112},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":299},{""stimulus"":""img/3to1/4.png"",""time"":398},{""stimulus"":""img/3to1/5.png"",""time"":504},{""stimulus"":""img/3to1/6.png"",""time"":597},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":893},{""stimulus"":""img/3to1/10.png"",""time"":992},{""stimulus"":""img/3to1/11.png"",""time"":1102},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","44","379326","0.0-5.0-1.19","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/1to3/1.png","null","206","463","0.5","0.5","1","2","",""
"animation","45","380614","0.0-5.0-2.19","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","206","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":106},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":311},{""stimulus"":""img/1to2/4.png"",""time"":404},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":596},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":903},{""stimulus"":""img/1to2/10.png"",""time"":992},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","46","380641","0.0-5.0-1.20","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","choice","","","25","","img/2to1/1.png","2","205","1236","0.5","0.5","2","3","",""
"animation","47","381929","0.0-5.0-2.20","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","","","","","","","","205","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":212},{""stimulus"":""img/2to3/3.png"",""time"":305},{""stimulus"":""img/2to3/4.png"",""time"":398},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":600},{""stimulus"":""img/2to3/7.png"",""time"":709},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":992},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1195}]","[]"
"image-keyboard-response","48","382162","0.0-5.0-1.21","570fa921f895a7000f38ca6f","bdp_cybrbll","Tue Mar 28 2023 23:03:26 GMT-0400 (Eastern Daylight Time)","768492","1","3","","","","observe","","","null","","img/3to2/1.png","null","204","229","0.5","0.5","3","2","",""
