"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","2","0.0-0.0","5c4275e526217400018bf1b4","bdp_cybrbll","Sat Mar 25 2023 17:22:48 GMT-0600 (Mountain Daylight Time)","447569","3","1","","","","","","","","","","","","","","","","",""
"instructions","1","7377","0.0-1.0","5c4275e526217400018bf1b4","bdp_cybrbll","Sat Mar 25 2023 17:22:48 GMT-0600 (Mountain Daylight Time)","447569","3","1","[{""page_index"":0,""viewing_time"":7375}]","7375","","","","","","","","","","","","","","",""
"","","","","5c4275e526217400018bf1b4","bdp_cybrbll","Sat Mar 25 2023 17:22:48 GMT-0600 (Mountain Daylight Time)","447569","3","1","","","fullscreenenter","2","11243","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","12222","0.0-2.0","5c4275e526217400018bf1b4","bdp_cybrbll","Sat Mar 25 2023 17:22:48 GMT-0600 (Mountain Daylight Time)","447569","3","1","","","","","","","true","","","","","","","","","",""
"instructions","3","52147","0.0-4.0","5c4275e526217400018bf1b4","bdp_cybrbll","Sat Mar 25 2023 17:22:48 GMT-0600 (Mountain Daylight Time)","447569","3","1","[{""page_index"":0,""viewing_time"":39924}]","39924","","","","","","","","","","","","","","",""
"image-keyboard-response","4","52917","0.0-5.0-1.0","5c4275e526217400018bf1b4","bdp_cybrbll","Sat Mar 25 2023 17:22:48 GMT-0600 (Mountain Daylight Time)","447569","3","1","","768","","","","choice","","img/2to1/1.png","1","225","439","0.5","0.5","2","1","",""
"animation","5","54209","0.0-5.0-2.0","5c4275e526217400018bf1b4","bdp_cybrbll","Sat Mar 25 2023 17:22:48 GMT-0600 (Mountain Daylight Time)","447569","3","1","","","","","","","","","","225","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":106},{""stimulus"":""img/2to1/2.png"",""time"":211},{""stimulus"":""img/2to1/3.png"",""time"":301},{""stimulus"":""img/2to1/4.png"",""time"":406},{""stimulus"":""img/2to1/5.png"",""time"":495},{""stimulus"":""img/2to1/6.png"",""time"":594},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":992},{""stimulus"":""img/2to1/11.png"",""time"":1097},{""stimulus"":""img/2to1/12.png"",""time"":1202}]","[]"
"image-keyboard-response","6","54946","0.0-5.0-1.1","5c4275e526217400018bf1b4","bdp_cybrbll","Sat Mar 25 2023 17:22:48 GMT-0600 (Mountain Daylight Time)","447569","3","1","","null","","","","observe","","img/1to3/1.png","null","224","734","0.5","0.5","1","2","",""
"animation","7","56239","0.0-5.0-2.1","5c4275e526217400018bf1b4","bdp_cybrbll","Sat Mar 25 2023 17:22:48 GMT-0600 (Mountain Daylight Time)","447569","3","1","","","","","","","","","","224","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":106},{""stimulus"":""img/1to2/2.png"",""time"":211},{""stimulus"":""img/1to2/3.png"",""time"":301},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":497},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":707},{""stimulus"":""img/1to2/8.png"",""time"":797},{""stimulus"":""img/1to2/9.png"",""time"":903},{""stimulus"":""img/1to2/10.png"",""time"":993},{""stimulus"":""img/1to2/11.png"",""time"":1098},{""stimulus"":""img/1to2/12.png"",""time"":1203}]","[]"
"image-keyboard-response","8","56807","0.0-5.0-1.2","5c4275e526217400018bf1b4","bdp_cybrbll","Sat Mar 25 2023 17:22:48 GMT-0600 (Mountain Daylight Time)","447569","3","1","","568","","","","choice","","img/2to1/1.png","2","223","943","0.5","0.5","2","3","",""
"animation","9","58095","0.0-5.0-2.2","5c4275e526217400018bf1b4","bdp_cybrbll","Sat Mar 25 2023 17:22:48 GMT-0600 (Mountain Daylight Time)","447569","3","1","","","","","","","","","","223","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":109},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":305},{""stimulus"":""img/2to3/4.png"",""time"":410},{""stimulus"":""img/2to3/5.png"",""time"":500},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":800},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","10","58448","0.0-5.0-1.3","5c4275e526217400018bf1b4","bdp_cybrbll","Sat Mar 25 2023 17:22:48 GMT-0600 (Mountain Daylight Time)","447569","3","1","","null","","","","observe","","img/3to2/1.png","null","222","339","0.5","0.5","3","2","",""
