"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","2","0.0-0.0","63e316f79fdeba5ba50385e1","bdp_cybrbll","Sat Mar 25 2023 16:04:25 GMT-1000 (Hawaii-Aleutian Standard Time)","486551","1","3","","","","","","","","","","","","","","","","",""
"instructions","1","10645","0.0-1.0","63e316f79fdeba5ba50385e1","bdp_cybrbll","Sat Mar 25 2023 16:04:25 GMT-1000 (Hawaii-Aleutian Standard Time)","486551","1","3","[{""page_index"":0,""viewing_time"":10642}]","10643","","","","","","","","","","","","","","",""
"","","","","63e316f79fdeba5ba50385e1","bdp_cybrbll","Sat Mar 25 2023 16:04:25 GMT-1000 (Hawaii-Aleutian Standard Time)","486551","1","3","","","fullscreenenter","2","14855","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","15806","0.0-2.0","63e316f79fdeba5ba50385e1","bdp_cybrbll","Sat Mar 25 2023 16:04:25 GMT-1000 (Hawaii-Aleutian Standard Time)","486551","1","3","","","","","","","true","","","","","","","","","",""
"instructions","3","82951","0.0-4.0","63e316f79fdeba5ba50385e1","bdp_cybrbll","Sat Mar 25 2023 16:04:25 GMT-1000 (Hawaii-Aleutian Standard Time)","486551","1","3","[{""page_index"":0,""viewing_time"":67143}]","67143","","","","","","","","","","","","","","",""
"image-keyboard-response","4","84794","0.0-5.0-1.0","63e316f79fdeba5ba50385e1","bdp_cybrbll","Sat Mar 25 2023 16:04:25 GMT-1000 (Hawaii-Aleutian Standard Time)","486551","1","3","","1842","","","","choice","","img/2to1/1.png","2","225","325","0.5","0.5","2","3","",""
"animation","5","86082","0.0-5.0-2.0","63e316f79fdeba5ba50385e1","bdp_cybrbll","Sat Mar 25 2023 16:04:25 GMT-1000 (Hawaii-Aleutian Standard Time)","486551","1","3","","","","","","","","","","225","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":99},{""stimulus"":""img/2to3/2.png"",""time"":208},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":410},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":600},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":1006},{""stimulus"":""img/2to3/11.png"",""time"":1100},{""stimulus"":""img/2to3/12.png"",""time"":1193}]","[]"
"image-keyboard-response","6","86348","0.0-5.0-1.1","63e316f79fdeba5ba50385e1","bdp_cybrbll","Sat Mar 25 2023 16:04:25 GMT-1000 (Hawaii-Aleutian Standard Time)","486551","1","3","","null","","","","observe","","img/3to2/1.png","null","224","255","0.5","0.5","3","2","",""
"animation","7","87635","0.0-5.0-2.1","63e316f79fdeba5ba50385e1","bdp_cybrbll","Sat Mar 25 2023 16:04:25 GMT-1000 (Hawaii-Aleutian Standard Time)","486551","1","3","","","","","","","","","","224","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":202},{""stimulus"":""img/3to2/3.png"",""time"":311},{""stimulus"":""img/3to2/4.png"",""time"":397},{""stimulus"":""img/3to2/5.png"",""time"":496},{""stimulus"":""img/3to2/6.png"",""time"":610},{""stimulus"":""img/3to2/7.png"",""time"":704},{""stimulus"":""img/3to2/8.png"",""time"":798},{""stimulus"":""img/3to2/9.png"",""time"":891},{""stimulus"":""img/3to2/10.png"",""time"":991},{""stimulus"":""img/3to2/11.png"",""time"":1095},{""stimulus"":""img/3to2/12.png"",""time"":1202}]","[]"
"image-keyboard-response","8","88276","0.0-5.0-1.2","63e316f79fdeba5ba50385e1","bdp_cybrbll","Sat Mar 25 2023 16:04:25 GMT-1000 (Hawaii-Aleutian Standard Time)","486551","1","3","","641","","","","choice","","img/2to1/1.png","1","223","226","0.5","0.5","2","1","",""
