"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","3","0.0-0.0","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","","","","","","","","","","","","","","","",""
"instructions","1","3672","0.0-1.0","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","[{""page_index"":0,""viewing_time"":3668}]","3668","","","","","","","","","","","","","","",""
"","","","","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","","fullscreenenter","2","6186","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","7168","0.0-2.0","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","","","","","","true","","","","","","","","","",""
"instructions","3","36466","0.0-4.0","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","[{""page_index"":0,""viewing_time"":29298}]","29298","","","","","","","","","","","","","","",""
"image-keyboard-response","4","38776","0.0-5.0-1.0","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","2308","","","","choice","","img/2to1/1.png","2","225","522","0.5","0.5","2","3","",""
"animation","5","40064","0.0-5.0-2.0","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","","","","","","","","","225","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":200},{""stimulus"":""img/2to3/3.png"",""time"":304},{""stimulus"":""img/2to3/4.png"",""time"":398},{""stimulus"":""img/2to3/5.png"",""time"":510},{""stimulus"":""img/2to3/6.png"",""time"":604},{""stimulus"":""img/2to3/7.png"",""time"":699},{""stimulus"":""img/2to3/8.png"",""time"":809},{""stimulus"":""img/2to3/9.png"",""time"":903},{""stimulus"":""img/2to3/10.png"",""time"":992},{""stimulus"":""img/2to3/11.png"",""time"":1095},{""stimulus"":""img/2to3/12.png"",""time"":1204}]","[]"
"image-keyboard-response","6","41084","0.0-5.0-1.1","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","null","","","","observe","","img/3to2/1.png","null","224","1008","0.5","0.5","3","1","",""
"animation","7","42372","0.0-5.0-2.1","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","","","","","","","","","224","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":110},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":408},{""stimulus"":""img/3to1/5.png"",""time"":496},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":695},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":893},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","8","42674","0.0-5.0-1.2","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","null","","","","observe","","img/1to3/1.png","null","223","301","0.5","0.5","1","2","",""
"animation","9","43969","0.0-5.0-2.2","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","","","","","","","","","223","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":110},{""stimulus"":""img/1to2/2.png"",""time"":205},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":600},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":807},{""stimulus"":""img/1to2/9.png"",""time"":903},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1200}]","[]"
"image-keyboard-response","10","43976","0.0-5.0-1.3","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","6","","","","choice","","img/2to1/1.png","1","222","229","0.5","0.5","2","1","",""
"animation","11","45263","0.0-5.0-2.3","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","","","","","","","","","222","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":99},{""stimulus"":""img/2to1/2.png"",""time"":213},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":794},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":1004},{""stimulus"":""img/2to1/11.png"",""time"":1098},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","12","45854","0.0-5.0-1.4","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","null","","","","observe","","img/1to3/1.png","null","221","589","0.5","0.5","1","2","",""
"animation","13","47142","0.0-5.0-2.4","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","","","","","","","","","221","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":101},{""stimulus"":""img/1to2/2.png"",""time"":209},{""stimulus"":""img/1to2/3.png"",""time"":305},{""stimulus"":""img/1to2/4.png"",""time"":396},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":794},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1092},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","14","47784","0.0-5.0-1.5","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","641","","","","choice","","img/2to1/1.png","2","220","419","0.5","0.5","2","3","",""
"animation","15","49071","0.0-5.0-2.5","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","","","","","","","","","220","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":109},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":299},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":598},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":793},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1089},{""stimulus"":""img/2to3/12.png"",""time"":1197}]","[]"
"image-keyboard-response","16","49660","0.0-5.0-1.6","61038afee6aa0fcfbf968e56","bdp_cybrbll","Mon Mar 27 2023 23:57:40 GMT-0400 (Eastern Daylight Time)","441016","3","1","","null","","","","observe","","img/3to2/1.png","null","219","582","0.5","0.5","3","1","",""
