"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","6","0.0-0.0","5dbf692c2a1dd63f64ef5ae4","bdp_cybrbll","Sat Mar 25 2023 16:14:59 GMT-0700 (Pacific Daylight Time)","468779","3","1","","","","","","","","","","","","","","","","",""
"instructions","1","2188","0.0-1.0","5dbf692c2a1dd63f64ef5ae4","bdp_cybrbll","Sat Mar 25 2023 16:14:59 GMT-0700 (Pacific Daylight Time)","468779","3","1","[{""page_index"":0,""viewing_time"":2182}]","2182","","","","","","","","","","","","","","",""
"","","","","5dbf692c2a1dd63f64ef5ae4","bdp_cybrbll","Sat Mar 25 2023 16:14:59 GMT-0700 (Pacific Daylight Time)","468779","3","1","","","fullscreenenter","2","4939","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","5924","0.0-2.0","5dbf692c2a1dd63f64ef5ae4","bdp_cybrbll","Sat Mar 25 2023 16:14:59 GMT-0700 (Pacific Daylight Time)","468779","3","1","","","","","","","true","","","","","","","","","",""
"instructions","3","76716","0.0-4.0","5dbf692c2a1dd63f64ef5ae4","bdp_cybrbll","Sat Mar 25 2023 16:14:59 GMT-0700 (Pacific Daylight Time)","468779","3","1","[{""page_index"":0,""viewing_time"":70791}]","70791","","","","","","","","","","","","","","",""
"image-keyboard-response","4","80485","0.0-5.0-1.0","5dbf692c2a1dd63f64ef5ae4","bdp_cybrbll","Sat Mar 25 2023 16:14:59 GMT-0700 (Pacific Daylight Time)","468779","3","1","","3768","","","","choice","","img/2to1/1.png","2","225","885","0.5","0.5","2","3","",""
"animation","5","81773","0.0-5.0-2.0","5dbf692c2a1dd63f64ef5ae4","bdp_cybrbll","Sat Mar 25 2023 16:14:59 GMT-0700 (Pacific Daylight Time)","468779","3","1","","","","","","","","","","225","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":100},{""stimulus"":""img/2to3/2.png"",""time"":199},{""stimulus"":""img/2to3/3.png"",""time"":298},{""stimulus"":""img/2to3/4.png"",""time"":397},{""stimulus"":""img/2to3/5.png"",""time"":496},{""stimulus"":""img/2to3/6.png"",""time"":595},{""stimulus"":""img/2to3/7.png"",""time"":694},{""stimulus"":""img/2to3/8.png"",""time"":794},{""stimulus"":""img/2to3/9.png"",""time"":892},{""stimulus"":""img/2to3/10.png"",""time"":991},{""stimulus"":""img/2to3/11.png"",""time"":1090},{""stimulus"":""img/2to3/12.png"",""time"":1189}]","[]"
"image-keyboard-response","6","82613","0.0-5.0-1.1","5dbf692c2a1dd63f64ef5ae4","bdp_cybrbll","Sat Mar 25 2023 16:14:59 GMT-0700 (Pacific Daylight Time)","468779","3","1","","null","","","","observe","","img/3to2/1.png","null","224","839","0.5","0.5","3","1","",""
"animation","7","83900","0.0-5.0-2.1","5dbf692c2a1dd63f64ef5ae4","bdp_cybrbll","Sat Mar 25 2023 16:14:59 GMT-0700 (Pacific Daylight Time)","468779","3","1","","","","","","","","","","224","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":100},{""stimulus"":""img/3to1/2.png"",""time"":198},{""stimulus"":""img/3to1/3.png"",""time"":298},{""stimulus"":""img/3to1/4.png"",""time"":397},{""stimulus"":""img/3to1/5.png"",""time"":495},{""stimulus"":""img/3to1/6.png"",""time"":595},{""stimulus"":""img/3to1/7.png"",""time"":693},{""stimulus"":""img/3to1/8.png"",""time"":793},{""stimulus"":""img/3to1/9.png"",""time"":891},{""stimulus"":""img/3to1/10.png"",""time"":991},{""stimulus"":""img/3to1/11.png"",""time"":1090},{""stimulus"":""img/3to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","8","85470","0.0-5.0-1.2","5dbf692c2a1dd63f64ef5ae4","bdp_cybrbll","Sat Mar 25 2023 16:14:59 GMT-0700 (Pacific Daylight Time)","468779","3","1","","null","","","","observe","","img/1to3/1.png","null","223","1569","0.5","0.5","1","3","",""
