"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","3","0.0-0.0","63ea4164c5b33a0d13129c84","bdp_cybrbll","Mon Mar 27 2023 15:56:55 GMT-0400 (Eastern Daylight Time)","455953","1","3","","","","","","","","","","","","","","","","",""
"instructions","1","13867","0.0-1.0","63ea4164c5b33a0d13129c84","bdp_cybrbll","Mon Mar 27 2023 15:56:55 GMT-0400 (Eastern Daylight Time)","455953","1","3","[{""page_index"":0,""viewing_time"":13863}]","13863","","","","","","","","","","","","","","",""
"","","","","63ea4164c5b33a0d13129c84","bdp_cybrbll","Mon Mar 27 2023 15:56:55 GMT-0400 (Eastern Daylight Time)","455953","1","3","","","fullscreenenter","2","20784","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","21784","0.0-2.0","63ea4164c5b33a0d13129c84","bdp_cybrbll","Mon Mar 27 2023 15:56:55 GMT-0400 (Eastern Daylight Time)","455953","1","3","","","","","","","true","","","","","","","","","",""
"instructions","3","26322","0.0-4.0","63ea4164c5b33a0d13129c84","bdp_cybrbll","Mon Mar 27 2023 15:56:55 GMT-0400 (Eastern Daylight Time)","455953","1","3","[{""page_index"":0,""viewing_time"":4535}]","4535","","","","","","","","","","","","","","",""
"image-keyboard-response","4","26992","0.0-5.0-1.0","63ea4164c5b33a0d13129c84","bdp_cybrbll","Mon Mar 27 2023 15:56:55 GMT-0400 (Eastern Daylight Time)","455953","1","3","","666","","","","choice","","img/2to1/1.png","1","225","417","0.5","0.5","2","1","",""
"animation","5","28296","0.0-5.0-2.0","63ea4164c5b33a0d13129c84","bdp_cybrbll","Mon Mar 27 2023 15:56:55 GMT-0400 (Eastern Daylight Time)","455953","1","3","","","","","","","","","","225","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":104},{""stimulus"":""img/2to1/2.png"",""time"":215},{""stimulus"":""img/2to1/3.png"",""time"":311},{""stimulus"":""img/2to1/4.png"",""time"":408},{""stimulus"":""img/2to1/5.png"",""time"":503},{""stimulus"":""img/2to1/6.png"",""time"":599},{""stimulus"":""img/2to1/7.png"",""time"":711},{""stimulus"":""img/2to1/8.png"",""time"":806},{""stimulus"":""img/2to1/9.png"",""time"":903},{""stimulus"":""img/2to1/10.png"",""time"":999},{""stimulus"":""img/2to1/11.png"",""time"":1095},{""stimulus"":""img/2to1/12.png"",""time"":1207}]","[]"
"image-keyboard-response","6","28913","0.0-5.0-1.1","63ea4164c5b33a0d13129c84","bdp_cybrbll","Mon Mar 27 2023 15:56:55 GMT-0400 (Eastern Daylight Time)","455953","1","3","","null","","","","observe","","img/1to3/1.png","null","224","612","0.5","0.5","1","3","",""
"animation","7","30216","0.0-5.0-2.1","63ea4164c5b33a0d13129c84","bdp_cybrbll","Mon Mar 27 2023 15:56:55 GMT-0400 (Eastern Daylight Time)","455953","1","3","","","","","","","","","","224","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":103},{""stimulus"":""img/1to3/2.png"",""time"":215},{""stimulus"":""img/1to3/3.png"",""time"":311},{""stimulus"":""img/1to3/4.png"",""time"":407},{""stimulus"":""img/1to3/5.png"",""time"":503},{""stimulus"":""img/1to3/6.png"",""time"":599},{""stimulus"":""img/1to3/7.png"",""time"":711},{""stimulus"":""img/1to3/8.png"",""time"":806},{""stimulus"":""img/1to3/9.png"",""time"":903},{""stimulus"":""img/1to3/10.png"",""time"":999},{""stimulus"":""img/1to3/11.png"",""time"":1095},{""stimulus"":""img/1to3/12.png"",""time"":1207}]","[]"
"image-keyboard-response","8","31063","0.0-5.0-1.2","63ea4164c5b33a0d13129c84","bdp_cybrbll","Mon Mar 27 2023 15:56:55 GMT-0400 (Eastern Daylight Time)","455953","1","3","","null","","","","observe","","img/3to2/1.png","null","223","839","0.5","0.5","3","2","",""
