"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses","numBlurs"
"pavlovia","0","10","0.0-0.0","5e2cd786dc63ca2ff798a0ca","bdp_cybrbll","Tue Mar 28 2023 22:24:02 GMT-0500 (Central Daylight Time)","784103","3","1","","","","","","","","","","","","","","","","","",""
"instructions","1","5258","0.0-1.0","5e2cd786dc63ca2ff798a0ca","bdp_cybrbll","Tue Mar 28 2023 22:24:02 GMT-0500 (Central Daylight Time)","784103","3","1","[{""page_index"":0,""viewing_time"":5245}]","5246","","","","","","","","","","","","","","","",""
"","","","","5e2cd786dc63ca2ff798a0ca","bdp_cybrbll","Tue Mar 28 2023 22:24:02 GMT-0500 (Central Daylight Time)","784103","3","1","","","fullscreenenter","2","7512","fullscreenenter","","","","","","","","","","","",""
"fullscreen","2","8375","0.0-2.0","5e2cd786dc63ca2ff798a0ca","bdp_cybrbll","Tue Mar 28 2023 22:24:02 GMT-0500 (Central Daylight Time)","784103","3","1","","","","","","","true","","","","","","","","","","",""
"instructions","3","11169","0.0-4.0","5e2cd786dc63ca2ff798a0ca","bdp_cybrbll","Tue Mar 28 2023 22:24:02 GMT-0500 (Central Daylight Time)","784103","3","1","[{""page_index"":0,""viewing_time"":2791}]","2791","","","","","","","","","","","","","","","",""
"image-keyboard-response","4","29027","0.0-5.0-1.0","5e2cd786dc63ca2ff798a0ca","bdp_cybrbll","Tue Mar 28 2023 22:24:02 GMT-0500 (Central Daylight Time)","784103","3","1","","17854","","","","choice","","img/2to1/1.png","1","225","1101","0.5","0.5","2","1","","",""
"animation","5","30325","0.0-5.0-2.0","5e2cd786dc63ca2ff798a0ca","bdp_cybrbll","Tue Mar 28 2023 22:24:02 GMT-0500 (Central Daylight Time)","784103","3","1","","","","","","","","","","225","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":114},{""stimulus"":""img/2to1/2.png"",""time"":207},{""stimulus"":""img/2to1/3.png"",""time"":304},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":507},{""stimulus"":""img/2to1/6.png"",""time"":602},{""stimulus"":""img/2to1/7.png"",""time"":695},{""stimulus"":""img/2to1/8.png"",""time"":806},{""stimulus"":""img/2to1/9.png"",""time"":901},{""stimulus"":""img/2to1/10.png"",""time"":999},{""stimulus"":""img/2to1/11.png"",""time"":1094},{""stimulus"":""img/2to1/12.png"",""time"":1204}]","[]",""
"image-keyboard-response","6","30849","0.0-5.0-1.1","5e2cd786dc63ca2ff798a0ca","bdp_cybrbll","Tue Mar 28 2023 22:24:02 GMT-0500 (Central Daylight Time)","784103","3","1","","null","","","","observe","","img/1to3/1.png","null","224","520","0.5","0.5","1","2","","",""
"animation","7","32148","0.0-5.0-2.1","5e2cd786dc63ca2ff798a0ca","bdp_cybrbll","Tue Mar 28 2023 22:24:02 GMT-0500 (Central Daylight Time)","784103","3","1","","","","","","","","","","224","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":206},{""stimulus"":""img/1to2/3.png"",""time"":300},{""stimulus"":""img/1to2/4.png"",""time"":410},{""stimulus"":""img/1to2/5.png"",""time"":504},{""stimulus"":""img/1to2/6.png"",""time"":600},{""stimulus"":""img/1to2/7.png"",""time"":695},{""stimulus"":""img/1to2/8.png"",""time"":808},{""stimulus"":""img/1to2/9.png"",""time"":902},{""stimulus"":""img/1to2/10.png"",""time"":995},{""stimulus"":""img/1to2/11.png"",""time"":1095},{""stimulus"":""img/1to2/12.png"",""time"":1204}]","[]",""
"image-keyboard-response","8","33900","0.0-5.0-1.2","5e2cd786dc63ca2ff798a0ca","bdp_cybrbll","Tue Mar 28 2023 22:24:02 GMT-0500 (Central Daylight Time)","784103","3","1","","1750","","","","choice","","img/2to1/1.png","1","223","281","0.5","0.5","2","1","","",""
