"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","5","0.0-0.0","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","","","","","","","","","","","","","","","",""
"instructions","1","1936","0.0-1.0","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","[{""page_index"":0,""viewing_time"":1930}]","1930","","","","","","","","","","","","","","",""
"","","","","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","","fullscreenenter","2","5260","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","6233","0.0-2.0","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","","","","","","true","","","","","","","","","",""
"instructions","3","22299","0.0-4.0","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","[{""page_index"":0,""viewing_time"":16065}]","16065","","","","","","","","","","","","","","",""
"image-keyboard-response","4","24975","0.0-5.0-1.0","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","2673","","","","choice","","img/2to1/1.png","2","225","666","0.5","0.5","2","3","",""
"animation","5","26272","0.0-5.0-2.0","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","","","","","","","","","225","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":107},{""stimulus"":""img/2to3/2.png"",""time"":200},{""stimulus"":""img/2to3/3.png"",""time"":304},{""stimulus"":""img/2to3/4.png"",""time"":400},{""stimulus"":""img/2to3/5.png"",""time"":507},{""stimulus"":""img/2to3/6.png"",""time"":603},{""stimulus"":""img/2to3/7.png"",""time"":700},{""stimulus"":""img/2to3/8.png"",""time"":803},{""stimulus"":""img/2to3/9.png"",""time"":900},{""stimulus"":""img/2to3/10.png"",""time"":992},{""stimulus"":""img/2to3/11.png"",""time"":1097},{""stimulus"":""img/2to3/12.png"",""time"":1196}]","[]"
"image-keyboard-response","6","26571","0.0-5.0-1.1","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","null","","","","observe","","img/3to2/1.png","null","224","289","0.5","0.5","3","2","",""
"animation","7","27863","0.0-5.0-2.1","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","","","","","","","","","224","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":105},{""stimulus"":""img/3to2/2.png"",""time"":209},{""stimulus"":""img/3to2/3.png"",""time"":304},{""stimulus"":""img/3to2/4.png"",""time"":405},{""stimulus"":""img/3to2/5.png"",""time"":505},{""stimulus"":""img/3to2/6.png"",""time"":598},{""stimulus"":""img/3to2/7.png"",""time"":702},{""stimulus"":""img/3to2/8.png"",""time"":800},{""stimulus"":""img/3to2/9.png"",""time"":897},{""stimulus"":""img/3to2/10.png"",""time"":999},{""stimulus"":""img/3to2/11.png"",""time"":1093},{""stimulus"":""img/3to2/12.png"",""time"":1196}]","[]"
"image-keyboard-response","8","28841","0.0-5.0-1.2","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","976","","","","choice","","img/2to1/1.png","1","223","599","0.5","0.5","2","1","",""
"animation","9","30140","0.0-5.0-2.2","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","","","","","","","","","223","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":105},{""stimulus"":""img/2to1/2.png"",""time"":206},{""stimulus"":""img/2to1/3.png"",""time"":302},{""stimulus"":""img/2to1/4.png"",""time"":398},{""stimulus"":""img/2to1/5.png"",""time"":504},{""stimulus"":""img/2to1/6.png"",""time"":601},{""stimulus"":""img/2to1/7.png"",""time"":697},{""stimulus"":""img/2to1/8.png"",""time"":798},{""stimulus"":""img/2to1/9.png"",""time"":896},{""stimulus"":""img/2to1/10.png"",""time"":1000},{""stimulus"":""img/2to1/11.png"",""time"":1097},{""stimulus"":""img/2to1/12.png"",""time"":1193}]","[]"
"image-keyboard-response","10","30827","0.0-5.0-1.3","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","null","","","","observe","","img/1to3/1.png","null","222","680","0.5","0.5","1","2","",""
"animation","11","32119","0.0-5.0-2.3","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","","","","","","","","","222","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":103},{""stimulus"":""img/1to2/2.png"",""time"":208},{""stimulus"":""img/1to2/3.png"",""time"":300},{""stimulus"":""img/1to2/4.png"",""time"":407},{""stimulus"":""img/1to2/5.png"",""time"":503},{""stimulus"":""img/1to2/6.png"",""time"":599},{""stimulus"":""img/1to2/7.png"",""time"":700},{""stimulus"":""img/1to2/8.png"",""time"":796},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":999},{""stimulus"":""img/1to2/11.png"",""time"":1095},{""stimulus"":""img/1to2/12.png"",""time"":1196}]","[]"
"image-keyboard-response","12","32378","0.0-5.0-1.4","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","258","","","","choice","","img/2to1/1.png","1","221","214","0.5","0.5","2","1","",""
"animation","13","33675","0.0-5.0-2.4","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","","","","","","","","","221","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":103},{""stimulus"":""img/2to1/2.png"",""time"":209},{""stimulus"":""img/2to1/3.png"",""time"":300},{""stimulus"":""img/2to1/4.png"",""time"":406},{""stimulus"":""img/2to1/5.png"",""time"":503},{""stimulus"":""img/2to1/6.png"",""time"":599},{""stimulus"":""img/2to1/7.png"",""time"":702},{""stimulus"":""img/2to1/8.png"",""time"":796},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":999},{""stimulus"":""img/2to1/11.png"",""time"":1094},{""stimulus"":""img/2to1/12.png"",""time"":1196}]","[]"
"image-keyboard-response","14","34040","0.0-5.0-1.5","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","null","","","","observe","","img/1to3/1.png","null","220","359","0.5","0.5","1","3","",""
"animation","15","35340","0.0-5.0-2.5","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","","","","","","","","","220","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":106},{""stimulus"":""img/1to3/2.png"",""time"":207},{""stimulus"":""img/1to3/3.png"",""time"":303},{""stimulus"":""img/1to3/4.png"",""time"":399},{""stimulus"":""img/1to3/5.png"",""time"":505},{""stimulus"":""img/1to3/6.png"",""time"":601},{""stimulus"":""img/1to3/7.png"",""time"":697},{""stimulus"":""img/1to3/8.png"",""time"":800},{""stimulus"":""img/1to3/9.png"",""time"":895},{""stimulus"":""img/1to3/10.png"",""time"":1001},{""stimulus"":""img/1to3/11.png"",""time"":1097},{""stimulus"":""img/1to3/12.png"",""time"":1193}]","[]"
"image-keyboard-response","16","36257","0.0-5.0-1.6","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","null","","","","observe","","img/3to2/1.png","null","219","911","0.5","0.5","3","1","",""
"animation","17","37553","0.0-5.0-2.6","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","","","","","","","","","219","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":102},{""stimulus"":""img/3to1/2.png"",""time"":207},{""stimulus"":""img/3to1/3.png"",""time"":304},{""stimulus"":""img/3to1/4.png"",""time"":400},{""stimulus"":""img/3to1/5.png"",""time"":502},{""stimulus"":""img/3to1/6.png"",""time"":598},{""stimulus"":""img/3to1/7.png"",""time"":704},{""stimulus"":""img/3to1/8.png"",""time"":800},{""stimulus"":""img/3to1/9.png"",""time"":897},{""stimulus"":""img/3to1/10.png"",""time"":998},{""stimulus"":""img/3to1/11.png"",""time"":1094},{""stimulus"":""img/3to1/12.png"",""time"":1190}]","[]"
"image-keyboard-response","18","38257","0.0-5.0-1.7","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","null","","","","observe","","img/1to3/1.png","null","218","693","0.5","0.5","1","3","",""
"animation","19","39553","0.0-5.0-2.7","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","","","","","","","","","218","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":105},{""stimulus"":""img/1to3/2.png"",""time"":208},{""stimulus"":""img/1to3/3.png"",""time"":304},{""stimulus"":""img/1to3/4.png"",""time"":400},{""stimulus"":""img/1to3/5.png"",""time"":502},{""stimulus"":""img/1to3/6.png"",""time"":598},{""stimulus"":""img/1to3/7.png"",""time"":704},{""stimulus"":""img/1to3/8.png"",""time"":800},{""stimulus"":""img/1to3/9.png"",""time"":896},{""stimulus"":""img/1to3/10.png"",""time"":998},{""stimulus"":""img/1to3/11.png"",""time"":1094},{""stimulus"":""img/1to3/12.png"",""time"":1190}]","[]"
"image-keyboard-response","20","39851","0.0-5.0-1.8","62951043176ada9a9de2faa4","bdp_cybrbll","Sun Mar 26 2023 20:02:38 GMT-0600 (Mountain Daylight Time)","403353","1","3","","null","","","","observe","","img/3to2/1.png","null","217","292","0.5","0.5","3","1","",""
