"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","124","147993","0.0-5.0-1.59","","null","","img/3to2/1.png","null","166","230","0.5","0.5","3","2","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","125","149396","0.0-5.0-2.59","","","","","","166","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":215},{""stimulus"":""img/3to2/3.png"",""time"":323},{""stimulus"":""img/3to2/4.png"",""time"":431},{""stimulus"":""img/3to2/5.png"",""time"":538},{""stimulus"":""img/3to2/6.png"",""time"":645},{""stimulus"":""img/3to2/7.png"",""time"":754},{""stimulus"":""img/3to2/8.png"",""time"":862},{""stimulus"":""img/3to2/9.png"",""time"":970},{""stimulus"":""img/3to2/10.png"",""time"":1079},{""stimulus"":""img/3to2/11.png"",""time"":1186},{""stimulus"":""img/3to2/12.png"",""time"":1294}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","126","150301","0.0-5.0-1.60","","905","","img/2to1/1.png","2","165","144","0.5","0.5","2","3","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","127","151695","0.0-5.0-2.60","","","","","","165","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":99},{""stimulus"":""img/2to3/2.png"",""time"":207},{""stimulus"":""img/2to3/3.png"",""time"":315},{""stimulus"":""img/2to3/4.png"",""time"":422},{""stimulus"":""img/2to3/5.png"",""time"":531},{""stimulus"":""img/2to3/6.png"",""time"":639},{""stimulus"":""img/2to3/7.png"",""time"":746},{""stimulus"":""img/2to3/8.png"",""time"":855},{""stimulus"":""img/2to3/9.png"",""time"":962},{""stimulus"":""img/2to3/10.png"",""time"":1069},{""stimulus"":""img/2to3/11.png"",""time"":1178},{""stimulus"":""img/2to3/12.png"",""time"":1286}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","128","151941","0.0-5.0-1.61","","null","","img/3to2/1.png","null","164","243","0.5","0.5","3","1","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","129","153342","0.0-5.0-2.61","","","","","","164","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":109},{""stimulus"":""img/3to1/2.png"",""time"":216},{""stimulus"":""img/3to1/3.png"",""time"":324},{""stimulus"":""img/3to1/4.png"",""time"":431},{""stimulus"":""img/3to1/5.png"",""time"":539},{""stimulus"":""img/3to1/6.png"",""time"":648},{""stimulus"":""img/3to1/7.png"",""time"":755},{""stimulus"":""img/3to1/8.png"",""time"":862},{""stimulus"":""img/3to1/9.png"",""time"":971},{""stimulus"":""img/3to1/10.png"",""time"":1079},{""stimulus"":""img/3to1/11.png"",""time"":1185},{""stimulus"":""img/3to1/12.png"",""time"":1294}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","130","153603","0.0-5.0-1.62","","null","","img/1to3/1.png","null","163","248","0.5","0.5","1","3","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","131","155006","0.0-5.0-2.62","","","","","","163","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":108},{""stimulus"":""img/1to3/2.png"",""time"":216},{""stimulus"":""img/1to3/3.png"",""time"":323},{""stimulus"":""img/1to3/4.png"",""time"":431},{""stimulus"":""img/1to3/5.png"",""time"":540},{""stimulus"":""img/1to3/6.png"",""time"":648},{""stimulus"":""img/1to3/7.png"",""time"":756},{""stimulus"":""img/1to3/8.png"",""time"":864},{""stimulus"":""img/1to3/9.png"",""time"":972},{""stimulus"":""img/1to3/10.png"",""time"":1080},{""stimulus"":""img/1to3/11.png"",""time"":1188},{""stimulus"":""img/1to3/12.png"",""time"":1295}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","132","155407","0.0-5.0-1.63","","null","","img/3to2/1.png","null","162","388","0.5","0.5","3","2","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","133","156806","0.0-5.0-2.63","","","","","","162","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":215},{""stimulus"":""img/3to2/3.png"",""time"":323},{""stimulus"":""img/3to2/4.png"",""time"":431},{""stimulus"":""img/3to2/5.png"",""time"":539},{""stimulus"":""img/3to2/6.png"",""time"":647},{""stimulus"":""img/3to2/7.png"",""time"":755},{""stimulus"":""img/3to2/8.png"",""time"":862},{""stimulus"":""img/3to2/9.png"",""time"":970},{""stimulus"":""img/3to2/10.png"",""time"":1078},{""stimulus"":""img/3to2/11.png"",""time"":1184},{""stimulus"":""img/3to2/12.png"",""time"":1293}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","134","157200","0.0-5.0-1.64","","394","","img/2to1/1.png","1","161","777","0.5","0.5","2","1","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","135","158597","0.0-5.0-2.64","","","","","","161","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":101},{""stimulus"":""img/2to1/2.png"",""time"":209},{""stimulus"":""img/2to1/3.png"",""time"":318},{""stimulus"":""img/2to1/4.png"",""time"":424},{""stimulus"":""img/2to1/5.png"",""time"":533},{""stimulus"":""img/2to1/6.png"",""time"":641},{""stimulus"":""img/2to1/7.png"",""time"":748},{""stimulus"":""img/2to1/8.png"",""time"":857},{""stimulus"":""img/2to1/9.png"",""time"":965},{""stimulus"":""img/2to1/10.png"",""time"":1073},{""stimulus"":""img/2to1/11.png"",""time"":1182},{""stimulus"":""img/2to1/12.png"",""time"":1289}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","136","158921","0.0-5.0-1.65","","null","","img/1to3/1.png","null","160","314","0.5","0.5","1","2","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","137","160324","0.0-5.0-2.65","","","","","","160","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":217},{""stimulus"":""img/1to2/3.png"",""time"":326},{""stimulus"":""img/1to2/4.png"",""time"":433},{""stimulus"":""img/1to2/5.png"",""time"":541},{""stimulus"":""img/1to2/6.png"",""time"":649},{""stimulus"":""img/1to2/7.png"",""time"":756},{""stimulus"":""img/1to2/8.png"",""time"":864},{""stimulus"":""img/1to2/9.png"",""time"":971},{""stimulus"":""img/1to2/10.png"",""time"":1079},{""stimulus"":""img/1to2/11.png"",""time"":1188},{""stimulus"":""img/1to2/12.png"",""time"":1295}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","138","162780","0.0-5.0-1.66","","2456","","img/2to1/1.png","2","159","1042","0.5","0.5","2","3","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","139","164183","0.0-5.0-2.66","","","","","","159","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":107},{""stimulus"":""img/2to3/2.png"",""time"":215},{""stimulus"":""img/2to3/3.png"",""time"":323},{""stimulus"":""img/2to3/4.png"",""time"":430},{""stimulus"":""img/2to3/5.png"",""time"":539},{""stimulus"":""img/2to3/6.png"",""time"":647},{""stimulus"":""img/2to3/7.png"",""time"":754},{""stimulus"":""img/2to3/8.png"",""time"":862},{""stimulus"":""img/2to3/9.png"",""time"":971},{""stimulus"":""img/2to3/10.png"",""time"":1078},{""stimulus"":""img/2to3/11.png"",""time"":1187},{""stimulus"":""img/2to3/12.png"",""time"":1294}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","140","164723","0.0-5.0-1.67","","null","","img/3to2/1.png","null","158","527","0.5","0.5","3","2","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","141","166129","0.0-5.0-2.67","","","","","","158","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":108},{""stimulus"":""img/3to2/2.png"",""time"":217},{""stimulus"":""img/3to2/3.png"",""time"":324},{""stimulus"":""img/3to2/4.png"",""time"":432},{""stimulus"":""img/3to2/5.png"",""time"":541},{""stimulus"":""img/3to2/6.png"",""time"":649},{""stimulus"":""img/3to2/7.png"",""time"":757},{""stimulus"":""img/3to2/8.png"",""time"":864},{""stimulus"":""img/3to2/9.png"",""time"":973},{""stimulus"":""img/3to2/10.png"",""time"":1081},{""stimulus"":""img/3to2/11.png"",""time"":1189},{""stimulus"":""img/3to2/12.png"",""time"":1297}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","142","167250","0.0-5.0-1.68","","1121","","img/2to1/1.png","1","157","921","0.5","0.5","2","1","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","143","168645","0.0-5.0-2.68","","","","","","157","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":209},{""stimulus"":""img/2to1/3.png"",""time"":315},{""stimulus"":""img/2to1/4.png"",""time"":424},{""stimulus"":""img/2to1/5.png"",""time"":531},{""stimulus"":""img/2to1/6.png"",""time"":639},{""stimulus"":""img/2to1/7.png"",""time"":747},{""stimulus"":""img/2to1/8.png"",""time"":855},{""stimulus"":""img/2to1/9.png"",""time"":962},{""stimulus"":""img/2to1/10.png"",""time"":1071},{""stimulus"":""img/2to1/11.png"",""time"":1179},{""stimulus"":""img/2to1/12.png"",""time"":1287}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","144","169136","0.0-5.0-1.69","","null","","img/1to3/1.png","null","156","488","0.5","0.5","1","3","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","145","170538","0.0-5.0-2.69","","","","","","156","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":107},{""stimulus"":""img/1to3/2.png"",""time"":216},{""stimulus"":""img/1to3/3.png"",""time"":323},{""stimulus"":""img/1to3/4.png"",""time"":431},{""stimulus"":""img/1to3/5.png"",""time"":538},{""stimulus"":""img/1to3/6.png"",""time"":645},{""stimulus"":""img/1to3/7.png"",""time"":754},{""stimulus"":""img/1to3/8.png"",""time"":863},{""stimulus"":""img/1to3/9.png"",""time"":970},{""stimulus"":""img/1to3/10.png"",""time"":1079},{""stimulus"":""img/1to3/11.png"",""time"":1187},{""stimulus"":""img/1to3/12.png"",""time"":1295}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","146","171139","0.0-5.0-1.70","","null","","img/3to2/1.png","null","155","598","0.5","0.5","3","2","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","147","172541","0.0-5.0-2.70","","","","","","155","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":109},{""stimulus"":""img/3to2/2.png"",""time"":216},{""stimulus"":""img/3to2/3.png"",""time"":324},{""stimulus"":""img/3to2/4.png"",""time"":431},{""stimulus"":""img/3to2/5.png"",""time"":539},{""stimulus"":""img/3to2/6.png"",""time"":647},{""stimulus"":""img/3to2/7.png"",""time"":756},{""stimulus"":""img/3to2/8.png"",""time"":864},{""stimulus"":""img/3to2/9.png"",""time"":971},{""stimulus"":""img/3to2/10.png"",""time"":1080},{""stimulus"":""img/3to2/11.png"",""time"":1187},{""stimulus"":""img/3to2/12.png"",""time"":1294}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","148","173530","0.0-5.0-1.71","","988","","img/2to1/1.png","2","154","264","0.5","0.5","2","3","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","149","174929","0.0-5.0-2.71","","","","","","154","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":105},{""stimulus"":""img/2to3/2.png"",""time"":214},{""stimulus"":""img/2to3/3.png"",""time"":322},{""stimulus"":""img/2to3/4.png"",""time"":429},{""stimulus"":""img/2to3/5.png"",""time"":536},{""stimulus"":""img/2to3/6.png"",""time"":645},{""stimulus"":""img/2to3/7.png"",""time"":753},{""stimulus"":""img/2to3/8.png"",""time"":861},{""stimulus"":""img/2to3/9.png"",""time"":969},{""stimulus"":""img/2to3/10.png"",""time"":1077},{""stimulus"":""img/2to3/11.png"",""time"":1184},{""stimulus"":""img/2to3/12.png"",""time"":1292}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","150","176027","0.0-5.0-1.72","","null","","img/3to2/1.png","null","153","1092","0.5","0.5","3","1","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","151","177428","0.0-5.0-2.72","","","","","","153","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":107},{""stimulus"":""img/3to1/2.png"",""time"":216},{""stimulus"":""img/3to1/3.png"",""time"":324},{""stimulus"":""img/3to1/4.png"",""time"":431},{""stimulus"":""img/3to1/5.png"",""time"":538},{""stimulus"":""img/3to1/6.png"",""time"":646},{""stimulus"":""img/3to1/7.png"",""time"":753},{""stimulus"":""img/3to1/8.png"",""time"":862},{""stimulus"":""img/3to1/9.png"",""time"":969},{""stimulus"":""img/3to1/10.png"",""time"":1077},{""stimulus"":""img/3to1/11.png"",""time"":1185},{""stimulus"":""img/3to1/12.png"",""time"":1293}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","152","178202","0.0-5.0-1.73","","null","","img/1to3/1.png","null","152","761","0.5","0.5","1","2","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","153","179604","0.0-5.0-2.73","","","","","","152","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":109},{""stimulus"":""img/1to2/2.png"",""time"":216},{""stimulus"":""img/1to2/3.png"",""time"":323},{""stimulus"":""img/1to2/4.png"",""time"":432},{""stimulus"":""img/1to2/5.png"",""time"":539},{""stimulus"":""img/1to2/6.png"",""time"":647},{""stimulus"":""img/1to2/7.png"",""time"":756},{""stimulus"":""img/1to2/8.png"",""time"":864},{""stimulus"":""img/1to2/9.png"",""time"":972},{""stimulus"":""img/1to2/10.png"",""time"":1080},{""stimulus"":""img/1to2/11.png"",""time"":1187},{""stimulus"":""img/1to2/12.png"",""time"":1295}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","154","180290","0.0-5.0-1.74","","686","","img/2to1/1.png","1","151","317","0.5","0.5","2","1","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","155","181684","0.0-5.0-2.74","","","","","","151","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":209},{""stimulus"":""img/2to1/3.png"",""time"":317},{""stimulus"":""img/2to1/4.png"",""time"":425},{""stimulus"":""img/2to1/5.png"",""time"":532},{""stimulus"":""img/2to1/6.png"",""time"":640},{""stimulus"":""img/2to1/7.png"",""time"":747},{""stimulus"":""img/2to1/8.png"",""time"":856},{""stimulus"":""img/2to1/9.png"",""time"":964},{""stimulus"":""img/2to1/10.png"",""time"":1071},{""stimulus"":""img/2to1/11.png"",""time"":1179},{""stimulus"":""img/2to1/12.png"",""time"":1287}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","156","182192","0.0-5.0-1.75","","null","","img/1to3/1.png","null","150","496","0.5","0.5","1","3","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","157","183595","0.0-5.0-2.75","","","","","","150","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":108},{""stimulus"":""img/1to3/2.png"",""time"":215},{""stimulus"":""img/1to3/3.png"",""time"":324},{""stimulus"":""img/1to3/4.png"",""time"":432},{""stimulus"":""img/1to3/5.png"",""time"":541},{""stimulus"":""img/1to3/6.png"",""time"":649},{""stimulus"":""img/1to3/7.png"",""time"":756},{""stimulus"":""img/1to3/8.png"",""time"":864},{""stimulus"":""img/1to3/9.png"",""time"":970},{""stimulus"":""img/1to3/10.png"",""time"":1079},{""stimulus"":""img/1to3/11.png"",""time"":1187},{""stimulus"":""img/1to3/12.png"",""time"":1295}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","158","183796","0.0-5.0-1.76","","null","","img/3to2/1.png","null","149","192","0.5","0.1","3","1","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","159","185194","0.0-5.0-2.76","","","","","","149","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":107},{""stimulus"":""img/3to1/2.png"",""time"":214},{""stimulus"":""img/3to1/3.png"",""time"":322},{""stimulus"":""img/3to1/4.png"",""time"":429},{""stimulus"":""img/3to1/5.png"",""time"":538},{""stimulus"":""img/3to1/6.png"",""time"":646},{""stimulus"":""img/3to1/7.png"",""time"":753},{""stimulus"":""img/3to1/8.png"",""time"":861},{""stimulus"":""img/3to1/9.png"",""time"":970},{""stimulus"":""img/3to1/10.png"",""time"":1076},{""stimulus"":""img/3to1/11.png"",""time"":1184},{""stimulus"":""img/3to1/12.png"",""time"":1292}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","160","185689","0.0-5.0-1.77","","null","","img/1to3/1.png","null","148","483","0.5","0.1","1","2","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","161","187091","0.0-5.0-2.77","","","","","","148","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":108},{""stimulus"":""img/1to2/2.png"",""time"":216},{""stimulus"":""img/1to2/3.png"",""time"":325},{""stimulus"":""img/1to2/4.png"",""time"":432},{""stimulus"":""img/1to2/5.png"",""time"":540},{""stimulus"":""img/1to2/6.png"",""time"":648},{""stimulus"":""img/1to2/7.png"",""time"":756},{""stimulus"":""img/1to2/8.png"",""time"":863},{""stimulus"":""img/1to2/9.png"",""time"":971},{""stimulus"":""img/1to2/10.png"",""time"":1079},{""stimulus"":""img/1to2/11.png"",""time"":1187},{""stimulus"":""img/1to2/12.png"",""time"":1295}]","[]"
"","","","choice","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","162","188568","0.0-5.0-1.78","","1477","","img/2to1/1.png","2","147","257","0.5","0.1","2","3","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","163","189974","0.0-5.0-2.78","","","","","","147","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":112},{""stimulus"":""img/2to3/2.png"",""time"":219},{""stimulus"":""img/2to3/3.png"",""time"":327},{""stimulus"":""img/2to3/4.png"",""time"":435},{""stimulus"":""img/2to3/5.png"",""time"":542},{""stimulus"":""img/2to3/6.png"",""time"":650},{""stimulus"":""img/2to3/7.png"",""time"":758},{""stimulus"":""img/2to3/8.png"",""time"":866},{""stimulus"":""img/2to3/9.png"",""time"":975},{""stimulus"":""img/2to3/10.png"",""time"":1082},{""stimulus"":""img/2to3/11.png"",""time"":1190},{""stimulus"":""img/2to3/12.png"",""time"":1298}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","164","190357","0.0-5.0-1.79","","null","","img/3to2/1.png","null","146","380","0.5","0.1","3","1","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","165","191758","0.0-5.0-2.79","","","","","","146","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":109},{""stimulus"":""img/3to1/2.png"",""time"":217},{""stimulus"":""img/3to1/3.png"",""time"":325},{""stimulus"":""img/3to1/4.png"",""time"":433},{""stimulus"":""img/3to1/5.png"",""time"":541},{""stimulus"":""img/3to1/6.png"",""time"":649},{""stimulus"":""img/3to1/7.png"",""time"":755},{""stimulus"":""img/3to1/8.png"",""time"":864},{""stimulus"":""img/3to1/9.png"",""time"":972},{""stimulus"":""img/3to1/10.png"",""time"":1079},{""stimulus"":""img/3to1/11.png"",""time"":1186},{""stimulus"":""img/3to1/12.png"",""time"":1294}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","166","191896","0.0-5.0-1.80","","null","","img/1to3/1.png","null","145","130","0.5","0.1","1","3","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","167","193300","0.0-5.0-2.80","","","","","","145","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":109},{""stimulus"":""img/1to3/2.png"",""time"":216},{""stimulus"":""img/1to3/3.png"",""time"":324},{""stimulus"":""img/1to3/4.png"",""time"":432},{""stimulus"":""img/1to3/5.png"",""time"":541},{""stimulus"":""img/1to3/6.png"",""time"":649},{""stimulus"":""img/1to3/7.png"",""time"":757},{""stimulus"":""img/1to3/8.png"",""time"":865},{""stimulus"":""img/1to3/9.png"",""time"":973},{""stimulus"":""img/1to3/10.png"",""time"":1080},{""stimulus"":""img/1to3/11.png"",""time"":1189},{""stimulus"":""img/1to3/12.png"",""time"":1297}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","168","193655","0.0-5.0-1.81","","null","","img/3to2/1.png","null","144","350","0.5","0.1","3","1","",""
"","","","","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","animation","169","195055","0.0-5.0-2.81","","","","","","144","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":108},{""stimulus"":""img/3to1/2.png"",""time"":216},{""stimulus"":""img/3to1/3.png"",""time"":325},{""stimulus"":""img/3to1/4.png"",""time"":431},{""stimulus"":""img/3to1/5.png"",""time"":539},{""stimulus"":""img/3to1/6.png"",""time"":648},{""stimulus"":""img/3to1/7.png"",""time"":754},{""stimulus"":""img/3to1/8.png"",""time"":861},{""stimulus"":""img/3to1/9.png"",""time"":969},{""stimulus"":""img/3to1/10.png"",""time"":1078},{""stimulus"":""img/3to1/11.png"",""time"":1185},{""stimulus"":""img/3to1/12.png"",""time"":1292}]","[]"
"","","","observe","63d40583fbdb78bfb9b0d3a4","bdp_cybrbll","Sun Mar 26 2023 18:47:08 GMT-0400 (Eastern Daylight Time)","495990","1","3","","image-keyboard-response","170","195966","0.0-5.0-1.82","","null","","img/1to3/1.png","null","143","897","0.5","0.1","1","3","",""
