"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","4","0.0-0.0","63ee59dc6e5fbabca14d3d16","bdp_cybrbll","Tue Mar 28 2023 21:30:57 GMT-0400 (Eastern Daylight Time)","455696","3","1","","","","","","","","","","","","","","","","",""
"instructions","1","2191","0.0-1.0","63ee59dc6e5fbabca14d3d16","bdp_cybrbll","Tue Mar 28 2023 21:30:57 GMT-0400 (Eastern Daylight Time)","455696","3","1","[{""page_index"":0,""viewing_time"":2186}]","2186","","","","","","","","","","","","","","",""
"","","","","63ee59dc6e5fbabca14d3d16","bdp_cybrbll","Tue Mar 28 2023 21:30:57 GMT-0400 (Eastern Daylight Time)","455696","3","1","","","fullscreenenter","2","5504","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","6506","0.0-2.0","63ee59dc6e5fbabca14d3d16","bdp_cybrbll","Tue Mar 28 2023 21:30:57 GMT-0400 (Eastern Daylight Time)","455696","3","1","","","","","","","true","","","","","","","","","",""
"instructions","3","39140","0.0-4.0","63ee59dc6e5fbabca14d3d16","bdp_cybrbll","Tue Mar 28 2023 21:30:57 GMT-0400 (Eastern Daylight Time)","455696","3","1","[{""page_index"":0,""viewing_time"":32633}]","32633","","","","","","","","","","","","","","",""
"image-keyboard-response","4","41992","0.0-5.0-1.0","63ee59dc6e5fbabca14d3d16","bdp_cybrbll","Tue Mar 28 2023 21:30:57 GMT-0400 (Eastern Daylight Time)","455696","3","1","","2850","","","","choice","","img/2to1/1.png","1","225","1042","0.5","0.5","2","1","",""
"animation","5","43280","0.0-5.0-2.0","63ee59dc6e5fbabca14d3d16","bdp_cybrbll","Tue Mar 28 2023 21:30:57 GMT-0400 (Eastern Daylight Time)","455696","3","1","","","","","","","","","","225","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":199},{""stimulus"":""img/2to1/3.png"",""time"":298},{""stimulus"":""img/2to1/4.png"",""time"":397},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1090},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","6","43547","0.0-5.0-1.1","63ee59dc6e5fbabca14d3d16","bdp_cybrbll","Tue Mar 28 2023 21:30:57 GMT-0400 (Eastern Daylight Time)","455696","3","1","","null","","","","observe","","img/1to3/1.png","null","224","265","0.5","0.5","1","2","",""
"animation","7","44834","0.0-5.0-2.1","63ee59dc6e5fbabca14d3d16","bdp_cybrbll","Tue Mar 28 2023 21:30:57 GMT-0400 (Eastern Daylight Time)","455696","3","1","","","","","","","","","","224","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":199},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":397},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":792},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","8","45458","0.0-5.0-1.2","63ee59dc6e5fbabca14d3d16","bdp_cybrbll","Tue Mar 28 2023 21:30:57 GMT-0400 (Eastern Daylight Time)","455696","3","1","","622","","","","choice","","img/2to1/1.png","1","223","210","0.5","0.5","2","1","",""
