"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","4","0.0-0.0","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","","","","","","","","","","","","","","","",""
"instructions","1","7303","0.0-1.0","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","[{""page_index"":0,""viewing_time"":7298}]","7299","","","","","","","","","","","","","","",""
"","","","","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","","fullscreenenter","2","11153","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","12153","0.0-2.0","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","","","","","","true","","","","","","","","","",""
"instructions","3","72091","0.0-4.0","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","[{""page_index"":0,""viewing_time"":59937}]","59937","","","","","","","","","","","","","","",""
"image-keyboard-response","4","73591","0.0-5.0-1.0","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","1497","","","","choice","","img/2to1/1.png","1","225","871","0.5","0.5","2","1","",""
"animation","5","74880","0.0-5.0-2.0","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","","","","","","","","","225","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":105},{""stimulus"":""img/2to1/2.png"",""time"":209},{""stimulus"":""img/2to1/3.png"",""time"":302},{""stimulus"":""img/2to1/4.png"",""time"":401},{""stimulus"":""img/2to1/5.png"",""time"":503},{""stimulus"":""img/2to1/6.png"",""time"":598},{""stimulus"":""img/2to1/7.png"",""time"":702},{""stimulus"":""img/2to1/8.png"",""time"":799},{""stimulus"":""img/2to1/9.png"",""time"":894},{""stimulus"":""img/2to1/10.png"",""time"":998},{""stimulus"":""img/2to1/11.png"",""time"":1097},{""stimulus"":""img/2to1/12.png"",""time"":1202}]","[]"
"image-keyboard-response","6","75197","0.0-5.0-1.1","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","null","","","","observe","","img/1to3/1.png","null","224","307","0.5","0.5","1","3","",""
"animation","7","76493","0.0-5.0-2.1","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","","","","","","","","","224","","","","1","3","[{""stimulus"":""img/1to3/1.png"",""time"":104},{""stimulus"":""img/1to3/2.png"",""time"":210},{""stimulus"":""img/1to3/3.png"",""time"":303},{""stimulus"":""img/1to3/4.png"",""time"":400},{""stimulus"":""img/1to3/5.png"",""time"":498},{""stimulus"":""img/1to3/6.png"",""time"":599},{""stimulus"":""img/1to3/7.png"",""time"":697},{""stimulus"":""img/1to3/8.png"",""time"":802},{""stimulus"":""img/1to3/9.png"",""time"":895},{""stimulus"":""img/1to3/10.png"",""time"":999},{""stimulus"":""img/1to3/11.png"",""time"":1091},{""stimulus"":""img/1to3/12.png"",""time"":1191}]","[]"
"image-keyboard-response","8","76812","0.0-5.0-1.2","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","null","","","","observe","","img/3to2/1.png","null","223","311","0.5","0.5","3","1","",""
"animation","9","78111","0.0-5.0-2.2","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","","","","","","","","","223","","","","3","1","[{""stimulus"":""img/3to1/1.png"",""time"":105},{""stimulus"":""img/3to1/2.png"",""time"":199},{""stimulus"":""img/3to1/3.png"",""time"":306},{""stimulus"":""img/3to1/4.png"",""time"":399},{""stimulus"":""img/3to1/5.png"",""time"":497},{""stimulus"":""img/3to1/6.png"",""time"":603},{""stimulus"":""img/3to1/7.png"",""time"":696},{""stimulus"":""img/3to1/8.png"",""time"":795},{""stimulus"":""img/3to1/9.png"",""time"":898},{""stimulus"":""img/3to1/10.png"",""time"":990},{""stimulus"":""img/3to1/11.png"",""time"":1097},{""stimulus"":""img/3to1/12.png"",""time"":1192}]","[]"
"image-keyboard-response","10","78790","0.0-5.0-1.3","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","null","","","","observe","","img/1to3/1.png","null","222","672","0.5","0.5","1","2","",""
"animation","11","80079","0.0-5.0-2.3","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","","","","","","","","","222","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":103},{""stimulus"":""img/1to2/2.png"",""time"":208},{""stimulus"":""img/1to2/3.png"",""time"":302},{""stimulus"":""img/1to2/4.png"",""time"":401},{""stimulus"":""img/1to2/5.png"",""time"":505},{""stimulus"":""img/1to2/6.png"",""time"":598},{""stimulus"":""img/1to2/7.png"",""time"":697},{""stimulus"":""img/1to2/8.png"",""time"":801},{""stimulus"":""img/1to2/9.png"",""time"":895},{""stimulus"":""img/1to2/10.png"",""time"":1000},{""stimulus"":""img/1to2/11.png"",""time"":1097},{""stimulus"":""img/1to2/12.png"",""time"":1190}]","[]"
"image-keyboard-response","12","80538","0.0-5.0-1.4","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","458","","","","choice","","img/2to1/1.png","2","221","420","0.5","0.5","2","3","",""
"animation","13","81828","0.0-5.0-2.4","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","","","","","","","","","221","","","","2","3","[{""stimulus"":""img/2to3/1.png"",""time"":106},{""stimulus"":""img/2to3/2.png"",""time"":203},{""stimulus"":""img/2to3/3.png"",""time"":307},{""stimulus"":""img/2to3/4.png"",""time"":402},{""stimulus"":""img/2to3/5.png"",""time"":499},{""stimulus"":""img/2to3/6.png"",""time"":603},{""stimulus"":""img/2to3/7.png"",""time"":698},{""stimulus"":""img/2to3/8.png"",""time"":797},{""stimulus"":""img/2to3/9.png"",""time"":901},{""stimulus"":""img/2to3/10.png"",""time"":994},{""stimulus"":""img/2to3/11.png"",""time"":1098},{""stimulus"":""img/2to3/12.png"",""time"":1197}]","[]"
"image-keyboard-response","14","82268","0.0-5.0-1.5","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","null","","","","observe","","img/3to2/1.png","null","220","432","0.5","0.5","3","2","",""
"animation","15","83556","0.0-5.0-2.5","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","","","","","","","","","220","","","","3","2","[{""stimulus"":""img/3to2/1.png"",""time"":106},{""stimulus"":""img/3to2/2.png"",""time"":201},{""stimulus"":""img/3to2/3.png"",""time"":306},{""stimulus"":""img/3to2/4.png"",""time"":401},{""stimulus"":""img/3to2/5.png"",""time"":506},{""stimulus"":""img/3to2/6.png"",""time"":601},{""stimulus"":""img/3to2/7.png"",""time"":697},{""stimulus"":""img/3to2/8.png"",""time"":802},{""stimulus"":""img/3to2/9.png"",""time"":897},{""stimulus"":""img/3to2/10.png"",""time"":994},{""stimulus"":""img/3to2/11.png"",""time"":1098},{""stimulus"":""img/3to2/12.png"",""time"":1194}]","[]"
"image-keyboard-response","16","84074","0.0-5.0-1.6","63daf5a89c63648ec34664fb","bdp_cybrbll","Sun Mar 26 2023 20:07:54 GMT-0400 (Eastern Daylight Time)","492178","3","1","","517","","","","choice","","img/2to1/1.png","1","219","614","0.5","0.5","2","1","",""
