"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairPartner","unfairPartner","view_history","rt","event","trial","time","trialtype","success","stimulus","key_press","throwsLeft","rtDur","pFair","pUnfair","holder","receiver","animation_sequence","responses"
"pavlovia","0","2","0.0-0.0","5bf0cb0411439b000168edda","bdp_cybrbll","Sun Mar 26 2023 23:44:29 GMT-0400 (Eastern Daylight Time)","584903","3","1","","","","","","","","","","","","","","","","",""
"instructions","1","3003","0.0-1.0","5bf0cb0411439b000168edda","bdp_cybrbll","Sun Mar 26 2023 23:44:29 GMT-0400 (Eastern Daylight Time)","584903","3","1","[{""page_index"":0,""viewing_time"":3001}]","3001","","","","","","","","","","","","","","",""
"","","","","5bf0cb0411439b000168edda","bdp_cybrbll","Sun Mar 26 2023 23:44:29 GMT-0400 (Eastern Daylight Time)","584903","3","1","","","fullscreenenter","2","45943","fullscreenenter","","","","","","","","","","",""
"fullscreen","2","46933","0.0-2.0","5bf0cb0411439b000168edda","bdp_cybrbll","Sun Mar 26 2023 23:44:29 GMT-0400 (Eastern Daylight Time)","584903","3","1","","","","","","","true","","","","","","","","","",""
"instructions","3","144835","0.0-4.0","5bf0cb0411439b000168edda","bdp_cybrbll","Sun Mar 26 2023 23:44:29 GMT-0400 (Eastern Daylight Time)","584903","3","1","[{""page_index"":0,""viewing_time"":97901}]","97901","","","","","","","","","","","","","","",""
"image-keyboard-response","4","146307","0.0-5.0-1.0","5bf0cb0411439b000168edda","bdp_cybrbll","Sun Mar 26 2023 23:44:29 GMT-0400 (Eastern Daylight Time)","584903","3","1","","1470","","","","choice","","img/2to1/1.png","1","225","262","0.5","0.5","2","1","",""
"animation","5","147596","0.0-5.0-2.0","5bf0cb0411439b000168edda","bdp_cybrbll","Sun Mar 26 2023 23:44:29 GMT-0400 (Eastern Daylight Time)","584903","3","1","","","","","","","","","","225","","","","2","1","[{""stimulus"":""img/2to1/1.png"",""time"":100},{""stimulus"":""img/2to1/2.png"",""time"":198},{""stimulus"":""img/2to1/3.png"",""time"":313},{""stimulus"":""img/2to1/4.png"",""time"":396},{""stimulus"":""img/2to1/5.png"",""time"":496},{""stimulus"":""img/2to1/6.png"",""time"":595},{""stimulus"":""img/2to1/7.png"",""time"":694},{""stimulus"":""img/2to1/8.png"",""time"":793},{""stimulus"":""img/2to1/9.png"",""time"":892},{""stimulus"":""img/2to1/10.png"",""time"":991},{""stimulus"":""img/2to1/11.png"",""time"":1089},{""stimulus"":""img/2to1/12.png"",""time"":1189}]","[]"
"image-keyboard-response","6","147876","0.0-5.0-1.1","5bf0cb0411439b000168edda","bdp_cybrbll","Sun Mar 26 2023 23:44:29 GMT-0400 (Eastern Daylight Time)","584903","3","1","","null","","","","observe","","img/1to3/1.png","null","224","279","0.5","0.5","1","2","",""
"animation","7","149164","0.0-5.0-2.1","5bf0cb0411439b000168edda","bdp_cybrbll","Sun Mar 26 2023 23:44:29 GMT-0400 (Eastern Daylight Time)","584903","3","1","","","","","","","","","","224","","","","1","2","[{""stimulus"":""img/1to2/1.png"",""time"":100},{""stimulus"":""img/1to2/2.png"",""time"":200},{""stimulus"":""img/1to2/3.png"",""time"":298},{""stimulus"":""img/1to2/4.png"",""time"":398},{""stimulus"":""img/1to2/5.png"",""time"":496},{""stimulus"":""img/1to2/6.png"",""time"":595},{""stimulus"":""img/1to2/7.png"",""time"":694},{""stimulus"":""img/1to2/8.png"",""time"":793},{""stimulus"":""img/1to2/9.png"",""time"":892},{""stimulus"":""img/1to2/10.png"",""time"":991},{""stimulus"":""img/1to2/11.png"",""time"":1090},{""stimulus"":""img/1to2/12.png"",""time"":1189}]","[]"
"image-keyboard-response","8","149579","0.0-5.0-1.2","5bf0cb0411439b000168edda","bdp_cybrbll","Sun Mar 26 2023 23:44:29 GMT-0400 (Eastern Daylight Time)","584903","3","1","","415","","","","choice","","img/2to1/1.png","2","223","341","0.5","0.5","2","3","",""
