Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
640b89fb69f4b925cb925bf6,594936ad4152bf0001bfd5cd,APPROVED,2023-03-10T19:50:25.974000Z,2023-03-10T20:39:57.693000Z,2023-03-12T19:34:44.116000,2023-03-10T20:39:58.148541Z,2972,70AE6036,459,English,29,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
640b8a22c8331878558f5179,63dc7b5bf451a34177b66c66,APPROVED,2023-03-10T19:51:30.608000Z,2023-03-10T21:08:19.606000Z,2023-03-12T19:34:44.231000,2023-03-10T21:08:21.111758Z,4609,70AE6036,145,English,30,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
640b8a5338ae6a5e9582f05a,62f6bc18e456bdf4bc90dd7b,APPROVED,2023-03-10T19:51:54.064000Z,2023-03-10T21:24:56.679000Z,2023-03-12T19:34:48.702000,2023-03-10T21:24:57.144899Z,5583,70AE6036,194,English,32,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
640b8ab3fce6917d786ce6a8,63d1c10210ce566ce71616e8,APPROVED,2023-03-10T19:53:29.186000Z,2023-03-10T20:52:33.778000Z,2023-03-12T19:34:48.848000,2023-03-10T20:52:34.682895Z,3545,70AE6036,185,English,32,Male,White,United States,United States,United States,English,No,Full-Time
640b8b62f0980062f58eb561,63d842d3e9626bd5fe5c17b1,APPROVED,2023-03-10T19:56:41.358000Z,2023-03-10T20:41:44.135000Z,2023-03-12T19:34:48.987000,2023-03-10T20:41:44.569532Z,2703,70AE6036,202,"English, Vietnamese",29,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
640b8b9cc68132dd124b99c9,6400ea4cec0b310140841b2d,APPROVED,2023-03-10T19:57:16.550000Z,2023-03-10T20:57:37.114000Z,2023-03-12T19:34:49.129000,2023-03-10T20:57:37.475939Z,3621,70AE6036,22,"English, Spanish",23,Male,Mixed,United States,United States,United States,Spanish,Yes,Unemployed (and job seeking)
640b8bae97f5d5310f3c7d63,631bc422eec20143118ad66b,APPROVED,2023-03-10T19:57:57.054000Z,2023-03-10T20:44:38.483000Z,2023-03-12T19:34:49.273000,2023-03-10T20:44:38.916534Z,2802,70AE6036,482,English,29,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,Full-Time
640b8c602265d06ead4c7a60,5e7abb2c6c89e4000a180b4a,APPROVED,2023-03-10T20:01:05.868000Z,2023-03-10T21:12:14.680000Z,2023-03-12T19:34:44.339000,2023-03-10T21:12:15.180076Z,4269,70AE6036,385,English,27,Female,White,United States,United States,United States,English,No,Full-Time
640b8e07f6753d59c2efb65d,6352b3c968388ef86f3556db,APPROVED,2023-03-10T20:10:59.391000Z,2023-03-10T20:59:24.478000Z,2023-03-12T19:34:49.413000,2023-03-10T20:59:24.873004Z,2906,70AE6036,498,English,-1,Male,White,United States,United States,United States,English,Yes,Full-Time
640b8e0a6db733b728d94717,63d43dc4b4b7a0e426a381cd,APPROVED,2023-03-10T20:07:44.183000Z,2023-03-10T21:11:30.414000Z,2023-03-12T19:34:49.551000,2023-03-10T21:11:30.822924Z,3827,70AE6036,102,English,35,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
640b8f4e555d93a36ea9ec4a,63d42c21dc6f4d60e34cc337,APPROVED,2023-03-10T20:19:24.561000Z,2023-03-10T21:21:59.307000Z,2023-03-12T19:34:49.688000,2023-03-10T21:21:59.760507Z,3755,70AE6036,242,English,43,Male,White,United States,United States,United States,English,No,Full-Time
640bb2fe40b96876a56d35c4,63d6873b65a6170d64a652f6,APPROVED,2023-03-10T22:45:23.291000Z,2023-03-10T23:48:13.101000Z,2023-03-12T19:34:49.827000,2023-03-10T23:48:18.455183Z,3770,70AE6036,382,English,40,Male,White,United States,United States,United States,English,No,Full-Time
