Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
640f650e6efde94299df78a2,602b3ed14ae791260d6d12c5,APPROVED,2023-03-13T18:02:06.574000Z,2023-03-13T18:52:57.079000Z,2023-03-14T02:21:44.966000,2023-03-13T18:52:58.563736Z,3051,70AE6036,178,English,33,Male,White,United States,United States,United States,English,No,Full-Time
640f6620d39953c46021f3ec,63e573b546bc72bbe9bffc5f,APPROVED,2023-03-13T18:06:33.015000Z,2023-03-13T18:59:00.341000Z,2023-03-14T02:21:49.270000,2023-03-13T18:59:01.282861Z,3148,70AE6036,180,English,32,Female,White,United States,United States,United States,English,No,Full-Time
640f66bc5f8bd15ee701e43c,5e223f4219295951f846dd16,APPROVED,2023-03-13T18:09:05.903000Z,2023-03-13T19:16:48.572000Z,2023-03-14T02:21:49.394000,2023-03-13T19:16:48.960095Z,4063,70AE6036,141,"English, Spanish",40,Female,White,United States,United States,United States,Spanish,DATA_EXPIRED,Full-Time
640f66ff1e9fff308fcc1f83,63dab0380b8791f9560fd329,APPROVED,2023-03-13T18:10:10.082000Z,2023-03-13T19:05:42.883000Z,2023-03-14T02:21:45.091000,2023-03-13T19:05:43.317922Z,3333,70AE6036,106,English,35,Male,White,United States,United States,United States,English,No,Full-Time
640f6704c13c3464ca9ae28f,63d81e2fb6c8f0da25fea602,APPROVED,2023-03-13T18:10:24.905000Z,2023-03-13T19:13:32.331000Z,2023-03-14T02:21:45.223000,2023-03-13T19:13:32.778365Z,3788,70AE6036,129,English,27,Male,Black,United States,United States,United States,English,No,Due to start a new job within the next month
640f6745801ced0dee937bcf,610189e61b2d3520eea21de6,APPROVED,2023-03-13T18:11:31.993000Z,2023-03-13T19:14:36.185000Z,2023-03-14T02:21:49.520000,2023-03-13T19:14:39.714602Z,3785,70AE6036,261,English,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
640f67e384a3fc1389a46833,636570d91a49a6d6cbcbc854,APPROVED,2023-03-13T18:20:20.619000Z,2023-03-13T18:23:41.247000Z,2023-03-14T15:39:34.471000,2023-03-13T18:23:42.395345Z,201,CBQ10XSN,438,English,31,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
640f67ee6352ab489b69c683,6400da061dc90debed65731b,APPROVED,2023-03-13T18:15:34.891000Z,2023-03-13T19:14:05.614000Z,2023-03-14T02:21:45.355000,2023-03-13T19:14:06.142484Z,3511,70AE6036,80,English,32,Male,Other,United States,United States,United States,English,No,Other
640f680669f3c7dc1c2f51af,63d7b127485d5655e70c8282,APPROVED,2023-03-13T18:14:37.335000Z,2023-03-13T19:00:19.973000Z,2023-03-14T15:39:34.720000,2023-03-13T19:00:20.533561Z,2743,70AE6036,166,English,33,Male,Black,United States,United States,United States,English,No,Full-Time
640f68307472cbfb7d442eca,5f48dab70aa4ce3aa1914003,APPROVED,2023-03-13T18:15:16.409000Z,2023-03-13T19:07:15.686000Z,2023-03-14T02:21:45.473000,2023-03-13T19:07:16.335076Z,3120,70AE6036,364,"English, German",26,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
640f683a2e5b0d4018043305,63e55887d67a5c7e32a678fa,APPROVED,2023-03-13T18:15:39.817000Z,2023-03-13T19:12:50.017000Z,2023-03-14T02:21:49.651000,2023-03-13T19:12:50.652450Z,3431,70AE6036,166,English,41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
640f687ef184b9f6e604c096,60f08e2a0d6d27ff93244345,APPROVED,2023-03-13T18:17:02.137000Z,2023-03-13T19:00:48.126000Z,2023-03-14T02:21:45.596000,2023-03-13T19:00:48.588995Z,2626,70AE6036,228,English,28,Male,White,United States,United States,United States,English,No,Full-Time
640f689f6035b8c605fc9084,5d42abf3c9acd700010c41df,APPROVED,2023-03-13T18:17:49.558000Z,2023-03-13T19:01:05.468000Z,2023-03-14T02:21:45.717000,2023-03-13T19:01:07.243990Z,2596,70AE6036,212,English,27,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
640f68e7d6cbbe5a88a8b99a,63bb98852cdc67dece8adb8e,APPROVED,2023-03-13T18:23:03.900000Z,2023-03-13T19:33:48.191000Z,2023-03-14T02:21:46.124000,2023-03-13T19:33:48.577987Z,4245,70AE6036,224,English,36,Male,White,United States,United States,United States,English,No,Part-Time
640f68fedafba0016ab68000,560ce65601c38a0012769e20,APPROVED,2023-03-13T18:19:18.821000Z,2023-03-13T20:59:01.581000Z,2023-03-14T02:21:46.243000,2023-03-13T20:59:01.983022Z,9583,70AE6036,101,English,26,Male,White,United States,United States,United States,English,No,Part-Time
640f6942dfb7bac901043328,5c9432caec114b0001419276,APPROVED,2023-03-13T18:20:26.512000Z,2023-03-13T19:50:19.316000Z,2023-03-14T02:21:49.783000,2023-03-13T19:50:20.623491Z,5393,70AE6036,438,English,40,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
640f69a5b35457c5900c4a71,63cff34d33a9948e3b0b28d6,APPROVED,2023-03-13T18:21:40.270000Z,2023-03-13T19:11:07.603000Z,2023-03-14T02:21:46.369000,2023-03-13T19:11:08.055385Z,2968,70AE6036,114,"English, Polish",30,Male,White,Poland,United States,United States,English,No,Full-Time
640f69d13aabdf90dbc39854,6400d9993ddcc2436a9f2e1a,APPROVED,2023-03-13T18:22:28.175000Z,2023-03-13T19:09:34.861000Z,2023-03-14T02:21:46.493000,2023-03-13T19:09:35.610901Z,2827,70AE6036,55,English,25,Male,White,United States,United States,United States,English,No,Full-Time
640f6a07e920c3a865e7505b,5d5af711bb10640001afd133,APPROVED,2023-03-13T18:23:08.160000Z,2023-03-13T19:01:10.766000Z,2023-03-14T02:21:49.906000,2023-03-13T19:01:11.434612Z,2283,70AE6036,307,English,25,Female,White,United States,United States,United States,English,No,Other
640f6a552825e9e1ed04332b,63ea6fc5092518554c9b8111,APPROVED,2023-03-13T18:24:25.716000Z,2023-03-13T19:32:56.697000Z,2023-03-14T02:21:50.033000,2023-03-13T19:32:57.304736Z,4111,70AE6036,129,"English, Chinese",40,Female,White,Kyrgyzstan,United States,United States,English,No,DATA_EXPIRED
640f6af7afc8406b2d937bac,63d80b500adef5b476e289a4,APPROVED,2023-03-13T18:27:06.866000Z,2023-03-13T19:06:13.533000Z,2023-03-14T02:21:46.612000,2023-03-13T19:06:13.943601Z,2347,70AE6036,328,English,36,Male,White,United States,United States,United States,English,No,Other
640f6b1e6f27cfb5d25e6b11,63f794e7d8d24753edbbb136,APPROVED,2023-03-13T18:27:50.103000Z,2023-03-13T20:02:11.503000Z,2023-03-14T02:21:50.160000,2023-03-13T20:02:11.967907Z,5662,70AE6036,53,English,37,Female,White,United States,United States,United States,English,No,Full-Time
640f6b419beb7f227e8a91c7,6362406ab7caf5fc96bb61c8,APPROVED,2023-03-13T18:36:48.477000Z,2023-03-13T19:48:01.748000Z,2023-03-14T02:21:46.738000,2023-03-13T19:48:02.203164Z,4274,70AE6036,242,English,21,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
640f6bf2e66600482bf1e7bb,5fa5a899f2b7600f72104ad1,APPROVED,2023-03-13T18:31:22.699000Z,2023-03-13T19:15:49.477000Z,2023-03-14T02:21:46.860000,2023-03-13T19:15:49.910178Z,2667,70AE6036,326,English,26,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
640f6c501b98c184848fe17d,60fd738c235e974993ad455c,APPROVED,2023-03-13T18:32:53.334000Z,2023-03-13T19:23:49.207000Z,2023-03-14T02:21:50.293000,2023-03-13T19:23:49.596517Z,3056,70AE6036,12,English,27,Female,White,United States,United States,United States,English,No,Full-Time
640f6cc54198fbd68f8fe173,5c59d8105bbd810001fb26de,APPROVED,2023-03-13T18:35:28.217000Z,2023-03-13T19:41:59.573000Z,2023-03-14T02:21:50.422000,2023-03-13T19:42:01.637866Z,3992,70AE6036,215,English,25,Female,Black,United States,United States,United States,English,No,Full-Time
640f6d1b0629a922021db842,5df1133b99b28201e0a1181c,APPROVED,2023-03-13T18:36:14.732000Z,2023-03-13T19:21:09.755000Z,2023-03-14T02:21:50.544000,2023-03-13T19:21:10.119945Z,2696,70AE6036,48,English,26,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
640f6d3136a3acf9e635dc61,63b6ef9027eb90f292852ee4,APPROVED,2023-03-13T18:37:18.733000Z,2023-03-13T19:25:51.219000Z,2023-03-14T02:21:50.671000,2023-03-13T19:25:51.677055Z,2913,70AE6036,476,"Esperanto, English",29,Female,White,United States,United States,United States,English,No,Full-Time
640f6d48e6557b780b4a07ff,5bbc4bd1f83ac60001fe665e,APPROVED,2023-03-13T18:37:03.835000Z,2023-03-13T19:31:54.193000Z,2023-03-14T02:21:50.795000,2023-03-13T19:31:54.640772Z,3291,70AE6036,67,English,34,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
640f6e21319b04443a2ef215,63d80cb1ba40ad04c1edd4db,APPROVED,2023-03-13T18:41:02.085000Z,2023-03-13T20:26:29.428000Z,2023-03-14T02:21:50.920000,2023-03-13T20:26:29.825255Z,6328,70AE6036,112,"English, Spanish",37,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
640f6e53409338ad192f51d8,60bafed1d4e636dce6350863,APPROVED,2023-03-13T18:43:57.974000Z,2023-03-13T19:50:51.698000Z,2023-03-14T02:21:51.040000,2023-03-13T19:50:52.127972Z,4014,70AE6036,454,English,22,Female,White,United States,United States,United States,English,No,Full-Time
640f6e8617aa00d2b0b97caa,5ba863a346de410001ecfb2a,APPROVED,2023-03-13T18:49:55.979000Z,2023-03-13T20:15:57.732000Z,2023-03-14T02:21:51.168000,2023-03-13T20:15:58.107091Z,5162,70AE6036,468,English,38,Female,Black,United States,United States,United States,English,No,Part-Time
640f6eb17a9c0af0334a084c,63d1401242635aaffe867c4c,APPROVED,2023-03-13T18:44:02.674000Z,2023-03-13T19:46:46.065000Z,2023-03-14T02:21:51.293000,2023-03-13T19:46:46.842237Z,3764,70AE6036,380,English,41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
640f6ed8445a9f06fe2c1c56,5b9b422307c6960001614c35,APPROVED,2023-03-13T18:47:19.441000Z,2023-03-13T20:06:50.124000Z,2023-03-14T02:21:51.414000,2023-03-13T20:06:51.805437Z,4771,70AE6036,378,"English, Spanish",39,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
640f6eecf89b7efc502ef1f0,55d86f3569dbc30012b6869f,APPROVED,2023-03-13T18:45:48.121000Z,2023-03-13T19:45:37.184000Z,2023-03-14T02:21:51.536000,2023-03-13T19:45:37.675671Z,3590,70AE6036,309,"English, Spanish",34,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
640f6f5660910d817f2a37b1,63b82398bbe6a599972413ad,APPROVED,2023-03-13T18:49:02.348000Z,2023-03-13T19:51:30.343000Z,2023-03-14T02:21:51.663000,2023-03-13T19:51:30.965911Z,3748,70AE6036,334,English,44,Female,White,United States,United States,United States,English,No,Full-Time
640f6f7c5b05be8a9d775441,63bd81516745e78ee7f50f7f,APPROVED,2023-03-13T18:46:25.046000Z,2023-03-13T19:47:43.862000Z,2023-03-14T02:21:51.784000,2023-03-13T19:47:44.274737Z,3679,70AE6036,384,"English, Spanish",33,Female,Mixed,Colombia,United States,United States,Spanish,No,Part-Time
640f731143deb60fadcc1f42,6400d916e410c86255a45836,APPROVED,2023-03-13T19:01:41.244000Z,2023-03-13T19:53:55.072000Z,2023-03-14T02:21:51.915000,2023-03-13T19:53:55.420138Z,3134,70AE6036,74,English,33,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
640f7374391c5178786b1803,608590825d295c858cbe7fa9,APPROVED,2023-03-13T19:03:21.580000Z,2023-03-13T19:53:15.882000Z,2023-03-14T02:21:52.038000,2023-03-13T19:53:16.284129Z,2995,70AE6036,207,English,45,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
640f7547cd0abefb1c6f2fe9,5adfcb03f6b58c0001fa9083,APPROVED,2023-03-13T19:11:26.404000Z,2023-03-13T20:09:44.926000Z,2023-03-14T02:21:46.990000,2023-03-13T20:09:46.404064Z,3499,70AE6036,132,English,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
640f7979599139c5f9a4683a,5f514708067fba172909261a,APPROVED,2023-03-13T19:29:00.619000Z,2023-03-13T21:12:26.155000Z,2023-03-14T02:21:52.166000,2023-03-13T21:12:27.040448Z,6206,70AE6036,222,English,43,Female,Black,United States,United States,United States,English,No,Part-Time
640f844f26c9d56e20245260,63ed0065eb23ac3ee1726453,APPROVED,2023-03-13T20:15:20.413000Z,2023-03-13T21:04:36.203000Z,2023-03-14T02:21:47.120000,2023-03-13T21:04:36.717196Z,2956,70AE6036,259,English,24,Male,White,United States,United States,United States,English,Yes,Full-Time
