Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6410af6726909fb0867a61e1,63b6c76ff03d438cd09b8c56,APPROVED,2023-03-14T17:37:28.569000Z,2023-03-14T18:53:47.786000Z,2023-03-14T20:40:58.953000,2023-03-14T18:53:48.286050Z,4580,70AE6036,230,English,24,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6410b05b22349e70e411b5bb,5f9873550513db147c9d2958,APPROVED,2023-03-14T17:36:29.614000Z,2023-03-14T18:34:55.594000Z,2023-03-14T20:40:59.091000,2023-03-14T18:34:56.005844Z,3506,70AE6036,131,English,23,Female,White,United States,United States,United States,English,No,Other
6410b089a4a00ad132022afd,5fa9fffcf843322ce7456283,APPROVED,2023-03-14T17:36:15.070000Z,2023-03-14T19:22:39.459000Z,2023-03-14T20:41:02.759000,2023-03-14T19:22:41.746150Z,6385,70AE6036,326,English,20,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
6410b1111e8682132371a2f7,62c5e680e4a4b4648606d756,APPROVED,2023-03-14T17:38:31.434000Z,2023-03-14T18:39:46.006000Z,2023-03-14T20:41:02.914000,2023-03-14T18:39:46.471890Z,3675,70AE6036,54,English,25,Male,White,United States,United States,United States,English,No,Other
6410b14ebfd1a18d49e005bb,63d418d4229ed6c0712ce5bb,APPROVED,2023-03-14T17:39:46.036000Z,2023-03-14T18:22:36.103000Z,2023-03-14T20:41:03.120000,2023-03-14T18:22:36.610845Z,2571,70AE6036,230,English,28,Male,White,United States,United States,United States,English,No,Part-Time
6410b16785a9f2999c11677b,63e51ddb19fccd05514c629c,APPROVED,2023-03-14T17:40:03.022000Z,2023-03-14T18:36:25.601000Z,2023-03-14T20:41:03.280000,2023-03-14T18:36:25.953154Z,3383,70AE6036,98,English,18,Male,Asian,United States,United States,United States,English,Yes,Part-Time
6410b1d4afa99396f45c48d6,6400ed09421b2727c2f7c553,APPROVED,2023-03-14T17:43:26.451000Z,2023-03-14T18:58:22.214000Z,2023-03-14T20:41:03.447000,2023-03-14T18:58:22.780124Z,4496,70AE6036,63,English,37,Male,White,DATA_EXPIRED,United States,United States,English,Yes,DATA_EXPIRED
6410b1f3f6f15933e3437d62,5c75dbce7d36140017c53257,APPROVED,2023-03-14T17:42:15.214000Z,2023-03-14T18:38:49.542000Z,2023-03-14T20:41:03.602000,2023-03-14T18:38:49.958783Z,3395,70AE6036,362,English,22,Male,Mixed,United States,United States,United States,English,Yes,Part-Time
6410b29c3a3b0e133de00613,63fe38bfab28b75385783fba,APPROVED,2023-03-14T17:45:11.333000Z,2023-03-14T18:38:06.265000Z,2023-03-14T20:41:03.754000,2023-03-14T18:38:06.761400Z,3175,70AE6036,74,"English, French, Spanish",39,Male,Black,Haiti,United States,United States,English,No,Full-Time
6410b375022207b8cef2f3a1,5dd03c5486c8861300974102,APPROVED,2023-03-14T17:48:44.257000Z,2023-03-14T18:43:25.156000Z,2023-03-14T20:41:03.911000,2023-03-14T18:43:25.606208Z,3281,70AE6036,230,English,41,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6410b37b07afa971bac4f397,63d69e4d6648b39324fdf0ad,APPROVED,2023-03-14T17:49:22.099000Z,2023-03-14T19:33:37.074000Z,2023-03-14T20:41:04.063000,2023-03-14T19:33:37.641157Z,6255,70AE6036,209,English,30,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
6410b39f23ce0b3b0707bd2e,62a74b5136555a52d4911cac,APPROVED,2023-03-14T17:49:28.036000Z,2023-03-14T19:06:51.462000Z,2023-03-14T20:41:04.226000,2023-03-14T19:06:52.265001Z,4644,70AE6036,236,"English, Other",37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6410b3c67c235875d631d0f5,63f791692fa22034babcdda1,APPROVED,2023-03-14T17:49:58.071000Z,2023-03-14T18:32:10.264000Z,2023-03-14T20:41:04.382000,2023-03-14T18:32:11.040612Z,2533,70AE6036,129,English,43,Male,White,United States,United States,United States,English,No,Full-Time
6410b6e1bb90e88921154f5b,6400f80179f04251a962fd22,APPROVED,2023-03-14T18:06:51.892000Z,2023-03-14T19:15:08.599000Z,2023-03-14T20:41:04.539000,2023-03-14T19:15:11.708199Z,4097,70AE6036,71,English,20,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
