Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6412743a8fc9287331cefb0a,63212cf14928ea89262e9f24,APPROVED,2023-03-16T01:49:33.320000Z,2023-03-16T02:23:59.765000Z,2023-03-16T12:38:04.373000,2023-03-16T02:24:00.212959Z,2067,trlrn@CCNY20!,381,English,21,Male,White,United States,United States,United States,English,Yes,Full-Time
641276008b84e535916c37f9,5c047357d30e3200016dd9fa,APPROVED,2023-03-16T01:51:01.815000Z,2023-03-16T02:49:16.092000Z,2023-03-16T12:38:09.393000,2023-03-16T02:49:16.482878Z,3495,70AE6036,359,English,32,Female,Mixed,United States,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
6412785c28c0bffdaccefb18,61650ba8e42101c561bf7335,APPROVED,2023-03-16T02:01:41.962000Z,2023-03-16T02:55:26.363000Z,2023-03-16T12:38:09.525000,2023-03-16T02:55:26.729702Z,3225,C1EP2GVJ,396,English,19,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
641279d08f26fc4a642ced33,5df5b9f661721940c46c3cd3,APPROVED,2023-03-16T02:07:16.630000Z,2023-03-16T03:13:58.636000Z,2023-03-16T12:38:09.649000,2023-03-16T03:13:59.003574Z,4003,70AE6036,281,English,22,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64127a20fa14608fc795e45e,61086469e5457fed4f164b8e,APPROVED,2023-03-16T02:08:38.785000Z,2023-03-16T03:41:20.373000Z,2023-03-16T12:38:09.778000,2023-03-16T03:41:20.825044Z,5562,70AE6036,81,English,31,Female,Other,United States,United States,United States,English,No,Due to start a new job within the next month
64127b5f1651b6f114d183a7,61509f0576598bbf74387211,APPROVED,2023-03-16T02:14:12.296000Z,2023-03-16T03:12:05.573000Z,2023-03-16T12:38:09.917000,2023-03-16T03:12:05.984056Z,3474,70AE6036,16,English,22,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64127cae60bb2a31966867c7,5fee456f8929f014481adff9,APPROVED,2023-03-16T02:19:31.829000Z,2023-03-16T03:41:52.137000Z,2023-03-16T12:38:10.042000,2023-03-16T03:41:52.535563Z,4941,70AE6036,476,English,24,Female,Asian,United States,United States,United States,English,Yes,Full-Time
64127eafcd9c6aefce94ecc7,5c9bfbfa325c3d001ad360a8,APPROVED,2023-03-16T02:28:06.676000Z,2023-03-16T04:26:23.914000Z,2023-03-16T12:38:10.172000,2023-03-16T04:26:24.285393Z,7098,70AE6036,392,English,27,Female,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
6412826de033d883a3188655,5d1ce77cbac9bf001a4954f7,APPROVED,2023-03-16T02:44:01.908000Z,2023-03-16T04:00:43.552000Z,2023-03-16T12:38:04.528000,2023-03-16T04:00:43.935277Z,4602,70AE6036,402,"English, Japanese",34,Male,Mixed,United States,United States,United States,English,No,Full-Time
6412835f9e225e1414dbb0c1,63e5ffdf639ebdcf35aacb09,APPROVED,2023-03-16T02:48:04.114000Z,2023-03-16T03:38:24.152000Z,2023-03-16T12:38:04.675000,2023-03-16T03:38:24.488882Z,3021,70AE6036,76,English,33,Male,White,United States,United States,United States,English,No,Due to start a new job within the next month
