Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64120f722138862c4f4d399f,5f4000a47ed89c0e7f2e3760,APPROVED,2023-03-15T18:34:10.976000Z,2023-03-15T19:27:45.766000Z,2023-03-16T00:25:50,2023-03-15T19:27:48.050585Z,3215,70AE6036,421,"English, Spanish",33,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64121213b7ea993d248ffacd,5fd6ebe9b77a3d65df0c0674,APPROVED,2023-03-15T18:53:18.835000Z,2023-03-15T20:09:30.212000Z,2023-03-16T00:25:44.980000,2023-03-15T20:09:30.644719Z,4572,70AE6036,493,English,27,Female,White,United States,United States,United States,English,No,Full-Time
6412124393484fe3d71e0a8b,63ea63669423c84daf2c5dbd,APPROVED,2023-03-15T18:45:27.193000Z,2023-03-15T20:36:01.802000Z,2023-03-16T00:25:50.130000,2023-03-15T20:36:02.253482Z,6635,70AE6036,51,English,33,Male,Black,United States,United States,United States,English,No,Part-Time
64121266a6ace48a385354da,6108cd48a97ffccb0e7e518c,APPROVED,2023-03-15T18:46:03.016000Z,2023-03-15T19:48:35.097000Z,2023-03-16T00:25:45.105000,2023-03-15T19:48:35.478303Z,3753,70AE6036,191,English,20,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64121394c6f9a76fa66e2c20,63cedc8a97a0bb604736baea,APPROVED,2023-03-15T18:57:59.263000Z,2023-03-15T19:59:07.394000Z,2023-03-16T00:25:50.255000,2023-03-15T19:59:07.804201Z,3669,70AE6036,281,"English, Spanish",31,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6412145c781753e59fdbb0cb,63d85999228b7d6b636dd96c,APPROVED,2023-03-15T18:54:23.538000Z,2023-03-15T19:48:48.170000Z,2023-03-16T00:25:50.382000,2023-03-15T19:48:48.575208Z,3265,70AE6036,262,English,43,Male,White,United States,United States,United States,English,No,Full-Time
6412146e09cf290b56612291,55e7221441988f000b75cc7a,APPROVED,2023-03-15T18:55:07.772000Z,2023-03-15T20:09:01.785000Z,2023-03-16T00:25:50.501000,2023-03-15T20:09:02.217062Z,4435,70AE6036,217,English,34,Male,White,United States,United States,United States,English,No,Part-Time
641214a0f3a47058198ffaba,63f3a7e45f338798fd025d99,APPROVED,2023-03-15T19:00:20.278000Z,2023-03-15T20:21:07.445000Z,2023-03-16T00:25:45.229000,2023-03-15T20:21:07.826297Z,4848,70AE6036,121,English,30,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64121531ec6f31ef288138fc,62951043176ada9a9de2faa4,APPROVED,2023-03-15T18:59:52.373000Z,2023-03-15T19:46:26.131000Z,2023-03-16T00:25:50.624000,2023-03-15T19:46:26.504092Z,2794,70AE6036,213,English,22,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
641215aa458ec04974ad8181,5f5834134283933a1c3b42d0,APPROVED,2023-03-15T19:05:05.993000Z,2023-03-15T20:17:40.949000Z,2023-03-16T00:25:51.045000,2023-03-15T20:17:42.061592Z,4355,70AE6036,344,English,37,Male,White,United States,United States,United States,English,No,Other
641215fd0904eddf0635a8a8,63d40e3588ba6ef2a3ce7c37,APPROVED,2023-03-15T19:01:40.743000Z,2023-03-15T19:44:08.629000Z,2023-03-16T00:25:51.168000,2023-03-15T19:44:09.055793Z,2548,70AE6036,218,"English, Spanish",42,Male,Mixed,United States,United States,United States,English,No,Full-Time
64121660768af901399ccd28,61006f43a84b82fb439d7cba,APPROVED,2023-03-15T19:02:59.367000Z,2023-03-15T20:00:55.619000Z,2023-03-16T00:25:45.347000,2023-03-15T20:00:56.008334Z,3477,70AE6036,484,English,26,Female,White,United States,United States,United States,English,No,Part-Time
641216706e150609808073cf,63f68fcc9f84b736270f0e8e,APPROVED,2023-03-15T19:03:18.631000Z,2023-03-15T19:35:41.436000Z,2023-03-16T00:25:51.300000,2023-03-15T19:35:42.107457Z,1943,70AE6036,66,English,23,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
641216a77dc6ea21714d39b6,63f93d2de413ad49cf0dbff1,APPROVED,2023-03-15T19:04:07.073000Z,2023-03-15T20:00:21.223000Z,2023-03-16T00:25:45.470000,2023-03-15T20:00:21.649276Z,3375,70AE6036,148,English,30,Female,White,United States,United States,United States,English,No,Part-Time
641216d9aae345e5a862704e,5fb3d39a2ceaab00087faddb,APPROVED,2023-03-15T19:05:22.668000Z,2023-03-15T19:49:31.766000Z,2023-03-16T00:25:45.587000,2023-03-15T19:49:32.181198Z,2650,70AE6036,77,"English, Spanish",36,Female,White,Mexico,United States,United States,English,No,Other
641216edfb2efab23484fff8,60761cf3cc35a2a9b127b414,APPROVED,2023-03-15T19:06:33.908000Z,2023-03-15T19:58:44.398000Z,2023-03-16T00:25:45.706000,2023-03-15T19:58:44.856555Z,3131,70AE6036,227,English,24,Female,White,United States,United States,United States,English,No,Part-Time
64121711aae345e5a862705a,63dcc00d97b599698e60a1a6,APPROVED,2023-03-15T19:07:56.630000Z,2023-03-15T20:17:59.335000Z,2023-03-16T00:25:51.428000,2023-03-15T20:17:59.802367Z,4203,70AE6036,40,English,29,Male,Black,DATA_EXPIRED,United States,United States,English,No,DATA_EXPIRED
6412171e879ed03293833fbd,6400f1783058946c2b4780cd,APPROVED,2023-03-15T19:06:14.072000Z,2023-03-15T20:09:13.801000Z,2023-03-16T00:25:51.548000,2023-03-15T20:09:16.359999Z,3780,70AE6036,58,"English, Spanish",40,Male,Mixed,Ecuador,United States,United States,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6412172e6e150609808073df,63d7a6a997f03198526a1941,APPROVED,2023-03-15T19:09:07.541000Z,2023-03-15T20:26:42.237000Z,2023-03-16T00:25:51.678000,2023-03-15T20:26:42.653581Z,4655,70AE6036,292,English,38,Male,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64121769cc907b132be672c5,5f932e6a3ceaf50d5768745b,APPROVED,2023-03-15T19:07:30.213000Z,2023-03-15T19:45:37.715000Z,2023-03-16T00:25:51.798000,2023-03-15T19:45:44.699130Z,2288,70AE6036,495,English,23,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64121779fe763c817d42b1f2,5c95a379a314c70012bbd4bf,APPROVED,2023-03-15T19:07:42.536000Z,2023-03-15T20:13:14.877000Z,2023-03-16T00:25:51.916000,2023-03-15T20:13:15.368955Z,3933,70AE6036,306,English,35,Male,White,United States,United States,United States,English,No,Full-Time
641217afc5f0ae7eaf1e0b19,63d82d20ed2b67b4f77f1fc7,APPROVED,2023-03-15T19:08:34.935000Z,2023-03-15T19:48:19.765000Z,2023-03-16T00:25:52.037000,2023-03-15T19:48:20.231475Z,2385,70AE6036,292,"English, Spanish",19,Male,Other,United States,United States,United States,English,Yes,Other
641217ed521ba45063aac449,63e55908254a436361a6787b,APPROVED,2023-03-15T19:09:39.884000Z,2023-03-15T20:13:19.538000Z,2023-03-16T00:25:45.824000,2023-03-15T20:13:19.975074Z,3820,70AE6036,205,English,28,Female,White,United States,United States,United States,English,No,Full-Time
641217ee7292eac47963d68a,63d7edbef6596097994e730e,APPROVED,2023-03-15T19:09:41.294000Z,2023-03-15T19:55:54.425000Z,2023-03-16T00:25:52.158000,2023-03-15T19:55:54.826023Z,2774,70AE6036,329,English,39,Male,Mixed,United States,United States,United States,English,No,Full-Time
641217fefb6a5383446dd2aa,63bd8be8f8c532da7bb5431e,APPROVED,2023-03-15T19:10:56.895000Z,2023-03-15T20:20:26.482000Z,2023-03-16T00:25:45.940000,2023-03-15T20:20:26.795056Z,4170,70AE6036,445,English,42,Female,Other,United States,United States,United States,English,No,Full-Time
641218033ced848e1d89ad45,63ed4bdcb1977e991fe4f095,APPROVED,2023-03-15T19:10:05.770000Z,2023-03-15T20:02:27.101000Z,2023-03-16T00:25:52.276000,2023-03-15T20:02:27.751680Z,3142,70AE6036,194,English,27,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6412184a964f87729f368eaa,63f049c2d78b2bc822a16dac,APPROVED,2023-03-15T19:12:36.278000Z,2023-03-15T20:30:02.809000Z,2023-03-16T00:25:52.394000,2023-03-15T20:30:03.992117Z,4647,70AE6036,153,English,34,Male,Mixed,Japan,United States,United States,English,No,Full-Time
6412187f6480eec6d8a05530,5ad2c8334d061300011b1985,APPROVED,2023-03-15T19:12:15.339000Z,2023-03-15T20:48:58.688000Z,2023-03-16T00:25:52.510000,2023-03-15T20:49:08.910391Z,5804,70AE6036,475,English,28,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
641218b21c68bcbc416c3858,63d404f4eaf69448ef9e09e6,APPROVED,2023-03-15T19:12:54.176000Z,2023-03-15T21:13:37.653000Z,2023-03-16T00:25:52.636000,2023-03-15T21:13:38.108365Z,7244,70AE6036,165,English,35,Male,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED
641218be3601a4d3ec2b770e,63d9f41910c61f3eb102079f,APPROVED,2023-03-15T19:13:48.874000Z,2023-03-15T20:49:44.642000Z,2023-03-16T00:25:52.760000,2023-03-15T20:49:45.070665Z,5756,70AE6036,187,English,32,Male,White,United States,United States,United States,English,No,Part-Time
641218e52478d6ca5d42b18c,631b428359f449b8159625f8,APPROVED,2023-03-15T19:14:29.564000Z,2023-03-15T20:24:38.559000Z,2023-03-16T00:25:52.888000,2023-03-15T20:24:41.092384Z,4209,70AE6036,476,English,36,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6412191860c65332e22981f8,63d13bce0971871b9ff88f56,APPROVED,2023-03-15T19:14:36.057000Z,2023-03-15T19:50:07.854000Z,2023-03-16T00:25:46.058000,2023-03-15T19:50:10.251357Z,2132,70AE6036,310,English,27,Female,White,United States,United States,United States,English,No,Other
6412192834f0dff303f87b66,63f3a6b6d4c4d564638f38ca,APPROVED,2023-03-15T19:18:18.078000Z,2023-03-15T20:07:29.342000Z,2023-03-16T00:25:53.011000,2023-03-15T20:07:29.724111Z,2952,70AE6036,100,English,34,Male,White,United States,United States,United States,English,No,Full-Time
641219458d370b62fd7da12d,63d7a8a2591096e22405d64a,APPROVED,2023-03-15T19:15:22.479000Z,2023-03-15T19:54:00.988000Z,2023-03-16T00:25:53.128000,2023-03-15T19:54:01.642261Z,2319,70AE6036,251,English,36,Male,White,United States,United States,United States,English,No,Full-Time
6412194807877f368abb59d5,60fcdd3be2ae9576df065728,APPROVED,2023-03-15T19:15:39.462000Z,2023-03-15T20:18:44.017000Z,2023-03-16T00:25:46.179000,2023-03-15T20:18:44.382074Z,3785,70AE6036,368,English,25,Female,Other,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
64121948f90f485e3cf7620a,63f791c69ca73d3460eeb2d9,APPROVED,2023-03-15T19:16:41.508000Z,2023-03-15T20:38:51.535000Z,2023-03-16T00:25:53.244000,2023-03-15T20:38:52.173987Z,4931,70AE6036,100,English,21,Male,White,United States,United States,United States,English,No,Other
6412197e6a7ba88b20e67273,63bef4ddef5b4d7295effbbd,APPROVED,2023-03-15T19:25:11.718000Z,2023-03-15T20:17:27.865000Z,2023-03-16T00:25:46.307000,2023-03-15T20:17:28.212761Z,3137,70AE6036,251,English,26,Female,Other,United States,United States,United States,English,No,Other
64121ba496a01be231a05507,62aa4aba6960dfb1b61f7583,APPROVED,2023-03-15T19:25:31.061000Z,2023-03-15T20:15:55.723000Z,2023-03-16T00:25:46.452000,2023-03-15T20:15:56.186204Z,3025,70AE6036,216,English,32,Female,White,United States,United States,United States,English,No,Full-Time
64121ce18af880c526cefafe,6144bf2539bc8f85335af4be,APPROVED,2023-03-15T19:30:47.915000Z,2023-03-15T20:28:08.634000Z,2023-03-16T00:25:46.572000,2023-03-15T20:28:09.050403Z,3441,70AE6036,206,English,25,Female,White,United States,United States,United States,English,Yes,Full-Time
64121d34bed47239326c3867,63ea4164c5b33a0d13129c84,APPROVED,2023-03-15T19:32:24.590000Z,2023-03-15T20:03:49.699000Z,2023-03-16T00:25:46.694000,2023-03-15T20:03:50.148564Z,1886,70AE6036,278,English,31,Female,Asian,United States,United States,United States,English,No,Full-Time
64121d4f057024dcafc8652d,6092dea4efd6d61350f0fdbf,APPROVED,2023-03-15T19:32:56.250000Z,2023-03-15T20:18:19.553000Z,2023-03-16T00:25:46.813000,2023-03-15T20:18:22.935179Z,2724,70AE6036,198,English,37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64121d54b045271fd550bbdc,63b6be60f23fd8e0399f668c,APPROVED,2023-03-15T19:32:48.413000Z,2023-03-15T20:20:34.281000Z,2023-03-16T00:25:46.931000,2023-03-15T20:20:34.694730Z,2866,70AE6036,201,English,21,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
64121d740c35620275956c1d,60cfdcfdf8a3c6c42dad17d3,APPROVED,2023-03-15T19:33:14.018000Z,2023-03-15T20:11:48.852000Z,2023-03-16T00:25:47.048000,2023-03-15T20:11:49.459366Z,2315,70AE6036,219,English,24,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64121d98794e8c3656f87b47,63ea4301f63c1d26f0ff83e9,APPROVED,2023-03-15T19:33:50.303000Z,2023-03-15T20:19:34.247000Z,2023-03-16T00:25:47.173000,2023-03-15T20:19:34.598713Z,2744,70AE6036,279,English,45,Female,White,United States,United States,United States,English,No,Full-Time
64121e3394a44395c122ba81,60fd80b85dd6b22f66d16822,APPROVED,2023-03-15T19:37:31.510000Z,2023-03-15T20:41:10.233000Z,2023-03-16T00:25:47.290000,2023-03-15T20:41:10.616896Z,3819,70AE6036,478,English,32,Female,White,United States,United States,United States,English,No,Part-Time
64121e34d68356e5a75354c9,6105338a15c74e8435e95c71,APPROVED,2023-03-15T19:36:36.779000Z,2023-03-15T20:22:40.819000Z,2023-03-16T00:25:47.408000,2023-03-15T20:22:41.196475Z,2765,70AE6036,157,English,20,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
64121e51f698a30f622ced8a,570fa921f895a7000f38ca6f,APPROVED,2023-03-15T19:40:35.444000Z,2023-03-15T20:52:29.855000Z,2023-03-16T00:25:47.530000,2023-03-15T20:52:30.302187Z,4315,70AE6036,287,English,31,Female,Mixed,United States,United States,United States,English,No,Full-Time
64121e6742fce5bd08535474,63d1819e544fa53e891614ec,APPROVED,2023-03-15T19:37:19.615000Z,2023-03-15T20:33:02.744000Z,2023-03-16T00:25:47.652000,2023-03-15T20:33:03.186304Z,3344,70AE6036,245,English,35,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
641232e53220e2ef1fe5dacf,63d000d62878aa92b833c5fc,APPROVED,2023-03-15T21:05:23.957000Z,2023-03-15T22:02:44.337000Z,2023-03-16T00:25:47.769000,2023-03-15T22:02:45.008744Z,3441,70AE6036,495,English,40,Female,White,United States,United States,United States,English,No,Full-Time
